ccdd,mp_code,greater_than_5_AIs,drug_identification_number,brand_name,company_name,mp_formal_name,mp_en_description,mp_fr_description,mp_status,mp_status_effective_time
TRUE,2301075,FALSE,2301075,SANDOZ PANTOPRAZOLE,SANDOZ CANADA INCORPORATED,SANDOZ PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 20 mg gastro-resistant tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20080603
TRUE,2301083,FALSE,2301083,SANDOZ PANTOPRAZOLE,SANDOZ CANADA INCORPORATED,SANDOZ PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20080603
TRUE,2301288,FALSE,2301288,PMS-ISMN,PHARMASCIENCE INC,PMS-ISMN (isosorbide-5-mononitrate 60 mg prolonged-release oral tablet) PHARMASCIENCE INC,NA,NA,Active,20071108
TRUE,2301334,FALSE,2301334,BRIMONIDINE P,AA PHARMA INC,BRIMONIDINE P (brimonidine tartrate 0.15 % ophthalmic drops) AA PHARMA INC,NA,NA,Active,20080715
TRUE,2301482,FALSE,2301482,CYMBALTA,ELI LILLY CANADA INC,CYMBALTA (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) ELI LILLY CANADA INC,NA,NA,Active,20080118
TRUE,2301490,FALSE,2301490,CYMBALTA,ELI LILLY CANADA INC,CYMBALTA (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) ELI LILLY CANADA INC,NA,NA,Active,20080118
FALSE,2301563,FALSE,2301563,NEUTROGENA ULTRA SHEER BODY MIST SUNSCREEN SPF 30,JOHNSON & JOHNSON INC,NEUTROGENA ULTRA SHEER BODY MIST SUNSCREEN SPF 30 (avobenzone 3 % and homosalate 8 % and octisalate 4 % and octocrylene 2.35 % and oxybenzone 5 % cutaneous spray) JOHNSON & JOHNSON INC,NA,NA,Active,20080128
FALSE,2301571,FALSE,2301571,NEUTROGENA ULTRA SHEER BODY MIST SUNSCREEN SPF 45,JOHNSON & JOHNSON INC,NEUTROGENA ULTRA SHEER BODY MIST SUNSCREEN SPF 45 (avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.35 % and oxybenzone 6 % cutaneous spray) JOHNSON & JOHNSON INC,NA,NA,Active,20080128
FALSE,2301687,FALSE,2301687,CLEAR EYES TRIPLE ACTION RELIEF,PRESTIGE BRANDS INC,CLEAR EYES TRIPLE ACTION RELIEF (polyvinyl alcohol 0.5 % and povidone 0.6 % and tetrahydrozoline hydrochloride 0.05 % ophthalmic drops) PRESTIGE BRANDS INC,NA,NA,Active,20080326
FALSE,2301695,FALSE,2301695,SUNTHERA3 SPORT SPF/FPS 30 CONTINUOUS SPRAY,"FRUIT OF THE EARTH, INC","SUNTHERA3 SPORT SPF/FPS 30 CONTINUOUS SPRAY (avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2 % and oxybenzone 5 % spray (bag-on-valve)) FRUIT OF THE EARTH, INC",NA,NA,Active,20080403
FALSE,2301709,FALSE,2301709,SPF/FPS 60 CONTINUOUS SPRAY,"FRUIT OF THE EARTH, INC","SPF/FPS 60 CONTINUOUS SPRAY (avobenzone 5 % and homosalate 15 % and octisalate 6 % and octocrylene 4 % and oxybenzone 6 % spray (bag-on-valve)) FRUIT OF THE EARTH, INC",NA,NA,Active,20080403
FALSE,2301725,FALSE,2301725,DIMETHICONE PROTECTANT,SMITH & NEPHEW INC,DIMETHICONE PROTECTANT (dimethicone 5 % cutaneous cream) SMITH & NEPHEW INC,NA,NA,Active,20080530
TRUE,2301733,FALSE,2301733,ALEVE,BAYER INC,ALEVE (naproxen sodium 220 mg oral tablet) BAYER INC,NA,NA,Active,20090615
FALSE,2301741,FALSE,2301741,SUNTHERA3 KIDS/ENFANTS SPF/FPS 50 CONTINUOUS SPRAY,"FRUIT OF THE EARTH, INC","SUNTHERA3 KIDS/ENFANTS SPF/FPS 50 CONTINUOUS SPRAY (avobenzone 3 % and homosalate 15 % and octisalate 5 % and oxybenzone 6 % spray (bag-on-valve)) FRUIT OF THE EARTH, INC",NA,NA,Active,20080403
TRUE,2301768,FALSE,2301768,TEVA-LISINOPRIL/HCTZ (TYPE Z),TEVA CANADA LIMITED,TEVA-LISINOPRIL/HCTZ (TYPE Z) (hydrochlorothiazide 12.5 mg and lisinopril (lisinopril dihydrate) 10 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20071121
TRUE,2301776,FALSE,2301776,TEVA-LISINOPRIL/HCTZ (TYPE Z),TEVA CANADA LIMITED,TEVA-LISINOPRIL/HCTZ (TYPE Z) (hydrochlorothiazide 12.5 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20071121
TRUE,2301784,FALSE,2301784,TEVA-LISINOPRIL/HCTZ (TYPE Z),TEVA CANADA LIMITED,TEVA-LISINOPRIL/HCTZ (TYPE Z) (hydrochlorothiazide 25 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20071121
FALSE,2301881,FALSE,2301881,ISENTRESS,MERCK CANADA INC,ISENTRESS (raltegravir (raltegravir potassium) 400 mg oral tablet) MERCK CANADA INC,NA,NA,Active,20071128
TRUE,2301903,FALSE,2301903,CIPROFLOXACIN INJECTION USP,PFIZER CANADA INC,CIPROFLOXACIN INJECTION USP (ciprofloxacin 2 mg per mL solution for injection) PFIZER CANADA INC,NA,NA,Active,20080408
FALSE,2301911,FALSE,2301911,OSTO-D2,PALADIN LABS INC,OSTO-D2 (vitamin D2 50000 unit oral capsule) PALADIN LABS INC,NA,NA,Active,20080208
TRUE,2302063,FALSE,2302063,RASILEZ,NODEN PHARMA DAC,RASILEZ (aliskiren (aliskiren fumarate) 150 mg oral tablet) NODEN PHARMA DAC,NA,NA,Active,20071126
TRUE,2302071,FALSE,2302071,RASILEZ,NODEN PHARMA DAC,RASILEZ (aliskiren (aliskiren fumarate) 300 mg oral tablet) NODEN PHARMA DAC,NA,NA,Active,20071129
TRUE,2302136,FALSE,2302136,TEVA-LISINOPRIL/HCTZ (TYPE P),TEVA CANADA LIMITED,TEVA-LISINOPRIL/HCTZ (TYPE P) (hydrochlorothiazide 12.5 mg and lisinopril (lisinopril dihydrate) 10 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20071122
TRUE,2302144,FALSE,2302144,TEVA-LISINOPRIL/HCTZ (TYPE P),TEVA CANADA LIMITED,TEVA-LISINOPRIL/HCTZ (TYPE P) (hydrochlorothiazide 12.5 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20071122
TRUE,2302152,FALSE,2302152,TEVA-LISINOPRIL/HCTZ (TYPE P),TEVA CANADA LIMITED,TEVA-LISINOPRIL/HCTZ (TYPE P) (hydrochlorothiazide 25 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20071122
TRUE,2302179,FALSE,2302179,SANDOZ CEFPROZIL,SANDOZ CANADA INCORPORATED,SANDOZ CEFPROZIL (cefprozil 250 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20080124
TRUE,2302187,FALSE,2302187,SANDOZ CEFPROZIL,SANDOZ CANADA INCORPORATED,SANDOZ CEFPROZIL (cefprozil 500 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20080124
TRUE,2302209,FALSE,2302209,PMS-RISEDRONATE,PHARMASCIENCE INC,PMS-RISEDRONATE (risedronate sodium (risedronate sodium hemi-pentahydrate) 35 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20100727
FALSE,2302241,FALSE,2302241,DIAPER RASH OINTMENT,CRLS,DIAPER RASH OINTMENT (white petrolatum 72 % and zinc oxide 15 % cutaneous ointment) CRLS,NA,NA,Active,20140314
TRUE,2302365,FALSE,2302365,SANDOZ LISINOPRIL HCT,SANDOZ CANADA INCORPORATED,SANDOZ LISINOPRIL HCT (hydrochlorothiazide 12.5 mg and lisinopril (lisinopril dihydrate) 10 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20071121
TRUE,2302373,FALSE,2302373,SANDOZ LISINOPRIL HCT,SANDOZ CANADA INCORPORATED,SANDOZ LISINOPRIL HCT (hydrochlorothiazide 12.5 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20071121
TRUE,2302381,FALSE,2302381,SANDOZ LISINOPRIL HCT,SANDOZ CANADA INCORPORATED,SANDOZ LISINOPRIL HCT (hydrochlorothiazide 25 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20071121
FALSE,2302411,FALSE,2302411,XYLOCAINE 1%,ASPEN PHARMACARE CANADA INC.,XYLOCAINE 1% (lidocaine hydrochloride 10 mg per mL solution for injection) ASPEN PHARMACARE CANADA INC.,NA,NA,Active,20090123
FALSE,2302438,FALSE,2302438,XYLOCAINE 2%,ASPEN PHARMACARE CANADA INC.,XYLOCAINE 2% (lidocaine hydrochloride 20 mg per mL solution for injection) ASPEN PHARMACARE CANADA INC.,NA,NA,Active,20090129
FALSE,2302489,FALSE,2302489,AVEENO ACTIVE NATURALS POSITIVELY AGELESS DAY,JOHNSON & JOHNSON INC,AVEENO ACTIVE NATURALS POSITIVELY AGELESS DAY (avobenzone 3 % and homosalate 12 % and octisalate 5 % and octocrylene 1.7 % and oxybenzone 3 % lotion) JOHNSON & JOHNSON INC,NA,NA,Active,20091001
FALSE,2302594,FALSE,2302594,WINRHO SDF,SAOL THERAPEUTICS RESEARCH LIMITED,WINRHO SDF (rho d immune globulin human 5000 unit per vial solution for injection) SAOL THERAPEUTICS RESEARCH LIMITED,NA,NA,Active,20080616
FALSE,2302551,FALSE,2302551,WINRHO SDF,SAOL THERAPEUTICS RESEARCH LIMITED,WINRHO SDF (rho d immune globulin human 600 unit per vial solution for injection) SAOL THERAPEUTICS RESEARCH LIMITED,NA,NA,Active,20080616
FALSE,2302578,FALSE,2302578,WINRHO SDF,SAOL THERAPEUTICS RESEARCH LIMITED,WINRHO SDF (rho d immune globulin human 1500 unit per vial solution for injection) SAOL THERAPEUTICS RESEARCH LIMITED,NA,NA,Active,20080616
TRUE,2302616,FALSE,2302616,PMS-DICLOFENAC,PHARMASCIENCE INC,PMS-DICLOFENAC (diclofenac sodium 25 mg gastro-resistant tablet) PHARMASCIENCE INC,NA,NA,Active,20080512
TRUE,2302624,FALSE,2302624,PMS-DICLOFENAC,PHARMASCIENCE INC,PMS-DICLOFENAC (diclofenac sodium 50 mg gastro-resistant tablet) PHARMASCIENCE INC,NA,NA,Active,20080512
TRUE,2302632,FALSE,2302632,PMS-BISOPROLOL,PHARMASCIENCE INC,PMS-BISOPROLOL (bisoprolol fumarate 5 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20071218
TRUE,2302640,FALSE,2302640,PMS-BISOPROLOL,PHARMASCIENCE INC,PMS-BISOPROLOL (bisoprolol fumarate 10 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20071218
FALSE,2302705,FALSE,2302705,OCTALBIN 5%,OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H,OCTALBIN 5% (albumin (human) 5 % solution for injection) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H,NA,NA,Active,20150106
FALSE,2302756,FALSE,2302756,METHYLENE BLUE INJECTION USP,ALVEDA PHARMACEUTICALS INC,METHYLENE BLUE INJECTION USP (methylene blue 10 mg per mL solution for injection) ALVEDA PHARMACEUTICALS INC,NA,NA,Active,20080828
TRUE,2302764,FALSE,2302764,TEVA-MORPHINE SR,TEVA CANADA LIMITED,TEVA-MORPHINE SR (morphine sulfate 15 mg prolonged-release oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20090325
TRUE,2302772,FALSE,2302772,TEVA-MORPHINE SR,TEVA CANADA LIMITED,TEVA-MORPHINE SR (morphine sulfate 30 mg prolonged-release oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20090325
TRUE,2302802,FALSE,2302802,TEVA-MORPHINE SR,TEVA CANADA LIMITED,TEVA-MORPHINE SR (morphine sulfate 200 mg prolonged-release oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20080401
TRUE,2302780,FALSE,2302780,TEVA-MORPHINE SR,TEVA CANADA LIMITED,TEVA-MORPHINE SR (morphine sulfate 60 mg prolonged-release oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20080401
TRUE,2302799,FALSE,2302799,TEVA-MORPHINE SR,TEVA CANADA LIMITED,TEVA-MORPHINE SR (morphine sulfate 100 mg prolonged-release oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20080401
FALSE,2302810,FALSE,2302810,SUN PROTECTION CREAM SPF 30,VICHY CANADA,SUN PROTECTION CREAM SPF 30 (avobenzone 3 % and drometrizole trisiloxane 2.5 % and octocrylene 7 % and terephthalylidene dicamphor sulfonic acid 0.5 % and titanium dioxide 4.15 % cutaneous cream) VICHY CANADA,NA,NA,Active,20080425
TRUE,2302845,FALSE,2302845,EXELON PATCH 5,NOVARTIS PHARMACEUTICALS CANADA INC,EXELON PATCH 5 (rivastigmine 4.6 mg per 24 hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,Active,20071212
TRUE,2302853,FALSE,2302853,EXELON PATCH 10,NOVARTIS PHARMACEUTICALS CANADA INC,EXELON PATCH 10 (rivastigmine 9.5 mg per 24 hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,Active,20071212
TRUE,2302861,FALSE,2302861,ACT PIOGLITAZONE,ACTAVIS PHARMA COMPANY,ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) ACTAVIS PHARMA COMPANY,NA,NA,Active,20071205
TRUE,2302888,FALSE,2302888,ACT PIOGLITAZONE,ACTAVIS PHARMA COMPANY,ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) ACTAVIS PHARMA COMPANY,NA,NA,Active,20071205
TRUE,2302896,FALSE,2302896,ACT PIOGLITAZONE,ACTAVIS PHARMA COMPANY,ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) ACTAVIS PHARMA COMPANY,NA,NA,Active,20071205
TRUE,2302918,FALSE,2302918,TEVA-ATENOLOL/CHLORTHALIDONE,TEVA CANADA LIMITED,TEVA-ATENOLOL/CHLORTHALIDONE (atenolol 50 mg and chlorthalidone 25 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20071212
TRUE,2302926,FALSE,2302926,TEVA-ATENOLOL/CHLORTHALIDONE,TEVA CANADA LIMITED,TEVA-ATENOLOL/CHLORTHALIDONE (atenolol 100 mg and chlorthalidone 25 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,20071212
TRUE,2302942,FALSE,2302942,APO-PIOGLITAZONE,APOTEX INC,APO-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) APOTEX INC,NA,NA,Active,20071205
TRUE,2302950,FALSE,2302950,APO-PIOGLITAZONE,APOTEX INC,APO-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) APOTEX INC,NA,NA,Active,20071205
TRUE,2302969,FALSE,2302969,LAMOTRIGINE-25,PRO DOC LIMITEE,LAMOTRIGINE-25 (lamotrigine 25 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,20080307
TRUE,2302977,FALSE,2302977,APO-PIOGLITAZONE,APOTEX INC,APO-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) APOTEX INC,NA,NA,Active,20071205
TRUE,2302985,FALSE,2302985,LAMOTRIGINE-100,PRO DOC LIMITEE,LAMOTRIGINE-100 (lamotrigine 100 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,20080308
TRUE,2302993,FALSE,2302993,LAMOTRIGINE-150,PRO DOC LIMITEE,LAMOTRIGINE-150 (lamotrigine 150 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,20080307
TRUE,2303000,FALSE,2303000,FOSINOPRIL-10,PRO DOC LIMITEE,FOSINOPRIL-10 (fosinopril sodium 10 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,20081023
TRUE,2303019,FALSE,2303019,FOSINOPRIL-20,PRO DOC LIMITEE,FOSINOPRIL-20 (fosinopril sodium 20 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,20081023
TRUE,2303027,FALSE,2303027,ACT CLOPIDOGREL,ACTAVIS PHARMA COMPANY,ACT CLOPIDOGREL (clopidogrel (clopidogrel bisulfate) 75 mg oral tablet) ACTAVIS PHARMA COMPANY,NA,NA,Active,20111207
TRUE,2303078,FALSE,2303078,ALENDRONATE-70,PRO DOC LIMITEE,ALENDRONATE-70 (alendronic acid (alendronate sodium) 70 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,20080711
FALSE,2303086,FALSE,2303086,HEPARIN SODIUM INJECTION USP        (MULTIDOSE VIAL-WITH PRESERVATIVE),SANDOZ CANADA INCORPORATED,HEPARIN SODIUM INJECTION USP        (MULTIDOSE VIAL-WITH PRESERVATIVE) (heparin sodium 1000 unit per mL solution for injection) SANDOZ CANADA INCORPORATED,NA,NA,Active,20080519
FALSE,2303094,FALSE,2303094,HEPARIN SODIUM INJECTION USP         (SINGLE USE VIAL-PRESERVATIVE FREE),SANDOZ CANADA INCORPORATED,HEPARIN SODIUM INJECTION USP         (SINGLE USE VIAL-PRESERVATIVE FREE) (heparin sodium 10000 unit per mL solution for injection) SANDOZ CANADA INCORPORATED,NA,NA,Active,20080519
FALSE,2303108,FALSE,2303108,HEPARIN SODIUM INJECTION USP       (MULTIDOSE VIAL-WITH PRESERVATIVE),SANDOZ CANADA INCORPORATED,HEPARIN SODIUM INJECTION USP       (MULTIDOSE VIAL-WITH PRESERVATIVE) (heparin sodium 10000 unit per mL solution for injection) SANDOZ CANADA INCORPORATED,NA,NA,Active,20080519
TRUE,2303116,FALSE,2303116,PMS-OLANZAPINE,PHARMASCIENCE INC,PMS-OLANZAPINE (olanzapine 2.5 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20080402
TRUE,2303124,FALSE,2303124,PMS-PIOGLITAZONE,PHARMASCIENCE INC,PMS-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20071205
TRUE,2303132,FALSE,2303132,PMS-PIOGLITAZONE,PHARMASCIENCE INC,PMS-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20071205
TRUE,2303140,FALSE,2303140,PMS-PIOGLITAZONE,PHARMASCIENCE INC,PMS-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20071205
TRUE,2303159,FALSE,2303159,PMS-OLANZAPINE,PHARMASCIENCE INC,PMS-OLANZAPINE (olanzapine 5 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20080402
TRUE,2303167,FALSE,2303167,PMS-OLANZAPINE,PHARMASCIENCE INC,PMS-OLANZAPINE (olanzapine 7.5 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20080402
TRUE,2303175,FALSE,2303175,PMS-OLANZAPINE,PHARMASCIENCE INC,PMS-OLANZAPINE (olanzapine 10 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20080402
TRUE,2303183,FALSE,2303183,PMS-OLANZAPINE,PHARMASCIENCE INC,PMS-OLANZAPINE (olanzapine 15 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20080402
TRUE,2303191,FALSE,2303191,PMS-OLANZAPINE ODT,PHARMASCIENCE INC,PMS-OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) PHARMASCIENCE INC,NA,NA,Active,20091015
TRUE,2303205,FALSE,2303205,PMS-OLANZAPINE ODT,PHARMASCIENCE INC,PMS-OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) PHARMASCIENCE INC,NA,NA,Active,20091015
TRUE,2303213,FALSE,2303213,PMS-OLANZAPINE ODT,PHARMASCIENCE INC,PMS-OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) PHARMASCIENCE INC,NA,NA,Active,20091015
TRUE,2303256,FALSE,2303256,RIVA-CITALOPRAM,LABORATOIRE RIVA INC,RIVA-CITALOPRAM (citalopram (citalopram hydrobromide) 10 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,Active,20080124
TRUE,2303264,FALSE,2303264,RIVA-CITALOPRAM,LABORATOIRE RIVA INC,RIVA-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,Active,20080128
TRUE,2303272,FALSE,2303272,RIVA-CITALOPRAM,LABORATOIRE RIVA INC,RIVA-CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,Active,20080128
TRUE,2303299,FALSE,2303299,AC&C TABLETS,PHARMASCIENCE INC,AC&C TABLETS (acetylsalicylic acid 375 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20080611
FALSE,2303345,FALSE,2303345,RIVA-FLUVOX,LABORATOIRE RIVA INC,RIVA-FLUVOX (fluvoxamine maleate 50 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,Active,20080611
FALSE,2303361,FALSE,2303361,RIVA-FLUVOX,LABORATOIRE RIVA INC,RIVA-FLUVOX (fluvoxamine maleate 100 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,Active,20080611
TRUE,2303396,FALSE,2303396,SANDOZ METOPROLOL SR,SANDOZ CANADA INCORPORATED,SANDOZ METOPROLOL SR (metoprolol tartrate 100 mg prolonged-release oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20071213
TRUE,2303418,FALSE,2303418,SANDOZ METOPROLOL SR,SANDOZ CANADA INCORPORATED,SANDOZ METOPROLOL SR (metoprolol tartrate 200 mg prolonged-release oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20071213
TRUE,2303442,FALSE,2303442,ACCEL PIOGLITAZONE,ACCEL PHARMA INC,ACCEL PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) ACCEL PHARMA INC,NA,NA,Active,20090602
TRUE,2303450,FALSE,2303450,ACCEL PIOGLITAZONE,ACCEL PHARMA INC,ACCEL PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) ACCEL PHARMA INC,NA,NA,Active,20090602
TRUE,2303469,FALSE,2303469,ACCEL PIOGLITAZONE,ACCEL PHARMA INC,ACCEL PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) ACCEL PHARMA INC,NA,NA,Active,20090602
FALSE,2303574,FALSE,2303574,AXE SHAMPOO ARMOUR ANTI-DANDRUFF,UNILEVER CANADA,AXE SHAMPOO ARMOUR ANTI-DANDRUFF (pyrithione zinc 1 % shampoo) UNILEVER CANADA,NA,NA,Active,20090119
FALSE,2303612,FALSE,2303612,CREME VISAGE FPS 30,OMBRELLE CANADA,CREME VISAGE FPS 30 (avobenzone 3 % and drometrizole trisiloxane 4 % and octocrylene 5 % and terephthalylidene dicamphor sulfonic acid 1 % and titanium dioxide 2.9 % cutaneous cream) OMBRELLE CANADA,NA,NA,Active,20080401
FALSE,2303620,FALSE,2303620,CREME VISAGE FPS 45,OMBRELLE CANADA,CREME VISAGE FPS 45 (avobenzone 3 % and drometrizole trisiloxane 4 % and octocrylene 5 % and terephthalylidene dicamphor sulfonic acid 1.5 % and titanium dioxide 3.3 % cutaneous cream) OMBRELLE CANADA,NA,NA,Active,20080401
TRUE,2303647,FALSE,2303647,MYLAN-ATENOLOL,MYLAN PHARMACEUTICALS ULC,MYLAN-ATENOLOL (atenolol 25 mg oral tablet) MYLAN PHARMACEUTICALS ULC,NA,NA,Active,20071213
TRUE,2303655,FALSE,2303655,SANDOZ RISPERIDONE,SANDOZ CANADA INCORPORATED,SANDOZ RISPERIDONE (risperidone 0.25 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20071221
TRUE,2303663,FALSE,2303663,SANDOZ RISPERIDONE,SANDOZ CANADA INCORPORATED,SANDOZ RISPERIDONE (risperidone 0.5 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20071221
TRUE,2303671,FALSE,2303671,OMNARIS,ASTRAZENECA CANADA INC,OMNARIS (ciclesonide 50 mcg per actuation nasal spray) ASTRAZENECA CANADA INC,NA,NA,Active,20080410
TRUE,2303728,FALSE,2303728,RAN-CIPROFLOX,RANBAXY PHARMACEUTICALS CANADA INC.,RAN-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,Active,20080124
TRUE,2303736,FALSE,2303736,RAN-CIPROFLOX,RANBAXY PHARMACEUTICALS CANADA INC.,RAN-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,Active,20080124
TRUE,2303744,FALSE,2303744,RAN-CIPROFLOX,RANBAXY PHARMACEUTICALS CANADA INC.,RAN-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,Active,20080124
TRUE,2303825,FALSE,2303825,EURO-DOCUSATE C,SANDOZ CANADA INCORPORATED,EURO-DOCUSATE C (docusate sodium 100 mg oral capsule) SANDOZ CANADA INCORPORATED,NA,NA,Active,20080818
FALSE,2303833,FALSE,2303833,EXTRA STRENGTH ALLERGY TOTAL,VITA HEALTH PRODUCTS INC,EXTRA STRENGTH ALLERGY TOTAL (acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg oral tablet) VITA HEALTH PRODUCTS INC,NA,NA,Active,20080311
TRUE,2303922,FALSE,2303922,JANUVIA,MERCK CANADA INC,JANUVIA (sitagliptin (sitagliptin phosphate monohydrate) 100 mg oral tablet) MERCK CANADA INC,NA,NA,Active,20080102
TRUE,2303949,FALSE,2303949,PMS-ESCITALOPRAM,PHARMASCIENCE INC,PMS-ESCITALOPRAM (escitalopram (escitalopram oxalate) 10 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20140910
TRUE,2303965,FALSE,2303965,PMS-ESCITALOPRAM,PHARMASCIENCE INC,PMS-ESCITALOPRAM (escitalopram (escitalopram oxalate) 20 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,20140910
FALSE,2304015,FALSE,2304015,REFRESH CONTACTS,ALLERGAN INC,REFRESH CONTACTS (sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC,NA,NA,Active,20080313
FALSE,2304082,FALSE,2304082,"PHENOBARBITAL SODIUM INJECTION, USP",SANDOZ CANADA INCORPORATED,"PHENOBARBITAL SODIUM INJECTION, USP (phenobarbital sodium 30 mg per mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,Active,20080229
FALSE,2304090,FALSE,2304090,"PHENOBARBITAL SODIUM INJECTION, USP",SANDOZ CANADA INCORPORATED,"PHENOBARBITAL SODIUM INJECTION, USP (phenobarbital sodium 120 mg per mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,Active,20080229
