"mp_code","mp_formal_name","Health_Canada_identifier","Health_Canada_product_name","Health_Canada_description"
"02424177","PMS-RISEDRONATE (risedronate sodium (risedronate sodium hemi-pentahydrate) 150 mg oral tablet) PHARMASCIENCE INC","02424177","PMS-RISEDRONATE",""
"02442760","AURO-RISEDRONATE (risedronate sodium (risedronate sodium hemi-pentahydrate) 150 mg oral tablet) AURO PHARMA INC","02442760","AURO-RISEDRONATE",""
"02357984","MYLAN-RISEDRONATE (risedronate sodium (risedronate sodium hemi-pentahydrate) 35 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02357984","MYLAN-RISEDRONATE",""
"02397773","MYLAN-RISEDRONATE (risedronate sodium (risedronate sodium hemi-pentahydrate) 150 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02397773","MYLAN-RISEDRONATE",""
"02240835","ADVAIR 100 DISKUS (fluticasone propionate 100 mcg per actuation and salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC","02240835","ADVAIR 100 DISKUS",""
"02240836","ADVAIR 250 DISKUS (fluticasone propionate 250 mcg per actuation and salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC","02240836","ADVAIR 250 DISKUS",""
"02240837","ADVAIR 500 DISKUS (fluticasone propionate 500 mcg per actuation and salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC","02240837","ADVAIR 500 DISKUS",""
"02245126","ADVAIR 125 (fluticasone propionate 125 mcg per actuation and salmeterol (salmeterol xinafoate) 25 mcg per actuation pressurised inhalation) GLAXOSMITHKLINE INC","02245126","ADVAIR 125",""
"02245127","ADVAIR 250 (fluticasone propionate 250 mcg per actuation and salmeterol (salmeterol xinafoate) 25 mcg per actuation pressurised inhalation) GLAXOSMITHKLINE INC","02245127","ADVAIR 250",""
"02241818","AVALIDE (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) SANOFI-AVENTIS CANADA INC","02241818","AVALIDE",""
"02241819","AVALIDE (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) SANOFI-AVENTIS CANADA INC","02241819","AVALIDE",""
"02316013","TEVA-IRBESARTAN/HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) TEVA CANADA LIMITED","02316013","TEVA-IRBESARTAN/HCTZ",""
"02316021","TEVA-IRBESARTAN/HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) TEVA CANADA LIMITED","02316021","TEVA-IRBESARTAN/HCTZ",""
"02316048","TEVA-IRBESARTAN/HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) TEVA CANADA LIMITED","02316048","TEVA-IRBESARTAN/HCTZ",""
"02328518","PMS-IRBESARTAN-HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) PHARMASCIENCE INC","02328518","PMS-IRBESARTAN-HCTZ",""
"02328526","PMS-IRBESARTAN-HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) PHARMASCIENCE INC","02328526","PMS-IRBESARTAN-HCTZ",""
"02328534","PMS-IRBESARTAN-HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) PHARMASCIENCE INC","02328534","PMS-IRBESARTAN-HCTZ",""
"02330512","RATIO-IRBESARTAN HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) TEVA CANADA LIMITED","02330512","RATIO-IRBESARTAN HCTZ",""
"02330520","RATIO-IRBESARTAN HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) TEVA CANADA LIMITED","02330520","RATIO-IRBESARTAN HCTZ",""
"02330539","RATIO-IRBESARTAN HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) TEVA CANADA LIMITED","02330539","RATIO-IRBESARTAN HCTZ",""
"02337428","SANDOZ IRBESARTAN HCT (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) SANDOZ CANADA INCORPORATED","02337428","SANDOZ IRBESARTAN HCT",""
"02337436","SANDOZ IRBESARTAN HCT (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) SANDOZ CANADA INCORPORATED","02337436","SANDOZ IRBESARTAN HCT",""
"02337444","SANDOZ IRBESARTAN HCT (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) SANDOZ CANADA INCORPORATED","02337444","SANDOZ IRBESARTAN HCT",""
"02357399","ACT IRBESARTAN/HCT (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) ACTAVIS PHARMA COMPANY","02357399","ACT IRBESARTAN/HCT",""
"02357402","ACT IRBESARTAN/HCT (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) ACTAVIS PHARMA COMPANY","02357402","ACT IRBESARTAN/HCT",""
"02357410","ACT IRBESARTAN/HCT (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) ACTAVIS PHARMA COMPANY","02357410","ACT IRBESARTAN/HCT",""
"02365162","IRBESARTAN-HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) PRO DOC LIMITEE","02365162","IRBESARTAN-HCTZ",""
"02365170","IRBESARTAN-HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) PRO DOC LIMITEE","02365170","IRBESARTAN-HCTZ",""
"02365189","IRBESARTAN-HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) PRO DOC LIMITEE","02365189","IRBESARTAN-HCTZ",""
"02372886","IRBESARTAN/HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) SANIS HEALTH INC","02372886","IRBESARTAN/HCTZ",""
"02372894","IRBESARTAN/HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) SANIS HEALTH INC","02372894","IRBESARTAN/HCTZ",""
"02372908","IRBESARTAN/HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) SANIS HEALTH INC","02372908","IRBESARTAN/HCTZ",""
"02385317","IRBESARTAN HCT (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02385317","IRBESARTAN HCT",""
"02385325","IRBESARTAN HCT (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02385325","IRBESARTAN HCT",""
"02385333","IRBESARTAN HCT (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02385333","IRBESARTAN HCT",""
"02387646","APO-IRBESARTAN/HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) APOTEX INC","02387646","APO-IRBESARTAN/HCTZ",""
"02387662","APO-IRBESARTAN/HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) APOTEX INC","02387662","APO-IRBESARTAN/HCTZ",""
"02392992","MINT-IRBESARTAN/HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) MINT PHARMACEUTICALS INC","02392992","MINT-IRBESARTAN/HCTZ",""
"02393018","MINT-IRBESARTAN/HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) MINT PHARMACEUTICALS INC","02393018","MINT-IRBESARTAN/HCTZ",""
"02393026","MINT-IRBESARTAN/HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) MINT PHARMACEUTICALS INC","02393026","MINT-IRBESARTAN/HCTZ",""
"02418223","JAMP-IRBESARTAN AND HYDROCHLOROTHIAZIDE (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) JAMP PHARMA CORPORATION","02418223","JAMP-IRBESARTAN AND HYDROCHLOROTHIAZIDE",""
"02418231","JAMP-IRBESARTAN AND HYDROCHLOROTHIAZIDE (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) JAMP PHARMA CORPORATION","02418231","JAMP-IRBESARTAN AND HYDROCHLOROTHIAZIDE",""
"02418258","JAMP-IRBESARTAN AND HYDROCHLOROTHIAZIDE (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) JAMP PHARMA CORPORATION","02418258","JAMP-IRBESARTAN AND HYDROCHLOROTHIAZIDE",""
"02447878","AURO-IRBESARTAN HCT (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) AURO PHARMA INC","02447878","AURO-IRBESARTAN HCT",""
"02447886","AURO-IRBESARTAN HCT (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) AURO PHARMA INC","02447886","AURO-IRBESARTAN HCT",""
"02447894","AURO-IRBESARTAN HCT (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) AURO PHARMA INC","02447894","AURO-IRBESARTAN HCT",""
"02280213","AVALIDE (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) SANOFI-AVENTIS CANADA INC","02280213","AVALIDE",""
"02363208","RAN-IRBESARTAN HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02363208","RAN-IRBESARTAN HCTZ",""
"02363216","RAN-IRBESARTAN HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02363216","RAN-IRBESARTAN HCTZ",""
"02363224","RAN-IRBESARTAN HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02363224","RAN-IRBESARTAN HCTZ",""
"02387654","APO-IRBESARTAN/HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) APOTEX INC","02387654","APO-IRBESARTAN/HCTZ",""
"02241377","METADOL (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC","02241377","METADOL",""
"02244290","METADOL-D (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC","02244290","METADOL-D",""
"02247374","METADOL-D (methadone hydrochloride 1 mg per mL oral solution) PALADIN LABS INC","02247374","METADOL-D",""
"02247694","METADOL (methadone hydrochloride 1 mg per mL oral solution) PALADIN LABS INC","02247694","METADOL",""
"02247698","METADOL (methadone hydrochloride 1 mg oral tablet) PALADIN LABS INC","02247698","METADOL",""
"02247699","METADOL (methadone hydrochloride 5 mg oral tablet) PALADIN LABS INC","02247699","METADOL",""
"02247700","METADOL (methadone hydrochloride 10 mg oral tablet) PALADIN LABS INC","02247700","METADOL",""
"02247701","METADOL (methadone hydrochloride 25 mg oral tablet) PALADIN LABS INC","02247701","METADOL",""
"02394596","METHADOSE (methadone hydrochloride 10 mg per mL oral solution) MALLINCKRODT CANADA ULC","02394596","METHADOSE",""
"02394618","METHADOSE (methadone hydrochloride 10 mg per mL oral solution) MALLINCKRODT CANADA ULC","02394618","METHADOSE","DYE FREE, SUGAR FREE, UNFLAVORED"
"02241900","DIOVAN-HCT (hydrochlorothiazide 12.5 mg and valsartan 80 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","02241900","DIOVAN-HCT","80MG/12.5MG"
"02241901","DIOVAN-HCT (hydrochlorothiazide 12.5 mg and valsartan 160 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","02241901","DIOVAN-HCT","160MG/12.5MG"
"02246955","DIOVAN-HCT (hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","02246955","DIOVAN-HCT","160MG/25MG"
"02308908","DIOVAN-HCT (hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","02308908","DIOVAN-HCT",""
"02308916","DIOVAN-HCT (hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","02308916","DIOVAN-HCT",""
"02356694","SANDOZ VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 80 mg oral tablet) SANDOZ CANADA INCORPORATED","02356694","SANDOZ VALSARTAN HCT","80MG/12.5MG"
"02356708","SANDOZ VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 160 mg oral tablet) SANDOZ CANADA INCORPORATED","02356708","SANDOZ VALSARTAN HCT","160MG/12.5MG"
"02356716","SANDOZ VALSARTAN HCT (hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet) SANDOZ CANADA INCORPORATED","02356716","SANDOZ VALSARTAN HCT","160MG/25MG"
"02356724","SANDOZ VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet) SANDOZ CANADA INCORPORATED","02356724","SANDOZ VALSARTAN HCT","320MG/12.5MG"
"02356732","SANDOZ VALSARTAN HCT (hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet) SANDOZ CANADA INCORPORATED","02356732","SANDOZ VALSARTAN HCT","320MG/25MG"
"02356996","TEVA-VALSARTAN/HCTZ (hydrochlorothiazide 12.5 mg and valsartan 80 mg oral tablet) TEVA CANADA LIMITED","02356996","TEVA-VALSARTAN/HCTZ",""
"02357003","TEVA-VALSARTAN/HCTZ (hydrochlorothiazide 12.5 mg and valsartan 160 mg oral tablet) TEVA CANADA LIMITED","02357003","TEVA-VALSARTAN/HCTZ",""
"02357011","TEVA-VALSARTAN/HCTZ (hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet) TEVA CANADA LIMITED","02357011","TEVA-VALSARTAN/HCTZ",""
"02357038","TEVA-VALSARTAN/HCTZ (hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet) TEVA CANADA LIMITED","02357038","TEVA-VALSARTAN/HCTZ",""
"02357046","TEVA-VALSARTAN/HCTZ (hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet) TEVA CANADA LIMITED","02357046","TEVA-VALSARTAN/HCTZ",""
"02367009","VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 80 mg oral tablet) SANIS HEALTH INC","02367009","VALSARTAN HCT",""
"02367017","VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 160 mg oral tablet) SANIS HEALTH INC","02367017","VALSARTAN HCT",""
"02367025","VALSARTAN HCT (hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet) SANIS HEALTH INC","02367025","VALSARTAN HCT",""
"02367033","VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet) SANIS HEALTH INC","02367033","VALSARTAN HCT",""
"02367041","VALSARTAN HCT (hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet) SANIS HEALTH INC","02367041","VALSARTAN HCT",""
"02367769","VALSARTAN-HCTZ (hydrochlorothiazide 12.5 mg and valsartan 80 mg oral tablet) PRO DOC LIMITEE","02367769","VALSARTAN-HCTZ",""
"02367777","VALSARTAN-HCTZ (hydrochlorothiazide 12.5 mg and valsartan 160 mg oral tablet) PRO DOC LIMITEE","02367777","VALSARTAN-HCTZ",""
"02367785","VALSARTAN-HCTZ (hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet) PRO DOC LIMITEE","02367785","VALSARTAN-HCTZ",""
"02382555","APO-VALSARTAN/HCTZ (hydrochlorothiazide 12.5 mg and valsartan 160 mg oral tablet) APOTEX INC","02382555","APO-VALSARTAN/HCTZ",""
"02382563","APO-VALSARTAN/HCTZ (hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet) APOTEX INC","02382563","APO-VALSARTAN/HCTZ",""
"02384736","VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 80 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02384736","VALSARTAN HCT",""
"02384744","VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 160 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02384744","VALSARTAN HCT",""
"02384752","VALSARTAN HCT (hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02384752","VALSARTAN HCT",""
"02384760","VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02384760","VALSARTAN HCT",""
"02384779","VALSARTAN HCT (hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02384779","VALSARTAN HCT",""
"02408112","AURO-VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 80 mg oral tablet) AURO PHARMA INC","02408112","AURO-VALSARTAN HCT",""
"02408120","AURO-VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 160 mg oral tablet) AURO PHARMA INC","02408120","AURO-VALSARTAN HCT",""
"02408139","AURO-VALSARTAN HCT (hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet) AURO PHARMA INC","02408139","AURO-VALSARTAN HCT",""
"02408147","AURO-VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet) AURO PHARMA INC","02408147","AURO-VALSARTAN HCT",""
"02408155","AURO-VALSARTAN HCT (hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet) AURO PHARMA INC","02408155","AURO-VALSARTAN HCT",""
"02382547","APO-VALSARTAN/HCTZ (hydrochlorothiazide 12.5 mg and valsartan 80 mg oral tablet) APOTEX INC","02382547","APO-VALSARTAN/HCTZ",""
"02382571","APO-VALSARTAN/HCTZ (hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet) APOTEX INC","02382571","APO-VALSARTAN/HCTZ",""
"02382598","APO-VALSARTAN/HCTZ (hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet) APOTEX INC","02382598","APO-VALSARTAN/HCTZ",""
"02242115","EXELON 1.5 MG (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC","02242115","EXELON 1.5 MG",""
"02242116","EXELON (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC","02242116","EXELON",""
"02242117","EXELON (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC","02242117","EXELON",""
"02242118","EXELON (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC","02242118","EXELON",""
"02245240","EXELON (rivastigmine (rivastigmine hydrogen tartrate) 2 mg per mL oral solution) NOVARTIS PHARMACEUTICALS CANADA INC","02245240","EXELON",""
"02302845","EXELON PATCH 5 (rivastigmine 4.6 mg per 24 hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC","02302845","EXELON PATCH 5",""
"02302853","EXELON PATCH 10 (rivastigmine 9.5 mg per 24 hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC","02302853","EXELON PATCH 10",""
"02306034","PMS-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) PHARMASCIENCE INC","02306034","PMS-RIVASTIGMINE",""
"02306042","PMS-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) PHARMASCIENCE INC","02306042","PMS-RIVASTIGMINE",""
"02306050","PMS-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) PHARMASCIENCE INC","02306050","PMS-RIVASTIGMINE",""
"02311283","RATIO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) TEVA CANADA LIMITED","02311283","RATIO-RIVASTIGMINE",""
"02311291","RATIO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) TEVA CANADA LIMITED","02311291","RATIO-RIVASTIGMINE",""
"02324563","SANDOZ RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) SANDOZ CANADA INCORPORATED","02324563","SANDOZ RIVASTIGMINE",""
"02324571","SANDOZ RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) SANDOZ CANADA INCORPORATED","02324571","SANDOZ RIVASTIGMINE",""
"02324598","SANDOZ RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) SANDOZ CANADA INCORPORATED","02324598","SANDOZ RIVASTIGMINE",""
"02324601","SANDOZ RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) SANDOZ CANADA INCORPORATED","02324601","SANDOZ RIVASTIGMINE",""
"02336715","APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) APOTEX INC","02336715","APO-RIVASTIGMINE",""
"02336723","APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) APOTEX INC","02336723","APO-RIVASTIGMINE",""
"02336731","APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) APOTEX INC","02336731","APO-RIVASTIGMINE",""
"02336758","APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) APOTEX INC","02336758","APO-RIVASTIGMINE",""
"02401614","MED-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) GENERIC MEDICAL PARTNERS INC","02401614","MED-RIVASTIGMINE",""
"02401622","MED-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) GENERIC MEDICAL PARTNERS INC","02401622","MED-RIVASTIGMINE",""
"02401630","MED-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) GENERIC MEDICAL PARTNERS INC","02401630","MED-RIVASTIGMINE",""
"02401649","MED-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) GENERIC MEDICAL PARTNERS INC","02401649","MED-RIVASTIGMINE",""
"02416999","RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) PRO DOC LIMITEE","02416999","RIVASTIGMINE",""
"02417006","RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) PRO DOC LIMITEE","02417006","RIVASTIGMINE",""
"02417014","RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) PRO DOC LIMITEE","02417014","RIVASTIGMINE",""
"02417022","RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) PRO DOC LIMITEE","02417022","RIVASTIGMINE",""
"02423413","MYLAN-RIVASTIGMINE PATCH 5 (rivastigmine 4.6 mg per 24 hour transdermal patch) MYLAN PHARMACEUTICALS ULC","02423413","MYLAN-RIVASTIGMINE PATCH 5",""
"02423421","MYLAN-RIVASTIGMINE PATCH 10 (rivastigmine 9.5 mg per 24 hour transdermal patch) MYLAN PHARMACEUTICALS ULC","02423421","MYLAN-RIVASTIGMINE PATCH 10",""
"02426293","SANDOZ RIVASTIGMINE PATCH 5 (rivastigmine 4.6 mg per 24 hour transdermal patch) SANDOZ CANADA INCORPORATED","02426293","SANDOZ RIVASTIGMINE PATCH 5",""
"02426307","SANDOZ RIVASTIGMINE PATCH 10 (rivastigmine 9.5 mg per 24 hour transdermal patch) SANDOZ CANADA INCORPORATED","02426307","SANDOZ RIVASTIGMINE PATCH 10",""
"02427567","AURO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) AURO PHARMA INC","02427567","AURO-RIVASTIGMINE",""
"02427575","AURO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) AURO PHARMA INC","02427575","AURO-RIVASTIGMINE",""
"02427583","AURO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) AURO PHARMA INC","02427583","AURO-RIVASTIGMINE",""
"02427591","AURO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) AURO PHARMA INC","02427591","AURO-RIVASTIGMINE",""
"02432803","EXELON PATCH 15 (rivastigmine 13.3 mg per 24 hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC","02432803","EXELON PATCH 15",""
"02305984","NOVO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) NOVOPHARM LIMITED","02305984","NOVO-RIVASTIGMINE",""
"02305992","NOVO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) NOVOPHARM LIMITED","02305992","NOVO-RIVASTIGMINE",""
"02306018","NOVO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) NOVOPHARM LIMITED","02306018","NOVO-RIVASTIGMINE",""
"02306026","NOVO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) NOVOPHARM LIMITED","02306026","NOVO-RIVASTIGMINE",""
"02306069","PMS-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) PHARMASCIENCE INC","02306069","PMS-RIVASTIGMINE",""
"02311305","RATIO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) TEVA CANADA LIMITED","02311305","RATIO-RIVASTIGMINE",""
"02311313","RATIO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) TEVA CANADA LIMITED","02311313","RATIO-RIVASTIGMINE",""
"02242572","ACTOS (15MG) (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) TAKEDA CANADA INC","02242572","ACTOS (15MG)",""
"02242573","ACTOS (30MG) (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) TAKEDA CANADA INC","02242573","ACTOS (30MG)",""
"02242574","ACTOS (45MG) (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) TAKEDA CANADA INC","02242574","ACTOS (45MG)",""
"02274914","TEVA-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) TEVA CANADA LIMITED","02274914","TEVA-PIOGLITAZONE",""
"02274922","TEVA-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) TEVA CANADA LIMITED","02274922","TEVA-PIOGLITAZONE",""
"02274930","TEVA-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) TEVA CANADA LIMITED","02274930","TEVA-PIOGLITAZONE",""
"02297906","SANDOZ PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) SANDOZ CANADA INCORPORATED","02297906","SANDOZ PIOGLITAZONE",""
"02297914","SANDOZ PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) SANDOZ CANADA INCORPORATED","02297914","SANDOZ PIOGLITAZONE",""
"02297922","SANDOZ PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) SANDOZ CANADA INCORPORATED","02297922","SANDOZ PIOGLITAZONE",""
"02298279","MYLAN-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02298279","MYLAN-PIOGLITAZONE",""
"02298287","MYLAN-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02298287","MYLAN-PIOGLITAZONE",""
"02298295","MYLAN-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02298295","MYLAN-PIOGLITAZONE",""
"02302861","ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) ACTAVIS PHARMA COMPANY","02302861","ACT PIOGLITAZONE",""
