"mp_code","drug_identification_number","product_status","product_status_effective_time","brand_name","company_name","mp_formal_name","en_display","fr_display"
"02242785","02242785","MARKETED",2000-09-26,"MOBICOX","BOEHRINGER INGELHEIM (CANADA) LTD LTEE","MOBICOX (meloxicam 7.5 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE",NA,NA
"02242786","02242786","MARKETED",2000-09-26,"MOBICOX","BOEHRINGER INGELHEIM (CANADA) LTD LTEE","MOBICOX (meloxicam 15 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE",NA,NA
"02248267","02248267","MARKETED",2003-11-07,"PMS-MELOXICAM","PHARMASCIENCE INC","PMS-MELOXICAM (meloxicam 7.5 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02248268","02248268","MARKETED",2003-11-07,"PMS-MELOXICAM","PHARMASCIENCE INC","PMS-MELOXICAM (meloxicam 15 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02248607","02248607","MARKETED",2004-04-06,"PHL-MELOXICAM","PHARMEL INC","PHL-MELOXICAM (meloxicam 7.5 mg oral tablet) PHARMEL INC",NA,NA
"02248608","02248608","MARKETED",2004-04-06,"PHL-MELOXICAM","PHARMEL INC","PHL-MELOXICAM (meloxicam 15 mg oral tablet) PHARMEL INC",NA,NA
"02248973","02248973","MARKETED",2004-02-13,"APO-MELOXICAM","APOTEX INC","APO-MELOXICAM (meloxicam 7.5 mg oral tablet) APOTEX INC",NA,NA
"02248974","02248974","MARKETED",2004-02-13,"APO-MELOXICAM","APOTEX INC","APO-MELOXICAM (meloxicam 15 mg oral tablet) APOTEX INC",NA,NA
"02250012","02250012","MARKETED",2004-08-12,"ACT MELOXICAM","ACTAVIS PHARMA COMPANY","ACT MELOXICAM (meloxicam 7.5 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
"02250020","02250020","MARKETED",2004-08-12,"ACT MELOXICAM","ACTAVIS PHARMA COMPANY","ACT MELOXICAM (meloxicam 15 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
"02255987","02255987","MARKETED",2004-08-11,"MYLAN-MELOXICAM","MYLAN PHARMACEUTICALS ULC","MYLAN-MELOXICAM (meloxicam 7.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02255995","02255995","MARKETED",2004-08-11,"MYLAN-MELOXICAM","MYLAN PHARMACEUTICALS ULC","MYLAN-MELOXICAM (meloxicam 15 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02258315","02258315","MARKETED",2004-10-22,"TEVA-MELOXICAM","TEVA CANADA LIMITED","TEVA-MELOXICAM (meloxicam 7.5 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02258323","02258323","MARKETED",2004-10-22,"TEVA-MELOXICAM","TEVA CANADA LIMITED","TEVA-MELOXICAM (meloxicam 15 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02324326","02324326","MARKETED",2009-06-10,"MELOXICAM","PRO DOC LIMITEE","MELOXICAM (meloxicam 7.5 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02324334","02324334","MARKETED",2009-06-10,"MELOXICAM","PRO DOC LIMITEE","MELOXICAM (meloxicam 15 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02353148","02353148","MARKETED",2010-07-26,"MELOXICAM","SANIS HEALTH INC","MELOXICAM (meloxicam 7.5 mg oral tablet) SANIS HEALTH INC",NA,NA
"02353156","02353156","MARKETED",2010-07-26,"MELOXICAM","SANIS HEALTH INC","MELOXICAM (meloxicam 15 mg oral tablet) SANIS HEALTH INC",NA,NA
"02390884","02390884","MARKETED",2012-10-19,"AURO-MELOXICAM","AURO PHARMA INC","AURO-MELOXICAM (meloxicam 7.5 mg oral tablet) AURO PHARMA INC",NA,NA
"02390892","02390892","MARKETED",2012-10-18,"AURO-MELOXICAM","AURO PHARMA INC","AURO-MELOXICAM (meloxicam 15 mg oral tablet) AURO PHARMA INC",NA,NA
"02248605","02248605","DORMANT",2004-02-06,"DOM-MELOXICAM","DOMINION PHARMACAL","DOM-MELOXICAM (meloxicam 7.5 mg oral tablet) DOMINION PHARMACAL",NA,NA
"02248606","02248606","DORMANT",2004-02-06,"DOM-MELOXICAM","DOMINION PHARMACAL","DOM-MELOXICAM (meloxicam 15 mg oral tablet) DOMINION PHARMACAL",NA,NA
"02045710","02045710","MARKETED",1993-12-31,"TEVA-METFORMIN","TEVA CANADA LIMITED","TEVA-METFORMIN (metformin hydrochloride 500 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02099233","02099233","MARKETED",1995-12-31,"GLUCOPHAGE","SANOFI-AVENTIS CANADA INC","GLUCOPHAGE (metformin hydrochloride 500 mg oral tablet) SANOFI-AVENTIS CANADA INC",NA,NA
"02148765","02148765","MARKETED",1995-12-31,"MYLAN-METFORMIN","MYLAN PHARMACEUTICALS ULC","MYLAN-METFORMIN (metformin hydrochloride 500 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02162849","02162849","MARKETED",1995-12-31,"GLUCOPHAGE","SANOFI-AVENTIS CANADA INC","GLUCOPHAGE (metformin hydrochloride 850 mg oral tablet) SANOFI-AVENTIS CANADA INC",NA,NA
"02167786","02167786","MARKETED",1995-12-31,"APO-METFORMIN - TAB 500MG","APOTEX INC","APO-METFORMIN - TAB 500MG (metformin hydrochloride 500 mg oral tablet) APOTEX INC",NA,NA
"02223562","02223562","MARKETED",1996-09-05,"PMS-METFORMIN - TAB 500MG","PHARMASCIENCE INC","PMS-METFORMIN - TAB 500MG (metformin hydrochloride 500 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02229656","02229656","MARKETED",1997-05-12,"MYLAN-METFORMIN","MYLAN PHARMACEUTICALS ULC","MYLAN-METFORMIN (metformin hydrochloride 850 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02229785","02229785","MARKETED",1996-11-20,"APO-METFORMIN 850 MG TABLETS","APOTEX INC","APO-METFORMIN 850 MG TABLETS (metformin hydrochloride 850 mg oral tablet) APOTEX INC",NA,NA
"02229994","02229994","MARKETED",1999-12-16,"DOM-METFORMIN","DOMINION PHARMACAL","DOM-METFORMIN (metformin hydrochloride 500 mg oral tablet) DOMINION PHARMACAL",NA,NA
"02230475","02230475","MARKETED",1997-05-05,"TEVA-METFORMIN","TEVA CANADA LIMITED","TEVA-METFORMIN (metformin hydrochloride 850 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02239081","02239081","MARKETED",1999-05-31,"RIVA-METFORMIN","LABORATOIRE RIVA INC","RIVA-METFORMIN (metformin hydrochloride 500 mg oral tablet) LABORATOIRE RIVA INC",NA,NA
"02242589","02242589","MARKETED",2000-07-28,"PMS-METFORMIN","PHARMASCIENCE INC","PMS-METFORMIN (metformin hydrochloride 850 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02242726","02242726","MARKETED",2000-10-26,"DOM-METFORMIN","DOMINION PHARMACAL","DOM-METFORMIN (metformin hydrochloride 850 mg oral tablet) DOMINION PHARMACAL",NA,NA
"02242783","02242783","MARKETED",2001-10-18,"RIVA-METFORMIN","LABORATOIRE RIVA INC","RIVA-METFORMIN (metformin hydrochloride 850 mg oral tablet) LABORATOIRE RIVA INC",NA,NA
"02242931","02242931","MARKETED",2001-01-04,"RATIO-METFORMIN","TEVA CANADA LIMITED","RATIO-METFORMIN (metformin hydrochloride 850 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02242974","02242974","MARKETED",2001-01-04,"RATIO-METFORMIN","TEVA CANADA LIMITED","RATIO-METFORMIN (metformin hydrochloride 500 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02246820","02246820","MARKETED",2002-12-20,"SANDOZ METFORMIN FC","SANDOZ CANADA INCORPORATED","SANDOZ METFORMIN FC (metformin hydrochloride 500 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02246821","02246821","MARKETED",2002-12-20,"SANDOZ METFORMIN FC","SANDOZ CANADA INCORPORATED","SANDOZ METFORMIN FC (metformin hydrochloride 850 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02246964","02246964","MARKETED",2003-01-07,"PHL-METFORMIN","PHARMEL INC","PHL-METFORMIN (metformin hydrochloride 500 mg oral tablet) PHARMEL INC",NA,NA
"02257726","02257726","MARKETED",2004-11-05,"ACT METFORMIN","ACTAVIS PHARMA COMPANY","ACT METFORMIN (metformin hydrochloride 500 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
"02257734","02257734","MARKETED",2004-11-05,"ACT METFORMIN","ACTAVIS PHARMA COMPANY","ACT METFORMIN (metformin hydrochloride 850 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
"02268493","02268493","MARKETED",2005-11-03,"GLUMETZA","VALEANT CANADA LP/VALEANT CANADA S.E.C.","GLUMETZA (metformin hydrochloride 500 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA
"02269031","02269031","MARKETED",2005-07-12,"RAN-METFORMIN","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-METFORMIN (metformin hydrochloride 500 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA
"02269058","02269058","MARKETED",2005-07-12,"RAN-METFORMIN","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-METFORMIN (metformin hydrochloride 850 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA
"02300451","02300451","MARKETED",2008-01-08,"GLUMETZA","VALEANT CANADA LP/VALEANT CANADA S.E.C.","GLUMETZA (metformin hydrochloride 1000 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA
"02314894","02314894","MARKETED",2008-10-27,"PRO-METFORMIN","PRO DOC LIMITEE","PRO-METFORMIN (metformin hydrochloride 850 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02314908","02314908","MARKETED",2008-10-27,"PRO-METFORMIN","PRO DOC LIMITEE","PRO-METFORMIN (metformin hydrochloride 500 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02353377","02353377","MARKETED",2010-07-26,"METFORMIN","SANIS HEALTH INC","METFORMIN (metformin hydrochloride 500 mg oral tablet) SANIS HEALTH INC",NA,NA
"02353385","02353385","MARKETED",2010-07-26,"METFORMIN","SANIS HEALTH INC","METFORMIN (metformin hydrochloride 850 mg oral tablet) SANIS HEALTH INC",NA,NA
"02378620","02378620","MARKETED",2013-01-08,"MAR-METFORMIN","MARCAN PHARMACEUTICALS INC","MAR-METFORMIN (metformin hydrochloride 500 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02378639","02378639","MARKETED",2013-01-08,"MAR-METFORMIN","MARCAN PHARMACEUTICALS INC","MAR-METFORMIN (metformin hydrochloride 850 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02379767","02379767","MARKETED",2012-11-21,"SEPTA-METFORMIN","SEPTA PHARMACEUTICALS INC","SEPTA-METFORMIN (metformin hydrochloride 500 mg oral tablet) SEPTA PHARMACEUTICALS INC",NA,NA
"02379775","02379775","MARKETED",2012-11-21,"SEPTA-METFORMIN","SEPTA PHARMACEUTICALS INC","SEPTA-METFORMIN (metformin hydrochloride 850 mg oral tablet) SEPTA PHARMACEUTICALS INC",NA,NA
"02380196","02380196","MARKETED",2012-03-22,"JAMP-METFORMIN","JAMP PHARMA CORPORATION","JAMP-METFORMIN (metformin hydrochloride 500 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02380722","02380722","MARKETED",2012-03-19,"JAMP-METFORMIN BLACKBERRY","JAMP PHARMA CORPORATION","JAMP-METFORMIN BLACKBERRY (metformin hydrochloride 500 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02380730","02380730","MARKETED",2012-03-19,"JAMP-METFORMIN BLACKBERRY","JAMP PHARMA CORPORATION","JAMP-METFORMIN BLACKBERRY (metformin hydrochloride 850 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02385341","02385341","MARKETED",2012-06-10,"METFORMIN FC","SIVEM PHARMACEUTICALS ULC","METFORMIN FC (metformin hydrochloride 500 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"02385368","02385368","MARKETED",2012-06-10,"METFORMIN FC","SIVEM PHARMACEUTICALS ULC","METFORMIN FC (metformin hydrochloride 850 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"02421828","02421828","MARKETED",2014-07-04,"ECL-METFORMIN","ECL PHARMA GROUP LTD","ECL-METFORMIN (metformin hydrochloride 500 mg oral tablet) ECL PHARMA GROUP LTD",NA,NA
"02421836","02421836","MARKETED",2014-07-04,"ECL-METFORMIN","ECL PHARMA GROUP LTD","ECL-METFORMIN (metformin hydrochloride 850 mg oral tablet) ECL PHARMA GROUP LTD",NA,NA
"02438275","02438275","MARKETED",2015-04-08,"AURO-METFORMIN","AURO PHARMA INC","AURO-METFORMIN (metformin hydrochloride 500 mg oral tablet) AURO PHARMA INC",NA,NA
"02438283","02438283","MARKETED",2015-04-08,"AURO-METFORMIN","AURO PHARMA INC","AURO-METFORMIN (metformin hydrochloride 850 mg oral tablet) AURO PHARMA INC",NA,NA
"02229516","02229516","DORMANT",1996-11-12,"GLYCON","VALEANT CANADA LP/VALEANT CANADA S.E.C.","GLYCON (metformin hydrochloride 500 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA
"02239214","02239214","DORMANT",1999-02-18,"GLYCON 850MG","VALEANT CANADA LP/VALEANT CANADA S.E.C.","GLYCON 850MG (metformin hydrochloride 850 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA
"02388766","02388766","DORMANT",2012-07-25,"MINT-METFORMIN","MINT PHARMACEUTICALS INC","MINT-METFORMIN (metformin hydrochloride 500 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA
"02388774","02388774","DORMANT",2012-07-25,"MINT-METFORMIN","MINT PHARMACEUTICALS INC","MINT-METFORMIN (metformin hydrochloride 850 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA
"02333856","02333856","MARKETED",2009-10-08,"JANUMET","MERCK CANADA INC","JANUMET (metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet) MERCK CANADA INC",NA,NA
"02333864","02333864","MARKETED",2009-10-08,"JANUMET","MERCK CANADA INC","JANUMET (metformin hydrochloride 850 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet) MERCK CANADA INC",NA,NA
"02333872","02333872","MARKETED",2009-10-08,"JANUMET","MERCK CANADA INC","JANUMET (metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet) MERCK CANADA INC",NA,NA
"02416786","02416786","MARKETED",2015-01-13,"JANUMET XR","MERCK CANADA INC","JANUMET XR (metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg prolonged-release oral tablet) MERCK CANADA INC",NA,NA
"02416794","02416794","MARKETED",2014-01-15,"JANUMET XR","MERCK CANADA INC","JANUMET XR (metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg prolonged-release oral tablet) MERCK CANADA INC",NA,NA
"02416808","02416808","MARKETED",2015-01-13,"JANUMET XR","MERCK CANADA INC","JANUMET XR (metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 100 mg prolonged-release oral tablet) MERCK CANADA INC",NA,NA
"02241377","02241377","MARKETED",2000-05-05,"METADOL","PALADIN LABS INC","METADOL (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC",NA,NA
"02244290","02244290","MARKETED",2001-08-03,"METADOL-D","PALADIN LABS INC","METADOL-D (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC",NA,NA
"02247374","02247374","MARKETED",2014-08-18,"METADOL-D","PALADIN LABS INC","METADOL-D (methadone hydrochloride 1 mg per mL oral solution) PALADIN LABS INC",NA,NA
"02247694","02247694","MARKETED",2003-07-11,"METADOL","PALADIN LABS INC","METADOL (methadone hydrochloride 1 mg per mL oral solution) PALADIN LABS INC",NA,NA
"02247698","02247698","MARKETED",2003-07-29,"METADOL","PALADIN LABS INC","METADOL (methadone hydrochloride 1 mg oral tablet) PALADIN LABS INC",NA,NA
"02247699","02247699","MARKETED",2003-07-29,"METADOL","PALADIN LABS INC","METADOL (methadone hydrochloride 5 mg oral tablet) PALADIN LABS INC",NA,NA
"02247700","02247700","MARKETED",2003-07-29,"METADOL","PALADIN LABS INC","METADOL (methadone hydrochloride 10 mg oral tablet) PALADIN LABS INC",NA,NA
"02247701","02247701","MARKETED",2003-07-29,"METADOL","PALADIN LABS INC","METADOL (methadone hydrochloride 25 mg oral tablet) PALADIN LABS INC",NA,NA
"02394596","02394596","MARKETED",2013-01-03,"METHADOSE","MALLINCKRODT CANADA ULC","METHADOSE (methadone hydrochloride 10 mg per mL oral solution) MALLINCKRODT CANADA ULC",NA,NA
"02394618","02394618","MARKETED",2013-01-03,"METHADOSE","MALLINCKRODT CANADA ULC","METHADOSE (methadone hydrochloride 10 mg per mL oral solution) MALLINCKRODT CANADA ULC",NA,NA
"00005606","00005606","MARKETED",1956-12-31,"RITALIN 10MG","NOVARTIS PHARMACEUTICALS CANADA INC","RITALIN 10MG (methylphenidate hydrochloride 10 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA
"00005614","00005614","MARKETED",1958-12-31,"RITALIN 20MG","NOVARTIS PHARMACEUTICALS CANADA INC","RITALIN 20MG (methylphenidate hydrochloride 20 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA
"00632775","00632775","MARKETED",1984-12-31,"RITALIN-SR TAB 20MG","NOVARTIS PHARMACEUTICALS CANADA INC","RITALIN-SR TAB 20MG (methylphenidate hydrochloride 20 mg prolonged-release oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA
"00584991","00584991","MARKETED",1990-12-31,"PMS-METHYLPHENIDATE","PHARMASCIENCE INC","PMS-METHYLPHENIDATE (methylphenidate hydrochloride 10 mg oral tablet) PHARMASCIENCE INC",NA,NA
"00585009","00585009","MARKETED",1990-12-31,"PMS-METHYLPHENIDATE","PHARMASCIENCE INC","PMS-METHYLPHENIDATE (methylphenidate hydrochloride 20 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02126486","02126486","MARKETED",2003-04-21,"PHL-METHYLPHENIDATE","PHARMEL INC","PHL-METHYLPHENIDATE (methylphenidate hydrochloride 20 mg oral tablet) PHARMEL INC",NA,NA
"02126494","02126494","MARKETED",2003-04-21,"PHL-METHYLPHENIDATE","PHARMEL INC","PHL-METHYLPHENIDATE (methylphenidate hydrochloride 10 mg oral tablet) PHARMEL INC",NA,NA
"02230321","02230321","MARKETED",1998-01-22,"RATIO-METHYLPHENIDATE","TEVA CANADA LIMITED","RATIO-METHYLPHENIDATE (methylphenidate hydrochloride 10 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02230322","02230322","MARKETED",1998-01-22,"RATIO-METHYLPHENIDATE","TEVA CANADA LIMITED","RATIO-METHYLPHENIDATE (methylphenidate hydrochloride 20 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02234749","02234749","MARKETED",1997-10-24,"PMS-METHYLPHENIDATE","PHARMASCIENCE INC","PMS-METHYLPHENIDATE (methylphenidate hydrochloride 5 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02246991","02246991","MARKETED",2003-01-07,"PHL-METHYLPHENIDATE","PHARMEL INC","PHL-METHYLPHENIDATE (methylphenidate hydrochloride 5 mg oral tablet) PHARMEL INC",NA,NA
"02247364","02247364","MARKETED",2003-05-01,"RATIO-METHYLPHENIDATE","TEVA CANADA LIMITED","RATIO-METHYLPHENIDATE (methylphenidate hydrochloride 5 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02247732","02247732","MARKETED",2003-07-23,"CONCERTA","JANSSEN INC","CONCERTA (methylphenidate hydrochloride 18 mg prolonged-release oral tablet) JANSSEN INC",NA,NA
"02247733","02247733","MARKETED",2003-07-23,"CONCERTA","JANSSEN INC","CONCERTA (methylphenidate hydrochloride 36 mg prolonged-release oral tablet) JANSSEN INC",NA,NA
"02247734","02247734","MARKETED",2003-07-23,"CONCERTA","JANSSEN INC","CONCERTA (methylphenidate hydrochloride 54 mg prolonged-release oral tablet) JANSSEN INC",NA,NA
"02249324","02249324","MARKETED",2004-11-02,"APO-METHYLPHENIDATE","APOTEX INC","APO-METHYLPHENIDATE (methylphenidate hydrochloride 10 mg oral tablet) APOTEX INC",NA,NA
"02249332","02249332","MARKETED",2004-11-02,"APO-METHYLPHENIDATE","APOTEX INC","APO-METHYLPHENIDATE (methylphenidate hydrochloride 20 mg oral tablet) APOTEX INC",NA,NA
"02250241","02250241","MARKETED",2005-01-06,"CONCERTA","JANSSEN INC","CONCERTA (methylphenidate hydrochloride 27 mg prolonged-release oral tablet) JANSSEN INC",NA,NA
"02266687","02266687","MARKETED",2005-04-27,"APO-METHYLPHENIDATE SR","APOTEX INC","APO-METHYLPHENIDATE SR (methylphenidate hydrochloride 20 mg prolonged-release oral tablet) APOTEX INC",NA,NA
"02273950","02273950","MARKETED",2006-02-01,"APO-METHYLPHENIDATE","APOTEX INC","APO-METHYLPHENIDATE (methylphenidate hydrochloride 5 mg oral tablet) APOTEX INC",NA,NA
"02277131","02277131","MARKETED",2006-08-01,"BIPHENTIN","PURDUE PHARMA","BIPHENTIN (methylphenidate hydrochloride 15 mg prolonged-release oral capsule) PURDUE PHARMA",NA,NA
"02277158","02277158","MARKETED",2006-08-01,"BIPHENTIN","PURDUE PHARMA","BIPHENTIN (methylphenidate hydrochloride 20 mg prolonged-release oral capsule) PURDUE PHARMA",NA,NA
"02277166","02277166","MARKETED",2006-08-01,"BIPHENTIN","PURDUE PHARMA","BIPHENTIN (methylphenidate hydrochloride 10 mg prolonged-release oral capsule) PURDUE PHARMA",NA,NA
"02277174","02277174","MARKETED",2006-08-01,"BIPHENTIN","PURDUE PHARMA","BIPHENTIN (methylphenidate hydrochloride 30 mg prolonged-release oral capsule) PURDUE PHARMA",NA,NA
"02277182","02277182","MARKETED",2006-08-01,"BIPHENTIN","PURDUE PHARMA","BIPHENTIN (methylphenidate hydrochloride 40 mg prolonged-release oral capsule) PURDUE PHARMA",NA,NA
"02277190","02277190","MARKETED",2006-08-01,"BIPHENTIN","PURDUE PHARMA","BIPHENTIN (methylphenidate hydrochloride 50 mg prolonged-release oral capsule) PURDUE PHARMA",NA,NA
"02277204","02277204","MARKETED",2006-08-01,"BIPHENTIN","PURDUE PHARMA","BIPHENTIN (methylphenidate hydrochloride 60 mg prolonged-release oral capsule) PURDUE PHARMA",NA,NA
"02277212","02277212","MARKETED",2007-03-09,"BIPHENTIN","PURDUE PHARMA","BIPHENTIN (methylphenidate hydrochloride 80 mg prolonged-release oral capsule) PURDUE PHARMA",NA,NA
"02315068","02315068","MARKETED",2010-01-20,"TEVA-METHYLPHENIDATE ER-C","TEVA CANADA LIMITED","TEVA-METHYLPHENIDATE ER-C (methylphenidate hydrochloride 18 mg prolonged-release oral tablet) TEVA CANADA LIMITED",NA,NA
"02315076","02315076","MARKETED",2010-01-20,"TEVA-METHYLPHENIDATE ER-C","TEVA CANADA LIMITED","TEVA-METHYLPHENIDATE ER-C (methylphenidate hydrochloride 27 mg prolonged-release oral tablet) TEVA CANADA LIMITED",NA,NA
"02315084","02315084","MARKETED",2010-01-20,"TEVA-METHYLPHENIDATE ER-C","TEVA CANADA LIMITED","TEVA-METHYLPHENIDATE ER-C (methylphenidate hydrochloride 36 mg prolonged-release oral tablet) TEVA CANADA LIMITED",NA,NA
"02315092","02315092","MARKETED",2010-01-20,"TEVA-METHYLPHENIDATE ER-C","TEVA CANADA LIMITED","TEVA-METHYLPHENIDATE ER-C (methylphenidate hydrochloride 54 mg prolonged-release oral tablet) TEVA CANADA LIMITED",NA,NA
"02320312","02320312","MARKETED",2008-12-23,"SANDOZ METHYLPHENIDATE SR","SANDOZ CANADA INCORPORATED","SANDOZ METHYLPHENIDATE SR (methylphenidate hydrochloride 20 mg prolonged-release oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02326221","02326221","MARKETED",2009-06-12,"METHYLPHENIDATE","PRO DOC LIMITEE","METHYLPHENIDATE (methylphenidate hydrochloride 5 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02326248","02326248","MARKETED",2009-06-12,"METHYLPHENIDATE","PRO DOC LIMITEE","METHYLPHENIDATE (methylphenidate hydrochloride 10 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02326256","02326256","MARKETED",2009-06-12,"METHYLPHENIDATE","PRO DOC LIMITEE","METHYLPHENIDATE (methylphenidate hydrochloride 20 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02330377","02330377","MARKETED",2016-07-22,"APO-METHYLPHENIDATE ER","APOTEX INC","APO-METHYLPHENIDATE ER (methylphenidate hydrochloride 54 mg prolonged-release oral tablet) APOTEX INC",NA,NA
"02413728","02413728","MARKETED",2014-03-03,"PMS-METHYLPHENIDATE ER","PHARMASCIENCE INC","PMS-METHYLPHENIDATE ER (methylphenidate hydrochloride 18 mg prolonged-release oral tablet) PHARMASCIENCE INC",NA,NA
"02413736","02413736","MARKETED",2014-03-03,"PMS-METHYLPHENIDATE ER","PHARMASCIENCE INC","PMS-METHYLPHENIDATE ER (methylphenidate hydrochloride 27 mg prolonged-release oral tablet) PHARMASCIENCE INC",NA,NA
"02413744","02413744","MARKETED",2014-03-03,"PMS-METHYLPHENIDATE ER","PHARMASCIENCE INC","PMS-METHYLPHENIDATE ER (methylphenidate hydrochloride 36 mg prolonged-release oral tablet) PHARMASCIENCE INC",NA,NA
"02413752","02413752","MARKETED",2014-03-03,"PMS-METHYLPHENIDATE ER","PHARMASCIENCE INC","PMS-METHYLPHENIDATE ER (methylphenidate hydrochloride 54 mg prolonged-release oral tablet) PHARMASCIENCE INC",NA,NA
"02452731","02452731","MARKETED",2016-07-22,"APO-METHYLPHENIDATE ER","APOTEX INC","APO-METHYLPHENIDATE ER (methylphenidate hydrochloride 18 mg prolonged-release oral tablet) APOTEX INC",NA,NA
"02452758","02452758","MARKETED",2016-07-22,"APO-METHYLPHENIDATE ER","APOTEX INC","APO-METHYLPHENIDATE ER (methylphenidate hydrochloride 27 mg prolonged-release oral tablet) APOTEX INC",NA,NA
"02452766","02452766","MARKETED",2016-07-22,"APO-METHYLPHENIDATE ER","APOTEX INC","APO-METHYLPHENIDATE ER (methylphenidate hydrochloride 36 mg prolonged-release oral tablet) APOTEX INC",NA,NA
"00397423","00397423","MARKETED",1977-12-31,"LOPRESOR 50MG","NOVARTIS PHARMACEUTICALS CANADA INC","LOPRESOR 50MG (metoprolol tartrate 50 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA
"00397431","00397431","MARKETED",1977-12-31,"LOPRESOR 100MG","NOVARTIS PHARMACEUTICALS CANADA INC","LOPRESOR 100MG (metoprolol tartrate 100 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA
"00534560","00534560","MARKETED",1983-12-31,"LOPRESOR SR 200 MG","NOVARTIS PHARMACEUTICALS CANADA INC","LOPRESOR SR 200 MG (metoprolol tartrate 200 mg prolonged-release oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA
"00618632","00618632","MARKETED",1984-12-31,"APO METOPROLOL TAB 50MG","APOTEX INC","APO METOPROLOL TAB 50MG (metoprolol tartrate 50 mg oral tablet) APOTEX INC",NA,NA
