mp_code,mp_formal_name,mp_fr_description,ntp_code,ntp_formal_name,ntp_fr_description,tm_code,tm_formal_name,tm_fr_description
"77700769","DOXORUBICIN INJECTION, BP (doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial) ACCORD HEALTHCARE INC","DOXORUBICIN INJECTION, BP (chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole) ACCORD HEALTHCARE INC","9013088","doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial","chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole","8001757","doxorubicin","doxorubicine"
"77700783","DOXORUBICIN HYDROCHLORIDE INJECTION (doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial) TEVA CANADA LIMITED","DOXORUBICIN HYDROCHLORIDE INJECTION (chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole) TEVA CANADA LIMITED","9013088","doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial","chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole","8001757","doxorubicin","doxorubicine"
"02194465","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 50 mg per vial powder for solution for injection) PFIZER CANADA ULC","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 50 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC","9003126","doxorubicin hydrochloride 50 mg per vial powder for solution for injection","chlorhydrate de doxorubicine 50 mg par fiole poudre pour solution injectable","8001757","doxorubicin","doxorubicine"
"02348497","EVICEL (fibrinogen human 90 mg per mL and thrombin human 1200 unit per mL NA) OMRIX BIOPHARMACEUTICALS LTD","EVICEL (fibrinogène humaine 90 mg par mL et thrombine humaine 1200 unité par mL NA) OMRIX BIOPHARMACEUTICALS LTD","9014112","fibrinogen human 90 mg per mL and thrombin human 1200 unit per mL NA","fibrinogène humaine 90 mg par mL et thrombine humaine 1200 unité par mL NA","8002282","fibrinogen human and thrombin human","fibrinogène humaine et thrombine humaine"
"02243948","PUREGON (follitropin beta 833 unit per mL solution for injection) ORGANON CANADA INC.","PUREGON (follitropine bêta 833 unité par mL solution injectable) ORGANON CANADA INC.","9003657","follitropin beta 833 unit per mL solution for injection","follitropine bêta 833 unité par mL solution injectable","8001476","follitropin beta","follitropine bêta"
"02219301","MAGNESIUM-45 0.5-4.5 (magnesium chloride 20.5 g per 4.5 l powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","MAGNESIUM-45 0.5-4.5 (chlorure de magnésium 20,5 g par 4,5 l poudre pour solution à diluer pour solution pour hémodialyse) BAXTER CORPORATION","9003031","magnesium chloride 20.5 g per 4.5 l powder for concentrate for solution for haemodialysis","chlorure de magnésium 20,5 g par 4,5 l poudre pour solution à diluer pour solution pour hémodialyse","8001844","magnesium chloride","chlorure de magnésium"
"01981501","BOTOX (onabotulinumtoxinA 100 unit per vial powder for solution for injection) ALLERGAN INC","BOTOX (onabotulinumtoxineA 100 unité par fiole poudre pour solution injectable) ALLERGAN INC","9013891","onabotulinumtoxinA 100 unit per vial powder for solution for injection","onabotulinumtoxineA 100 unité par fiole poudre pour solution injectable","8002245","onabotulinumtoxinA","onabotulinumtoxineA"
"02243721","BOTOX COSMETIC (onabotulinumtoxinA 100 unit per vial powder for solution for injection) ALLERGAN INC","BOTOX COSMETIC (onabotulinumtoxineA 100 unité par fiole poudre pour solution injectable) ALLERGAN INC","9013891","onabotulinumtoxinA 100 unit per vial powder for solution for injection","onabotulinumtoxineA 100 unité par fiole poudre pour solution injectable","8002245","onabotulinumtoxinA","onabotulinumtoxineA"
"c7e8e1a63275129a6930914791629b6e","ZOLGENSMA (onasemnogene abeparvovec 1.05e15 vg per 52.5 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,05e15 vecteurs génomiques par 52,5 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","c6eb695e5b19bc46e28e7746bd451f2d","onasemnogene abeparvovec 1.05e15 vg per 52.5 mL solution for injection vial","onasemnogène abéparvovec 1,05e15 vecteurs génomiques par 52,5 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"f5faa2cb5a329ecab495ff8290cb21eb","ZOLGENSMA (onasemnogene abeparvovec 1.106e15 vg per 55.3 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,106e15 vecteurs génomiques par 55,3 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","4811f4ff654b29e5a61c941c2f74ae14","onasemnogene abeparvovec 1.106e15 vg per 55.3 mL solution for injection vial","onasemnogène abéparvovec 1,106e15 vecteurs génomiques par 55,3 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"ae37bb087b45dd58e106924f8beb06c1","ZOLGENSMA (onasemnogene abeparvovec 1.162e15 vg per 58.1 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,162e15 vecteurs génomiques par 58,1 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","e499c29205dfecd5ac8091b63467629f","onasemnogene abeparvovec 1.162e15 vg per 58.1 mL solution for injection vial","onasemnogène abéparvovec 1,162e15 vecteurs génomiques par 58,1 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"cb350faaff15553305711325d9dc8ca2","ZOLGENSMA (onasemnogene abeparvovec 1.216e15 vg per 60.8 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,216e15 vecteurs génomiques par 60,8 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","4e22078fbbf0a113dc1d53130ac7171a","onasemnogene abeparvovec 1.216e15 vg per 60.8 mL solution for injection vial","onasemnogène abéparvovec 1,216e15 vecteurs génomiques par 60,8 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"b028d94611bb318d20632bda3e91e26c","ZOLGENSMA (onasemnogene abeparvovec 1.272e15 vg per 63.6 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,272e15 vecteurs génomiques par 63,6 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","8e183b78c2299f5bb9fbc2223b546c1b","onasemnogene abeparvovec 1.272e15 vg per 63.6 mL solution for injection vial","onasemnogène abéparvovec 1,272e15 vecteurs génomiques par 63,6 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"fa00bdb670ec3fbd3b31c6ea23aa17e4","ZOLGENSMA (onasemnogene abeparvovec 1.328e15 vg per 66.4 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,328e15 vecteurs génomiques par 66,4 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","8cee0a45f349a63dc30351484ab4a331","onasemnogene abeparvovec 1.328e15 vg per 66.4 mL solution for injection vial","onasemnogène abéparvovec 1,328e15 vecteurs génomiques par 66,4 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"4c59b656d9f00012fbe6074f0bacfd7c","ZOLGENSMA (onasemnogene abeparvovec 1.382e15 vg per 69.1 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,382e15 vecteurs génomiques par 69,1 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","2777fd40b0fe3249d5aa44e263e69539","onasemnogene abeparvovec 1.382e15 vg per 69.1 mL solution for injection vial","onasemnogène abéparvovec 1,382e15 vecteurs génomiques par 69,1 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"71d0412dd60f44e01fd45ed4c6da1501","ZOLGENSMA (onasemnogene abeparvovec 1.438e15 vg per 71.9 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,438e15 vecteurs génomiques par 71,9 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","c3fb024d564fcf27b405c0198d02a6b8","onasemnogene abeparvovec 1.438e15 vg per 71.9 mL solution for injection vial","onasemnogène abéparvovec 1,438e15 vecteurs génomiques par 71,9 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"e1eaa0c0b49468e3f2e21ab2be274ea1","ZOLGENSMA (onasemnogene abeparvovec 1.494e15 vg per 74.7 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,494e15 vecteurs génomiques par 74,7 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","2fbedfd0a34a8c5c8c7b37352de27ead","onasemnogene abeparvovec 1.494e15 vg per 74.7 mL solution for injection vial","onasemnogène abéparvovec 1,494e15 vecteurs génomiques par 74,7 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"559870d72a34e9aec7ce0d02bb152e9f","ZOLGENSMA (onasemnogene abeparvovec 1.548e15 vg per 77.4 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,548e15 vecteurs génomiques par 77,4 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","0c88116d58b752c7254ef8a0a5e76eff","onasemnogene abeparvovec 1.548e15 vg per 77.4 mL solution for injection vial","onasemnogène abéparvovec 1,548e15 vecteurs génomiques par 77,4 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"1aeb497e434ccfd1ef64ea3f7dba6faa","ZOLGENSMA (onasemnogene abeparvovec 1.604e15 vg per 80.2 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,604e15 vecteurs génomiques par 80,2 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","ffc4285be17b89f80b461c8163b89be4","onasemnogene abeparvovec 1.604e15 vg per 80.2 mL solution for injection vial","onasemnogène abéparvovec 1,604e15 vecteurs génomiques par 80,2 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"8a726ed2a7d292bd394b5929c3f0e608","ZOLGENSMA (onasemnogene abeparvovec 1.66e15 vg per 83 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,66e15 vecteurs génomiques par 83 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","8377ec78b5eb9fd48e57723024b303d0","onasemnogene abeparvovec 1.66e15 vg per 83 mL solution for injection vial","onasemnogène abéparvovec 1,66e15 vecteurs génomiques par 83 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"209eebba01b786705cce0da9427cf66b","ZOLGENSMA (onasemnogene abeparvovec 1.714e15 vg per 85.7 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,714e15 vecteurs génomiques par 85,7 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","2e91222754534b6c7ae580122bbf39e3","onasemnogene abeparvovec 1.714e15 vg per 85.7 mL solution for injection vial","onasemnogène abéparvovec 1,714e15 vecteurs génomiques par 85,7 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"a9234784e9551872fd384d025bf8a7c7","ZOLGENSMA (onasemnogene abeparvovec 1.77e15 vg per 88.5 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,77e15 vecteurs génomiques par 88,5 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","c07382b20d2f53ac6de0cab25f27e91a","onasemnogene abeparvovec 1.77e15 vg per 88.5 mL solution for injection vial","onasemnogène abéparvovec 1,77e15 vecteurs génomiques par 88,5 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"4740a26ea15726747797552bdb41741d","ZOLGENSMA (onasemnogene abeparvovec 1.826e15 vg per 91.3 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,826e15 vecteurs génomiques par 91,3 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","52a3909502b744bd35453ba7ada6ee8b","onasemnogene abeparvovec 1.826e15 vg per 91.3 mL solution for injection vial","onasemnogène abéparvovec 1,826e15 vecteurs génomiques par 91,3 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"6b570fac3d0d15f44ca0c686fc5818da","ZOLGENSMA (onasemnogene abeparvovec 1.88e15 vg per 94 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,88e15 vecteurs génomiques par 94 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","bc5a5ba7ac06afb353ac4c9818d812ed","onasemnogene abeparvovec 1.88e15 vg per 94 mL solution for injection vial","onasemnogène abéparvovec 1,88e15 vecteurs génomiques par 94 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"8b3e3a056f51e5a5c14cb8053fdbbcf1","ZOLGENSMA (onasemnogene abeparvovec 1.936e15 vg per 96.8 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,936e15 vecteurs génomiques par 96,8 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","7f294b5f0738c4312123c2de01dd60dc","onasemnogene abeparvovec 1.936e15 vg per 96.8 mL solution for injection vial","onasemnogène abéparvovec 1,936e15 vecteurs génomiques par 96,8 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"713c2342c8fcf607d4eea0e1e4c516c2","ZOLGENSMA (onasemnogene abeparvovec 1.992e15 vg per 99.6 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 1,992e15 vecteurs génomiques par 99,6 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","090bcc302d522dd52ecfff7d3fad97a0","onasemnogene abeparvovec 1.992e15 vg per 99.6 mL solution for injection vial","onasemnogène abéparvovec 1,992e15 vecteurs génomiques par 99,6 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"2279655f2ca0376c3fe56fbe23a7c7f8","ZOLGENSMA (onasemnogene abeparvovec 2.046e15 vg per 102.3 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 2,046e15 vecteurs génomiques par 102,3 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","8ba8b8ff55b6ed7e8dad6b63d93a8aa0","onasemnogene abeparvovec 2.046e15 vg per 102.3 mL solution for injection vial","onasemnogène abéparvovec 2,046e15 vecteurs génomiques par 102,3 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"60d6bd55a11574178cd6042f019f6894","ZOLGENSMA (onasemnogene abeparvovec 2.102e15 vg per 105.1 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 2,102e15 vecteurs génomiques par 105,1 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","438136ba0a3c6b4ed567ad7b09b80f16","onasemnogene abeparvovec 2.102e15 vg per 105.1 mL solution for injection vial","onasemnogène abéparvovec 2,102e15 vecteurs génomiques par 105,1 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"17f65e51d632a75daf66ef10ecf506b9","ZOLGENSMA (onasemnogene abeparvovec 2.158e15 vg per 107.9 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 2,158e15 vecteurs génomiques par 107,9 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","ec237e912c5962d97501c9c5655c0fc2","onasemnogene abeparvovec 2.158e15 vg per 107.9 mL solution for injection vial","onasemnogène abéparvovec 2,158e15 vecteurs génomiques par 107,9 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"08923dfba82995788c1cb15bc5e04e70","ZOLGENSMA (onasemnogene abeparvovec 2.212e15 vg per 110.6 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 2,212e15 vecteurs génomiques par 110,6 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","469cafc8d09073b477b92647cc48b361","onasemnogene abeparvovec 2.212e15 vg per 110.6 mL solution for injection vial","onasemnogène abéparvovec 2,212e15 vecteurs génomiques par 110,6 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"50420d338f070ed4ccaa90018c8e759f","ZOLGENSMA (onasemnogene abeparvovec 2.268e15 vg per 113.4 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 2,268e15 vecteurs génomiques par 113,4 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","6bea73da05cae49f99c6bcb518a05bca","onasemnogene abeparvovec 2.268e15 vg per 113.4 mL solution for injection vial","onasemnogène abéparvovec 2,268e15 vecteurs génomiques par 113,4 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"43d4b51d17a88ff9e8ac7dbf10f2dab5","ZOLGENSMA (onasemnogene abeparvovec 2.324e15 vg per 116.2 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 2,324e15 vecteurs génomiques par 116,2 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","8d59d97541caf597e24c954ac900dd37","onasemnogene abeparvovec 2.324e15 vg per 116.2 mL solution for injection vial","onasemnogène abéparvovec 2,324e15 vecteurs génomiques par 116,2 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"15c2d9c968fc7bb7371c9334f5bfd325","ZOLGENSMA (onasemnogene abeparvovec 3.32e14 vg per 16.6 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 3,32e14 vecteurs génomiques par 16,6 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","47693026eafbd80f27808844fd19c94f","onasemnogene abeparvovec 3.32e14 vg per 16.6 mL solution for injection vial","onasemnogène abéparvovec 3,32e14 vecteurs génomiques par 16,6 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"c3ba8bd91be4cef18827ed00e8d99f2d","ZOLGENSMA (onasemnogene abeparvovec 3.86e14 vg per 19.3 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 3,86e14 vecteurs génomiques par 19,3 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","b40d79224a9422586afdb5b28f6cc4c1","onasemnogene abeparvovec 3.86e14 vg per 19.3 mL solution for injection vial","onasemnogène abéparvovec 3,86e14 vecteurs génomiques par 19,3 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"acb358aa7a762a18a95fd163fc89ec65","ZOLGENSMA (onasemnogene abeparvovec 4.42e14 vg per 22.1 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 4,42e14 vecteurs génomiques par 22,1 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","ff37b624ff070483a397b30def85616e","onasemnogene abeparvovec 4.42e14 vg per 22.1 mL solution for injection vial","onasemnogène abéparvovec 4,42e14 vecteurs génomiques par 22,1 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"380106deb6cdd4bdadc602cd24f79d99","ZOLGENSMA (onasemnogene abeparvovec 4.98e14 vg per 24.9 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 4,98e14 vecteurs génomiques par 24,9 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","8e523cd5c9e108a996a59f85880fc013","onasemnogene abeparvovec 4.98e14 vg per 24.9 mL solution for injection vial","onasemnogène abéparvovec 4,98e14 vecteurs génomiques par 24,9 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"0e41e9defd6e3e918bb2ae035c8e698a","ZOLGENSMA (onasemnogene abeparvovec 5.52e14 vg per 27.6 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 5,52e14 vecteurs génomiques par 27,6 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","37b26e56ef1c1436b0e545cb8382e766","onasemnogene abeparvovec 5.52e14 vg per 27.6 mL solution for injection vial","onasemnogène abéparvovec 5,52e14 vecteurs génomiques par 27,6 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"65c3e0201cb9c152a80302e662e06e08","ZOLGENSMA (onasemnogene abeparvovec 6.08e14 vg per 30.4 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 6,08e14 vecteurs génomiques par 30,4 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","a45b3bff1a0ab080ae365b4dcf6aaa66","onasemnogene abeparvovec 6.08e14 vg per 30.4 mL solution for injection vial","onasemnogène abéparvovec 6,08e14 vecteurs génomiques par 30,4 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"9f906b796e11f5d86f2318a1e94fba12","ZOLGENSMA (onasemnogene abeparvovec 6.64e14 vg per 33.2 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 6,64e14 vecteurs génomiques par 33,2 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","56f47beac6ff6094805e43877966949d","onasemnogene abeparvovec 6.64e14 vg per 33.2 mL solution for injection vial","onasemnogène abéparvovec 6,64e14 vecteurs génomiques par 33,2 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"635ac00c457e6ca34304c495d7e290df","ZOLGENSMA (onasemnogene abeparvovec 7.18e14 vg per 35.9 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 7,18e14 vecteurs génomiques par 35,9 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","05a6a8ec9789e984a016cdd7e1ea0813","onasemnogene abeparvovec 7.18e14 vg per 35.9 mL solution for injection vial","onasemnogène abéparvovec 7,18e14 vecteurs génomiques par 35,9 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"d2c609c01b77b622aa14b3460abbfa03","ZOLGENSMA (onasemnogene abeparvovec 7.74e14 vg per 38.7 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 7,74e14 vecteurs génomiques par 38,7 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","b13802be445b067278de7ef8da3196ff","onasemnogene abeparvovec 7.74e14 vg per 38.7 mL solution for injection vial","onasemnogène abéparvovec 7,74e14 vecteurs génomiques par 38,7 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"57f8195246f3d47b2057fe0945da647b","ZOLGENSMA (onasemnogene abeparvovec 8.3e14 vg per 41.5 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 8,3e14 vecteurs génomiques par 41,5 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","551e7a4e0f5079011786daf88a5a275f","onasemnogene abeparvovec 8.3e14 vg per 41.5 mL solution for injection vial","onasemnogène abéparvovec 8,3e14 vecteurs génomiques par 41,5 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"fe8c55e236d7c17b3d904de3173b454c","ZOLGENSMA (onasemnogene abeparvovec 8.84e14 vg per 44.2 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 8,84e14 vecteurs génomiques par 44,2 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","c731868e381759180cb9a1bd9641274f","onasemnogene abeparvovec 8.84e14 vg per 44.2 mL solution for injection vial","onasemnogène abéparvovec 8,84e14 vecteurs génomiques par 44,2 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"784e6a6603a7f09af9dbcc0088257ca7","ZOLGENSMA (onasemnogene abeparvovec 9.4e14 vg per 47 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 9,4e14 vecteurs génomiques par 47 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","1aae5ae70a1d189c46fecde312929a03","onasemnogene abeparvovec 9.4e14 vg per 47 mL solution for injection vial","onasemnogène abéparvovec 9,4e14 vecteurs génomiques par 47 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"7704088974d19dfa4bb462cf24cf59ee","ZOLGENSMA (onasemnogene abeparvovec 9.96e14 vg per 49.8 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC","ZOLGENSMA (onasemnogène abéparvovec 9,96e14 vecteurs génomiques par 49,8 mL solution injectable fiole) NOVARTIS PHARMACEUTICALS CANADA INC","a2b088a2c1f9bd7b15f6dc98fca4b634","onasemnogene abeparvovec 9.96e14 vg per 49.8 mL solution for injection vial","onasemnogène abéparvovec 9,96e14 vecteurs génomiques par 49,8 mL solution injectable fiole","8002364","onasemnogene abeparvovec","onasemnogène abéparvovec"
"77700997","PACLITAXEL INJECTION USP (paclitaxel 100 mg per 16.7 mL solution for injection vial) SANDOZ CANADA INCORPORATED","PACLITAXEL INJECTION USP (paclitaxel 100 mg par 16,7 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","9013892","paclitaxel 100 mg per 16.7 mL solution for injection vial","paclitaxel 100 mg par 16,7 mL solution injectable fiole","8002047","paclitaxel","paclitaxel"
"77700993","PACLITAXEL FOR INJECTION (paclitaxel 100 mg per 16.7 mL solution for injection vial) BIOLYSE PHARMA CORPORATION","PACLITAXEL FOR INJECTION (paclitaxel 100 mg par 16,7 mL solution injectable fiole) BIOLYSE PHARMA CORPORATION","9013892","paclitaxel 100 mg per 16.7 mL solution for injection vial","paclitaxel 100 mg par 16,7 mL solution injectable fiole","8002047","paclitaxel","paclitaxel"
"77700992","PACLITAXEL FOR INJECTION (paclitaxel 100 mg per 16.7 mL solution for injection vial) BIOLYSE PHARMA CORPORATION","PACLITAXEL FOR INJECTION (paclitaxel 100 mg par 16,7 mL solution injectable fiole) BIOLYSE PHARMA CORPORATION","9013892","paclitaxel 100 mg per 16.7 mL solution for injection vial","paclitaxel 100 mg par 16,7 mL solution injectable fiole","8002047","paclitaxel","paclitaxel"
