"DRUG_IDENTIFICATION_NUMBER","formal_description_ntp","ntp_code","formal_description_tm","tm_code"
"02049376","lisinopril 10 mg oral tablet",9004082,"lisinopril",9001030
"02217503","lisinopril 10 mg oral tablet",9004082,"lisinopril",9001030
"02285088","lisinopril 10 mg oral tablet",9004082,"lisinopril",9001030
"02285126","lisinopril 10 mg oral tablet",9004082,"lisinopril",9001030
"02292211","lisinopril 10 mg oral tablet",9004082,"lisinopril",9001030
"02294621","lisinopril 10 mg oral tablet",9004082,"lisinopril",9001030
"02310988","lisinopril 10 mg oral tablet",9004082,"lisinopril",9001030
"02386240","lisinopril 10 mg oral tablet",9004082,"lisinopril",9001030
"00839418","lisinopril 20 mg oral tablet",9004083,"lisinopril",9001030
"02049384","lisinopril 20 mg oral tablet",9004083,"lisinopril",9001030
"02217511","lisinopril 20 mg oral tablet",9004083,"lisinopril",9001030
"02285096","lisinopril 20 mg oral tablet",9004083,"lisinopril",9001030
"02285134","lisinopril 20 mg oral tablet",9004083,"lisinopril",9001030
"02292238","lisinopril 20 mg oral tablet",9004083,"lisinopril",9001030
"02294648","lisinopril 20 mg oral tablet",9004083,"lisinopril",9001030
"02310996","lisinopril 20 mg oral tablet",9004083,"lisinopril",9001030
"02386259","lisinopril 20 mg oral tablet",9004083,"lisinopril",9001030
"02217538","lisinopril 40 mg oral tablet",9004084,"lisinopril",9001030
"00839388","lisinopril 5 mg oral tablet",9004085,"lisinopril",9001030
"02049333","lisinopril 5 mg oral tablet",9004085,"lisinopril",9001030
"02217481","lisinopril 5 mg oral tablet",9004085,"lisinopril",9001030
"02285061","lisinopril 5 mg oral tablet",9004085,"lisinopril",9001030
"02285118","lisinopril 5 mg oral tablet",9004085,"lisinopril",9001030
"02292203","lisinopril 5 mg oral tablet",9004085,"lisinopril",9001030
"02294613","lisinopril 5 mg oral tablet",9004085,"lisinopril",9001030
"02310961","lisinopril 5 mg oral tablet",9004085,"lisinopril",9001030
"02386232","lisinopril 5 mg oral tablet",9004085,"lisinopril",9001030
"02013231","lithium carbonate 150 mg oral capsule",9004087,"lithium",9001031
"02216132","lithium carbonate 150 mg oral capsule",9004087,"lithium",9001031
"00461733","lithium carbonate 150 mg oral capsule",9004087,"lithium",9001031
"02242837","lithium carbonate 150 mg oral capsule",9004087,"lithium",9001031
"00236683","lithium carbonate 300 mg oral capsule",9004088,"lithium",9001031
"02216140","lithium carbonate 300 mg oral capsule",9004088,"lithium",9001031
"00406775","lithium carbonate 300 mg oral capsule",9004088,"lithium",9001031
"02242838","lithium carbonate 300 mg oral capsule",9004088,"lithium",9001031
"02011239","lithium carbonate 600 mg oral capsule",9004090,"lithium",9001031
"02216159","lithium carbonate 600 mg oral capsule",9004090,"lithium",9001031
"02266695","lithium carbonate 300 mg prolonged release oral tablet",9004089,"lithium",9001031
"02074834","lithium (lithium citrate) 8 mmol per 5 ml syrup",NA,"lithium",9001031
"02041413","lorazepam 0.5 mg oral tablet",9004113,"lorazepam",9001040
"02041456","lorazepam 0.5 mg oral tablet",9004113,"lorazepam",9001040
"00655740","lorazepam 0.5 mg oral tablet",9004113,"lorazepam",9001040
"00655643","lorazepam 0.5 mg oral tablet",9004113,"lorazepam",9001040
"02245784","lorazepam 0.5 mg oral tablet",9004113,"lorazepam",9001040
"00711101","lorazepam 0.5 mg oral tablet",9004113,"lorazepam",9001040
"02298201","lorazepam 0.5 mg oral tablet",9004113,"lorazepam",9001040
"02351072","lorazepam 0.5 mg oral tablet",9004113,"lorazepam",9001040
"02410745","lorazepam 0.5 mg oral tablet",9004113,"lorazepam",9001040
"00728187","lorazepam 0.5 mg oral tablet",9004113,"lorazepam",9001040
"02041464","lorazepam 1 mg oral tablet",9004114,"lorazepam",9001040
"02041421","lorazepam 1 mg oral tablet",9004114,"lorazepam",9001040
"00637742","lorazepam 1 mg oral tablet",9004114,"lorazepam",9001040
"00655759","lorazepam 1 mg oral tablet",9004114,"lorazepam",9001040
"00655651","lorazepam 1 mg oral tablet",9004114,"lorazepam",9001040
"02245785","lorazepam 1 mg oral tablet",9004114,"lorazepam",9001040
"02298228","lorazepam 1 mg oral tablet",9004114,"lorazepam",9001040
"02351080","lorazepam 1 mg oral tablet",9004114,"lorazepam",9001040
"02410753","lorazepam 1 mg oral tablet",9004114,"lorazepam",9001040
"02429810","lorazepam 1 mg oral tablet",9004114,"lorazepam",9001040
"00728195","lorazepam 1 mg oral tablet",9004114,"lorazepam",9001040
"02041472","lorazepam 2 mg oral tablet",9004115,"lorazepam",9001040
"02041448","lorazepam 2 mg oral tablet",9004115,"lorazepam",9001040
"00637750","lorazepam 2 mg oral tablet",9004115,"lorazepam",9001040
"00655767","lorazepam 2 mg oral tablet",9004115,"lorazepam",9001040
"00655678","lorazepam 2 mg oral tablet",9004115,"lorazepam",9001040
"02245786","lorazepam 2 mg oral tablet",9004115,"lorazepam",9001040
"02298236","lorazepam 2 mg oral tablet",9004115,"lorazepam",9001040
"02351099","lorazepam 2 mg oral tablet",9004115,"lorazepam",9001040
"02410761","lorazepam 2 mg oral tablet",9004115,"lorazepam",9001040
"02429829","lorazepam 2 mg oral tablet",9004115,"lorazepam",9001040
"00728209","lorazepam 2 mg oral tablet",9004115,"lorazepam",9001040
"02438704","lorazepam 2 mg per ml solution for injection",NA,"lorazepam",9001040
"02243278","lorazepam 4 mg per ml solution for injection",NA,"lorazepam",9001040
"02388669","lorazepam 4 mg per ml solution for injection",NA,"lorazepam",9001040
"02182882","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02309777","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02313359","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02353512","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02354845","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02357976","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02368293","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02388812","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02388898","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02394383","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02398850","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02403358","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02404486","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02405768","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02424983","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02426617","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02445980","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02446715","losartan potassium 100 mg oral tablet",9004118,"losartan",9001041
"02182815","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02309750","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02313332","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02354829","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02368277","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02379058","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02380838","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02388790","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02388863","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02394367","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02398834","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02403323","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02404451","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02405733","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02424967","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02426595","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02445964","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02446693","losartan potassium 25 mg oral tablet",9004119,"losartan",9001041
"02182874","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02309769","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02313340","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02353504","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02354837","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02357968","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02368285","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02388804","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02388871","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02394375","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02398842","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02403331","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02404478","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02405741","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02424975","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02426609","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02445972","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02446707","losartan potassium 50 mg oral tablet",9004120,"losartan",9001041
"02221306","medroxyprogesterone acetate 10 mg oral tablet",9004176,"medroxyprogesterone",9001056
"00729973","medroxyprogesterone acetate 10 mg oral tablet",9004176,"medroxyprogesterone",9001056
"02277298","medroxyprogesterone acetate 10 mg oral tablet",9004176,"medroxyprogesterone",9001056
"02267640","medroxyprogesterone acetate 100 mg oral tablet",9004177,"medroxyprogesterone",9001056
"00708917","medroxyprogesterone acetate 2.5 mg oral tablet",9004179,"medroxyprogesterone",9001056
"02221284","medroxyprogesterone acetate 2.5 mg oral tablet",9004179,"medroxyprogesterone",9001056
"02244726","medroxyprogesterone acetate 2.5 mg oral tablet",9004179,"medroxyprogesterone",9001056
"02253550","medroxyprogesterone acetate 2.5 mg oral tablet",9004179,"medroxyprogesterone",9001056
"00030937","medroxyprogesterone acetate 5 mg oral tablet",9004180,"medroxyprogesterone",9001056
"02221292","medroxyprogesterone acetate 5 mg oral tablet",9004180,"medroxyprogesterone",9001056
"02244727","medroxyprogesterone acetate 5 mg oral tablet",9004180,"medroxyprogesterone",9001056
"02253577","medroxyprogesterone acetate 5 mg oral tablet",9004180,"medroxyprogesterone",9001056
"00585092","medroxyprogesterone acetate 150 mg per ml suspension for injection",NA,"medroxyprogesterone",9001056
"02322250","medroxyprogesterone acetate 150 mg per ml suspension for injection",NA,"medroxyprogesterone",9001056
"00030848","medroxyprogesterone acetate 50 mg per ml suspension for injection",NA,"medroxyprogesterone",9001056
"02242786","meloxicam 15 mg oral tablet",9004189,"meloxicam",9001060
"02248268","meloxicam 15 mg oral tablet",9004189,"meloxicam",9001060
"02248606","meloxicam 15 mg oral tablet",9004189,"meloxicam",9001060
"02248608","meloxicam 15 mg oral tablet",9004189,"meloxicam",9001060
"02248974","meloxicam 15 mg oral tablet",9004189,"meloxicam",9001060
"02250020","meloxicam 15 mg oral tablet",9004189,"meloxicam",9001060
"02255995","meloxicam 15 mg oral tablet",9004189,"meloxicam",9001060
"02258323","meloxicam 15 mg oral tablet",9004189,"meloxicam",9001060
"02324334","meloxicam 15 mg oral tablet",9004189,"meloxicam",9001060
"02353156","meloxicam 15 mg oral tablet",9004189,"meloxicam",9001060
"02390892","meloxicam 15 mg oral tablet",9004189,"meloxicam",9001060
"02242785","meloxicam 7.5 mg oral tablet",9004190,"meloxicam",9001060
"02248267","meloxicam 7.5 mg oral tablet",9004190,"meloxicam",9001060
"02248605","meloxicam 7.5 mg oral tablet",9004190,"meloxicam",9001060
"02248607","meloxicam 7.5 mg oral tablet",9004190,"meloxicam",9001060
"02248973","meloxicam 7.5 mg oral tablet",9004190,"meloxicam",9001060
"02250012","meloxicam 7.5 mg oral tablet",9004190,"meloxicam",9001060
"02255987","meloxicam 7.5 mg oral tablet",9004190,"meloxicam",9001060
"02258315","meloxicam 7.5 mg oral tablet",9004190,"meloxicam",9001060
"02324326","meloxicam 7.5 mg oral tablet",9004190,"meloxicam",9001060
"02353148","meloxicam 7.5 mg oral tablet",9004190,"meloxicam",9001060
"02390884","meloxicam 7.5 mg oral tablet",9004190,"meloxicam",9001060
"01997580","mesalazine 400 mg gastro-resistant tablet",9004232,"mesalamine",9001072
"02171929","mesalazine 400 mg gastro-resistant tablet",9004232,"mesalamine",9001072
"01914030","mesalazine 500 mg gastro-resistant tablet",9004233,"mesalamine",9001072
"02112787","mesalazine 500 mg gastro-resistant tablet",9004233,"mesalamine",9001072
"02297558","mesalazine 1.2 g modified release tablet",9004226,"mesalamine",9001072
"02399466","mesalazine 1 g prolonged release oral tablet",9004225,"mesalamine",9001072
"02099683","mesalazine 500 mg per srt prolonged release oral tablet",9004234,"mesalamine",9001072
"02267217","mesalazine 800 mg prolonged release oral tablet",9004236,"mesalamine",9001072
"02153521","mesalazine 1 g per 100 ml rectal liquid",NA,"mesalamine",9001072
"02153556","mesalazine 4 g per 100 ml rectal liquid",NA,"mesalamine",9001072
"02153521","mesalazine 1 g per 100 ml rectal solution",NA,"mesalamine",9001072
"02153556","mesalazine 4 g per 100 ml rectal solution",NA,"mesalamine",9001072
"02112795","mesalazine 2 g per 60 g rectal suspension",9004228,"mesalamine",9001072
"02112809","mesalazine 4 g per 60 g rectal suspension",9004231,"mesalamine",9001072
"02153564","mesalazine 1 g per sup suppository",9004224,"mesalamine",9001072
"02242146","mesalazine 1000 mg suppository",9004227,"mesalamine",9001072
"02112760","mesalazine 500 mg suppository",9004235,"mesalamine",9001072
"02045710","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02099233","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02148765","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02167786","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02223562","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02229516","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02229994","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02239081","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02242974","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02246820","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02246964","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02257726","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02269031","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02314908","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02353377","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02378620","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02379767","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02380196","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02380722","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02385341","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02388766","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02421828","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02438275","metformin hydrochloride 500 mg oral tablet",9004251,"metformin",9001073
"02162849","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02229656","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02229785","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02230475","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02239214","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02242589","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02242726","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02242783","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02242931","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02246821","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02257734","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02269058","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02314894","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02353385","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02378639","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02379775","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02380730","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02385368","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02388774","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02421836","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02438283","metformin hydrochloride 850 mg oral tablet",9004255,"metformin",9001073
"02300451","metformin hydrochloride 1000 mg prolonged release oral tablet",9004245,"metformin",9001073
"02268493","metformin hydrochloride 500 mg prolonged release oral tablet",9004252,"metformin",9001073
"02333872","metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet",9004243,"metformin and sitagliptin",9001076
"02333856","metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet",9004249,"metformin and sitagliptin",9001076
"02333864","metformin hydrochloride 850 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet",9004254,"metformin and sitagliptin",9001076
"02416808","metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 100 mg prolonged release oral tablet",9004242,"metformin and sitagliptin",9001076
"02416794","metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg prolonged release oral tablet",9004244,"metformin and sitagliptin",9001076
"02416786","metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg prolonged release oral tablet",9004250,"metformin and sitagliptin",9001076
"02241377","methadone hydrochloride 10 mg per ml oral liquid",NA,"methadone",9001078
"02244290","methadone hydrochloride 10 mg per ml oral liquid",NA,"methadone",9001078
"02247374","methadone hydrochloride 1 mg per ml oral solution",NA,"methadone",9001078
"02247694","methadone hydrochloride 1 mg per ml oral solution",NA,"methadone",9001078
"02394596","methadone hydrochloride 10 mg per ml oral solution",NA,"methadone",9001078
"02394618","methadone hydrochloride 10 mg per ml oral solution",NA,"methadone",9001078
"02247698","methadone hydrochloride 1 mg oral tablet",9004262,"methadone",9001078
"02247700","methadone hydrochloride 10 mg oral tablet",9004264,"methadone",9001078
"02247701","methadone hydrochloride 25 mg oral tablet",9004267,"methadone",9001078
"02247699","methadone hydrochloride 5 mg oral tablet",9004268,"methadone",9001078
"02182947","methotrexate (methotrexate sodium) 10 mg per ml na",NA,"methotrexate",9001082
"02182955","methotrexate (methotrexate sodium) 25 mg per ml na",NA,"methotrexate",9001082
"02170698","methotrexate (methotrexate sodium) 2.5 mg oral tablet",9004278,"methotrexate",9001082
"02244798","methotrexate (methotrexate sodium) 2.5 mg oral tablet",9004278,"methotrexate",9001082
"02182750","methotrexate 10 mg oral tablet",9004287,"methotrexate",9001082
"02182963","methotrexate 2.5 mg oral tablet",9004290,"methotrexate",9001082
"02182947","methotrexate (methotrexate sodium) 10 mg per ml solution for injection",NA,"methotrexate",9001082
"02320037","methotrexate (methotrexate sodium) 10 mg per ml solution for injection",NA,"methotrexate",9001082
"02320045","methotrexate (methotrexate sodium) 15 mg per 1.5 ml solution for injection",NA,"methotrexate",9001082
"02454769","methotrexate (methotrexate sodium) 17.5 mg per 0.35 ml solution for injection",NA,"methotrexate",9001082
"02454866","methotrexate (methotrexate sodium) 20 mg per 0.4 ml solution for injection",NA,"methotrexate",9001082
"02304767","methotrexate (methotrexate sodium) 20 mg per 2 ml solution for injection",NA,"methotrexate",9001082
"02454777","methotrexate (methotrexate sodium) 22.5 mg per 0.45 ml solution for injection",NA,"methotrexate",9001082
"02454874","methotrexate (methotrexate sodium) 25 mg per 0.5 ml solution for injection",NA,"methotrexate",9001082
"02320053","methotrexate (methotrexate sodium) 25 mg per 2.5 ml solution for injection",NA,"methotrexate",9001082
"02099705","methotrexate (methotrexate sodium) 25 mg per ml solution for injection",NA,"methotrexate",9001082
"02182777","methotrexate (methotrexate sodium) 25 mg per ml solution for injection",NA,"methotrexate",9001082
"02182955","methotrexate (methotrexate sodium) 25 mg per ml solution for injection",NA,"methotrexate",9001082
"02182971","methotrexate (methotrexate sodium) 25 mg per ml solution for injection",NA,"methotrexate",9001082
"02398427","methotrexate (methotrexate sodium) 25 mg per ml solution for injection",NA,"methotrexate",9001082
"02417626","methotrexate (methotrexate sodium) 25 mg per ml solution for injection",NA,"methotrexate",9001082
"02419173","methotrexate (methotrexate sodium) 25 mg per ml solution for injection",NA,"methotrexate",9001082
"02320029","methotrexate (methotrexate sodium) 7.5 mg per 0.75 ml solution for injection",NA,"methotrexate",9001082
"02422174","methotrexate 10 mg per 0.4 ml solution for injection",NA,"methotrexate",9001082
"02422182","methotrexate 15 mg per 0.6 ml solution for injection",NA,"methotrexate",9001082
"02422190","methotrexate 20 mg per 0.8 ml solution for injection",NA,"methotrexate",9001082
"02327236","methotrexate 25 mg per ml solution for injection",NA,"methotrexate",9001082
"02422204","methotrexate 25 mg per ml solution for injection",NA,"methotrexate",9001082
"02422166","methotrexate 7.5 mg per 0.3 ml solution for injection",NA,"methotrexate",9001082
"00584991","methylphenidate hydrochloride 10 mg oral tablet",9004310,"methylphenidate",9001089
"02126494","methylphenidate hydrochloride 10 mg oral tablet",9004310,"methylphenidate",9001089
"02230321","methylphenidate hydrochloride 10 mg oral tablet",9004310,"methylphenidate",9001089
"02249324","methylphenidate hydrochloride 10 mg oral tablet",9004310,"methylphenidate",9001089
"00005606","methylphenidate hydrochloride 10 mg oral tablet",9004310,"methylphenidate",9001089
"02326248","methylphenidate hydrochloride 10 mg oral tablet",9004310,"methylphenidate",9001089
"00585009","methylphenidate hydrochloride 20 mg oral tablet",9004314,"methylphenidate",9001089
"02126486","methylphenidate hydrochloride 20 mg oral tablet",9004314,"methylphenidate",9001089
"02230322","methylphenidate hydrochloride 20 mg oral tablet",9004314,"methylphenidate",9001089
"02249332","methylphenidate hydrochloride 20 mg oral tablet",9004314,"methylphenidate",9001089
"00005614","methylphenidate hydrochloride 20 mg oral tablet",9004314,"methylphenidate",9001089
"02326256","methylphenidate hydrochloride 20 mg oral tablet",9004314,"methylphenidate",9001089
"02234749","methylphenidate hydrochloride 5 mg oral tablet",9004321,"methylphenidate",9001089
"02246991","methylphenidate hydrochloride 5 mg oral tablet",9004321,"methylphenidate",9001089
"02247364","methylphenidate hydrochloride 5 mg oral tablet",9004321,"methylphenidate",9001089
"02273950","methylphenidate hydrochloride 5 mg oral tablet",9004321,"methylphenidate",9001089
"02326221","methylphenidate hydrochloride 5 mg oral tablet",9004321,"methylphenidate",9001089
"02277166","methylphenidate hydrochloride 10 mg prolonged release oral capsule",9004311,"methylphenidate",9001089
"02277131","methylphenidate hydrochloride 15 mg prolonged release oral capsule",9004312,"methylphenidate",9001089
"02277158","methylphenidate hydrochloride 20 mg prolonged release oral capsule",9004315,"methylphenidate",9001089
"02277174","methylphenidate hydrochloride 30 mg prolonged release oral capsule",9004318,"methylphenidate",9001089
"02277182","methylphenidate hydrochloride 40 mg prolonged release oral capsule",9004320,"methylphenidate",9001089
"02277190","methylphenidate hydrochloride 50 mg prolonged release oral capsule",9004322,"methylphenidate",9001089
"02277204","methylphenidate hydrochloride 60 mg prolonged release oral capsule",9004324,"methylphenidate",9001089
"02277212","methylphenidate hydrochloride 80 mg prolonged release oral capsule",9004325,"methylphenidate",9001089
"02247732","methylphenidate hydrochloride 18 mg prolonged release oral tablet",9004313,"methylphenidate",9001089
"02315068","methylphenidate hydrochloride 18 mg prolonged release oral tablet",9004313,"methylphenidate",9001089
"02413728","methylphenidate hydrochloride 18 mg prolonged release oral tablet",9004313,"methylphenidate",9001089
"02452731","methylphenidate hydrochloride 18 mg prolonged release oral tablet",9004313,"methylphenidate",9001089
"00632775","methylphenidate hydrochloride 20 mg prolonged release oral tablet",9004316,"methylphenidate",9001089
"02266687","methylphenidate hydrochloride 20 mg prolonged release oral tablet",9004316,"methylphenidate",9001089
"02320312","methylphenidate hydrochloride 20 mg prolonged release oral tablet",9004316,"methylphenidate",9001089
"02250241","methylphenidate hydrochloride 27 mg prolonged release oral tablet",9004317,"methylphenidate",9001089
"02315076","methylphenidate hydrochloride 27 mg prolonged release oral tablet",9004317,"methylphenidate",9001089
"02413736","methylphenidate hydrochloride 27 mg prolonged release oral tablet",9004317,"methylphenidate",9001089
"02452758","methylphenidate hydrochloride 27 mg prolonged release oral tablet",9004317,"methylphenidate",9001089
"02247733","methylphenidate hydrochloride 36 mg prolonged release oral tablet",9004319,"methylphenidate",9001089
"02315084","methylphenidate hydrochloride 36 mg prolonged release oral tablet",9004319,"methylphenidate",9001089
"02413744","methylphenidate hydrochloride 36 mg prolonged release oral tablet",9004319,"methylphenidate",9001089
"02452766","methylphenidate hydrochloride 36 mg prolonged release oral tablet",9004319,"methylphenidate",9001089
"02247734","methylphenidate hydrochloride 54 mg prolonged release oral tablet",9004323,"methylphenidate",9001089
"02315092","methylphenidate hydrochloride 54 mg prolonged release oral tablet",9004323,"methylphenidate",9001089
"02330377","methylphenidate hydrochloride 54 mg prolonged release oral tablet",9004323,"methylphenidate",9001089
"02413752","methylphenidate hydrochloride 54 mg prolonged release oral tablet",9004323,"methylphenidate",9001089
"02230433","metoclopramide hydrochloride 1 mg per ml oral solution",NA,"metoclopramide",9001092
"00842834","metoclopramide hydrochloride 10 mg oral tablet",9004342,"metoclopramide",9001092
"02230432","metoclopramide hydrochloride 10 mg oral tablet",9004342,"metoclopramide",9001092
"00842826","metoclopramide hydrochloride 5 mg oral tablet",9004343,"metoclopramide",9001092
"02230431","metoclopramide hydrochloride 5 mg oral tablet",9004343,"metoclopramide",9001092
"02185431","metoclopramide hydrochloride 5 mg per ml solution for injection",NA,"metoclopramide",9001092
"02243563","metoclopramide hydrochloride 5 mg per ml solution for injection",NA,"metoclopramide",9001092
"02145421","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"02172569","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"02174553","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"00397431","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"02230804","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"02231122","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"00618640","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"00648027","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"00648043","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"02315327","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"02350408","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"02354195","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"02356848","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"00751170","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"02442132","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"00842656","metoprolol tartrate 100 mg oral tablet",9004347,"metoprolol",9001094
"02246010","metoprolol tartrate 25 mg oral tablet",9004350,"metoprolol",9001094
"02248855","metoprolol tartrate 25 mg oral tablet",9004350,"metoprolol",9001094
"02252252","metoprolol tartrate 25 mg oral tablet",9004350,"metoprolol",9001094
