"ccdd","mp_code","greater_than_5_AIs","drug_identification_number","brand_name","company_name","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time"
FALSE,"02335522",FALSE,"02335522","CAPTURE TOTALE FOND DE TEINT CONCENTRÉ ÉCLAT HAUTE DÉFINTION","PARFUMS CHRISTIAN DIOR","CAPTURE TOTALE FOND DE TEINT CONCENTRÉ ÉCLAT HAUTE DÉFINTION (octinoxate 3 % and titanium dioxide 3.16 % cutaneous emulsion) PARFUMS CHRISTIAN DIOR",NA,NA,"Active","20100816"
TRUE,"02335700",FALSE,"02335700","TOLOXIN","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","TOLOXIN (digoxin 0.0625 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"Active","20091223"
TRUE,"02335719",FALSE,"02335719","TOLOXIN","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","TOLOXIN (digoxin 0.125 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"Active","20091223"
TRUE,"02335727",FALSE,"02335727","TOLOXIN","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","TOLOXIN (digoxin 0.25 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"Active","20091223"
FALSE,"02335948",FALSE,"02335948","BUCKLEY'S COMPLETE DAYTIME PLUS MUCUS RELIEF SOFTGELS","THE BUCKLEY'S COMPANY","BUCKLEY'S COMPLETE DAYTIME PLUS MUCUS RELIEF SOFTGELS (acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral capsule) THE BUCKLEY'S COMPANY",NA,NA,"Active","20100802"
FALSE,"02335964",FALSE,"02335964","ELIZABETH ARDEN PURE FINISH MINERAL TINTED MOISTURE CREAM SPF 15","ELIZABETH ARDEN (CANADA) LIMITED","ELIZABETH ARDEN PURE FINISH MINERAL TINTED MOISTURE CREAM SPF 15 (octinoxate 6 % and octisalate 4 % and titanium dioxide 4.3 % cutaneous cream) ELIZABETH ARDEN (CANADA) LIMITED",NA,NA,"Active","20100222"
FALSE,"02336030",FALSE,"02336030","HEALTHY DEFENSE DAILY MOISTURIZER SPF 30","JOHNSON & JOHNSON INC","HEALTHY DEFENSE DAILY MOISTURIZER SPF 30 (avobenzone 3 % and homosalate 12 % and octisalate 5 % and octocrylene 2.35 % and oxybenzone 6 % lotion) JOHNSON & JOHNSON INC",NA,NA,"Active","20110509"
TRUE,"02336480",FALSE,"02336480","RAN-RANITIDINE","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-RANITIDINE (ranitidine (ranitidine hydrochloride) 150 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"Active","20091102"
FALSE,"02336499",FALSE,"02336499","SPF 50 SUNSCREEN CONTINUOUS SPRAY LOTION","PRIME ENTERPRISES INC","SPF 50 SUNSCREEN CONTINUOUS SPRAY LOTION (avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 4 % spray (bag-on-valve)) PRIME ENTERPRISES INC",NA,NA,"Active","20100407"
TRUE,"02336502",FALSE,"02336502","RAN-RANITIDINE","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-RANITIDINE (ranitidine (ranitidine hydrochloride) 300 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"Active","20091102"
FALSE,"02336707",FALSE,"02336707","VIDAZA","CELGENE INC","VIDAZA (azacitidine 100 mg per vial powder for suspension for injection) CELGENE INC",NA,NA,"Active","20100104"
TRUE,"02336715",FALSE,"02336715","APO-RIVASTIGMINE","APOTEX INC","APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) APOTEX INC",NA,NA,"Active","20100407"
TRUE,"02336723",FALSE,"02336723","APO-RIVASTIGMINE","APOTEX INC","APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) APOTEX INC",NA,NA,"Active","20100407"
TRUE,"02336731",FALSE,"02336731","APO-RIVASTIGMINE","APOTEX INC","APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) APOTEX INC",NA,NA,"Active","20100407"
TRUE,"02336758",FALSE,"02336758","APO-RIVASTIGMINE","APOTEX INC","APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) APOTEX INC",NA,NA,"Active","20100407"
TRUE,"02336790",FALSE,"02336790","APO-TRAMADOL/ACET","APOTEX INC","APO-TRAMADOL/ACET (acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet) APOTEX INC",NA,NA,"Active","20091109"
TRUE,"02336812",FALSE,"02336812","ACNE TREATMENT LOTION","VIVIER CANADA INCORPORATED","ACNE TREATMENT LOTION (benzoyl peroxide 5 % lotion) VIVIER CANADA INCORPORATED",NA,NA,"Active","20110607"
FALSE,"02336839",FALSE,"02336839","SPF 50 FUNSCREEN SPRAY-ON SUNSCREEN FOR KIDS","KINESYS PHARMACEUTICAL INC","SPF 50 FUNSCREEN SPRAY-ON SUNSCREEN FOR KIDS (avobenzone 3 % and homosalate 15 % and octisalate 5 % and oxybenzone 6 % cutaneous spray) KINESYS PHARMACEUTICAL INC",NA,NA,"Active","20100107"
FALSE,"02336847",FALSE,"02336847","BESIVANCE","BAUSCH & LOMB INC","BESIVANCE (besifloxacin 0.6 % ophthalmic drops) BAUSCH & LOMB INC",NA,NA,"Active","20100127"
FALSE,"02337029",FALSE,"02337029","FIRMAGON","FERRING INC","FIRMAGON (degarelix (degarelix acetate) 80 mg per vial powder for solution for injection) FERRING INC",NA,NA,"Active","20091124"
FALSE,"02337037",FALSE,"02337037","FIRMAGON","FERRING INC","FIRMAGON (degarelix (degarelix acetate) 120 mg per vial powder for solution for injection) FERRING INC",NA,NA,"Active","20091124"
TRUE,"02337126",FALSE,"02337126","RIVA-OLANZAPINE","LABORATOIRE RIVA INC","RIVA-OLANZAPINE (olanzapine 2.5 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"Active","20100217"
TRUE,"02337134",FALSE,"02337134","RIVA-OLANZAPINE","LABORATOIRE RIVA INC","RIVA-OLANZAPINE (olanzapine 5 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"Active","20100217"
TRUE,"02337142",FALSE,"02337142","RIVA-OLANZAPINE","LABORATOIRE RIVA INC","RIVA-OLANZAPINE (olanzapine 7.5 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"Active","20100217"
TRUE,"02337150",FALSE,"02337150","RIVA-OLANZAPINE","LABORATOIRE RIVA INC","RIVA-OLANZAPINE (olanzapine 10 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"Active","20100217"
TRUE,"02337169",FALSE,"02337169","RIVA-OLANZAPINE","LABORATOIRE RIVA INC","RIVA-OLANZAPINE (olanzapine 15 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"Active","20100217"
FALSE,"02337193",FALSE,"02337193","ADVATE","BAXALTA CANADA CORPORATION","ADVATE (antihemophilic factor (recombinant) 3000 unit per vial powder for solution for injection) BAXALTA CANADA CORPORATION",NA,NA,"Active","20100105"
TRUE,"02337266",FALSE,"02337266","JURNISTA","JANSSEN INC","JURNISTA (hydromorphone hydrochloride 4 mg prolonged-release oral tablet) JANSSEN INC",NA,NA,"Active","20100304"
TRUE,"02337274",FALSE,"02337274","JURNISTA","JANSSEN INC","JURNISTA (hydromorphone hydrochloride 8 mg prolonged-release oral tablet) JANSSEN INC",NA,NA,"Active","20100304"
TRUE,"02337282",FALSE,"02337282","JURNISTA","JANSSEN INC","JURNISTA (hydromorphone hydrochloride 16 mg prolonged-release oral tablet) JANSSEN INC",NA,NA,"Active","20100304"
TRUE,"02337290",FALSE,"02337290","JURNISTA","JANSSEN INC","JURNISTA (hydromorphone hydrochloride 32 mg prolonged-release oral tablet) JANSSEN INC",NA,NA,"Active","20100304"
TRUE,"02337428",FALSE,"02337428","SANDOZ IRBESARTAN HCT","SANDOZ CANADA INCORPORATED","SANDOZ IRBESARTAN HCT (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"Active","20110321"
TRUE,"02337436",FALSE,"02337436","SANDOZ IRBESARTAN HCT","SANDOZ CANADA INCORPORATED","SANDOZ IRBESARTAN HCT (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"Active","20110321"
TRUE,"02337444",FALSE,"02337444","SANDOZ IRBESARTAN HCT","SANDOZ CANADA INCORPORATED","SANDOZ IRBESARTAN HCT (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"Active","20110321"
FALSE,"02337452",FALSE,"02337452","DIAPER RASH CREAM","H.J. SUTTON INDUSTRIES LTD.","DIAPER RASH CREAM (white petrolatum 80.3 % and zinc oxide 15 % cutaneous cream) H.J. SUTTON INDUSTRIES LTD.",NA,NA,"Active","20100419"
FALSE,"02337479",FALSE,"02337479","ANALGESIC AND MUSCLE RELAXANT CAPLETS","TEVA CANADA LIMITED","ANALGESIC AND MUSCLE RELAXANT CAPLETS (ibuprofen 200 mg and methocarbamol 500 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"Active","20091118"
TRUE,"02337487",FALSE,"02337487","ACT VALSARTAN","ACTAVIS PHARMA COMPANY","ACT VALSARTAN (valsartan 40 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"Active","20110216"
TRUE,"02337495",FALSE,"02337495","ACT VALSARTAN","ACTAVIS PHARMA COMPANY","ACT VALSARTAN (valsartan 80 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"Active","20110216"
TRUE,"02337509",FALSE,"02337509","ACT VALSARTAN","ACTAVIS PHARMA COMPANY","ACT VALSARTAN (valsartan 160 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"Active","20110216"
TRUE,"02337517",FALSE,"02337517","ACT VALSARTAN","ACTAVIS PHARMA COMPANY","ACT VALSARTAN (valsartan 320 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"Active","20110216"
FALSE,"02337576",FALSE,"02337576","SUPER SHEER SUNSCREEN LOTION SPF 50","DERMATOLOGIC COSMETIC LABORATORIES","SUPER SHEER SUNSCREEN LOTION SPF 50 (octinoxate 7.5 % and zinc oxide 10.5 % lotion) DERMATOLOGIC COSMETIC LABORATORIES",NA,NA,"Active","20110401"
FALSE,"02337630",FALSE,"02337630","TOCTINO","GLAXOSMITHKLINE INC","TOCTINO (alitretinoin 10 mg oral capsule) GLAXOSMITHKLINE INC",NA,NA,"Active","20110111"
FALSE,"02337649",FALSE,"02337649","TOCTINO","GLAXOSMITHKLINE INC","TOCTINO (alitretinoin 30 mg oral capsule) GLAXOSMITHKLINE INC",NA,NA,"Active","20101119"
FALSE,"02337819",FALSE,"02337819","EXTAVIA","NOVARTIS PHARMACEUTICALS CANADA INC","EXTAVIA (interferon beta-1b 0.3 mg per vial powder for solution for injection) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","20100505"
FALSE,"02337827",FALSE,"02337827","STALEVO","NOVARTIS PHARMACEUTICALS CANADA INC","STALEVO (carbidopa 18.75 mg and entacapone 200 mg and levodopa 75 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","20100120"
FALSE,"02337835",FALSE,"02337835","STALEVO","NOVARTIS PHARMACEUTICALS CANADA INC","STALEVO (carbidopa 31.25 mg and entacapone 200 mg and levodopa 125 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","20100120"
FALSE,"02337843",FALSE,"02337843","SPF 4 SUNSCREEN LOTION","PRIME ENTERPRISES INC","SPF 4 SUNSCREEN LOTION (octinoxate 2 % lotion) PRIME ENTERPRISES INC",NA,NA,"Active","20100304"
FALSE,"02337851",FALSE,"02337851","SPF 8 SUNSCREEN UVA/UVB PROTECTION LOTION","PRIME ENTERPRISES INC","SPF 8 SUNSCREEN UVA/UVB PROTECTION LOTION (octinoxate 4 % and oxybenzone 2 % lotion) PRIME ENTERPRISES INC",NA,NA,"Active","20100308"
TRUE,"02337886",FALSE,"02337886","MYLAN-OLANZAPINE","MYLAN PHARMACEUTICALS ULC","MYLAN-OLANZAPINE (olanzapine 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"Active","20100615"
TRUE,"02337894",FALSE,"02337894","MYLAN-OLANZAPINE","MYLAN PHARMACEUTICALS ULC","MYLAN-OLANZAPINE (olanzapine 7.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"Active","20100615"
TRUE,"02337916",FALSE,"02337916","MYLAN-OLANZAPINE","MYLAN PHARMACEUTICALS ULC","MYLAN-OLANZAPINE (olanzapine 15 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"Active","20100615"
TRUE,"02337975",FALSE,"02337975","APO-ROSUVASTATIN","APOTEX INC","APO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) APOTEX INC",NA,NA,"Active","20120402"
TRUE,"02337983",FALSE,"02337983","APO-ROSUVASTATIN","APOTEX INC","APO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) APOTEX INC",NA,NA,"Active","20120402"
TRUE,"02337991",FALSE,"02337991","APO-ROSUVASTATIN","APOTEX INC","APO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) APOTEX INC",NA,NA,"Active","20120402"
TRUE,"02338009",FALSE,"02338009","APO-ROSUVASTATIN","APOTEX INC","APO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) APOTEX INC",NA,NA,"Active","20120402"
FALSE,"02338033",FALSE,"02338033","SPF 15 SUNBURN PROTECTION LOTION","PRIME ENTERPRISES INC","SPF 15 SUNBURN PROTECTION LOTION (octinoxate 5 % and octisalate 3 % and oxybenzone 2 % lotion) PRIME ENTERPRISES INC",NA,NA,"Active","20100509"
FALSE,"02338076",FALSE,"02338076","SPF 30 KIDS SUNSCREEN LOTION","PRIME ENTERPRISES INC","SPF 30 KIDS SUNSCREEN LOTION (octinoxate 7.5 % and octisalate 5 % and oxybenzone 4 % lotion) PRIME ENTERPRISES INC",NA,NA,"Active","20100506"
FALSE,"02338173",FALSE,"02338173","SPF 60 FACE SUNSCREEN LOTION","PRIME ENTERPRISES INC","SPF 60 FACE SUNSCREEN LOTION (avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 4 % lotion) PRIME ENTERPRISES INC",NA,NA,"Active","20100407"
TRUE,"02338327",FALSE,"02338327","ADCIRCA","ELI LILLY CANADA INC","ADCIRCA (tadalafil 20 mg oral tablet) ELI LILLY CANADA INC",NA,NA,"Active","20100119"
FALSE,"02338432",FALSE,"02338432","PREZISTA","JANSSEN INC","PREZISTA (darunavir (darunavir ethanolate) 75 mg oral tablet) JANSSEN INC",NA,NA,"Active","20091216"
TRUE,"02338459",FALSE,"02338459","ACH-LETROZOLE","ACCORD HEALTHCARE INC","ACH-LETROZOLE (letrozole 2.5 mg oral tablet) ACCORD HEALTHCARE INC",NA,NA,"Active","20100503"
TRUE,"02338467",FALSE,"02338467","SANDOZ ANASTROZOLE","SANDOZ CANADA INCORPORATED","SANDOZ ANASTROZOLE (anastrozole 1 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"Active","20120726"
TRUE,"02338572",FALSE,"02338572","SILKIS","GALDERMA CANADA INC","SILKIS (calcitriol 3 mcg per g cutaneous ointment) GALDERMA CANADA INC",NA,NA,"Active","20100409"
TRUE,"02338580",FALSE,"02338580","VOLTAREN EMULGEL JOINT PAIN REGULAR STRENGTH","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","VOLTAREN EMULGEL JOINT PAIN REGULAR STRENGTH (diclofenac diethylamine 1.16 % cutaneous gel) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.",NA,NA,"Active","20100621"
FALSE,"02338602",FALSE,"02338602","VISINE MULTI-SYMPTOM","JOHNSON & JOHNSON INC","VISINE MULTI-SYMPTOM (tetrahydrozoline hydrochloride 0.05 % and zinc sulfate 0.25 % ophthalmic drops) JOHNSON & JOHNSON INC",NA,NA,"Active","20120321"
TRUE,"02338645",FALSE,"02338645","OLANZAPINE ODT","PRO DOC LIMITEE","OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) PRO DOC LIMITEE",NA,NA,"Active","20100201"
TRUE,"02338653",FALSE,"02338653","OLANZAPINE ODT","PRO DOC LIMITEE","OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) PRO DOC LIMITEE",NA,NA,"Active","20100201"
TRUE,"02338661",FALSE,"02338661","OLANZAPINE ODT","PRO DOC LIMITEE","OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) PRO DOC LIMITEE",NA,NA,"Active","20100201"
TRUE,"02338726",FALSE,"02338726","SANDOZ ROSUVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"Active","20120315"
TRUE,"02338734",FALSE,"02338734","SANDOZ ROSUVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"Active","20120315"
TRUE,"02338742",FALSE,"02338742","SANDOZ ROSUVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"Active","20120315"
TRUE,"02338750",FALSE,"02338750","SANDOZ ROSUVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"Active","20120315"
FALSE,"02338955",FALSE,"02338955","SPF/FPS 30 LIPBALM","FRUIT OF THE EARTH, INC","SPF/FPS 30 LIPBALM (avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 5 % and oxybenzone 5 % cutaneous stick) FRUIT OF THE EARTH, INC",NA,NA,"Active","20100319"
FALSE,"02339013",FALSE,"02339013","PEAR ANTIBACTERIAL HAND SOAP","ZEP MANUFACTURING COMPANY OF CANADA","PEAR ANTIBACTERIAL HAND SOAP (triclosan 0.1 % cutaneous solution) ZEP MANUFACTURING COMPANY OF CANADA",NA,NA,"Active","20100115"
TRUE,"02339080",FALSE,"02339080","JAMP-ANASTROZOLE","JAMP PHARMA CORPORATION","JAMP-ANASTROZOLE (anastrozole 1 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"Active","20121025"
TRUE,"02339099",FALSE,"02339099","APO-ESOMEPRAZOLE","APOTEX INC","APO-ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant tablet) APOTEX INC",NA,NA,"Active","20120302"
TRUE,"02339102",FALSE,"02339102","APO-ESOMEPRAZOLE","APOTEX INC","APO-ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant tablet) APOTEX INC",NA,NA,"Active","20110307"
TRUE,"02339242",FALSE,"02339242","VENLAFAXINE XR","PRO DOC LIMITEE","VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule) PRO DOC LIMITEE",NA,NA,"Active","20100203"
TRUE,"02339250",FALSE,"02339250","VENLAFAXINE XR","PRO DOC LIMITEE","VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule) PRO DOC LIMITEE",NA,NA,"Active","20100203"
TRUE,"02339269",FALSE,"02339269","VENLAFAXINE XR","PRO DOC LIMITEE","VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule) PRO DOC LIMITEE",NA,NA,"Active","20100203"
FALSE,"02339358",FALSE,"02339358","PLASMA-LYTE A INJECTION","BAXTER CORPORATION","PLASMA-LYTE A INJECTION (magnesium chloride 30 mg per 100 mL and potassium chloride 37 mg per 100 mL and sodium acetate 368 mg per 100 mL and sodium chloride 526 mg per 100 mL and sodium gluconate 502 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"Active","20101223"
TRUE,"02339366",FALSE,"02339366","PRECEDEX","HOSPIRA HEALTHCARE CORPORATION","PRECEDEX (dexmedetomidine (dexmedetomidine hydrochloride) 100 mcg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"Active","20100224"
TRUE,"02339439",FALSE,"02339439","MYLAN-GALANTAMINE ER","MYLAN PHARMACEUTICALS ULC","MYLAN-GALANTAMINE ER (galantamine (galantamine hydrobromide) 8 mg prolonged-release oral capsule) MYLAN PHARMACEUTICALS ULC",NA,NA,"Active","20101112"
TRUE,"02339447",FALSE,"02339447","MYLAN-GALANTAMINE ER","MYLAN PHARMACEUTICALS ULC","MYLAN-GALANTAMINE ER (galantamine (galantamine hydrobromide) 16 mg prolonged-release oral capsule) MYLAN PHARMACEUTICALS ULC",NA,NA,"Active","20101112"
TRUE,"02339455",FALSE,"02339455","MYLAN-GALANTAMINE ER","MYLAN PHARMACEUTICALS ULC","MYLAN-GALANTAMINE ER (galantamine (galantamine hydrobromide) 24 mg prolonged-release oral capsule) MYLAN PHARMACEUTICALS ULC",NA,NA,"Active","20101112"
TRUE,"02339471",FALSE,"02339471","SANDOZ FINASTERIDE A","SANDOZ CANADA INCORPORATED","SANDOZ FINASTERIDE A (finasteride 1 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"Active","20100512"
FALSE,"02339501",FALSE,"02339501","AFINITOR","NOVARTIS PHARMACEUTICALS CANADA INC","AFINITOR (everolimus 5 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","20100315"
FALSE,"02339528",FALSE,"02339528","AFINITOR","NOVARTIS PHARMACEUTICALS CANADA INC","AFINITOR (everolimus 10 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","20100119"
FALSE,"02339536",FALSE,"02339536","KARTICAINE","PIERREL S.P.A.","KARTICAINE (articaine hydrochloride 40 mg per mL and epinephrine bitartrate 0.009 mg per mL solution for injection) PIERREL S.P.A.",NA,NA,"Active","20100412"
FALSE,"02339544",FALSE,"02339544","KARTICAINE FORTE","PIERREL S.P.A.","KARTICAINE FORTE (articaine hydrochloride 40 mg per mL and epinephrine bitartrate 0.018 mg per mL solution for injection) PIERREL S.P.A.",NA,NA,"Active","20100412"
TRUE,"02339587",FALSE,"02339587","ACH-PIOGLITAZONE","ACCORD HEALTHCARE INC","ACH-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) ACCORD HEALTHCARE INC",NA,NA,"Active","20100611"
TRUE,"02339595",FALSE,"02339595","ACH-PIOGLITAZONE","ACCORD HEALTHCARE INC","ACH-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) ACCORD HEALTHCARE INC",NA,NA,"Active","20100611"
TRUE,"02339609",FALSE,"02339609","TARGIN","PURDUE PHARMA","TARGIN (naloxone hydrochloride 5 mg and oxycodone hydrochloride 10 mg prolonged-release oral tablet) PURDUE PHARMA",NA,NA,"Active","20101005"
TRUE,"02339617",FALSE,"02339617","TARGIN","PURDUE PHARMA","TARGIN (naloxone hydrochloride 10 mg and oxycodone hydrochloride 20 mg prolonged-release oral tablet) PURDUE PHARMA",NA,NA,"Active","20101005"
TRUE,"02339625",FALSE,"02339625","TARGIN","PURDUE PHARMA","TARGIN (naloxone hydrochloride 20 mg and oxycodone hydrochloride 40 mg prolonged-release oral tablet) PURDUE PHARMA",NA,NA,"Active","20101005"
TRUE,"02339811",FALSE,"02339811","RIVA-OLANZAPINE ODT","LABORATOIRE RIVA INC","RIVA-OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) LABORATOIRE RIVA INC",NA,NA,"Active","20100217"
TRUE,"02339765",FALSE,"02339765","ACT ROSUVASTATIN","ACTAVIS PHARMA COMPANY","ACT ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"Active","20120316"
TRUE,"02339773",FALSE,"02339773","ACT ROSUVASTATIN","ACTAVIS PHARMA COMPANY","ACT ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"Active","20120316"
TRUE,"02339781",FALSE,"02339781","ACT ROSUVASTATIN","ACTAVIS PHARMA COMPANY","ACT ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"Active","20120316"
TRUE,"02339803",FALSE,"02339803","ACT ROSUVASTATIN","ACTAVIS PHARMA COMPANY","ACT ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"Active","20120316"
TRUE,"02339838",FALSE,"02339838","RIVA-OLANZAPINE ODT","LABORATOIRE RIVA INC","RIVA-OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) LABORATOIRE RIVA INC",NA,NA,"Active","20100217"
TRUE,"02339846",FALSE,"02339846","RIVA-OLANZAPINE ODT","LABORATOIRE RIVA INC","RIVA-OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) LABORATOIRE RIVA INC",NA,NA,"Active","20100217"
TRUE,"02339927",FALSE,"02339927","OMEPRAZOLE","PRO DOC LIMITEE","OMEPRAZOLE (omeprazole 20 mg gastro-resistant capsule) PRO DOC LIMITEE",NA,NA,"Active","20100205"
TRUE,"02340046",FALSE,"02340046","FLUCONAZOLE-150","PHARMASCIENCE INC","FLUCONAZOLE-150 (fluconazole 150 mg oral capsule) PHARMASCIENCE INC",NA,NA,"Active","20140210"
TRUE,"02340208",FALSE,"02340208","SANDOZ TAMSULOSIN CR","SANDOZ CANADA INCORPORATED","SANDOZ TAMSULOSIN CR (tamsulosin hydrochloride 0.4 mg prolonged-release oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"Active","20110104"
FALSE,"02340437",FALSE,"02340437","SPF 30 SUNBURN PROTECTION LOTION","PRIME ENTERPRISES INC","SPF 30 SUNBURN PROTECTION LOTION (octinoxate 7.5 % and octisalate 5 % and oxybenzone 4 % lotion) PRIME ENTERPRISES INC",NA,NA,"Active","20100605"
FALSE,"02340445",FALSE,"02340445","ZYCLARA","VALEANT CANADA LP/VALEANT CANADA S.E.C.","ZYCLARA (imiquimod 3.75 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"Active","20100127"
TRUE,"02340550",FALSE,"02340550","PMS-QUINAPRIL","PHARMASCIENCE INC","PMS-QUINAPRIL (quinapril (quinapril hydrochloride) 5 mg oral tablet) PHARMASCIENCE INC",NA,NA,"Active","20131118"
TRUE,"02340569",FALSE,"02340569","PMS-QUINAPRIL","PHARMASCIENCE INC","PMS-QUINAPRIL (quinapril (quinapril hydrochloride) 10 mg oral tablet) PHARMASCIENCE INC",NA,NA,"Active","20131118"
TRUE,"02340577",FALSE,"02340577","PMS-QUINAPRIL","PHARMASCIENCE INC","PMS-QUINAPRIL (quinapril (quinapril hydrochloride) 20 mg oral tablet) PHARMASCIENCE INC",NA,NA,"Active","20131118"
