"ccdd","greater_than_5_AIs","ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name","n_mp"
FALSE,TRUE,9002561,NA,NA,"Active","19931231",NA,"dextrose 25 g per 100 mL and glycine 880 mg per 100 mL and histidine 186 mg per 100 mL and l-alanine 880 mg per 100 mL and l-arginine 440 mg per 100 mL and l-isoleucine 203 mg per 100 mL and l-leucine hydrochloride 263 mg per 100 mL and l-lysine hydrochloride 246 mg per 100 mL and l-phenylalanine hydrochloride 263 mg per 100 mL and l-proline 178 mg per 100 mL and l-threonine 178 mg per 100 mL and l-tyrosine 17 mg per 100 mL and l-valine 195 mg per 100 mL and magnesium chloride 51 mg per 100 mL and methionine 246 mg per 100 mL and potassium phosphate dibasic 261 mg per 100 mL and sodium acetate 297 mg per 100 mL and sodium chloride 77 mg per 100 mL and tryptophan 76 mg per 100 mL solution for injection",1
FALSE,TRUE,9002562,NA,NA,"Active","19931231",NA,"dextrose 5 g per 100 mL and glycine 1.04 g per 100 mL and histidine 220 mg per 100 mL and l-alanine 1.04 g per 100 mL and l-arginine 520 mg per 100 mL and l-isoleucine 240 mg per 100 mL and l-leucine hydrochloride 310 mg per 100 mL and l-lysine hydrochloride 290 mg per 100 mL and l-phenylalanine hydrochloride 310 mg per 100 mL and l-proline 210 mg per 100 mL and l-threonine 210 mg per 100 mL and l-tyrosine 20 mg per 100 mL and l-valine 230 mg per 100 mL and methionine 290 mg per 100 mL and tryptophan 90 mg per 100 mL solution for injection",1
FALSE,FALSE,9002564,NA,NA,"Active","19931231",NA,"dicyclomine hydrochloride 10 mg per 5 mL syrup",1
FALSE,FALSE,9002565,NA,NA,"Active","19931231",NA,"diflunisal 250 mg oral tablet",2
FALSE,FALSE,9002566,NA,NA,"Active","19931231",NA,"diflunisal 500 mg oral tablet",2
FALSE,FALSE,9002567,NA,NA,"Active","19931231",NA,"dimethicone 2 % and oxybenzone 2.5 % and padimate o 6.6 % cutaneous ointment",1
FALSE,FALSE,9002568,NA,NA,"Active","19931231",NA,"diphenhydramine hydrochloride 2 % cutaneous cream",2
FALSE,FALSE,9002570,NA,NA,"Active","19931231",NA,"enoxaparin sodium 30 mg per 0.3 mL solution for injection",1
FALSE,FALSE,9002571,NA,NA,"Active","19931231",NA,"famotidine 20 mg oral tablet",6
FALSE,FALSE,9002572,NA,NA,"Active","19931231",NA,"famotidine 40 mg oral tablet",4
FALSE,FALSE,9002573,NA,NA,"Active","19931231",NA,"gemfibrozil 300 mg oral capsule",4
FALSE,FALSE,9002574,NA,NA,"Active","19931231",NA,"gemfibrozil 600 mg oral tablet",3
FALSE,FALSE,9002575,NA,NA,"Active","19931231",NA,"glycopyrrolate 0.2 mg per mL solution for injection",3
FALSE,FALSE,9002576,NA,NA,"Active","19931231",NA,"halobetasol propionate 0.05 % cutaneous cream",1
FALSE,FALSE,9002577,NA,NA,"Active","19931231",NA,"halobetasol propionate 0.05 % cutaneous ointment",1
FALSE,FALSE,9002578,NA,NA,"Active","19931231",NA,"helium 76 % and oxygen 24 % medicinal gas",1
FALSE,FALSE,9002579,NA,NA,"Active","19931231",NA,"helium 99 % medicinal gas",2
FALSE,FALSE,9002580,NA,NA,"Active","19931231",NA,"ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet",6
FALSE,FALSE,9002581,NA,NA,"Active","19931231",NA,"insulin injection human biosynthetic 40 unit per mL and insulin isophane human 60 unit per mL suspension for injection",1
FALSE,FALSE,9002582,NA,NA,"Active","19931231",NA,"insulin injection human biosynthetic 50 unit per mL and insulin isophane human 50 unit per mL suspension for injection",1
FALSE,FALSE,9002583,NA,NA,"Active","19931231",NA,"iodide (sodium iodide) 100 mcg per mL solution for injection",1
FALSE,FALSE,9002584,NA,NA,"Active","19931231",NA,"ioversol 74 % solution for injection",2
FALSE,FALSE,9006334,NA,NA,"Active","19931231",NA,"isoflurane 99.9 % NA",1
FALSE,FALSE,9002587,NA,NA,"Active","19931231",NA,"itraconazole 100 mg oral capsule",2
FALSE,FALSE,9002588,NA,NA,"Active","19931231",NA,"ketoprofen 100 mg suppository",1
FALSE,FALSE,9006335,NA,NA,"Active","19931231",NA,"levocabastine (levocabastine hydrochloride) 0.5 mg per mL NA",1
FALSE,FALSE,9002590,NA,NA,"Active","19931231",NA,"lidocaine (lidocaine hydrochloride) 100 mg per mL oral solution",1
FALSE,FALSE,9002591,NA,NA,"Active","19931231",NA,"liothyronine (liothyronine sodium) 25 mcg oral tablet",1
FALSE,FALSE,9002592,NA,NA,"Active","19931231",NA,"liothyronine (liothyronine sodium) 5 mcg oral tablet",1
FALSE,FALSE,9002593,NA,NA,"Active","19931231",NA,"loperamide hydrochloride 0.2 mg per mL oral solution",3
FALSE,FALSE,9002594,NA,NA,"Active","19931231",NA,"mannitol 5 % irrigation solution",1
FALSE,FALSE,9002595,NA,NA,"Active","19931231",NA,"methocarbamol 750 mg oral tablet",1
FALSE,FALSE,9002599,NA,NA,"Active","19931231",NA,"nalbuphine hydrochloride 10 mg per mL solution for injection",1
FALSE,FALSE,9002600,NA,NA,"Active","19931231",NA,"nalbuphine hydrochloride 20 mg per mL solution for injection",1
FALSE,FALSE,9002601,NA,NA,"Active","19931231",NA,"nitrogen 50 % and oxygen 50 % medicinal gas",1
FALSE,FALSE,9002602,NA,NA,"Active","19931231",NA,"nitrogen 80.5 % and oxygen 19.5 % medicinal gas",1
FALSE,FALSE,9002603,NA,NA,"Active","19931231",NA,"nitrous oxide 99 % medicinal gas",2
FALSE,FALSE,9002604,NA,NA,"Active","19931231",NA,"pentosan polysulfate sodium 100 mg oral capsule",1
FALSE,FALSE,9002605,NA,NA,"Active","19931231",NA,"phenol 6 % solution for injection",1
FALSE,FALSE,9002606,NA,NA,"Active","19931231",NA,"pinaverium bromide 50 mg oral tablet",1
FALSE,FALSE,9002607,NA,NA,"Active","19931231",NA,"polistes spp venom protein extract 1.1 mg per vial powder for solution for injection",1
FALSE,FALSE,9002608,NA,NA,"Active","19931231",NA,"polymyxin b (polymyxin b sulfate) 10000 unit per mL and trimethoprim (trimethoprim sulfate) 1 mg per mL ophthalmic drops",1
FALSE,FALSE,9002609,NA,NA,"Active","19931231",NA,"propofol 1 % emulsion for injection",1
FALSE,FALSE,9002611,NA,NA,"Active","19931231",NA,"selenium (selenious acid) 40 mcg per mL solution for injection",1
FALSE,FALSE,9002612,NA,NA,"Active","19931231",NA,"sodium fluoride 0.243 % and triclosan 0.3 % toothpaste",3
FALSE,FALSE,9002613,NA,NA,"Active","19931231",NA,"sucralfate 1 g oral tablet",3
FALSE,FALSE,9002617,NA,NA,"Active","19931231",NA,"trolamine salicylate 13.3 % cutaneous cream",2
FALSE,FALSE,9002618,NA,NA,"Active","19931231",NA,"vespula spp venom protein extract 1.1 mg per vial powder for solution for injection",1
FALSE,FALSE,9002619,NA,NA,"Active","19931231",NA,"white faced hornet venom protein 120 mcg per vial and yellow hornet venom protein 120 mcg per vial and yellow jacket venom protein 120 mcg per vial powder for solution for injection",2
FALSE,FALSE,9002620,NA,NA,"Active","19941221",NA,"bezafibrate 400 mg prolonged-release oral tablet",2
FALSE,FALSE,9002621,NA,NA,"Active","19941231",NA,"acetaminophen 325 mg and chlorpheniramine maleate 2 mg and phenylephrine hydrochloride 5 mg oral tablet",2
FALSE,FALSE,9002623,NA,NA,"Active","19941231",NA,"adenosine 3 mg per mL solution for injection",5
FALSE,FALSE,9002624,NA,NA,"Active","19941231",NA,"articaine hydrochloride 40 mg per mL and epinephrine 5 mcg per mL solution for injection",1
FALSE,FALSE,9002625,NA,NA,"Active","19941231",NA,"articaine hydrochloride 40 mg per mL and epinephrine (epinephrine bitartrate) 0.005 mg per mL solution for injection",3
FALSE,FALSE,9002626,NA,NA,"Active","19941231",NA,"articaine hydrochloride 40 mg per mL and epinephrine (epinephrine bitartrate) 0.01 mg per mL solution for injection",4
FALSE,FALSE,9002628,NA,NA,"Active","19941231",NA,"bacitracin (bacitracin zinc) 500 unit per g and gramicidin 0.25 mg per g and polymyxin b (polymyxin b sulfate) 10000 unit per g cutaneous ointment",1
FALSE,FALSE,9002631,NA,NA,"Active","19941231",NA,"betaxolol (betaxolol hydrochloride) 0.25 % ophthalmic drops",1
FALSE,TRUE,9006515,NA,NA,"Active","19941231",NA,"biotin 12 mcg per mL and dexpanthenol 3 mg per mL and folic acid 80 mcg per mL and nicotinamide 8 mg per mL and pyridoxine hydrochloride 0.8 mg per mL and vitamin A 660 unit per mL and vitamin B12 (vitamin B12) 1 mcg per mL and vitamin B1 (thiamine hydrochloride) 0.6 mg per mL and vitamin B2 (riboflavin-5-phosphate) 0.72 mg per mL and vitamin C 20 mg per mL and vitamin D 40 unit per mL and vitamin E 2 unit per mL solution for injection",1
FALSE,FALSE,9002633,NA,NA,"Active","19941231",NA,"bromocriptine (bromocriptine mesylate) 2.5 mg oral tablet",3
FALSE,FALSE,9006336,NA,NA,"Active","19941231",NA,"budesonide 2.3 mg and sodium chloride 115 mL NA",1
FALSE,FALSE,9002637,NA,NA,"Active","19941231",NA,"bupivacaine hydrochloride 2.5 mg per mL and epinephrine (epinephrine bitartrate) 5 mcg per mL solution for injection",1
FALSE,FALSE,9002638,NA,NA,"Active","19941231",NA,"bupivacaine hydrochloride 2.5 mg per mL solution for injection",3
FALSE,FALSE,9002639,NA,NA,"Active","19941231",NA,"bupivacaine hydrochloride 5 mg per mL and epinephrine (epinephrine bitartrate) 5 mcg per mL solution for injection",1
FALSE,FALSE,9002640,NA,NA,"Active","19941231",NA,"bupivacaine hydrochloride 5 mg per mL solution for injection",3
FALSE,TRUE,9002641,NA,NA,"Active","19941231",NA,"calcium chloride 0.048 % and magnesium chloride 0.03 % and potassium chloride 0.075 % and sodium acetate 0.39 % and sodium chloride 0.64 % and sodium citrate 0.17 % solution for injection",1
FALSE,FALSE,9002643,NA,NA,"Active","19941231",NA,"carboplatin 10 mg per mL solution for injection",4
FALSE,FALSE,9002647,NA,NA,"Active","19941231",NA,"chlorhexidine gluconate 0.5 % and isopropyl alcohol 70 % wipe",1
FALSE,TRUE,9002649,NA,NA,"Active","19941231",NA,"chromium (chromic chloride) 10 mcg per mL and copper (copper sulfate) 1 mg per mL and iodine (sodium iodide) 75 mcg per mL and manganese (manganese sulfate) 0.5 mg per mL and selenium (selenious acid) 60 mcg per mL and zinc (zinc sulfate) 5 mg per mL solution for injection",1
FALSE,FALSE,9002650,NA,NA,"Active","19941231",NA,"chromium (chromic chloride) 10 mcg per mL and copper (copper sulfate) 1 mg per mL and manganese (manganese sulfate) 0.5 mg per mL and selenium (selenious acid) 60 mcg per mL and zinc (zinc sulfate) 5 mg per mL solution for injection",1
FALSE,FALSE,9002651,NA,NA,"Active","19941231",NA,"chromium (chromic chloride) 10 mcg per mL and copper (copper sulfate) 1 mg per mL and manganese (manganese sulfate) 0.5 mg per mL and zinc (zinc sulfate) 5 mg per mL solution for injection",1
FALSE,TRUE,9002652,NA,NA,"Active","19941231",NA,"chromium (chromic chloride) 4 mcg per mL and copper (copper sulfate) 0.4 mg per mL and iodine (sodium iodide) 60 mcg per mL and manganese (manganese sulfate) 0.1 mg per mL and selenium (selenious acid) 20 mcg per mL and zinc (zinc sulfate) 3 mg per mL solution for injection",1
FALSE,FALSE,9002653,NA,NA,"Active","19941231",NA,"codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL and triprolidine hydrochloride 2 mg per 5 mL syrup",1
FALSE,FALSE,9002654,NA,NA,"Active","19941231",NA,"collagenase 250 unit per g cutaneous ointment",1
FALSE,FALSE,9002656,NA,NA,"Active","19941231",NA,"dapsone 100 mg oral tablet",1
FALSE,TRUE,9002659,NA,NA,"Active","19941231",NA,"dextrose 20 g per 100 mL and glycine 1.04 g per 100 mL and histidine 220 mg per 100 mL and l-alanine 1.04 g per 100 mL and l-arginine 520 mg per 100 mL and l-isoleucine 240 mg per 100 mL and l-leucine hydrochloride 310 mg per 100 mL and l-lysine hydrochloride 290 mg per 100 mL and l-phenylalanine hydrochloride 310 mg per 100 mL and l-proline 210 mg per 100 mL and l-threonine 210 mg per 100 mL and l-tyrosine 20 mg per 100 mL and l-valine 230 mg per 100 mL and magnesium chloride 51 mg per 100 mL and methionine 290 mg per 100 mL and potassium phosphate dibasic 261 mg per 100 mL and sodium acetate 340 mg per 100 mL and sodium chloride 58.5 mg per 100 mL and tryptophan 90 mg per 100 mL solution for injection",1
FALSE,TRUE,9002660,NA,NA,"Active","19941231",NA,"dextrose 20 g per 100 mL and glycine 1.04 g per 100 mL and histidine 220 mg per 100 mL and l-alanine 1.04 g per 100 mL and l-arginine 520 mg per 100 mL and l-isoleucine 240 mg per 100 mL and l-leucine hydrochloride 310 mg per 100 mL and l-lysine hydrochloride 290 mg per 100 mL and l-phenylalanine hydrochloride 310 mg per 100 mL and l-proline 210 mg per 100 mL and l-threonine 210 mg per 100 mL and l-tyrosine 20 mg per 100 mL and l-valine 230 mg per 100 mL and methionine 290 mg per 100 mL and tryptophan 90 mg per 100 mL solution for injection",1
FALSE,FALSE,9002661,NA,NA,"Active","19941231",NA,"dimenhydrinate 15 mg chewable tablet",2
FALSE,TRUE,9002662,NA,NA,"Active","19941231",NA,"dimethicone 3 % and homosalate 4.5 % and meradimate 4.8 % and octinoxate 7.4 % and octisalate 5 % and oxybenzone 5.2 % cutaneous ointment",1
FALSE,FALSE,9002663,NA,NA,"Active","19941231",NA,"dolichovespula maculata venom protein extract 120 mcg per vial powder for solution for injection",1
FALSE,FALSE,9002664,NA,NA,"Active","19941231",NA,"dornase alfa 1 mg per mL inhalation solution",1
FALSE,FALSE,9002665,NA,NA,"Active","19941231",NA,"ensulizole 2 % and meradimate 4 % and octinoxate 7.5 % cutaneous cream",1
FALSE,FALSE,9002666,NA,NA,"Active","19941231",NA,"ensulizole 2 % and meradimate 4 % and octinoxate 7.5 % lotion",1
FALSE,FALSE,9002667,NA,NA,"Active","19941231",NA,"etoposide 20 mg per mL solution for injection",4
FALSE,FALSE,9002671,NA,NA,"Active","19941231",NA,"fluvastatin (fluvastatin sodium) 20 mg oral capsule",3
FALSE,FALSE,9002672,NA,NA,"Active","19941231",NA,"fluvastatin (fluvastatin sodium) 40 mg oral capsule",3
FALSE,FALSE,9002676,NA,NA,"Active","19941231",NA,"gonadorelin acetate 0.8 mg per vial powder for solution for injection",1
FALSE,FALSE,9002677,NA,NA,"Active","19941231",NA,"goserelin (goserelin acetate) 3.6 mg implant",1
FALSE,FALSE,9002678,NA,NA,"Active","19941231",NA,"heparin sodium 2 unit per mL solution for injection",1
FALSE,FALSE,9002681,NA,NA,"Active","19941231",NA,"hydrocortisone (hydrocortisone acetate) 1 % and pramoxine hydrochloride 1 % lotion",1
FALSE,FALSE,9002682,NA,NA,"Active","19941231",NA,"hydroquinone 4 g per 100 g and oxybenzone 4 g per 100 g cutaneous cream",1
FALSE,FALSE,9002684,NA,NA,"Active","19941231",NA,"indocyanine green 25 mg per vial powder for solution for injection",1
FALSE,FALSE,9002685,NA,NA,"Active","19941231",NA,"iopromide 50 % solution for injection",1
FALSE,FALSE,9002686,NA,NA,"Active","19941231",NA,"iopromide 62 % solution for injection",1
FALSE,FALSE,9002687,NA,NA,"Active","19941231",NA,"iopromide 77 % solution for injection",1
FALSE,FALSE,9002689,NA,NA,"Active","19941231",NA,"leucovorin (leucovorin calcium) 10 mg per mL solution for injection",3
FALSE,FALSE,9002690,NA,NA,"Active","19941231",NA,"lidocaine 2.5 % and prilocaine 2.5 % cutaneous patch",1
FALSE,FALSE,9002691,NA,NA,"Active","19941231",NA,"lidocaine hydrochloride 2 % cutaneous gel",1
FALSE,FALSE,9002692,NA,NA,"Active","19941231",NA,"lidocaine hydrochloride 2 % mouthwash",1
FALSE,FALSE,9006632,NA,NA,"Active","19941231",NA,"miconazole nitrate 2 % and miconazole nitrate 100 mg NA",1
FALSE,FALSE,9002698,NA,NA,"Active","19941231",NA,"mineral oil 20 % and petrolatum 80 % ophthalmic ointment",1
FALSE,FALSE,9002701,NA,NA,"Active","19941231",NA,"octinoxate 7.5 % and oxybenzone 3 % cutaneous stick",4
FALSE,FALSE,9002702,NA,NA,"Active","19941231",NA,"octinoxate 7.5 % and oxybenzone 4 % and titanium dioxide 4 % cutaneous stick",1
FALSE,FALSE,9002703,NA,NA,"Active","19941231",NA,"orphenadrine citrate 100 mg oral tablet",1
FALSE,FALSE,9002704,NA,NA,"Active","19941231",NA,"paromomycin (paromomycin sulfate) 250 mg oral capsule",1
FALSE,FALSE,9002715,NA,NA,"Active","19941231",NA,"selegiline hydrochloride 5 mg oral tablet",3
FALSE,FALSE,9002716,NA,NA,"Active","19941231",NA,"sodium chloride 0.9 % inhalation solution",1
FALSE,FALSE,9002718,NA,NA,"Active","19941231",NA,"tiaprofenic acid 200 mg oral tablet",3
FALSE,FALSE,9002719,NA,NA,"Active","19941231",NA,"tiaprofenic acid 300 mg oral tablet",4
FALSE,FALSE,9002720,NA,NA,"Active","19941231",NA,"trimipramine (trimipramine maleate) 75 mg oral capsule",1
FALSE,FALSE,9002721,NA,NA,"Active","19941231",NA,"tryptophan 500 mg oral tablet",4
FALSE,FALSE,9002722,NA,NA,"Active","19941231",NA,"vigabatrin 500 mg oral tablet",1
FALSE,FALSE,9002723,NA,NA,"Active","19950101",NA,"potassium citrate 540 mg prolonged-release oral tablet",1
FALSE,FALSE,9006340,NA,NA,"Active","19950317",NA,"lidocaine 0.5 % NA",1
FALSE,FALSE,9002727,NA,NA,"Active","19951231",NA,"acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet",4
FALSE,FALSE,9002728,NA,NA,"Active","19951231",NA,"acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet",5
FALSE,TRUE,9002729,NA,NA,"Active","19951231",NA,"acetic acid 10.8 g per l and calcium chloride 7.49 g per l and dextrose 45 g per l and magnesium chloride 1.61 g per l and potassium chloride 3.35 g per l and sodium chloride 263 g per l solution for haemodialysis",1
FALSE,TRUE,9002731,NA,NA,"Active","19951231",NA,"acetic acid 10.8 g per l and calcium chloride 7.49 g per l and dextrose 90 g per l and magnesium chloride 1.61 g per l and potassium chloride 3.35 g per l and sodium chloride 263 g per l solution for haemodialysis",1
FALSE,TRUE,9002732,NA,NA,"Active","19951231",NA,"acetic acid 10.8 g per l and calcium chloride 7.49 g per l and dextrose 90 g per l and magnesium chloride 1.61 g per l and potassium chloride 6.7 g per l and sodium chloride 263 g per l solution for haemodialysis",1
FALSE,TRUE,9002733,NA,NA,"Active","19951231",NA,"acetic acid 5.41 g per l and calcium chloride 6.24 g per l and dextrose 45 g per l and magnesium chloride 2.14 g per l and potassium chloride 5.02 g per l and sodium chloride 263 g per l solution for haemodialysis",1
FALSE,TRUE,9002734,NA,NA,"Active","19951231",NA,"acetic acid 8.11 g per l and calcium chloride 7.49 g per l and dextrose 45 g per l and magnesium chloride 2.14 g per l and potassium chloride 5.02 g per l and sodium chloride 263 g per l solution for haemodialysis",1
FALSE,FALSE,9002735,NA,NA,"Active","19951231",NA,"acetylsalicylic acid 325 mg per evt and citric acid 1000 mg per evt and sodium bicarbonate 1916 mg per evt effervescent oral tablet",1
FALSE,FALSE,9002738,NA,NA,"Active","19951231",NA,"aldesleukin 22000000 unit per vial powder for solution for injection",1
FALSE,FALSE,9002739,NA,NA,"Active","19951231",NA,"aluminum hydroxide 300 mg per 5 mL and magnesium hydroxide 100 mg per 5 mL and oxetacaine 10 mg per 5 mL oral suspension",1
FALSE,FALSE,9002740,NA,NA,"Active","19951231",NA,"apraclonidine (apraclonidine hydrochloride) 0.5 % ophthalmic drops",1
FALSE,FALSE,9002742,NA,NA,"Active","19951231",NA,"avobenzone 2 % and octinoxate 7.5 % and oxybenzone 3 % cutaneous cream",1
FALSE,FALSE,9002743,NA,NA,"Active","19951231",NA,"bacillus calmette-guerin (bcg) strain tice 800000000 unit per vial powder for solution for injection",1
FALSE,FALSE,9002745,NA,NA,"Active","19951231",NA,"benzalkonium chloride 0.13 % and lidocaine hydrochloride 2.5 % cutaneous spray",1
FALSE,FALSE,9002746,NA,NA,"Active","19951231",NA,"bretylium tosylate 50 mg per mL solution for injection",1
FALSE,FALSE,9002747,NA,NA,"Active","19951231",NA,"buffer solution 10 mL per vial and melphalan (melphalan hydrochloride) 50 mg per vial NA",1
FALSE,FALSE,9002750,NA,NA,"Active","19951231",NA,"calcium carbonate 200 mg and magnesium hydroxide 200 mg and simethicone 25 mg chewable tablet",1
FALSE,FALSE,9002751,NA,NA,"Active","19951231",NA,"calcium carbonate 200 mg per 5 mL and magnesium hydroxide 200 mg per 5 mL and simethicone 25 mg per 5 mL oral suspension",1
FALSE,FALSE,9002752,NA,NA,"Active","19951231",NA,"calcium chloride 14.9 g per pck powder for concentrate for solution for haemodialysis",1
FALSE,FALSE,9002753,NA,NA,"Active","19951231",NA,"calcium chloride 7.45 g per pck powder for concentrate for solution for haemodialysis",1
FALSE,FALSE,9002754,NA,NA,"Active","19951231",NA,"camphor 0.38 % and menthol 0.6 % and octinoxate 7.3 % and oxybenzone 4.5 % and phenol 0.48 % cutaneous ointment",1
FALSE,FALSE,9002755,NA,NA,"Active","19951231",NA,"carbon monoxide 0.3 % and helium 10 % and nitrogen 68.7 % and oxygen 21 % medicinal gas",1
FALSE,FALSE,9002756,NA,NA,"Active","19951231",NA,"cefazolin (cefazolin sodium) 0.5 g per vial powder for solution for injection",1
FALSE,FALSE,9002757,NA,NA,"Active","19951231",NA,"cefazolin (cefazolin sodium) 10 g per vial powder for solution for injection",6
FALSE,FALSE,9002758,NA,NA,"Active","19951231",NA,"cefazolin (cefazolin sodium) 1 g per vial powder for solution for injection",5
FALSE,FALSE,9002759,NA,NA,"Active","19951231",NA,"cefoxitin (cefoxitin sodium) 1 g per vial powder for solution for injection",2
FALSE,FALSE,9002760,NA,NA,"Active","19951231",NA,"cefoxitin (cefoxitin sodium) 2 g per vial powder for solution for injection",2
FALSE,FALSE,9006341,NA,NA,"Active","19951231",NA,"chlorhexidine gluconate 0.5 % and isopropyl alcohol 70 % NA",1
FALSE,TRUE,9006516,NA,NA,"Active","19951231",NA,"choline 2.222 mg per mL and inositol 2.222 mg per mL and nicotinamide 1.111 mg per mL and pipradrol hydrochloride 0.044 mg per mL and pyridoxine hydrochloride 0.042 mg per mL and thiamine hydrochloride 0.222 mg per mL and vitamin B2 0.111 mg per mL oral solution",1
FALSE,FALSE,9002766,NA,NA,"Active","19951231",NA,"coal tar 1 % cutaneous emulsion",1
FALSE,FALSE,9002767,NA,NA,"Active","19951231",NA,"coal tar 2 % cutaneous emulsion",1
FALSE,FALSE,9002768,NA,NA,"Active","19951231",NA,"codeine phosphate 3.3 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL syrup",2
FALSE,FALSE,9002769,NA,NA,"Active","19951231",NA,"colestipol hydrochloride 1 g oral tablet",1
FALSE,FALSE,9002770,NA,NA,"Active","19951231",NA,"cyclosporine 100 mg oral capsule",2
FALSE,FALSE,9002771,NA,NA,"Active","19951231",NA,"cyclosporine 100 mg per mL oral solution",2
FALSE,FALSE,9002772,NA,NA,"Active","19951231",NA,"cyclosporine 25 mg oral capsule",2
FALSE,FALSE,9002773,NA,NA,"Active","19951231",NA,"cyclosporine 50 mg oral capsule",2
FALSE,FALSE,9002774,NA,NA,"Active","19951231",NA,"dalteparin sodium 10000 unit per mL solution for injection",1
FALSE,FALSE,9002775,NA,NA,"Active","19951231",NA,"dalteparin sodium 2500 unit per 0.2 mL solution for injection",1
FALSE,FALSE,9002776,NA,NA,"Active","19951231",NA,"dalteparin sodium 5000 unit per 0.2 mL solution for injection",1
FALSE,FALSE,9002777,NA,NA,"Active","19951231",NA,"danaparoid sodium 750 unit per 0.6 mL solution for injection",1
FALSE,FALSE,9002778,NA,NA,"Active","19951231",NA,"d&c red no. 28 5 mg NA",1
FALSE,FALSE,9002779,NA,NA,"Active","19951231",NA,"dequalinium chloride 0.5 % oral liquid",1
FALSE,FALSE,9002781,NA,NA,"Active","19951231",NA,"desmopressin acetate 0.1 mg oral tablet",3
FALSE,FALSE,9002782,NA,NA,"Active","19951231",NA,"desmopressin acetate 0.2 mg oral tablet",3
FALSE,FALSE,9002783,NA,NA,"Active","19951231",NA,"desmopressin acetate 15 mcg per mL solution for injection",1
FALSE,FALSE,9002784,NA,NA,"Active","19951231",NA,"dexrazoxane 250 mg per vial powder for solution for injection",1
FALSE,FALSE,9002785,NA,NA,"Active","19951231",NA,"dexrazoxane 500 mg per vial powder for solution for injection",1
FALSE,FALSE,9002786,NA,NA,"Active","19951231",NA,"dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 200 mg per 5 mL oral liquid",1
FALSE,FALSE,9006517,NA,NA,"Active","19951231",NA,"dextromethorphan hydrobromide 30 mg per 23 g and pheniramine maleate 20 mg per 23 g and phenylephrine hydrochloride 10 mg per 23 g and vitamin C 50 mg per 23 g powder for oral solution",1
FALSE,TRUE,9002789,NA,NA,"Active","19951231",NA,"dextrose 10 g per 100 mL and glycine 1.04 g per 100 mL and histidine 220 mg per 100 mL and l-alanine 1.04 g per 100 mL and l-arginine 520 mg per 100 mL and l-isoleucine 240 mg per 100 mL and l-leucine hydrochloride 310 mg per 100 mL and l-lysine hydrochloride 290 mg per 100 mL and l-phenylalanine hydrochloride 310 mg per 100 mL and l-proline 210 mg per 100 mL and l-threonine 210 mg per 100 mL and l-tyrosine 20 mg per 100 mL and l-valine 230 mg per 100 mL and methionine 290 mg per 100 mL and tryptophan 90 mg per 100 mL solution for injection",1
FALSE,FALSE,9002791,NA,NA,"Active","19951231",NA,"dextrose 222.7 g per pck powder for concentrate for solution for haemodialysis",1
FALSE,FALSE,9002795,NA,NA,"Active","19951231",NA,"dextrose 5 g per 100 mL and nitroglycerin 20 mg per 100 mL solution for injection",1
FALSE,FALSE,9002796,NA,NA,"Active","19951231",NA,"dextrose 5 g per 100 mL and nitroglycerin 40 mg per 100 mL solution for injection",1
FALSE,FALSE,9002797,NA,NA,"Active","19951231",NA,"dextrose 70 g per 100 mL solution for injection",1
FALSE,FALSE,9002798,NA,NA,"Active","19951231",NA,"dicyclomine hydrochloride 10 mg oral tablet",2
FALSE,FALSE,9002799,NA,NA,"Active","19951231",NA,"dicyclomine hydrochloride 20 mg oral tablet",2
FALSE,FALSE,9002800,NA,NA,"Active","19951231",NA,"dimercaprol 100 mg per mL solution for injection",1
FALSE,FALSE,9002801,NA,NA,"Active","19951231",NA,"docetaxel 20 mg per 0.5 mL solution for injection",1
FALSE,FALSE,9002802,NA,NA,"Active","19951231",NA,"docetaxel 80 mg per 2 mL solution for injection",1
FALSE,FALSE,9002804,NA,NA,"Active","19951231",NA,"doxorubicin hydrochloride 2 mg per mL solution for injection",7
FALSE,FALSE,9002805,NA,NA,"Active","19951231",NA,"droperidol 2.5 mg per mL solution for injection",1
FALSE,FALSE,9002806,NA,NA,"Active","19951231",NA,"epirubicin hydrochloride 2 mg per mL solution for injection",4
FALSE,FALSE,9002807,NA,NA,"Active","19951231",NA,"estramustine phosphate sodium 140 mg oral capsule",1
FALSE,FALSE,9002808,NA,NA,"Active","19951231",NA,"famciclovir 500 mg oral tablet",6
FALSE,FALSE,9002811,NA,NA,"Active","19951231",NA,"fludrocortisone 21-acetate 0.1 mg oral tablet",1
FALSE,FALSE,9002812,NA,NA,"Active","19951231",NA,"fluocinonide 0.05 % cutaneous gel",2
