"mp_code","mp_formal_name","Health_Canada_identifier","Health_Canada_product_name","Health_Canada_description"
"02186934","MOTRIN 200MG (ibuprofen 200 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02186934","MOTRIN 200MG",""
"00836133","PMS-IBUPROFEN (ibuprofen 400 mg oral tablet) PHARMASCIENCE INC","00836133","PMS-IBUPROFEN",""
"02230541","ADVIL GEL CAPLETS (ibuprofen 200 mg oral tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02230541","ADVIL GEL CAPLETS",""
"02232297","CHILDREN'S ADVIL (ibuprofen 100 mg per 5 mL oral suspension) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02232297","CHILDREN'S ADVIL",""
"02238626","INFANT'S MOTRIN SUSPENSION DROPS (ibuprofen 40 mg per mL oral suspension) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02238626","INFANT'S MOTRIN SUSPENSION DROPS",""
"02241769","ADVIL LIQUI-GELS (ibuprofen 200 mg oral capsule) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02241769","ADVIL LIQUI-GELS",""
"02242365","CHILDREN'S MOTRIN SUSPENSION (ibuprofen 100 mg per 5 mL oral suspension) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02242365","CHILDREN'S MOTRIN SUSPENSION",""
"02242522","ADVIL PEDIATRIC DROPS (ibuprofen 40 mg per mL oral suspension) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02242522","ADVIL PEDIATRIC DROPS",""
"02242658","MOTRIN 400MG (ibuprofen 400 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02242658","MOTRIN 400MG",""
"02244577","ADVIL EXTRA STRENGTH CAPLETS (ibuprofen 400 mg oral tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02244577","ADVIL EXTRA STRENGTH CAPLETS",""
"02246403","JUNIOR STRENGTH ADVIL (ibuprofen 100 mg chewable tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02246403","JUNIOR STRENGTH ADVIL",""
"02247343","CHILDREN'S MOTRIN CHEWABLE TABLETS (ibuprofen 50 mg chewable tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02247343","CHILDREN'S MOTRIN CHEWABLE TABLETS",""
"02247344","JUNIOR STRENGTH MOTRIN CHEWABLE TABLETS (ibuprofen 100 mg chewable tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02247344","JUNIOR STRENGTH MOTRIN CHEWABLE TABLETS",""
"02242632","MOTRIN 300MG (ibuprofen 300 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02242632","MOTRIN 300MG",""
"02248231","ADVIL EXTRA STRENGTH LIQUI-GELS (ibuprofen 400 mg oral capsule) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02248231","ADVIL EXTRA STRENGTH LIQUI-GELS",""
"02257912","IBUPROFEN 200 MG (ibuprofen 200 mg oral tablet) PHARMETICS (2011) INC","02257912","IBUPROFEN 200 MG",""
"02272849","IBUPROFEN TABLETS 200 MG (ibuprofen 200 mg oral tablet) VITA HEALTH PRODUCTS INC","02272849","IBUPROFEN TABLETS 200 MG",""
"02272857","IBUPROFEN CAPLETS 200 MG (ibuprofen 200 mg oral tablet) VITA HEALTH PRODUCTS INC","02272857","IBUPROFEN CAPLETS 200 MG",""
"02280175","CHILDREN'S IBUPROFEN SUSPENSION (ibuprofen 100 mg per 5 mL oral suspension) PERRIGO INTERNATIONAL","02280175","CHILDREN'S IBUPROFEN SUSPENSION",""
"02281384","IBUPROFEN LIQUID FILLED CAPSULES (ibuprofen 200 mg oral capsule) APOTEX INC","02281384","IBUPROFEN LIQUID FILLED CAPSULES",""
"02297582","MOTRIN LIQUID GELS 200MG (ibuprofen 200 mg oral capsule) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02297582","MOTRIN LIQUID GELS 200MG",""
"02314754","IBUPROFEN (ibuprofen 200 mg oral tablet) PHARMASCIENCE INC","02314754","IBUPROFEN",""
"02314762","IBUPROFEN (ibuprofen 200 mg oral tablet) PHARMASCIENCE INC","02314762","IBUPROFEN","CAPLETS"
"02314770","EXTRA STRENGTH IBUPROFEN (ibuprofen 400 mg oral tablet) PHARMASCIENCE INC","02314770","EXTRA STRENGTH IBUPROFEN",""
"02317338","IBUPROFEN CAPLETS (ibuprofen 400 mg oral tablet) PHARMETICS (2011) INC","02317338","IBUPROFEN CAPLETS",""
"02328429","JUNIOR STRENGTH ADVIL FEVER FROM COLDS OR FLU (ibuprofen 100 mg chewable tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02328429","JUNIOR STRENGTH ADVIL FEVER FROM COLDS OR FLU","FRUIT FLAVOUR"
"02328437","CHILDREN'S ADVIL FEVER FROM COLDS OR FLU (ibuprofen 100 mg per 5 mL oral suspension) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02328437","CHILDREN'S ADVIL FEVER FROM COLDS OR FLU",""
"02328445","ADVIL PEDIATRIC DROPS FEVER FROM COLDS OR FLU (ibuprofen 40 mg per mL oral suspension) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02328445","ADVIL PEDIATRIC DROPS FEVER FROM COLDS OR FLU",""
"02354799","CHILDREN'S EUROPROFEN (ibuprofen 100 mg per 5 mL oral suspension) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","02354799","CHILDREN'S EUROPROFEN",""
"02355701","ADVIL MUSCLE AND JOINT (ibuprofen 400 mg oral tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02355701","ADVIL MUSCLE AND JOINT",""
"02357275","IBUPROFEN LIQUID CAPSULES (ibuprofen 200 mg oral capsule) VITA HEALTH PRODUCTS INC","02357275","IBUPROFEN LIQUID CAPSULES",""
"02357283","EXTRA STRENGTH IBUPROFEN LIQUID CAPSULES (ibuprofen 400 mg oral capsule) VITA HEALTH PRODUCTS INC","02357283","EXTRA STRENGTH IBUPROFEN LIQUID CAPSULES",""
"02368099","IBUPROFEN EXTRA STRENGTH CAPLETS (ibuprofen 400 mg oral tablet) VITA HEALTH PRODUCTS INC","02368099","IBUPROFEN EXTRA STRENGTH CAPLETS","CAPLET"
"02374226","MUSCLE & JOINT (ibuprofen 400 mg oral tablet) VITA HEALTH PRODUCTS INC","02374226","MUSCLE & JOINT","CAPLET"
"02376598","IBUPROFEN LIQUID GEL CAPSULES (ibuprofen 200 mg oral capsule) APOTEX INC","02376598","IBUPROFEN LIQUID GEL CAPSULES",""
"02376601","EXTRA STRENGTH IBUPROFEN LIQUID GEL CAPSULES (ibuprofen 400 mg oral capsule) APOTEX INC","02376601","EXTRA STRENGTH IBUPROFEN LIQUID GEL CAPSULES",""
"02377101","IBUPROFEN MUSCLE AND JOINT (ibuprofen 400 mg oral tablet) PHARMASCIENCE INC","02377101","IBUPROFEN MUSCLE AND JOINT",""
"02378310","SUPER STRENGTH MOTRIN IB LIQUID GELS CAPSULES (ibuprofen 400 mg oral capsule) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02378310","SUPER STRENGTH MOTRIN IB LIQUID GELS CAPSULES",""
"02401290","JAMP-IBUPROFEN (ibuprofen 400 mg oral tablet) JAMP PHARMA CORPORATION","02401290","JAMP-IBUPROFEN",""
"02415623","ADVIL ARTHRITIS PAIN (ibuprofen 400 mg oral capsule) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02415623","ADVIL ARTHRITIS PAIN",""
"02439689","IBUPROFEN (ibuprofen 200 mg oral tablet) APOTEX INC","02439689","IBUPROFEN",""
"02439727","IBUPROFEN CAPLETS (ibuprofen 200 mg oral tablet) APOTEX INC","02439727","IBUPROFEN CAPLETS",""
"02439735","IBUPROFEN CAPLETS (ibuprofen 400 mg oral tablet) APOTEX INC","02439735","IBUPROFEN CAPLETS",""
"02443562","ADVIL 12 HOUR (ibuprofen 600 mg prolonged-release oral tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02443562","ADVIL 12 HOUR",""
"01983873","MOTRIN GELCAPS (ibuprofen 200 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","01983873","MOTRIN GELCAPS",""
"00839264","PMS-IBUPROFEN (ibuprofen 600 mg oral tablet) PHARMASCIENCE INC","00839264","PMS-IBUPROFEN",""
"02293013","PAMPRIN IBUPROFEN FORMULA (ibuprofen 400 mg oral tablet) APOTEX INC","02293013","PAMPRIN IBUPROFEN FORMULA",""
"02310880","EXTRA STRENGTH IBUPROFEN LIQUID FILLED CAPSULES (ibuprofen 400 mg oral capsule) APOTEX INC","02310880","EXTRA STRENGTH IBUPROFEN LIQUID FILLED CAPSULES",""
"02317982","IBUPROFEN MENSTRUAL PAIN RELIEF (ibuprofen 400 mg oral tablet) APOTEX INC","02317982","IBUPROFEN MENSTRUAL PAIN RELIEF",""
"02332981","IBUPROFEN CAPSULES, 400MG (ibuprofen 400 mg oral capsule) BIONPHARMA INC","02332981","IBUPROFEN CAPSULES, 400MG",""
"02368072","IBUPROFEN TABLETS (ibuprofen 200 mg oral tablet) VITA HEALTH PRODUCTS INC","02368072","IBUPROFEN TABLETS",""
"02368080","IBUPROFEN CAPLETS (ibuprofen 200 mg oral tablet) VITA HEALTH PRODUCTS INC","02368080","IBUPROFEN CAPLETS","CAPLET"
"700166","CALDOLOR (ibuprofen 400 mg per 4 mL solution for injection vial) ALVEDA PHARMACEUTICALS INC","02376857","CALDOLOR","I.V INFUSION ONLY. 4ML & 8ML SINGLE DOSE VIALS."
"700167","CALDOLOR (ibuprofen 800 mg per 8 mL solution for injection vial) ALVEDA PHARMACEUTICALS INC","02376857","CALDOLOR","I.V INFUSION ONLY. 4ML & 8ML SINGLE DOSE VIALS."
"02317850","SUPER STRENGTH MOTRIN IB LIQUID GELS (ibuprofen 400 mg oral capsule) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02317850","SUPER STRENGTH MOTRIN IB LIQUID GELS",""
"00564966","LOZIDE (indapamide 2.5 mg oral tablet) SERVIER CANADA INC","00564966","LOZIDE",""
"02153483","MYLAN-INDAPAMIDE (indapamide 2.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02153483","MYLAN-INDAPAMIDE",""
"02179709","LOZIDE (indapamide 1.25 mg oral tablet) SERVIER CANADA INC","02179709","LOZIDE",""
"02223678","APO-INDAPAMIDE 2.5MG TABLETS (indapamide 2.5 mg oral tablet) APOTEX INC","02223678","APO-INDAPAMIDE 2.5MG TABLETS",""
"02231184","TEVA-INDAPAMIDE (indapamide 2.5 mg oral tablet) TEVA CANADA LIMITED","02231184","TEVA-INDAPAMIDE",""
"02239619","PMS-INDAPAMIDE (indapamide 1.25 mg oral tablet) PHARMASCIENCE INC","02239619","PMS-INDAPAMIDE",""
"02239620","PMS-INDAPAMIDE (indapamide 2.5 mg oral tablet) PHARMASCIENCE INC","02239620","PMS-INDAPAMIDE",""
"02240067","MYLAN-INDAPAMIDE (indapamide 1.25 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02240067","MYLAN-INDAPAMIDE",""
"02242125","RIVA-INDAPAMIDE 2.5 MG (indapamide 2.5 mg oral tablet) LABORATOIRE RIVA INC","02242125","RIVA-INDAPAMIDE 2.5 MG",""
"02245246","APO-INDAPAMIDE 1.25 MG TABLETS (indapamide 1.25 mg oral tablet) APOTEX INC","02245246","APO-INDAPAMIDE 1.25 MG TABLETS",""
"02247245","RIVA-INDAPAMIDE 1.25 (indapamide 1.25 mg oral tablet) LABORATOIRE RIVA INC","02247245","RIVA-INDAPAMIDE 1.25",""
"02312530","PRO-INDAPAMIDE (indapamide 1.25 mg oral tablet) PRO DOC LIMITEE","02312530","PRO-INDAPAMIDE",""
"02312549","PRO-INDAPAMIDE (indapamide 2.5 mg oral tablet) PRO DOC LIMITEE","02312549","PRO-INDAPAMIDE",""
"02373904","JAMP-INDAPAMIDE (indapamide 1.25 mg oral tablet) JAMP PHARMA CORPORATION","02373904","JAMP-INDAPAMIDE",""
"02373912","JAMP-INDAPAMIDE (indapamide 2.5 mg oral tablet) JAMP PHARMA CORPORATION","02373912","JAMP-INDAPAMIDE",""
"02445824","INDAPAMIDE (indapamide 1.25 mg oral tablet) SANIS HEALTH INC","02445824","INDAPAMIDE",""
"02445832","INDAPAMIDE (indapamide 2.5 mg oral tablet) SANIS HEALTH INC","02445832","INDAPAMIDE",""
"02239913","DOM-INDAPAMIDE TABLETS 1.25MG (indapamide 1.25 mg oral tablet) DOMINION PHARMACAL","02239913","DOM-INDAPAMIDE TABLETS 1.25MG",""
"02239917","DOM-INDAPAMIDE TABLETS 2.5MG (indapamide 2.5 mg oral tablet) DOMINION PHARMACAL","02239917","DOM-INDAPAMIDE TABLETS 2.5MG",""
"02246568","COVERSYL PLUS LD (indapamide 0.625 mg and perindopril erbumine 2 mg oral tablet) SERVIER CANADA INC","02246568","COVERSYL PLUS LD",""
"02246569","COVERSYL PLUS (indapamide 1.25 mg and perindopril erbumine 4 mg oral tablet) SERVIER CANADA INC","02246569","COVERSYL PLUS",""
"02321653","COVERSYL PLUS HD (indapamide 2.5 mg and perindopril erbumine 8 mg oral tablet) SERVIER CANADA INC","02321653","COVERSYL PLUS HD",""
"00337420","TEVA-INDOMETHACIN (indomethacin 25 mg oral capsule) TEVA CANADA LIMITED","00337420","TEVA-INDOMETHACIN",""
"00337439","TEVA-INDOMETHACIN (indomethacin 50 mg oral capsule) TEVA CANADA LIMITED","00337439","TEVA-INDOMETHACIN",""
"01934139","RATIO-INDOMETHACIN (indomethacin 100 mg suppository) TEVA CANADA LIMITED","01934139","RATIO-INDOMETHACIN",""
"02231799","SANDOZ INDOMETHACIN (indomethacin 50 mg suppository) SANDOZ CANADA INCORPORATED","02231799","SANDOZ INDOMETHACIN",""
"02231800","SANDOZ INDOMETHACIN (indomethacin 100 mg suppository) SANDOZ CANADA INCORPORATED","02231800","SANDOZ INDOMETHACIN",""
"02461536","MINT-INDOMETHACIN (indomethacin 50 mg oral capsule) MINT PHARMACEUTICALS INC","02461536","MINT-INDOMETHACIN",""
"02461811","MINT-INDOMETHACIN (indomethacin 25 mg oral capsule) MINT PHARMACEUTICALS INC","02461811","MINT-INDOMETHACIN",""
"00611158","APO INDOMETHACIN CAP 25MG (indomethacin 25 mg oral capsule) APOTEX INC","00611158","APO INDOMETHACIN CAP 25MG",""
"00611166","APO INDOMETHACIN CAP 50MG (indomethacin 50 mg oral capsule) APOTEX INC","00611166","APO INDOMETHACIN CAP 50MG",""
"02244353","NOVORAPID (insulin aspart 100 unit per mL solution for injection 3 mL cartridge) NOVO NORDISK CANADA INC","02244353","NOVORAPID","3ML PENFILL CARTRIDGE"
"02377209","NOVORAPID (insulin aspart 100 unit per mL solution for injection 3 mL cartridge) NOVO NORDISK CANADA INC","02377209","NOVORAPID","FLEXTOUCH - PREFILLED MULTIDOSE DISPOSABLE INSULIN DELIVERY DEVICE CONTAINING A 3ML CARTRIDGE"
"02245397","NOVORAPID (insulin aspart 100 unit per mL solution for injection 10 mL vial) NOVO NORDISK CANADA INC","02245397","NOVORAPID","10ML VIAL"
"02460408","FIASP (insulin aspart 100 unit per mL solution for injection 10 mL vial) NOVO NORDISK CANADA INC","02460408","FIASP","10ML VIAL"
"02460416","FIASP (insulin aspart 100 unit per mL solution for injection 3 mL cartridge) NOVO NORDISK CANADA INC","02460416","FIASP","3ML PENFILL CARTRIDGE"
"02460424","FIASP (insulin aspart 100 unit per mL solution for injection 3 mL pen) NOVO NORDISK CANADA INC","02460424","FIASP","3ML PRE-FILLED PEN"
"02271842","LEVEMIR PENFILL (insulin detemir 100 unit per mL solution for injection 3 mL cartridge) NOVO NORDISK CANADA INC","02271842","LEVEMIR PENFILL","3 ML CARTRIDGE"
"02412829","LEVEMIR FLEXTOUCH (insulin detemir 100 unit per mL solution for injection 3 mL pen) NOVO NORDISK CANADA INC","02412829","LEVEMIR FLEXTOUCH","PREFILLED PEN-INJECTOR (3ML CARTRIDGE)"
"02245689","LANTUS (insulin glargine 100 unit per mL solution for injection 10 mL vial) SANOFI-AVENTIS CANADA INC","02245689","LANTUS","VIAL"
"02251930","LANTUS (insulin glargine 100 unit per mL solution for injection 3 mL cartridge) SANOFI-AVENTIS CANADA INC","02251930","LANTUS","CARTRIDGE"
"02294338","LANTUS (insulin glargine 100 unit per mL solution for injection 3 mL pen) SANOFI-AVENTIS CANADA INC","02294338","LANTUS","3ML SOLOSTAR PREFILLED DISPOSABLE PEN"
"02441829","TOUJEO SOLOSTAR (insulin glargine 300 unit per mL solution for injection 1.5 mL pen) SANOFI-AVENTIS CANADA INC","02441829","TOUJEO SOLOSTAR","1.5ML (450 IU) PREFILLED PEN"
"02444844","BASAGLAR (insulin glargine 100 unit per mL solution for injection 3 mL cartridge) ELI LILLY CANADA INC","02444844","BASAGLAR","CARTRIDGE"
"02444852","BASAGLAR (insulin glargine 100 unit per mL solution for injection 3 mL pen) ELI LILLY CANADA INC","02444852","BASAGLAR","KWIKPEN - 60 UNITS PER INJECTION DELIVERY"
"01959239","HUMULIN N (CARTRIDGE) (insulin isophane human biosynthetic 100 unit per mL suspension for injection 3 mL cartridge) ELI LILLY CANADA INC","01959239","HUMULIN N (CARTRIDGE)",""
"02024225","NOVOLIN GE NPH (insulin isophane human biosynthetic 100 unit per mL suspension for injection 10 mL vial) NOVO NORDISK CANADA INC","02024225","NOVOLIN GE NPH","10 ML VIAL"
"02024268","NOVOLIN GE NPH PENFILL (insulin isophane human biosynthetic 100 unit per mL suspension for injection 3 mL cartridge) NOVO NORDISK CANADA INC","02024268","NOVOLIN GE NPH PENFILL","3 ML PENFILL CARTRIDGE"
"02403447","HUMULIN N (KWIKPEN) (insulin isophane human biosynthetic 100 unit per mL suspension for injection 3 mL pen) ELI LILLY CANADA INC","02403447","HUMULIN N (KWIKPEN)",""
"02229704","HUMALOG (insulin lispro 100 unit per mL solution for injection 10 mL vial) ELI LILLY CANADA INC","02229704","HUMALOG",""
"02229705","HUMALOG  (CARTRIDGE) (insulin lispro 100 unit per mL solution for injection 3 mL cartridge) ELI LILLY CANADA INC","02229705","HUMALOG  (CARTRIDGE)",""
"02403412","HUMALOG  (KWIKPEN) (insulin lispro 100 unit per mL solution for injection 3 mL pen) ELI LILLY CANADA INC","02403412","HUMALOG  (KWIKPEN)","PREFILLED PEN"
"02439611","HUMALOG 200 UNITS/ML KWIKPEN (insulin lispro 200 unit per mL solution for injection 3 mL pen) ELI LILLY CANADA INC","02439611","HUMALOG 200 UNITS/ML KWIKPEN","PREFILLED PEN"
"02237923","AVAPRO (irbesartan 75 mg oral tablet) SANOFI-AVENTIS CANADA INC","02237923","AVAPRO",""
"02237924","AVAPRO (irbesartan 150 mg oral tablet) SANOFI-AVENTIS CANADA INC","02237924","AVAPRO",""
"02237925","AVAPRO (irbesartan 300 mg oral tablet) SANOFI-AVENTIS CANADA INC","02237925","AVAPRO",""
"02315971","TEVA-IRBESARTAN (irbesartan 75 mg oral tablet) TEVA CANADA LIMITED","02315971","TEVA-IRBESARTAN",""
"02315998","TEVA-IRBESARTAN (irbesartan 150 mg oral tablet) TEVA CANADA LIMITED","02315998","TEVA-IRBESARTAN",""
"02316005","TEVA-IRBESARTAN (irbesartan 300 mg oral tablet) TEVA CANADA LIMITED","02316005","TEVA-IRBESARTAN",""
"02316390","RATIO-IRBESARTAN (irbesartan 75 mg oral tablet) TEVA CANADA LIMITED","02316390","RATIO-IRBESARTAN",""
"02316404","RATIO-IRBESARTAN (irbesartan 150 mg oral tablet) TEVA CANADA LIMITED","02316404","RATIO-IRBESARTAN",""
"02316412","RATIO-IRBESARTAN (irbesartan 300 mg oral tablet) TEVA CANADA LIMITED","02316412","RATIO-IRBESARTAN",""
"02317060","PMS-IRBESARTAN (irbesartan 75 mg oral tablet) PHARMASCIENCE INC","02317060","PMS-IRBESARTAN",""
"02317079","PMS-IRBESARTAN (irbesartan 150 mg oral tablet) PHARMASCIENCE INC","02317079","PMS-IRBESARTAN",""
"02317087","PMS-IRBESARTAN (irbesartan 300 mg oral tablet) PHARMASCIENCE INC","02317087","PMS-IRBESARTAN",""
"02328070","ACT IRBESARTAN (irbesartan 75 mg oral tablet) ACTAVIS PHARMA COMPANY","02328070","ACT IRBESARTAN",""
"02328089","ACT IRBESARTAN (irbesartan 150 mg oral tablet) ACTAVIS PHARMA COMPANY","02328089","ACT IRBESARTAN",""
"02328100","ACT IRBESARTAN (irbesartan 300 mg oral tablet) ACTAVIS PHARMA COMPANY","02328100","ACT IRBESARTAN",""
"02328461","SANDOZ IRBESARTAN (irbesartan 75 mg oral tablet) SANDOZ CANADA INCORPORATED","02328461","SANDOZ IRBESARTAN",""
"02328488","SANDOZ IRBESARTAN (irbesartan 150 mg oral tablet) SANDOZ CANADA INCORPORATED","02328488","SANDOZ IRBESARTAN",""
"02328496","SANDOZ IRBESARTAN (irbesartan 300 mg oral tablet) SANDOZ CANADA INCORPORATED","02328496","SANDOZ IRBESARTAN",""
"02347296","MYLAN-IRBESARTAN (irbesartan 75 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02347296","MYLAN-IRBESARTAN",""
"02347318","MYLAN-IRBESARTAN (irbesartan 150 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02347318","MYLAN-IRBESARTAN",""
"02347326","MYLAN-IRBESARTAN (irbesartan 300 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02347326","MYLAN-IRBESARTAN",""
"02365197","IRBESARTAN (irbesartan 75 mg oral tablet) PRO DOC LIMITEE","02365197","IRBESARTAN",""
"02365200","IRBESARTAN (irbesartan 150 mg oral tablet) PRO DOC LIMITEE","02365200","IRBESARTAN",""
"02365219","IRBESARTAN (irbesartan 300 mg oral tablet) PRO DOC LIMITEE","02365219","IRBESARTAN",""
"02372347","IRBESARTAN (irbesartan 75 mg oral tablet) SANIS HEALTH INC","02372347","IRBESARTAN",""
"02372371","IRBESARTAN (irbesartan 150 mg oral tablet) SANIS HEALTH INC","02372371","IRBESARTAN",""
"02372398","IRBESARTAN (irbesartan 300 mg oral tablet) SANIS HEALTH INC","02372398","IRBESARTAN",""
"02385287","IRBESARTAN (irbesartan 75 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02385287","IRBESARTAN",""
"02385295","IRBESARTAN (irbesartan 150 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02385295","IRBESARTAN",""
"02385309","IRBESARTAN (irbesartan 300 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02385309","IRBESARTAN",""
"02386968","APO-IRBESARTAN (irbesartan 75 mg oral tablet) APOTEX INC","02386968","APO-IRBESARTAN",""
"02386976","APO-IRBESARTAN (irbesartan 150 mg oral tablet) APOTEX INC","02386976","APO-IRBESARTAN",""
"02386984","APO-IRBESARTAN (irbesartan 300 mg oral tablet) APOTEX INC","02386984","APO-IRBESARTAN",""
"02406098","AURO-IRBESARTAN (irbesartan 75 mg oral tablet) AURO PHARMA INC","02406098","AURO-IRBESARTAN",""
"02406101","AURO-IRBESARTAN (irbesartan 150 mg oral tablet) AURO PHARMA INC","02406101","AURO-IRBESARTAN",""
"02406128","AURO-IRBESARTAN (irbesartan 300 mg oral tablet) AURO PHARMA INC","02406128","AURO-IRBESARTAN",""
"02406810","RAN-IRBESARTAN (irbesartan 75 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02406810","RAN-IRBESARTAN",""
"02406829","RAN-IRBESARTAN (irbesartan 150 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02406829","RAN-IRBESARTAN",""
"02406837","RAN-IRBESARTAN (irbesartan 300 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02406837","RAN-IRBESARTAN",""
"02418193","JAMP-IRBESARTAN (irbesartan 75 mg oral tablet) JAMP PHARMA CORPORATION","02418193","JAMP-IRBESARTAN",""
"02418207","JAMP-IRBESARTAN (irbesartan 150 mg oral tablet) JAMP PHARMA CORPORATION","02418207","JAMP-IRBESARTAN",""
"02418215","JAMP-IRBESARTAN (irbesartan 300 mg oral tablet) JAMP PHARMA CORPORATION","02418215","JAMP-IRBESARTAN",""
"02422980","MINT-IRBESARTAN (irbesartan 75 mg oral tablet) MINT PHARMACEUTICALS INC","02422980","MINT-IRBESARTAN",""
"02422999","MINT-IRBESARTAN (irbesartan 150 mg oral tablet) MINT PHARMACEUTICALS INC","02422999","MINT-IRBESARTAN",""
"02423006","MINT-IRBESARTAN (irbesartan 300 mg oral tablet) MINT PHARMACEUTICALS INC","02423006","MINT-IRBESARTAN",""
"02427087","VAN-IRBESARTAN (irbesartan 75 mg oral tablet) VANC PHARMACEUTICALS INC","02427087","VAN-IRBESARTAN",""
"02427095","VAN-IRBESARTAN (irbesartan 150 mg oral tablet) VANC PHARMACEUTICALS INC","02427095","VAN-IRBESARTAN",""
"02427109","VAN-IRBESARTAN (irbesartan 300 mg oral tablet) VANC PHARMACEUTICALS INC","02427109","VAN-IRBESARTAN",""
"02446146","BIO-IRBESARTAN (irbesartan 75 mg oral tablet) BIOMED PHARMA","02446146","BIO-IRBESARTAN",""
"02446154","BIO-IRBESARTAN (irbesartan 150 mg oral tablet) BIOMED PHARMA","02446154","BIO-IRBESARTAN",""
"02446162","BIO-IRBESARTAN (irbesartan 300 mg oral tablet) BIOMED PHARMA","02446162","BIO-IRBESARTAN",""
"02446499","PRIVA-IRBESARTAN (irbesartan 75 mg oral tablet) PHARMAPAR INC","02446499","PRIVA-IRBESARTAN",""
"02446502","PRIVA-IRBESARTAN (irbesartan 150 mg oral tablet) PHARMAPAR INC","02446502","PRIVA-IRBESARTAN",""
"02446510","PRIVA-IRBESARTAN (irbesartan 300 mg oral tablet) PHARMAPAR INC","02446510","PRIVA-IRBESARTAN",""
"02372193","DOM-IRBESARTAN (irbesartan 150 mg oral tablet) DOMINION PHARMACAL","02372193","DOM-IRBESARTAN",""
"02425319","RIVA-IRBESARTAN (irbesartan 75 mg oral tablet) LABORATOIRE RIVA INC","02425319","RIVA-IRBESARTAN",""
"02425327","RIVA-IRBESARTAN (irbesartan 150 mg oral tablet) LABORATOIRE RIVA INC","02425327","RIVA-IRBESARTAN",""
"02425335","RIVA-IRBESARTAN (irbesartan 300 mg oral tablet) LABORATOIRE RIVA INC","02425335","RIVA-IRBESARTAN",""
"02126559","IMDUR - EXTENDED RELEASE TABLETS 60 MG (isosorbide-5-mononitrate 60 mg prolonged-release oral tablet) ASTRAZENECA CANADA INC","02126559","IMDUR - EXTENDED RELEASE TABLETS 60 MG",""
"02272830","APO-ISMN (isosorbide-5-mononitrate 60 mg prolonged-release oral tablet) APOTEX INC","02272830","APO-ISMN",""
"02301288","PMS-ISMN (isosorbide-5-mononitrate 60 mg prolonged-release oral tablet) PHARMASCIENCE INC","02301288","PMS-ISMN",""
"02311321","PRO-ISMN - 60 (isosorbide-5-mononitrate 60 mg prolonged-release oral tablet) PRO DOC LIMITEE","02311321","PRO-ISMN - 60",""
"01968300","ACULAR LIQ 0.5% (ketorolac tromethamine 0.5 % ophthalmic drops) ALLERGAN INC","01968300","ACULAR LIQ 0.5%",""
