drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"74507","dormant","dormant","02259818","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"74978","dormant","dormant","02264323","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"74979","dormant","dormant","02264331","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"74980","dormant","dormant","02264358","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"74981","dormant","dormant","02264366","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"74982","dormant","dormant","02264374","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"74984","dormant","dormant","02264390","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"74985","dormant","dormant","02264404","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"74986","dormant","dormant","02264412","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"74987","dormant","dormant","02264420","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"74988","dormant","dormant","02264439","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"74989","dormant","dormant","02264447","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"74991","dormant","dormant","02264455","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"79990","dormant","dormant","02314347","VI-JON INC.","VI-JON INC"
"84293","dormant","dormant","02357844","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"84294","dormant","dormant","02357852","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"84296","dormant","dormant","02357860","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"84297","dormant","dormant","02357879","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"86412","dormant","dormant","02378302","INSIGHT PHARMACEUTICALS, LLC","INSIGHT PHARMACEUTICALS LLC"
"87626","dormant","dormant","02390876","VI-JON INC.","VI-JON INC"
"87733","dormant","dormant","02392046","VI-JON INC.","VI-JON INC"
"87899","dormant","dormant","02393808","VI-JON INC.","VI-JON INC"
"89445","dormant","dormant","02409771","VI-JON INC.","VI-JON INC"
"93054","dormant","dormant","02445301","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"94026","dormant","dormant","02453711","LABORATOIRES TRIANON INC.","LABORATOIRES TRIANON INC"
"96668","dormant","dormant","02476304","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96669","dormant","dormant","02476312","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96670","dormant","dormant","02476320","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96672","dormant","dormant","02476347","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96675","dormant","dormant","02476371","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"62535","approved","approved","02239080","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"62933","approved","approved","02239459","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"63208","approved","approved","02239725","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"64137","approved","approved","02240565","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"64138","approved","approved","02240566","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"69106","approved","approved","02245100","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"70625","approved","approved","02246449","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"70626","approved","approved","02246450","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"78115","approved","approved","02295814","LABORATOIRES TRIANON INC.","LABORATOIRES TRIANON INC"
"79411","approved","approved","02308479","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"80378","approved","approved","02318288","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"84568","approved","approved","02360675","LABORATOIRES TRIANON INC.","LABORATOIRES TRIANON INC"
"87617","approved","approved","02390779","VI-JON INC.","VI-JON INC"
"87618","approved","approved","02390787","VI-JON INC.","VI-JON INC"
"87632","approved","approved","02390930","VI-JON INC.","VI-JON INC"
"88892","approved","approved","02404133","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"89453","approved","approved","02409879","VI-JON INC.","VI-JON INC"
"89480","approved","approved","02410133","VI-JON INC.","VI-JON INC"
"89657","approved","approved","02411989","VI-JON INC.","VI-JON INC"
"89706","approved","approved","02412454","VI-JON INC.","VI-JON INC"
"90125","approved","approved","02416670","VI-JON INC.","VI-JON INC"
"90748","approved","approved","02422824","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"90749","approved","approved","02422832","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"90750","approved","approved","02422840","STRIDES PHARMA CANADA INC","MYLAN PHARMACEUTICALS ULC"
"90751","approved","approved","02422859","STRIDES PHARMA CANADA INC","MYLAN PHARMACEUTICALS ULC"
"91328","approved","approved","02428822","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"91330","approved","approved","02428849","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"91573","approved","approved","02431319","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"92629","approved","approved","02441926","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"93878","approved","approved","02452391","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"93879","approved","approved","02452405","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"93881","approved","approved","02452421","QILU PHARMACEUTICAL CO., LTD.","QILU PHARMACEUTICAL CO. LTD"
"94140","approved","approved","02454718","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"94142","approved","approved","02454734","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"94277","approved","approved","02455900","STRIDES PHARMA CANADA INC","MYLAN PHARMACEUTICALS ULC"
"94458","approved","approved","02457563","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"94906","approved","approved","02461447","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"
"95160","approved","approved","02463512","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"
"95211","approved","approved","02463997","QILU PHARMACEUTICAL CO., LTD.","QILU PHARMACEUTICAL CO. LTD"
"95212","approved","approved","02464004","QILU PHARMACEUTICAL CO., LTD.","QILU PHARMACEUTICAL CO. LTD"
"95245","approved","approved","02464292","VI-JON INC.","VI-JON INC"
"95836","approved","approved","02469553","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"95965","approved","approved","02470640","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"95966","approved","approved","02470659","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"95967","approved","approved","02470667","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"96286","approved","approved","02473453","AA PHARMA INC","APOTEX INC"
"96287","approved","approved","02473461","AA PHARMA INC","APOTEX INC"
"96288","approved","approved","02473488","AA PHARMA INC","APOTEX INC"
"96289","approved","approved","02473496","AA PHARMA INC","APOTEX INC"
"96671","approved","approved","02476339","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96673","approved","approved","02476355","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96674","approved","approved","02476363","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96731","approved","approved","02476398","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96732","approved","approved","02476401","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97229","active","approved","02481812","WATER-JEL TECHNOLOGIES, LLC","WATER-JEL TECHNOLOGIES,LLC"
"97540","approved","approved","02485141","LABORATOIRES TRIANON INC.","LABORATOIRES TRIANON INC"
"97573","approved","approved","02485494","AVIR PHARMA INC.","AVIR PHARMA INC"
"97574","approved","approved","02485508","AVIR PHARMA INC.","AVIR PHARMA INC"
"97575","approved","approved","02485516","AVIR PHARMA INC.","AVIR PHARMA INC"
"97644","approved","approved","02486210","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97942","approved","approved","02489341","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97943","approved","approved","02489325","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97944","approved","approved","02489333","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"98189","approved","approved","02491885","STERINOVA INC.","STERINOVA INC"
"98194","active","approved","02491931","STERINOVA INC.","STERINOVA INC"
"98367","approved","approved","02493675","AVIR PHARMA INC.","AVIR PHARMA INC"
"98439","approved","approved","02494361","AVIR PHARMA INC.","AVIR PHARMA INC"
"98548","approved","approved","02495589","AVIR PHARMA INC.","AVIR PHARMA INC"
"98782","approved","approved","02498022","STERINOVA INC.","STERINOVA INC"
