"ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name"
9000083,NA,NA,"active",1975-12-31,NA,"acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet"
9000077,NA,NA,"active",1974-12-31,NA,"ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet"
9000067,NA,NA,"active",1973-12-31,NA,"clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial"
9000066,NA,NA,"active",1973-12-31,NA,"clindamycin (clindamycin phosphate) 9000 mg per 60 mL solution for injection vial"
9000807,NA,NA,"active",1998-07-31,NA,"nitroglycerin 0.4 mg per actuation sublingual spray"
9000093,NA,NA,"active",1976-12-31,NA,"furosemide 40 mg oral tablet"
9000060,NA,NA,"active",1972-12-31,NA,"nitroglycerin 0.3 mg sublingual tablet"
9000048,NA,NA,"active",1970-12-31,NA,"clindamycin (clindamycin hydrochloride) 150 mg oral capsule"
9000036,NA,NA,"active",1966-12-31,NA,"azathioprine 50 mg oral tablet"
9001434,NA,NA,"active",2014-10-06,NA,"diclofenac diethylamine 2.32 % cutaneous gel"
9000032,NA,NA,"active",1964-12-31,NA,"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 30 mg oral tablet"
9000679,NA,NA,"active",1996-12-31,NA,"hydromorphone hydrochloride 12 mg prolonged-release oral capsule"
9000031,NA,NA,"active",1964-12-31,NA,"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 15 mg oral tablet"
9000231,NA,NA,"active",1985-12-31,NA,"morphine sulfate 20 mg suppository"
9000121,NA,NA,"active",1979-12-31,NA,"betamethasone (betamethasone valerate) 0.1 % lotion"
9001129,NA,NA,"inactive",2017-08-22,NA,"azithromycin (azithromycin isopropanolate) 250 mg oral tablet"
9006251,NA,NA,"active",1996-09-26,NA,"azithromycin 200 mg per 5 mL oral suspension"
9001112,NA,NA,"active",2005-06-13,NA,"mesalazine 800 mg gastro-resistant tablet"
9006266,NA,NA,"active",1999-06-30,NA,"dexamethasone phosphate (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection vial"
9000186,NA,NA,"inactive",2017-08-25,NA,"haloperidol 2 mg per mL oral solution"
9000005,NA,NA,"active",1951-12-31,NA,"epinephrine (epinephrine hydrochloride) 30 mg per 30 mL solution for injection ampoule"
9000037,NA,NA,"active",1966-12-31,NA,"dexamethasone 0.1 % ophthalmic ointment"
9006553,NA,NA,"active",1993-12-31,"comb","ethinyl estradiol 35 mcg and norgestimate 0.18 mg oral tablet with ethinyl estradiol 35 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet with lactose oral tablet"
9000013,NA,NA,"active",1955-12-31,NA,"testosterone enanthate 1000 mg per 5 mL solution for injection ampoule"
9006271,NA,NA,"inactive",2017-08-03,NA,"meperidine hydrochloride 100 mg per mL solution for injection 20 mL vial"
9000004,NA,NA,"active",1951-12-31,NA,"epinephrine (epinephrine hydrochloride) 1 mg per mL nasal spray"
9000551,NA,NA,"active",1994-12-31,NA,"verapamil hydrochloride 5 mg per 2 mL solution for injection vial"
9000001,NA,NA,"active",1944-12-31,NA,"meperidine hydrochloride 50 mg oral tablet"
