"ccdd","tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name"
TRUE,8000054,"carbidopa and levodopa",9001258,"carbidopa 5 mg per mL and levodopa 20 mg per mL intestinal gel","02292165","DUODOPA (carbidopa (carbidopa monohydrate) 5 mg per mL and levodopa 20 mg per mL intestinal gel) ABBVIE CORPORATION"
TRUE,8000269,"amiodarone",9001194,"amiodarone hydrochloride 100 mg oral tablet","02292173","PMS-AMIODARONE (amiodarone hydrochloride 100 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000140,"lisinopril",9000529,"lisinopril 5 mg oral tablet","02292203","PMS-LISINOPRIL (lisinopril 5 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000140,"lisinopril",9000358,"lisinopril 10 mg oral tablet","02292211","PMS-LISINOPRIL (lisinopril 10 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000140,"lisinopril",9000359,"lisinopril 20 mg oral tablet","02292238","PMS-LISINOPRIL (lisinopril 20 mg oral tablet) PHARMASCIENCE INC"
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",9004263,"ceftriaxone (ceftriaxone sodium) 0.25 g per vial powder for solution for injection","02292262","CEFTRIAXONE FOR INJECTION USP (ceftriaxone (ceftriaxone sodium) 0.25 g per vial powder for solution for injection) SANDOZ CANADA INCORPORATED"
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",9004265,"ceftriaxone (ceftriaxone sodium) 1 g per vial powder for solution for injection","02292270","CEFTRIAXONE FOR INJECTION USP (ceftriaxone (ceftriaxone sodium) 1 g per vial powder for solution for injection) SANDOZ CANADA INCORPORATED"
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",9004266,"ceftriaxone (ceftriaxone sodium) 2 g per vial powder for solution for injection","02292289","CEFTRIAXONE FOR INJECTION USP (ceftriaxone (ceftriaxone sodium) 2 g per vial powder for solution for injection) SANDOZ CANADA INCORPORATED"
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",9004264,"ceftriaxone (ceftriaxone sodium) 10 g per vial powder for solution for injection","02292297","CEFTRIAXONE FOR INJECTION USP (ceftriaxone (ceftriaxone sodium) 10 g per vial powder for solution for injection) SANDOZ CANADA INCORPORATED"
FALSE,NA,"avobenzone and octinoxate and octisalate",9004471,"avobenzone 3 % and octinoxate 7.5 % and octisalate 5 % lotion","02292327","SEAWEED MATTIFYING MOISTURE LOTION SPF 15 (avobenzone 3 % and octinoxate 7.5 % and octisalate 5 % lotion) THE BODY SHOP CANADA LIMITED"
TRUE,8000253,"pramipexole",9000783,"pramipexole dihydrochloride 0.25 mg oral tablet","02292378","APO-PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.25 mg oral tablet) APOTEX INC"
TRUE,8000253,"pramipexole",9000889,"pramipexole dihydrochloride 0.5 mg oral tablet","02292386","APO-PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.5 mg oral tablet) APOTEX INC"
TRUE,8000253,"pramipexole",9000785,"pramipexole dihydrochloride 1 mg oral tablet","02292394","APO-PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1 mg oral tablet) APOTEX INC"
TRUE,8000253,"pramipexole",9000784,"pramipexole dihydrochloride 1.5 mg oral tablet","02292408","APO-PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1.5 mg oral tablet) APOTEX INC"
TRUE,8000031,"hydrochlorothiazide",9000043,"hydrochlorothiazide 25 mg oral tablet","00021474","TEVA-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 25 mg oral tablet) TEVA CANADA LIMITED"
FALSE,NA,"acetylsalicylic acid",9001498,"acetylsalicylic acid 325 mg gastro-resistant tablet","02292726","ENTERIC COATED ASA 325 MG (acetylsalicylic acid 325 mg gastro-resistant tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"
FALSE,NA,"diphenhydramine hydrochloride",9001939,"diphenhydramine hydrochloride 50 mg oral tablet","02292734","EXTRA STRENGTH SLEEP AID (diphenhydramine hydrochloride 50 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"
FALSE,NA,"benzalkonium",9004297,"benzalkonium chloride 0.15 % cutaneous gel","02292742","ANTISEPTIC HAND GEL (benzalkonium chloride 0.15 % cutaneous gel) AMAKRIS PRODUCTS, INC."
FALSE,NA,"benzalkonium",9004671,"benzalkonium chloride 0.13 % wipe","02292750","ANTISEPTIC HAND WIPES (benzalkonium chloride 0.13 % wipe) AMAKRIS PRODUCTS, INC."
FALSE,NA,"benzalkonium",9004297,"benzalkonium chloride 0.15 % cutaneous gel","02292785","KID'S HAND GEL (benzalkonium chloride 0.15 % cutaneous gel) AMAKRIS PRODUCTS, INC."
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",9004264,"ceftriaxone (ceftriaxone sodium) 10 g per vial powder for solution for injection","02292815","CEFTRIAXONE SODIUM FOR INJECTION, BP (ceftriaxone (ceftriaxone sodium) 10 g per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION"
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",9004294,"ceftriaxone (ceftriaxone sodium) 250 mg per vial powder for solution for injection","02292866","CEFTRIAXONE FOR INJECTION USP (ceftriaxone (ceftriaxone sodium) 250 mg per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION"
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",9004265,"ceftriaxone (ceftriaxone sodium) 1 g per vial powder for solution for injection","02292874","CEFTRIAXONE FOR INJECTION USP (ceftriaxone (ceftriaxone sodium) 1 g per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION"
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",9004266,"ceftriaxone (ceftriaxone sodium) 2 g per vial powder for solution for injection","02292882","CEFTRIAXONE FOR INJECTION USP (ceftriaxone (ceftriaxone sodium) 2 g per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION"
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",9004264,"ceftriaxone (ceftriaxone sodium) 10 g per vial powder for solution for injection","02292904","CEFTRIAXONE FOR INJECTION USP (ceftriaxone (ceftriaxone sodium) 10 g per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION"
TRUE,8000236,"pantoprazole",9000895,"pantoprazole (pantoprazole sodium) 20 mg gastro-resistant tablet","02292912","APO-PANTOPRAZOLE (pantoprazole (pantoprazole sodium) 20 mg gastro-resistant tablet) APOTEX INC"
TRUE,8000236,"pantoprazole",9000706,"pantoprazole (pantoprazole sodium) 40 mg gastro-resistant tablet","02292920","APO-PANTOPRAZOLE (pantoprazole (pantoprazole sodium) 40 mg gastro-resistant tablet) APOTEX INC"
TRUE,8000210,"cefprozil",9000556,"cefprozil 250 mg oral tablet","02292998","APO-CEFPROZIL (cefprozil (cefprozil monohydrate) 250 mg oral tablet) APOTEX INC"
TRUE,8000210,"cefprozil",9000558,"cefprozil 500 mg oral tablet","02293005","APO-CEFPROZIL (cefprozil (cefprozil monohydrate) 500 mg oral tablet) APOTEX INC"
TRUE,8000043,"ibuprofen",9000190,"ibuprofen 400 mg oral tablet","02293013","PAMPRIN IBUPROFEN FORMULA (ibuprofen 400 mg oral tablet) APOTEX INC"
FALSE,NA,"dasatinib (dasatinib monohydrate)",9004284,"dasatinib (dasatinib monohydrate) 20 mg oral tablet","02293129","SPRYCEL (dasatinib (dasatinib monohydrate) 20 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA"
FALSE,NA,"dasatinib (dasatinib monohydrate)",9004285,"dasatinib (dasatinib monohydrate) 50 mg oral tablet","02293137","SPRYCEL (dasatinib (dasatinib monohydrate) 50 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA"
FALSE,NA,"dasatinib (dasatinib monohydrate)",9004286,"dasatinib (dasatinib monohydrate) 70 mg oral tablet","02293145","SPRYCEL (dasatinib (dasatinib monohydrate) 70 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA"
TRUE,8000263,"clopidogrel",9000818,"clopidogrel (clopidogrel bisulfate) 75 mg oral tablet","02293161","TEVA-CLOPIDOGREL (clopidogrel (clopidogrel bisulfate) 75 mg oral tablet) TEVA CANADA LIMITED"
FALSE,NA,"pyrithione zinc",9002610,"pyrithione zinc 1 % shampoo","02293196","SCALP RELIEF DANDRUFF CONTROL (PYRITHIONE ZINC SHAMPOO) (pyrithione zinc 1 % shampoo) REDKEN 5TH AVENUE NYC"
TRUE,8000267,"citalopram",9000834,"citalopram (citalopram hydrobromide) 20 mg oral tablet","02293218","TEVA-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) TEVA CANADA LIMITED"
TRUE,8000267,"citalopram",9000835,"citalopram (citalopram hydrobromide) 40 mg oral tablet","02293226","TEVA-CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) TEVA CANADA LIMITED"
FALSE,NA,"triclosan",9003513,"triclosan 0.1 % cutaneous liquid","02293234","RELIABLE MOUSSE FOAMING ANTISEPTIC HAND SOAP (triclosan 0.1 % cutaneous liquid) RELIABLE MAINTENANCE PRODUCTS LTD."
FALSE,NA,"acamprosate calcium",9004319,"acamprosate calcium 333 mg gastro-resistant tablet","02293269","CAMPRAL (acamprosate calcium 333 mg gastro-resistant tablet) MYLAN PHARMACEUTICALS ULC"
TRUE,8000200,"gabapentin",9000891,"gabapentin 600 mg oral tablet","02293358","APO-GABAPENTIN (gabapentin 600 mg oral tablet) APOTEX INC"
TRUE,8000200,"gabapentin",9000892,"gabapentin 800 mg oral tablet","02293366","APO-GABAPENTIN (gabapentin 800 mg oral tablet) APOTEX INC"
FALSE,NA,"posaconazole",9004305,"posaconazole 40 mg per mL oral suspension","02293404","POSANOL (posaconazole 40 mg per mL oral suspension) MERCK CANADA INC"
FALSE,NA,"homosalate and octinoxate and octisalate and oxybenzone",9004309,"homosalate 9 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 5 % cutaneous spray","02293463","LIFE BRAND SUNSCREEN CONTINUOUS SPRAY (homosalate 9 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 5 % cutaneous spray) FRUIT OF THE EARTH, INC"
TRUE,8000120,"ranitidine",9000282,"ranitidine (ranitidine hydrochloride) 150 mg oral tablet","02293471","MAXIMUM STRENGTH ACID REDUCER WITHOUT PRESCRIPTION (ranitidine (ranitidine hydrochloride) 150 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000210,"cefprozil",9000556,"cefprozil 250 mg oral tablet","02293528","RAN-CEFPROZIL (cefprozil (cefprozil monohydrate) 250 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000210,"cefprozil",9000558,"cefprozil 500 mg oral tablet","02293536","RAN-CEFPROZIL (cefprozil (cefprozil monohydrate) 500 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000210,"cefprozil",9000557,"cefprozil 250 mg per 5 mL powder for oral suspension","02293579","RAN-CEFPROZIL (cefprozil (cefprozil monohydrate) 250 mg per 5 mL powder for oral suspension) RANBAXY PHARMACEUTICALS CANADA INC."
FALSE,NA,"dimethicone",9004344,"dimethicone 3.2 % wipe","02293595","READYBATH TPC (dimethicone 3.2 % wipe) MEDLINE INDUSTRIES INCORPORATED"
FALSE,NA,"dimethicone",9004344,"dimethicone 3.2 % wipe","02293609","READYCLEANSE (dimethicone 3.2 % wipe) MEDLINE INDUSTRIES INCORPORATED"
TRUE,8000185,"paroxetine",9001200,"paroxetine (paroxetine hydrochloride) 40 mg oral tablet","02293749","PMS-PAROXETINE (paroxetine (paroxetine hydrochloride) 40 mg oral tablet) PHARMASCIENCE INC"
FALSE,NA,"coagulation factor ix (recombinant)",9004288,"coagulation factor ix (recombinant) 250 unit per vial powder for solution for injection","02293765","BENEFIX (coagulation factor ix (recombinant) 250 unit per vial powder for solution for injection) PFIZER CANADA INC"
FALSE,NA,"coagulation factor ix (recombinant)",9004289,"coagulation factor ix (recombinant) 500 unit per vial powder for solution for injection","02293773","BENEFIX (coagulation factor ix (recombinant) 500 unit per vial powder for solution for injection) PFIZER CANADA INC"
FALSE,NA,"coagulation factor ix (recombinant)",9004287,"coagulation factor ix (recombinant) 1000 unit per vial powder for solution for injection","02293781","BENEFIX (coagulation factor ix (recombinant) 1000 unit per vial powder for solution for injection) PFIZER CANADA INC"
FALSE,NA,"coagulation factor ix (recombinant)",9004438,"coagulation factor ix (recombinant) 2000 unit per vial powder for solution for injection","02293803","BENEFIX (coagulation factor ix (recombinant) 2000 unit per vial powder for solution for injection) PFIZER CANADA INC"
TRUE,8000215,"lansoprazole",9000594,"lansoprazole 15 mg gastro-resistant capsule","02293811","APO-LANSOPRAZOLE (lansoprazole 15 mg gastro-resistant capsule) APOTEX INC"
TRUE,8000215,"lansoprazole",9000595,"lansoprazole 30 mg gastro-resistant capsule","02293838","APO-LANSOPRAZOLE (lansoprazole 30 mg gastro-resistant capsule) APOTEX INC"
FALSE,NA,"fludarabine phosphate",9004461,"fludarabine phosphate 50 mg per vial powder for solution for injection","02293846","FLUDARABINE PHOSPHATE FOR INJECTION USP (fludarabine phosphate 50 mg per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION"
FALSE,NA,"levonorgestrel",9005743,"levonorgestrel 1.5 mg oral tablet","02293854","PLAN B (levonorgestrel 1.5 mg oral tablet) TEVA BRANDED PHARMACEUTICAL PRODUCTS R&D INC"
FALSE,NA,"avobenzone and octinoxate",9004304,"avobenzone 2 % and octinoxate 7.5 % cutaneous cream","02293870","HYDRASILK EYE CREAM SPF 12 (avobenzone 2 % and octinoxate 7.5 % cutaneous cream) ETRE BELLE COSMETICS VERTRIEB GMBH"
FALSE,NA,"avobenzone and octinoxate",9004304,"avobenzone 2 % and octinoxate 7.5 % cutaneous cream","02293889","HYDRASILK DAY & NIGHT CREAM SPF 12 (avobenzone 2 % and octinoxate 7.5 % cutaneous cream) ETRE BELLE COSMETICS VERTRIEB GMBH"
TRUE,8000210,"cefprozil",9000555,"cefprozil 125 mg per 5 mL powder for oral suspension","02293943","APO-CEFPROZIL (cefprozil 125 mg per 5 mL powder for oral suspension) APOTEX INC"
TRUE,8000210,"cefprozil",9000557,"cefprozil 250 mg per 5 mL powder for oral suspension","02293951","APO-CEFPROZIL (cefprozil 250 mg per 5 mL powder for oral suspension) APOTEX INC"
FALSE,NA,"coal tar",9004326,"coal tar 2 % cutaneous ointment","02293978","PSORIASIN OINTMENT (coal tar 2 % cutaneous ointment) ALVA-AMCO PHARMACAL COMPANIES, INC."
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and phenylephrine",9004440,"acetaminophen 650 mg per pck and dextromethorphan hydrobromide 20 mg per pck and phenylephrine hydrochloride 10 mg per pck powder for oral solution","02293994","NEOCITRAN EXTRA STRENGTH TOTAL COLD (acetaminophen 650 mg per pck and dextromethorphan hydrobromide 20 mg per pck and phenylephrine hydrochloride 10 mg per pck powder for oral solution) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."
FALSE,NA,"fluconazole",9002809,"fluconazole 150 mg oral capsule","02294044","PHL-FLUCONAZOLE (fluconazole 150 mg oral capsule) PHARMEL INC"
FALSE,NA,"atazanavir (atazanavir sulfate)",9004300,"atazanavir (atazanavir sulfate) 300 mg oral capsule","02294176","REYATAZ (atazanavir (atazanavir sulfate) 300 mg oral capsule) BRISTOL-MYERS SQUIBB CANADA"
FALSE,NA,"micafungin sodium",9004329,"micafungin sodium 50 mg per vial powder for solution for injection","02294222","MYCAMINE (micafungin sodium 50 mg per vial powder for solution for injection) ASTELLAS PHARMA CANADA INC"
TRUE,8000140,"lisinopril",9000529,"lisinopril 5 mg oral tablet","02294230","RAN-LISINOPRIL (lisinopril (lisinopril dihydrate) 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000140,"lisinopril",9000358,"lisinopril 10 mg oral tablet","02294249","RAN-LISINOPRIL (lisinopril (lisinopril dihydrate) 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000140,"lisinopril",9000359,"lisinopril 20 mg oral tablet","02294257","RAN-LISINOPRIL (lisinopril (lisinopril dihydrate) 20 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000352,"tamsulosin",9001188,"tamsulosin hydrochloride 0.4 mg prolonged-release oral capsule","02294265","RATIO-TAMSULOSIN (tamsulosin hydrochloride 0.4 mg prolonged-release oral capsule) TEVA CANADA LIMITED"
TRUE,8000188,"terbinafine",9000495,"terbinafine (terbinafine hydrochloride) 250 mg oral tablet","02294273","PMS-TERBINAFINE (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000317,"insulin glargine",9001210,"insulin glargine 100 unit per mL solution for injection 3 mL pen","02294338","LANTUS (insulin glargine 100 unit per mL solution for injection 3 mL pen) SANOFI-AVENTIS CANADA INC"
FALSE,NA,"insulin glulisine (recombinant dna origin)",9004462,"insulin glulisine (recombinant dna origin) 100 unit per mL solution for injection","02294346","APIDRA (insulin glulisine (recombinant dna origin) 100 unit per mL solution for injection) SANOFI-AVENTIS CANADA INC"
FALSE,NA,"diphenhydramine hydrochloride and phenylephrine",9004902,"diphenhydramine hydrochloride 12.5 mg and phenylephrine hydrochloride 5 mg orodispersible tablet","02294354","TRIAMINIC THIN STRIPS NIGHTTIME COLD & COUGH (diphenhydramine hydrochloride 12.5 mg and phenylephrine hydrochloride 5 mg orodispersible tablet) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."
TRUE,8000139,"gliclazide",9000357,"gliclazide 80 mg oral tablet","02294400","PMS-GLICLAZIDE (gliclazide 80 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000205,"minocycline",9000537,"minocycline (minocycline hydrochloride) 50 mg oral capsule","02294419","PMS-MINOCYCLINE (minocycline (minocycline hydrochloride) 50 mg oral capsule) PHARMASCIENCE INC"
TRUE,8000205,"minocycline",9000536,"minocycline (minocycline hydrochloride) 100 mg oral capsule","02294427","PMS-MINOCYCLINE (minocycline (minocycline hydrochloride) 100 mg oral capsule) PHARMASCIENCE INC"
TRUE,8000332,"fosinopril",9001057,"fosinopril sodium 10 mg oral tablet","02294524","RAN-FOSINOPRIL (fosinopril sodium 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000332,"fosinopril",9001058,"fosinopril sodium 20 mg oral tablet","02294532","RAN-FOSINOPRIL (fosinopril sodium 20 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
FALSE,NA,"propafenone hydrochloride",9002154,"propafenone hydrochloride 150 mg oral tablet","02294559","PMS-PROPAFENONE (propafenone hydrochloride 150 mg oral tablet) PHARMASCIENCE INC"
FALSE,NA,"propafenone hydrochloride",9002155,"propafenone hydrochloride 300 mg oral tablet","02294575","PMS-PROPAFENONE (propafenone hydrochloride 300 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000140,"lisinopril",9000529,"lisinopril 5 mg oral tablet","02294613","DOM-LISINOPRIL (lisinopril 5 mg oral tablet) DOMINION PHARMACAL"
TRUE,8000140,"lisinopril",9000358,"lisinopril 10 mg oral tablet","02294621","DOM-LISINOPRIL (lisinopril 10 mg oral tablet) DOMINION PHARMACAL"
TRUE,8000140,"lisinopril",9000359,"lisinopril 20 mg oral tablet","02294648","DOM-LISINOPRIL (lisinopril 20 mg oral tablet) DOMINION PHARMACAL"
FALSE,NA,"tropicamide",9001650,"tropicamide 1 % ophthalmic drops","00001007","MYDRIACYL (tropicamide 1 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC"
FALSE,NA,"coagulation factor ii (human) and coagulation factor ix (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s",9004436,"coagulation factor ii (human) 760 unit per vial and coagulation factor ix (human) 500 unit per vial and coagulation factor vii (human) 480 unit per vial and coagulation factor x (human) 600 unit per vial and protein c 620 unit per vial and protein s 640 unit per vial NA","02294664","OCTAPLEX (coagulation factor ii (human) 760 unit per vial and coagulation factor ix (human) 500 unit per vial and coagulation factor vii (human) 480 unit per vial and coagulation factor x (human) 600 unit per vial and protein c 620 unit per vial and protein s 640 unit per vial NA) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H"
FALSE,NA,"coagulation factor ii (human) and coagulation factor ix (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s",9004437,"coagulation factor ii (human) 760 unit per vial and coagulation factor ix (human) 500 unit per vial and coagulation factor vii (human) 480 unit per vial and coagulation factor x (human) 600 unit per vial and protein c 620 unit per vial and protein s 640 unit per vial powder for solution for injection","02294664","OCTAPLEX (coagulation factor ii (human) 760 unit per vial and coagulation factor ix (human) 500 unit per vial and coagulation factor vii (human) 480 unit per vial and coagulation factor x (human) 600 unit per vial and protein c 620 unit per vial and protein s 640 unit per vial powder for solution for injection) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H"
TRUE,8000218,"naproxen",9000619,"naproxen 375 mg gastro-resistant tablet","02294702","PMS-NAPROXEN EC (naproxen 375 mg gastro-resistant tablet) PHARMASCIENCE INC"
TRUE,8000218,"naproxen",9000620,"naproxen 500 mg gastro-resistant tablet","02294710","PMS-NAPROXEN EC (naproxen 500 mg gastro-resistant tablet) PHARMASCIENCE INC"
TRUE,8000173,"fluticasone",9000452,"fluticasone propionate 50 mcg per actuation nasal spray","02294745","APO-FLUTICASONE (fluticasone propionate 50 mcg per actuation nasal spray) APOTEX INC"
FALSE,NA,"calcium chloride and magnesium chloride and sodium bicarbonate and sodium chloride",9004346,"calcium chloride 0.343 g per l and magnesium chloride 0.136 g per l and sodium bicarbonate 12.9 g per l and sodium chloride 7.66 g per l solution for haemodialysis","02294753","ACCUSOL 35 K0 (calcium chloride 0.343 g per l and magnesium chloride 0.136 g per l and sodium bicarbonate 12.9 g per l and sodium chloride 7.66 g per l solution for haemodialysis) CHIEF MEDICAL SUPPLIES LTD"
FALSE,NA,"calcium chloride and dextrose anhydrous and magnesium chloride and potassium chloride and sodium bicarbonate and sodium chloride",9004345,"calcium chloride 0.343 g per l and dextrose anhydrous 1.33 g per l and magnesium chloride 0.136 g per l and potassium chloride 0.398 g per l and sodium bicarbonate 12.9 g per l and sodium chloride 7.66 g per l solution for haemodialysis","02294788","ACCUSOL 35 K4 (calcium chloride 0.343 g per l and dextrose anhydrous 1.33 g per l and magnesium chloride 0.136 g per l and potassium chloride 0.398 g per l and sodium bicarbonate 12.9 g per l and sodium chloride 7.66 g per l solution for haemodialysis) CHIEF MEDICAL SUPPLIES LTD"
FALSE,NA,"avobenzone and octinoxate and octisalate",9004450,"avobenzone 3 % and octinoxate 6 % and octisalate 4 % lotion","02294818","VITAMIN E MOISTURE LOTION SPF15 (avobenzone 3 % and octinoxate 6 % and octisalate 4 % lotion) THE BODY SHOP CANADA LIMITED"
FALSE,NA,"avobenzone and octinoxate and octisalate and padimate o",9004451,"avobenzone 3 % and octinoxate 7.5 % and octisalate 6 % and padimate o 6 % cutaneous gel","02294869","SUNSCREEN GEL SPF 30 (avobenzone 3 % and octinoxate 7.5 % and octisalate 6 % and padimate o 6 % cutaneous gel) SMARTSHIELD SUNSCREENS"
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene and padimate o",9004447,"avobenzone 2 % and octinoxate 7.5 % and octisalate 3 % and octocrylene 1.4 % and padimate o 7 % lotion","02294877","SUNSCREEN LOTION SPF 30 (avobenzone 2 % and octinoxate 7.5 % and octisalate 3 % and octocrylene 1.4 % and padimate o 7 % lotion) SMARTSHIELD SUNSCREENS"
FALSE,NA,"octinoxate and octocrylene and oxybenzone and sulisobenzone and titanium dioxide",9004296,"octinoxate 7.5 % and octocrylene 1 % and oxybenzone 2 % and sulisobenzone 0.5 % and titanium dioxide 1.83 % cutaneous emulsion","02294893","HYDRACTION VISIBLE DEFENSE CREME LEGERE HYDRA-PROTECTRICE SPF 20 (octinoxate 7.5 % and octocrylene 1 % and oxybenzone 2 % and sulisobenzone 0.5 % and titanium dioxide 1.83 % cutaneous emulsion) PARFUMS CHRISTIAN DIOR"
FALSE,NA,"octinoxate and octocrylene and oxybenzone and sulisobenzone and titanium dioxide",9004296,"octinoxate 7.5 % and octocrylene 1 % and oxybenzone 2 % and sulisobenzone 0.5 % and titanium dioxide 1.83 % cutaneous emulsion","02294907","HYDRACTION VISIBLE DEFENSE CREME RICHE HYDRA-PROTECTRICE SPF 20 (octinoxate 7.5 % and octocrylene 1 % and oxybenzone 2 % and sulisobenzone 0.5 % and titanium dioxide 1.83 % cutaneous emulsion) PARFUMS CHRISTIAN DIOR"
FALSE,NA,"octinoxate and titanium dioxide",9004295,"octinoxate 6 % and titanium dioxide 2.92 % cutaneous emulsion","02294915","HYDRACTION VISIBLE DEFENSE CREME YEUX HYDRA-PROTECTRICE SPF 20 (octinoxate 6 % and titanium dioxide 2.92 % cutaneous emulsion) PARFUMS CHRISTIAN DIOR"
FALSE,NA,"chlorhexidine and lidocaine hydrochloride (lidocaine hydrochloride monohydrate)",9004359,"chlorhexidine gluconate 0.05 % and lidocaine hydrochloride (lidocaine hydrochloride monohydrate) 2 % cutaneous gel","02294990","INSTILLAGEL (chlorhexidine gluconate 0.05 % and lidocaine hydrochloride (lidocaine hydrochloride monohydrate) 2 % cutaneous gel) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"
TRUE,8000346,"escitalopram",9001102,"escitalopram (escitalopram oxalate) 10 mg oral tablet","02295016","APO-ESCITALOPRAM (escitalopram (escitalopram oxalate) 10 mg oral tablet) APOTEX INC"
TRUE,8000346,"escitalopram",9001103,"escitalopram (escitalopram oxalate) 20 mg oral tablet","02295024","APO-ESCITALOPRAM (escitalopram (escitalopram oxalate) 20 mg oral tablet) APOTEX INC"
TRUE,8000153,"amlodipine",9001277,"amlodipine (amlodipine besylate) 2.5 mg oral tablet","02295148","PMS-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) PHARMASCIENCE INC"
FALSE,NA,"chlorhexidine",9003552,"chlorhexidine gluconate 2 % cutaneous solution","02295253","CHLORHEXIDINE SOLUTION (chlorhexidine gluconate 2 % cutaneous solution) PARTNAR ANIMAL HEALTH INC"
TRUE,8000235,"atorvastatin",9000703,"atorvastatin (atorvastatin calcium) 10 mg oral tablet","02295261","APO-ATORVASTATIN (atorvastatin (atorvastatin calcium propylene glycol solvate) 10 mg oral tablet) APOTEX INC"
TRUE,8000235,"atorvastatin",9000704,"atorvastatin (atorvastatin calcium) 20 mg oral tablet","02295288","APO-ATORVASTATIN (atorvastatin (atorvastatin calcium propylene glycol solvate) 20 mg oral tablet) APOTEX INC"
TRUE,8000235,"atorvastatin",9000705,"atorvastatin (atorvastatin calcium) 40 mg oral tablet","02295296","APO-ATORVASTATIN (atorvastatin (atorvastatin calcium propylene glycol solvate) 40 mg oral tablet) APOTEX INC"
TRUE,8000235,"atorvastatin",9000947,"atorvastatin (atorvastatin calcium) 80 mg oral tablet","02295318","APO-ATORVASTATIN (atorvastatin (atorvastatin calcium propylene glycol solvate) 80 mg oral tablet) APOTEX INC"
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and guaifenesin and pseudoephedrine hydrochloride",9003805,"acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral capsule","02295326","TYLENOL COMPLETE COLD, COUGH & FLU PLUS MUCUS RELIEF (acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral capsule) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"
