"ccdd","tm_code","tm_formal_name","n_dins","n_ntps","tm_status","tm_status_effective_time"
FALSE,NA,"ensulizole and meradimate and octinoxate",2,2,"active","19941231"
FALSE,NA,"fluvastatin (fluvastatin sodium)",7,2,"active","19941231"
FALSE,NA,"gonadorelin acetate",1,1,"active","19941231"
FALSE,NA,"goserelin (goserelin acetate)",2,1,"active","19941231"
FALSE,NA,"indocyanine green",1,1,"active","19941231"
FALSE,NA,"iopromide",3,1,"active","19941231"
FALSE,NA,"leucovorin (leucovorin calcium)",4,2,"active","19941231"
FALSE,NA,"mineral oil and petrolatum",2,2,"active","19941231"
FALSE,NA,"octinoxate and oxybenzone and titanium dioxide",9,4,"active","19941231"
FALSE,NA,"orphenadrine citrate",3,3,"active","19941231"
FALSE,NA,"paromomycin (paromomycin sulfate)",1,1,"active","19941231"
FALSE,NA,"selegiline hydrochloride",3,1,"active","19941231"
FALSE,NA,"tiaprofenic acid",7,1,"active","19941231"
FALSE,NA,"vigabatrin",2,2,"active","19941231"
FALSE,NA,"potassium citrate",2,1,"active","19950101"
FALSE,NA,"methotrimeprazine (methotrimeprazine maleate)",9,1,"active","19950717"
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and pseudoephedrine hydrochloride",13,4,"active","19951231"
FALSE,NA,"acetylsalicylic acid and citric acid and sodium bicarbonate",3,1,"active","19951231"
FALSE,NA,"aldesleukin",1,1,"active","19951231"
FALSE,NA,"aluminum hydroxide and magnesium hydroxide and oxetacaine",1,1,"active","19951231"
FALSE,NA,"avobenzone and octinoxate and oxybenzone",13,3,"active","19951231"
FALSE,NA,"bacillus calmette-guerin (bcg) strain tice",1,1,"active","19951231"
FALSE,NA,"benzalkonium and lidocaine hydrochloride",1,1,"active","19951231"
FALSE,NA,"bretylium tosylate",1,1,"active","19951231"
FALSE,NA,"buffer solution and melphalan (melphalan hydrochloride)",1,1,"active","19951231"
FALSE,NA,"calcium carbonate and magnesium hydroxide and simethicone",2,2,"active","19951231"
FALSE,NA,"camphor and menthol and octinoxate and oxybenzone and phenol",1,1,"active","19951231"
FALSE,NA,"cefazolin (cefazolin sodium)",17,1,"active","19951231"
FALSE,NA,"cefoxitin (cefoxitin sodium)",5,1,"active","19951231"
FALSE,NA,"choline and inositol and nicotinamide and pipradrol hydrochloride and pyridoxine hydrochloride and thiamine hydrochloride and vitamin B2",1,1,"active","19951231"
FALSE,NA,"codeine and guaifenesin and pseudoephedrine hydrochloride",3,2,"active","19951231"
FALSE,NA,"dalteparin sodium",11,1,"active","19951231"
FALSE,NA,"danaparoid sodium",1,1,"active","19951231"
FALSE,NA,"d&c red no. 28",1,1,"active","19951231"
FALSE,NA,"dequalinium chloride",2,2,"active","19951231"
FALSE,NA,"dexrazoxane",2,1,"active","19951231"
FALSE,NA,"dextromethorphan hydrobromide and pheniramine maleate and phenylephrine and vitamin C",1,1,"active","19951231"
FALSE,NA,"dextrose and nitroglycerin",2,1,"active","19951231"
FALSE,NA,"dimercaprol",1,1,"active","19951231"
FALSE,NA,"docetaxel",7,1,"active","19951231"
FALSE,NA,"doxorubicin hydrochloride",12,4,"active","19951231"
FALSE,NA,"droperidol",1,1,"active","19951231"
FALSE,NA,"epirubicin hydrochloride",6,2,"active","19951231"
FALSE,NA,"estramustine phosphate sodium",1,1,"active","19951231"
FALSE,NA,"famciclovir",18,1,"active","19951231"
FALSE,NA,"fludrocortisone 21-acetate",1,1,"active","19951231"
FALSE,NA,"flupentixol decanoate",3,1,"active","19951231"
FALSE,NA,"flupentixol (flupentixol dihydrochloride)",2,1,"active","19951231"
FALSE,NA,"ganciclovir (ganciclovir sodium)",2,1,"active","19951231"
FALSE,NA,"gelatin and pectin and sodium carboxymethyl cellulose",1,1,"active","19951231"
FALSE,NA,"glutamic acid and glycine and histidine and l-alanine and l-arginine and l-aspartic acid and l-isoleucine and l-leucine and l-lysine (lysine acetate) and l-phenylalanine and l-proline and l-threonine and l-valine and methionine and n-acetyl-l-tyrosine and serine and tryptophan",1,1,"active","19951231"
FALSE,NA,"interferon beta-1b",2,1,"active","19951231"
FALSE,NA,"iodixanol",2,1,"active","19951231"
FALSE,NA,"lamivudine",8,2,"active","19951231"
FALSE,NA,"levocarnitine",3,3,"active","19951231"
FALSE,NA,"megestrol acetate",3,2,"active","19951231"
FALSE,NA,"meglumine ioxitalamate and sodium ioxitalamate",1,1,"active","19951231"
FALSE,NA,"mycophenolate mofetil",18,3,"active","19951231"
FALSE,NA,"naloxone",8,1,"active","19951231"
FALSE,NA,"ofloxacin",3,1,"active","19951231"
FALSE,NA,"olsalazine sodium",1,1,"active","19951231"
FALSE,NA,"pilocarpine nitrate",1,1,"active","19951231"
FALSE,NA,"piperonyl butoxide and pyrethrins",3,1,"active","19951231"
FALSE,NA,"rifabutin",1,1,"active","19951231"
FALSE,NA,"rocuronium bromide",4,1,"active","19951231"
FALSE,NA,"salmonella typhi vi capsular polysaccharide vaccine",2,1,"active","19951231"
FALSE,NA,"sevoflurane",3,1,"active","19951231"
FALSE,NA,"sodium citrate and sodium lauryl sulfoacetate and sorbitol",1,1,"active","19951231"
FALSE,NA,"sotalol hydrochloride",18,1,"active","19951231"
FALSE,NA,"soybean oil",3,1,"active","19951231"
FALSE,NA,"tetracaine hydrochloride",4,2,"active","19951231"
FALSE,NA,"tinzaparin sodium",11,1,"active","19951231"
FALSE,NA,"tranexamic acid",7,2,"active","19951231"
FALSE,NA,"vincristine sulfate",2,1,"active","19951231"
FALSE,NA,"acarbose",2,1,"active","19960202"
FALSE,NA,"allantoin and chloroxylenol",1,1,"active","19960722"
FALSE,NA,"alprostadil and water",1,1,"active","19960730"
FALSE,NA,"dextrose and glycine and histidine and l-alanine and l-arginine and l-isoleucine and l-leucine and l-phenylalanine and l-proline and l-threonine and l-tyrosine and l-valine and lysine (l-lysine hydrochloride) and methionine and serine and tryptophan",2,1,"active","19960730"
FALSE,NA,"labetalol hydrochloride",7,2,"active","19960730"
FALSE,NA,"stavudine",4,1,"active","19960730"
FALSE,NA,"acetylcholine chloride",1,1,"active","19960814"
FALSE,NA,"sodium acetate",2,1,"active","19960814"
FALSE,NA,"vasopressin",2,1,"active","19960814"
FALSE,NA,"esmolol hydrochloride",2,1,"active","19960816"
FALSE,NA,"anastrozole",20,1,"active","19960830"
FALSE,NA,"acetaminophen and pheniramine maleate and phenylephrine",6,2,"active","19960904"
FALSE,NA,"iron (iron dextran complex)",1,1,"active","19960906"
FALSE,NA,"atovaquone",1,1,"active","19960910"
FALSE,NA,"dextrose and heparin sodium",2,1,"active","19960910"
FALSE,NA,"magnesium chloride and potassium chloride and potassium phosphate monobasic and sodium acetate and sodium chloride and sodium gluconate and sodium phosphate dibasic",1,1,"active","19960910"
FALSE,NA,"amcinonide",7,3,"active","19960912"
FALSE,NA,"benzocaine and butamben and tetracaine hydrochloride",1,1,"active","19960919"
FALSE,NA,"ritonavir",2,2,"active","19960925"
FALSE,NA,"alanine and arginine and dl-methionine and glutamic acid and glycine and histidine and isoleucine and l-aspartic acid and leucine and lysine (lysine acetate) and phenylalanine and proline and serine and threonine and tryptophan and tyrosine and valine",1,1,"active","19961009"
FALSE,NA,"cyproheptadine hydrochloride",4,2,"active","19961016"
FALSE,NA,"sodium chloride and somatropin",1,1,"active","19961017"
FALSE,NA,"coagulation factor ix (human)",1,1,"active","19961018"
FALSE,NA,"dobutamine (dobutamine hydrochloride)",4,1,"active","19961024"
FALSE,NA,"abciximab",1,1,"active","19961030"
FALSE,NA,"benzoyl peroxide and erythromycin",1,1,"active","19961105"
FALSE,NA,"desoximetasone",7,3,"active","19961107"
FALSE,NA,"meropenem",4,1,"active","19961108"
FALSE,NA,"hepatitis a vaccine, inactivated",5,1,"active","19961110"
FALSE,NA,"alpha 1-proteinase inhibitor (human)",1,1,"active","19961111"
FALSE,NA,"desonide",4,2,"active","19961111"
FALSE,NA,"ondansetron (ondansetron hydrochloride dihydrate)",39,3,"active","19961113"
FALSE,NA,"raltitrexed (raltitrexed disodium)",1,1,"active","19961118"
FALSE,NA,"nafarelin (nafarelin acetate)",1,1,"active","19961125"
FALSE,NA,"ribavirin",7,2,"active","19961205"
FALSE,NA,"tetrabenazine",4,1,"active","19961209"
FALSE,NA,"albumin (human)",11,1,"active","19961216"
FALSE,NA,"benoxinate hydrochloride and fluorescein sodium",2,1,"active","19961218"
FALSE,NA,"desflurane",1,1,"active","19961223"
FALSE,NA,"dextrose and magnesium sulfate",1,1,"active","19961230"
FALSE,NA,"dibucaine and esculin and framycetin and hydrocortisone",8,2,"active","19961230"
FALSE,NA,"acetic acid and calcium chloride and magnesium chloride and potassium chloride and sodium chloride",4,1,"active","19961231"
FALSE,NA,"adapalene",3,2,"active","19961231"
FALSE,NA,"alteplase and water",2,1,"active","19961231"
FALSE,NA,"bacitracin zinc and polymyxin b sulfate",6,3,"active","19961231"
FALSE,NA,"bicalutamide",13,1,"active","19961231"
FALSE,NA,"buspirone hydrochloride",8,1,"active","19961231"
FALSE,NA,"desipramine (desipramine hydrochloride)",5,1,"active","19961231"
FALSE,NA,"dextrose and glycine and histidine and l-alanine and l-arginine and l-isoleucine and l-leucine and l-phenylalanine and l-proline and l-threonine and l-tyrosine and l-valine and lysine (l-lysine hydrochloride) and magnesium chloride and methionine and potassium phosphate dibasic and serine and sodium acetate and sodium chloride and tryptophan",3,1,"active","19961231"
FALSE,NA,"dorzolamide",4,1,"active","19961231"
FALSE,NA,"magnesium chloride",1,1,"active","19961231"
FALSE,NA,"saquinavir (saquinavir mesylate)",2,2,"active","19961231"
FALSE,NA,"tetrahydrozoline hydrochloride and zinc sulfate",4,1,"active","19961231"
FALSE,NA,"dermatophagoides farinae",4,1,"active","19970103"
FALSE,NA,"dermatophagoides pteronyssinus",4,1,"active","19970103"
FALSE,NA,"pentoxifylline",1,1,"active","19970114"
FALSE,NA,"flutamide",3,1,"active","19970116"
FALSE,NA,"penicillin g (penicillin g sodium)",4,1,"active","19970123"
FALSE,NA,"gramicidin and polymyxin b (polymyxin b sulfate)",3,2,"active","19970127"
FALSE,NA,"buserelin (buserelin acetate)",4,3,"active","19970210"
FALSE,NA,"tenoxicam",1,1,"active","19970221"
FALSE,NA,"interferon alfa-2b and water",2,1,"active","19970312"
FALSE,NA,"pramoxine hydrochloride and zinc sulfate monohydrate",1,1,"active","19970317"
FALSE,NA,"gadodiamide",1,1,"active","19970325"
FALSE,NA,"cetrimide and lidocaine",1,1,"active","19970326"
FALSE,NA,"lovastatin",21,1,"active","19970327"
FALSE,NA,"silicone",1,1,"active","19970401"
FALSE,NA,"tazarotene",4,2,"active","19970410"
FALSE,NA,"immune globulin (human)",11,2,"active","19970421"
FALSE,NA,"praziquantel",1,1,"active","19970424"
FALSE,NA,"ropivacaine hydrochloride",5,1,"active","19970430"
FALSE,NA,"zuclopenthixol acetate",1,1,"active","19970502"
FALSE,NA,"zuclopenthixol decanoate",1,1,"active","19970502"
FALSE,NA,"zuclopenthixol (zuclopenthixol hydrochloride)",2,1,"active","19970502"
FALSE,NA,"hamamelis virginiana and phenylephrine",1,1,"active","19970505"
FALSE,NA,"cisplatin",4,1,"active","19970509"
FALSE,NA,"loxapine (loxapine hydrochloride)",2,2,"active","19970613"
FALSE,NA,"loxapine (loxapine succinate)",13,1,"active","19970613"
FALSE,NA,"topotecan",10,2,"active","19970618"
FALSE,NA,"diphenhydramine hydrochloride and menthol",1,1,"active","19970623"
FALSE,NA,"acetylsalicylic acid and methocarbamol",6,1,"active","19970707"
FALSE,NA,"formoterol",3,2,"active","19970708"
FALSE,NA,"hepatitis b immune globulin human",3,1,"active","19970708"
FALSE,NA,"tetanus immune globulin (human)",1,1,"active","19970708"
FALSE,NA,"fexofenadine hydrochloride",2,1,"active","19970710"
FALSE,NA,"ipratropium and salbutamol",5,1,"active","19970725"
FALSE,NA,"epoprostenol (epoprostenol sodium)",4,1,"active","19970728"
FALSE,NA,"glycine and sodium chloride and water",2,1,"active","19970728"
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and guaifenesin and pseudoephedrine hydrochloride",21,3,"active","19970806"
FALSE,NA,"chorionic gonadotropin and water",1,1,"active","19970813"
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and fimbriae and haemophilus influenzae type b-prp and inactivated poliomyelitis vaccine (d.c.o.) type 1 mahoney and inactivated poliomyelitis vaccine (d.c.o.) type 2 mef1 and inactivated poliomyelitis vaccine (d.c.o.) type 3 saukett and pertactin and pertussis toxoid and tetanus protein and tetanus toxoid",2,2,"active","19970814"
FALSE,NA,"dextromethorphan hydrobromide (dextromethorphan polistirex)",2,1,"active","19970815"
FALSE,NA,"dyclonine hydrochloride",2,1,"active","19970815"
FALSE,NA,"nilutamide",1,1,"active","19970820"
FALSE,NA,"etodolac",4,1,"active","19970821"
FALSE,NA,"irinotecan hydrochloride",5,1,"active","19970827"
FALSE,NA,"letrozole",17,1,"active","19970902"
FALSE,NA,"epoetin alfa",11,1,"active","19970919"
FALSE,NA,"hepatitis a vaccine, inactivated and hepatitis b surface antigen (recombinant)",2,1,"active","19970923"
FALSE,NA,"ropinirole (ropinirole hydrochloride)",23,1,"active","19970925"
FALSE,NA,"rabies immune globulin human",2,1,"active","19971009"
FALSE,NA,"haemagglutinin-strain a(h1n1) and haemagglutinin-strain a(h3n2) and haemagglutinin-strain b",8,1,"active","19971017"
FALSE,NA,"mitomycin",3,1,"active","19971022"
FALSE,NA,"naltrexone hydrochloride",3,1,"active","19971023"
FALSE,NA,"anti-inhibitor coagulant complex and water",2,1,"active","19971027"
FALSE,NA,"avobenzone and ensulizole and enzacamene and octinoxate",3,2,"active","19971110"
FALSE,NA,"octinoxate and octocrylene and oxybenzone and titanium dioxide",1,1,"active","19971111"
FALSE,NA,"glutamic acid and glycine and histidine and l-alanine and l-arginine and l-aspartic acid and l-cysteine and l-isoleucine and l-leucine and l-lysine and l-ornithine dihydrochloride and l-phenylalanine and l-proline and l-threonine and l-tyrosine and l-valine and methionine and serine and taurine and tryptophan",1,1,"active","19971114"
FALSE,NA,"zafirlukast",1,1,"active","19971117"
FALSE,NA,"orciprenaline sulfate",1,1,"active","19971121"
FALSE,NA,"carboprost (carboprost tromethamine)",1,1,"active","19971128"
FALSE,NA,"brimonidine tartrate",7,1,"active","19971202"
FALSE,NA,"white faced hornet venom protein",2,1,"active","19971206"
FALSE,NA,"octinoxate and octisalate and oxybenzone and titanium dioxide",13,3,"active","19971209"
FALSE,NA,"honey bee venom protein",2,1,"active","19971216"
FALSE,NA,"wasp venom protein",2,1,"active","19971216"
FALSE,NA,"yellow hornet venom protein",2,1,"active","19971216"
FALSE,NA,"yellow jacket venom protein",2,1,"active","19971216"
FALSE,NA,"anagrelide (anagrelide hydrochloride)",1,1,"active","19980106"
FALSE,NA,"iopamidol",5,1,"active","19980108"
FALSE,NA,"avobenzone and octinoxate",28,4,"active","19980115"
FALSE,NA,"dermatophagoides farinae and dermatophagoides pteronyssinus",4,1,"active","19980116"
FALSE,NA,"standardized cat pelt",1,1,"active","19980129"
FALSE,NA,"standardized cat pelt acetone precipitated",1,1,"active","19980209"
FALSE,NA,"salmeterol",2,1,"active","19980211"
FALSE,NA,"interferon beta-1a",5,1,"active","19980223"
FALSE,NA,"acetaminophen and diphenhydramine hydrochloride and pseudoephedrine hydrochloride",14,2,"active","19980305"
FALSE,NA,"iohexol",4,1,"active","19980305"
FALSE,NA,"bleomycin (bleomycin sulfate)",2,2,"active","19980312"
FALSE,NA,"tetracaine (tetracaine hydrochloride)",1,1,"active","19980316"
FALSE,NA,"petrolatum and starch",1,1,"active","19980318"
FALSE,NA,"ticlopidine hydrochloride",2,1,"active","19980330"
FALSE,NA,"vinblastine sulfate",2,1,"active","19980414"
FALSE,NA,"avobenzone and octinoxate and oxybenzone and titanium dioxide",3,2,"active","19980504"
FALSE,NA,"naratriptan (naratriptan hydrochloride)",5,1,"active","19980505"
FALSE,NA,"loperamide hydrochloride and simethicone",2,2,"active","19980512"
FALSE,NA,"bacitracin and lidocaine hydrochloride and polymyxin b (polymyxin b sulfate)",1,1,"active","19980527"
FALSE,NA,"sincalide",1,1,"active","19980708"
FALSE,NA,"sodium thiosulfate",3,1,"active","19980713"
FALSE,NA,"norfloxacin",4,1,"active","19980720"
FALSE,NA,"delavirdine mesylate",1,1,"active","19980724"
FALSE,NA,"atovaquone and proguanil hydrochloride",5,1,"active","19980807"
FALSE,NA,"betaine",1,1,"active","19980811"
FALSE,NA,"bacitracin zinc and gramicidin and polymyxin b (polymyxin b sulfate)",3,1,"active","19980813"
FALSE,NA,"bacitracin zinc and polymyxin b (polymyxin b sulfate)",2,1,"active","19980813"
FALSE,NA,"amoxicillin and clarithromycin and lansoprazole",1,1,"active","19980818"
FALSE,NA,"nabumetone",3,1,"active","19980821"
FALSE,NA,"standardized cat hair acetone precipitated",1,1,"active","19980828"
FALSE,NA,"gadoteridol",1,1,"active","19980908"
FALSE,NA,"capecitabine",8,1,"active","19980910"
FALSE,NA,"nevirapine",7,2,"active","19980917"
FALSE,NA,"nelfinavir (nelfinavir mesylate)",3,2,"active","19980921"
FALSE,NA,"alanine and arginine and calcium chloride and dl-methionine and glycine and histidine and isoleucine and leucine and lysine (lysine monohydrochloride) and magnesium chloride and phenylalanine and proline and serine and sodium chloride and sodium lactate and threonine and tryptophan and tyrosine and valine",1,1,"active","19980925"
FALSE,NA,"zolmitriptan",28,3,"active","19980930"
FALSE,NA,"cefuroxime (cefuroxime axetil)",10,2,"active","19981027"
FALSE,NA,"ursodiol",8,1,"active","19981108"
FALSE,NA,"fusidic acid and hydrocortisone",1,1,"active","19981111"
FALSE,NA,"raloxifene hydrochloride",6,1,"active","19981120"
FALSE,NA,"lymphocyte immune globulin anti-thymocyte globulin (equine)",1,1,"active","19981204"
FALSE,NA,"measles virus vaccine live attenuated and mumps virus vaccine live attenuated (jeryl lynn strain) and rubella virus vaccine live attenuated (wistar ra27/3 strain) and water",1,1,"active","19981204"
FALSE,NA,"lamivudine and zidovudine",4,1,"active","19981208"
FALSE,NA,"interferon alfa-2b",5,1,"active","19981210"
FALSE,NA,"menthol and pramoxine hydrochloride",1,1,"active","19990111"
FALSE,NA,"modafinil",6,1,"active","19990324"
FALSE,NA,"efavirenz",6,2,"active","19990325"
FALSE,NA,"ondansetron",6,2,"active","19990331"
FALSE,NA,"cilazapril and hydrochlorothiazide",1,1,"active","19990401"
FALSE,NA,"methacholine chloride",8,1,"active","19990401"
FALSE,NA,"mupirocin (mupirocin calcium dihydrate)",1,1,"active","19990413"
FALSE,NA,"cat (felis domesticus) pelt and cat dander",1,1,"active","19990419"
FALSE,NA,"fexofenadine hydrochloride and pseudoephedrine hydrochloride",1,1,"active","19990429"
FALSE,NA,"cefadroxil (cefadroxil monohydrate)",1,1,"active","19990602"
FALSE,NA,"orlistat",1,1,"active","19990603"
FALSE,NA,"gramicidin and lidocaine hydrochloride and polymyxin b (polymyxin b sulfate)",2,1,"active","19990618"
FALSE,NA,"acetaminophen and pamabrom and pyrilamine maleate",4,1,"active","19990622"
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and fimbriae types 2 and 3 (fim) and pertactin and pertussis toxoid and tetanus toxoid",1,1,"active","19990623"
FALSE,NA,"eptifibatide",4,1,"active","19990623"
FALSE,NA,"antithrombin iii (human) and water",2,1,"active","19990705"
FALSE,NA,"imiquimod",4,1,"active","19990705"
FALSE,NA,"insulin lispro and insulin lispro protamine suspension",4,1,"active","19990705"
FALSE,NA,"midazolam",12,1,"active","19990721"
FALSE,NA,"somatropin and water",1,1,"active","19990728"
FALSE,NA,"carbetocin",1,1,"active","19990801"
FALSE,NA,"octinoxate and zinc oxide",28,5,"active","19990801"
FALSE,NA,"rabies vaccine inactivated (human diploid-cell culture)",1,1,"active","19990813"
FALSE,NA,"trastuzumab",1,1,"active","19990823"
FALSE,NA,"cefadroxil",2,1,"active","19990831"
FALSE,NA,"fosfomycin (fosfomycin tromethamine)",1,1,"active","19990915"
FALSE,NA,"clobetasone butyrate",1,1,"active","19990927"
FALSE,NA,"tizanidine (tizanidine hydrochloride)",2,1,"active","19991029"
FALSE,NA,"octinoxate",20,6,"active","19991101"
FALSE,NA,"alcohol anhydrous and chlorhexidine",3,3,"active","19991105"
FALSE,NA,"white petrolatum and zinc oxide",7,2,"active","19991106"
FALSE,NA,"temozolomide",21,1,"active","19991112"
FALSE,NA,"zanamivir",1,1,"active","19991207"
FALSE,NA,"biotin and choline bitartrate and chromium (chromium hvp chelate) and dl-methionine and d-pantothenic acid (calcium d-pantothenate) and folic acid and inositol and iodine (potassium iodide) and magnesium (magnesium oxide) and manganese (manganese gluconate) and nicotinamide and nicotinic acid and potassium (potassium chloride, potassium citrate) and selenium (selenium hvp chelate) and vitamin A (retinol palmitate) and vitamin B12 (cyanocobalamin) and vitamin B1 (thiamine hydrochloride) and vitamin B2 (riboflavin) and vitamin B6 (pyridoxine hydrochloride) and vitamin C (ascorbic acid) and vitamin C (calcium ascorbate) and vitamin E (d-alpha tocopheryl acetate) and zinc (zinc gluconate)",1,1,"active","19991213"
FALSE,NA,"mycophenolate mofetil (mycophenolate mofetil hydrochloride)",1,1,"active","19991220"
FALSE,NA,"oseltamivir (oseltamivir phosphate)",5,2,"active","19991223"
FALSE,NA,"lidocaine hydrochloride and polymyxin b (polymyxin b sulfate)",1,1,"active","19991229"
FALSE,NA,"vitamin D2",2,1,"active","19991230"
FALSE,NA,"octinoxate and octisalate and titanium dioxide",9,2,"active","20000101"
FALSE,NA,"calcium chloride and icodextrin and magnesium chloride and sodium chloride and sodium lactate",1,1,"active","20000120"
FALSE,NA,"inosine pranobex",1,1,"active","20000125"
FALSE,NA,"polymyxin b sulfate and trimethoprim",2,1,"active","20000203"
FALSE,NA,"bismuth subsalicylate and calcium carbonate",4,2,"active","20000218"
FALSE,NA,"avobenzone and octinoxate and octisalate",22,4,"active","20000223"
FALSE,NA,"avobenzone and octocrylene and terephthalylidene dicamphor sulfonic acid and titanium dioxide",4,2,"active","20000223"
FALSE,NA,"levonorgestrel",9,2,"active","20000224"
FALSE,NA,"nedocromil sodium",1,1,"active","20000229"
FALSE,NA,"fosphenytoin sodium",1,1,"active","20000301"
FALSE,NA,"flunisolide",1,1,"active","20000310"
FALSE,NA,"rituximab",2,1,"active","20000320"
FALSE,NA,"rosiglitazone (rosiglitazone maleate)",6,1,"active","20000321"
FALSE,NA,"leflunomide",15,1,"active","20000329"
FALSE,NA,"acetylsalicylic acid and dipyridamole",1,1,"active","20000417"
FALSE,NA,"cytomegalovirus immune globulin (human)",1,1,"active","20000425"
FALSE,NA,"calamine and pramoxine hydrochloride",1,1,"active","20000501"
FALSE,NA,"estradiol and norethindrone",4,2,"active","20000525"
FALSE,NA,"imiglucerase",1,1,"active","20000614"
FALSE,NA,"verteporfin",1,1,"active","20000626"
FALSE,NA,"cabergoline",3,1,"active","20000630"
FALSE,NA,"anethole trithione",1,1,"active","20000802"
FALSE,NA,"exemestane",5,1,"active","20000817"
FALSE,NA,"cyclophosphamide",6,2,"active","20000822"
FALSE,NA,"standardized perennial rye grass pollen",5,1,"active","20000829"
FALSE,NA,"standardized orchard grass pollen",4,1,"active","20000906"
FALSE,NA,"eprosartan (eprosartan mesylate)",2,1,"active","20000908"
FALSE,NA,"standardized kentucky blue/june grass pollen",4,1,"active","20000926"
FALSE,NA,"standardized meadow fescue grass pollen",4,1,"active","20001003"
FALSE,NA,"sweet vernal grass",2,1,"active","20001018"
FALSE,NA,"basiliximab",1,1,"active","20001023"
FALSE,NA,"riluzole",3,1,"active","20001026"
FALSE,NA,"standardized redtop grass pollen",4,1,"active","20001030"
FALSE,NA,"standardized sweet vernal grass pollen",2,1,"active","20001030"
FALSE,NA,"standardized timothy grass pollen",6,2,"active","20001030"
FALSE,NA,"biotin and dexpanthenol and folic acid and nicotinamide and pyridoxine hydrochloride and vitamin A and vitamin B12 (cyanocobalamin) and vitamin B1 (thiamine hydrochloride) and vitamin B2 (riboflavin-5-phosphate) and vitamin C (ascorbic acid) and vitamin D and vitamin E (dl-alpha tocopheryl acetate) and vitamin K1",1,1,"active","20001107"
FALSE,NA,"phentolamine mesylate",3,1,"active","20001218"
FALSE,NA,"calcium chloride and lactic acid and magnesium chloride and sodium bicarbonate and sodium chloride",1,1,"active","20010101"
FALSE,NA,"trimethoprim",2,1,"active","20010101"
FALSE,NA,"ifosfamide",3,1,"active","20010125"
FALSE,NA,"amikacin (amikacin sulfate)",1,1,"active","20010129"
FALSE,NA,"octinoxate and octisalate and oxybenzone",15,6,"active","20010201"
FALSE,NA,"mesna",3,1,"active","20010306"
FALSE,NA,"lopinavir and ritonavir",3,2,"active","20010309"
FALSE,NA,"pamabrom",1,1,"active","20010312"
FALSE,NA,"etanercept and water",1,1,"active","20010314"
FALSE,NA,"octinoxate and padimate o",1,1,"active","20010315"
FALSE,NA,"prednicarbate",2,2,"active","20010321"
FALSE,NA,"standardized bermuda grass pollen",1,1,"active","20010326"
FALSE,NA,"fomepizole",2,1,"active","20010330"
FALSE,NA,"allergen extract - alum precipitated",3,1,"active","20010401"
FALSE,NA,"allergen extract - diagnostic",1,1,"active","20010401"
FALSE,NA,"allergenic extracts",1,1,"active","20010401"
FALSE,NA,"linezolid",7,3,"active","20010406"
FALSE,NA,"avobenzone and hydroquinone and octinoxate",1,1,"active","20010409"
FALSE,NA,"acetylcysteine",2,1,"active","20010427"
FALSE,NA,"framycetin and gramicidin and phenylephrine",1,1,"active","20010504"
FALSE,NA,"calcium carbonate and famotidine and magnesium hydroxide",1,1,"active","20010514"
FALSE,NA,"sirolimus",2,2,"active","20010515"
FALSE,NA,"iron (iron sucrose)",1,1,"active","20010605"
FALSE,NA,"infliximab",3,1,"active","20010614"
FALSE,NA,"misoprostol",6,1,"active","20010618"
FALSE,NA,"avobenzone and octocrylene",5,3,"active","20010619"
FALSE,NA,"entacapone",4,1,"active","20010621"
FALSE,NA,"ceftazidime (ceftazidime pentahydrate)",7,1,"active","20010718"
FALSE,NA,"brompheniramine and phenylephrine",8,4,"active","20010723"
FALSE,NA,"brompheniramine and dextromethorphan hydrobromide and phenylephrine",10,3,"active","20010725"
FALSE,NA,"mineral oil light",1,1,"active","20010727"
FALSE,NA,"sufentanil (sufentanil citrate)",2,1,"active","20010801"
FALSE,NA,"gadoversetamide",1,1,"active","20010820"
FALSE,NA,"caspofungin (caspofungin acetate)",4,1,"active","20010823"
FALSE,NA,"diluent and somatropin",3,1,"active","20010828"
FALSE,NA,"pamidronate disodium",14,2,"active","20010831"
FALSE,NA,"benzoyl peroxide and clindamycin",4,1,"active","20010904"
FALSE,NA,"brompheniramine and codeine and phenylephrine",1,1,"active","20010905"
FALSE,NA,"brompheniramine and codeine and guaifenesin and phenylephrine",1,1,"active","20010928"
FALSE,NA,"streptomycin (streptomycin sulfate)",1,1,"active","20011015"
FALSE,NA,"follitropin beta",3,1,"active","20011018"
FALSE,NA,"tenecteplase",1,1,"active","20011018"
FALSE,NA,"lamivudine and zidovudine and NA",2,1,"active","20011029"
FALSE,NA,"paclitaxel (taxus canadensis)",1,1,"active","20011031"
FALSE,NA,"floctafenine",2,1,"active","20011114"
FALSE,NA,"sevelamer hydrochloride",1,1,"active","20011121"
FALSE,NA,"betamethasone dipropionate and calcipotriol",1,1,"active","20011129"
FALSE,NA,"mitoxantrone (mitoxantrone hydrochloride)",3,1,"active","20011203"
FALSE,NA,"bosentan (bosentan monohydrate)",12,1,"active","20011214"
FALSE,NA,"didanosine",4,1,"active","20020102"
FALSE,NA,"desloratadine",6,2,"active","20020110"
FALSE,NA,"meningococcal polysaccharide vaccine grp c and tetanus toxoid",1,1,"active","20020121"
FALSE,NA,"camphor and glycol salicylate and l-menthol",1,1,"active","20020201"
