drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"59996","645","ADDED","inactive","ASCORBIC ACID","25","MG","02236700"
"2440","645","ADDED","inactive","ASCORBIC ACID","100","MG","00374075"
"2244","645","ADDED","inactive","ASCORBIC ACID","10","MG","00326178"
"17760","645","ADDED","inactive","ASCORBIC ACID","500","MG","00532045"
"4474","645","ADDED","inactive","ASCORBIC ACID","600","MG","00537128"
"5406","645","ADDED","inactive","ASCORBIC ACID","100","MG","00588261"
"28045","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","125","MG","02080281"
"73150","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","50","MG","02248781"
"61408","645","ADDED","approved","ASCORBIC ACID","60","MG","02238027"
"60368","645","ADDED","inactive","ASCORBIC ACID","33","MG","02237065"
"4034","645","ADDED","inactive","ASCORBIC ACID","50","MG","00439185"
"64797","645","ADDED","inactive","ASCORBIC ACID","50","MG","02241191"
"9307","645","ADDED","inactive","ASCORBIC ACID","300","MG","00557390"
"98600","13153","ADDED","approved","ERTAPENEM (ERTAPENEM SODIUM)","1","G","02496127"
"8322","645","ADDED","inactive","ASCORBIC ACID","150","MG","00716324"
"37755","645","ADDED","inactive","ASCORBIC ACID","21","MG","02195763"
"48205","645","ADDED","inactive","ASCORBIC ACID","50","MG","02229851"
"50897","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","125","MG","02231555"
"49987","645","ADDED","inactive","ASCORBIC ACID","25","MG","02230726"
"8220","645","ADDED","inactive","ASCORBIC ACID","40","MG","00662011"
"68790","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","50","MG","02244800"
"66599","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","75","MG","02242776"
"64555","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02240964"
"62349","645","ADDED","inactive","ASCORBIC ACID","200","MG","02238908"
"70029","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02245912"
"65035","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02241399"
"1928","645","ADDED","inactive","ASCORBIC ACID","10","G","00291579"
"71926","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02247663"
"4107","645","ADDED","inactive","ASCORBIC ACID","50","MG","00504971"
"51116","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02231737"
"16142","645","ADDED","inactive","ASCORBIC ACID","75","MG","02030489"
"65289","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02241631"
"67138","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02243244"
"33892","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","500","MG","02153971"
"11700","645","ADDED","inactive","ASCORBIC ACID","200","MG","01909940"
"51881","645","ADDED","inactive","ASCORBIC ACID","90","MG","02232446"
"62383","645","ADDED","inactive","ASCORBIC ACID","50","MG","02238941"
"19466","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","60","MG","02150573"
"26479","645","ADDED","inactive","ASCORBIC ACID","470","MG","02025787"
"5351","645","ADDED","inactive","ASCORBIC ACID","150","MG","00579785"
"5286","645","ADDED","inactive","ASCORBIC ACID","13","MG","00586188"
"62843","645","ADDED","approved","ASCORBIC ACID","100","MG","02239374"
"98639","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","5","MG","02496534"
"98637","20171","ADDED","approved","DULOXETINE (DULOXETINE HYDROCHLORIDE)","60","MG","02496518"
"13784","645","ADDED","inactive","ASCORBIC ACID","300","MG","00479039"
"60136","645","ADDED","inactive","ASCORBIC ACID","30","MG","02236846"
"37517","645","ADDED","inactive","ASCORBIC ACID","50","MG","02227622"
"65884","645","ADDED","inactive","ASCORBIC ACID","90","MG","02242204"
"14991","645","ADDED","inactive","ASCORBIC ACID","50","MG","02047136"
"15741","645","ADDED","inactive","ASCORBIC ACID","66.7","MG","02025558"
"15842","645","ADDED","inactive","ASCORBIC ACID","50","MG","01983903"
"50543","645","ADDED","inactive","ASCORBIC ACID","125","MG","02231236"
"84117","645","ADDED","active","ASCORBIC ACID","500","MG","02355981"
"98585","2609","ADDED","approved","IBUPROFEN","200","MG","02495953"
"14721","645","ADDED","inactive","ASCORBIC ACID","500","MG","00751901"
"68081","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02244123"
"49136","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","15","MG","02230350"
"19930","645","ADDED","inactive","ASCORBIC ACID","83.33","MG","01975951"
"2476","645","ADDED","inactive","ASCORBIC ACID","100","MG","00372498"
"64829","645","ADDED","inactive","ASCORBIC ACID","150","MG","02241222"
"8554","645","ADDED","inactive","ASCORBIC ACID","100","MG","00752029"
"65880","645","ADDED","inactive","ASCORBIC ACID","50","MG","00791199"
"62212","645","ADDED","inactive","ASCORBIC ACID","30","MG","02238776"
"11730","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","250","MG","01912151"
"19999","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02166623"
"64574","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02240982"
"49644","645","ADDED","approved","ASCORBIC ACID (ASCORBIC ACID, ASCORBYL PALMITATE)","60","MG","02230562"
"6743","645","ADDED","inactive","ASCORBIC ACID","80","MG","00653829"
"66601","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","100","MG","02242777"
"5055","645","ADDED","inactive","ASCORBIC ACID","150","MG","00535990"
"68098","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","20","MG","02244137"
"63770","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","1000","MG","02240238"
"60135","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","50","MG","02236845"
"5851","645","ADDED","inactive","ASCORBIC ACID","500","MG","00623849"
"17925","645","ADDED","inactive","ASCORBIC ACID","250","MG","01983687"
"8498","645","ADDED","inactive","ASCORBIC ACID","100","MG","00557846"
"63767","645","ADDED","inactive","ASCORBIC ACID","90","MG","02240236"
"19780","645","ADDED","inactive","ASCORBIC ACID","120","MG","02155206"
"60752","645","ADDED","inactive","ASCORBIC ACID","75","MG","02237421"
"63775","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02240243"
"40671","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","30","MG","00762911"
"14695","645","ADDED","inactive","ASCORBIC ACID","6.6","MG","02047101"
"8263","645","ADDED","inactive","ASCORBIC ACID","15","MG","00472352"
"2340","645","ADDED","inactive","ASCORBIC ACID","90","MG","00344230"
"71274","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","60","MG","02247039"
"47183","645","ADDED","inactive","ASCORBIC ACID","83.34","MG","02229383"
"457","645","ADDED","dormant","ASCORBIC ACID","25","MG","00153915"
"16181","645","ADDED","inactive","ASCORBIC ACID","200","MG","02064014"
"69074","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","150","MG","02245070"
"98594","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","40","MG","02496062"
"50554","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02231247"
"252","645","ADDED","inactive","ASCORBIC ACID","500","MG","00039217"
"6158","645","ADDED","inactive","ASCORBIC ACID","148","MG","00585378"
"53816","645","ADDED","inactive","ASCORBIC ACID","400","MG","02233561"
"14320","645","ADDED","inactive","ASCORBIC ACID","35","MG","02008998"
"70867","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","250","MG","02246672"
"16066","645","ADDED","inactive","ASCORBIC ACID","1","G","02017296"
"5332","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","50","MG","00582948"
"73005","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","120","MG","02248648"
"19015","645","ADDED","inactive","ASCORBIC ACID","150","MG","02138549"
"4956","645","ADDED","inactive","ASCORBIC ACID","250","MG","00553484"
"11288","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","75","MG","00840653"
"69629","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","30","MG","02245538"
"61524","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02238131"
"10892","645","ADDED","inactive","ASCORBIC ACID","450","MG","00857289"
"35683","645","ADDED","inactive","ASCORBIC ACID","200","MG","02192594"
"98627","2099","ADDED","approved","NADOLOL","80","MG","02496399"
"15556","645","ADDED","inactive","ASCORBIC ACID","90","MG","01961004"
"52502","645","ADDED","inactive","ASCORBIC ACID","200","MG","02233016"
"55857","645","ADDED","inactive","ASCORBIC ACID","83.3","MG","02235563"
"19465","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","50","MG","02151227"
"33179","645","ADDED","inactive","ASCORBIC ACID","50","MG","02141833"
"1523","645","ADDED","inactive","ASCORBIC ACID","100","MG","00179558"
"8063","645","ADDED","inactive","ASCORBIC ACID","75","MG","00662003"
"41672","645","ADDED","inactive","ASCORBIC ACID","20","MG","00630454"
"13185","645","ADDED","inactive","ASCORBIC ACID","1","G","01946609"
"11435","645","ADDED","inactive","ASCORBIC ACID","200","MG","00844330"
"5333","645","ADDED","inactive","ASCORBIC ACID","500","MG","00584398"
"5006","645","ADDED","inactive","ASCORBIC ACID","250","MG","00557870"
"64664","645","ADDED","inactive","ASCORBIC ACID","300","MG","02241070"
"8344","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","70","MG","00717916"
"1489","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","70","MG","00249173"
"18880","645","ADDED","inactive","ASCORBIC ACID","30","MG","01949888"
"62721","645","ADDED","inactive","ASCORBIC ACID","300","MG","02239258"
"5260","645","ADDED","inactive","ASCORBIC ACID","500","MG","00590053"
"6482","645","ADDED","inactive","ASCORBIC ACID","1","G","00649414"
"69211","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","50","MG","02245196"
"34235","645","ADDED","inactive","ASCORBIC ACID","150","MG","02161583"
"18288","645","ADDED","inactive","ASCORBIC ACID","300","MG","01973738"
"2416","645","ADDED","inactive","ASCORBIC ACID","50","MG","00365890"
"13155","645","ADDED","inactive","ASCORBIC ACID","20","MG","01927841"
"3958","645","ADDED","inactive","ASCORBIC ACID","250","MG","00520705"
"64600","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","60","MG","02241008"
"8020","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","2","G","00662992"
"88126","645","ADDED","approved","ASCORBIC ACID","555","MG","02396211"
"14558","645","ADDED","inactive","ASCORBIC ACID","20","MG","02021110"
"16897","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","200","MG","01961055"
"20053","645","ADDED","inactive","ASCORBIC ACID","50","MG","02166968"
"2469","645","ADDED","inactive","ASCORBIC ACID","500","MG","00345431"
"67451","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","1000","MG","02243533"
"1486","645","ADDED","inactive","ASCORBIC ACID","250","MG","00036161"
"64870","645","ADDED","inactive","ASCORBIC ACID","8","MG","02241261"
"16614","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02053616"
"64590","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02240998"
"17806","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, NIACINAMIDE ASCORBATE)","90","MG","02049554"
"25059","645","ADDED","inactive","ASCORBIC ACID","1","G","01993895"
"13348","645","ADDED","inactive","ASCORBIC ACID","150","MG","01950851"
"8405","645","ADDED","inactive","ASCORBIC ACID","250","MG","00694509"
"16306","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, CALCIUM ASCORBATE)","150","MG","02083213"
"60688","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02237365"
"60420","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","46.3","MG","02237106"
"11092","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","888.88","MG","00894400"
"50863","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02231519"
"98602","10075","ADDED","approved","FENTANYL (FENTANYL CITRATE)","100","MCG","02496143"
"9610","645","ADDED","inactive","ASCORBIC ACID","500","MG","00583960"
"61034","645","ADDED","inactive","ASCORBIC ACID","90","MG","02237688"
"52354","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","200","MG","02232894"
"34474","645","ADDED","inactive","ASCORBIC ACID","100","MG","02168081"
"36320","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","50","MG","02202050"
"11251","645","ADDED","inactive","ASCORBIC ACID","500","MG","01922262"
"9425","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","25","MG","00719064"
"68684","645","ADDED","inactive","ASCORBIC ACID","20","MG","02244696"
"4921","645","ADDED","inactive","ASCORBIC ACID","150","MG","00562866"
"27934","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, CALCIUM ASCORBATE)","150","MG","02074230"
"69725","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02245625"
"18897","645","ADDED","inactive","ASCORBIC ACID",".24","MG","01983962"
"4947","645","ADDED","inactive","ASCORBIC ACID","75","MG","00561738"
"67522","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","10","MG","02243603"
"16531","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","75","MG","01979353"
"49291","645","ADDED","inactive","ASCORBIC ACID","60","MG","02230421"
"16173","645","ADDED","inactive","ASCORBIC ACID","33.33","MG","02039346"
"66225","645","ADDED","inactive","ASCORBIC ACID","300","MG","02242486"
"71433","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, SODIUM ASCORBATE)","100","MG","02247191"
"69511","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","1000","MG","02245453"
"64462","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","250","MG","02240871"
"68342","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02244374"
"10156","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","1000","MG","00681180"
"1708","645","ADDED","inactive","ASCORBIC ACID","300","MG","00270830"
"60757","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE, ASCORBIC ACID)","250","MG","02237426"
"34565","645","ADDED","inactive","ASCORBIC ACID","100","MG","02170043"
"52482","645","ADDED","inactive","ASCORBIC ACID","90","MG","02232993"
"19280","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","150","MG","02175126"
"5122","645","ADDED","inactive","ASCORBIC ACID","125","MG","00562734"
"61261","645","ADDED","inactive","ASCORBIC ACID","30","MG","02237899"
"49052","645","ADDED","approved","ASCORBIC ACID","500","MG","02230295"
"6084","645","ADDED","inactive","ASCORBIC ACID","600","MG","00630853"
"13746","645","ADDED","inactive","ASCORBIC ACID","25","MG","01943766"
"68351","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, CALCIUM ASCORBATE)","15","MG","02244383"
"8982","645","ADDED","inactive","ASCORBIC ACID","1.5","G","00733989"
"34485","645","ADDED","inactive","ASCORBIC ACID","500","MG","02168219"
"64256","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, SODIUM ASCORBATE)","250","MG","02240676"
"93788","645","ADDED","active","ASCORBIC ACID (ASCORBIC ACID)","120","MG","02451573"
"1584","645","ADDED","inactive","ASCORBIC ACID","1","G","00256862"
"6869","645","ADDED","inactive","ASCORBIC ACID (SAGO PALM)","300","MG","00685011"
"64294","645","ADDED","inactive","ASCORBIC ACID","21","MG","02240707"
"6874","645","ADDED","inactive","ASCORBIC ACID","250","MG","00697214"
"7156","645","ADDED","inactive","ASCORBIC ACID","100","MG","00700533"
"19547","645","ADDED","inactive","ASCORBIC ACID","33.3","MG","02121670"
"98632","8376","ADDED","approved","CEPHALEXIN (CEPHALEXIN MONOHYDRATE)","125","MG","02496445"
"98604","10075","ADDED","approved","FENTANYL (FENTANYL CITRATE)","1000","MCG","02496178"
"6083","645","ADDED","inactive","ASCORBIC ACID","600","MG","00630845"
"31347","645","ADDED","inactive","ASCORBIC ACID","500","MG","02138735"
"368","645","ADDED","inactive","ASCORBIC ACID","75","MG","00177091"
"5204","645","ADDED","inactive","ASCORBIC ACID","500","MG","00341215"
"62388","645","ADDED","inactive","ASCORBIC ACID","30","MG","02238945"
"14990","645","ADDED","inactive","ASCORBIC ACID","50","MG","02047128"
"64872","645","ADDED","inactive","ASCORBIC ACID","25","MG","02241262"
"11386","645","ADDED","inactive","ASCORBIC ACID",".05","%","01922718"
"6337","645","ADDED","inactive","ASCORBIC ACID","500","MG","00633496"
"8061","645","ADDED","inactive","ASCORBIC ACID","300","MG","00661961"
"98595","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","20","MG","02496070"
"50725","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","1000","MG","02231410"
"68794","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","1000","MG","02244804"
"4592","645","ADDED","inactive","ASCORBIC ACID","500","MG","00471054"
"64661","645","ADDED","inactive","ASCORBIC ACID","250","MG","02241067"
"37129","645","ADDED","inactive","ASCORBIC ACID","90","MG","02218062"
"10503","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","250","MG","00839167"
"69059","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","600","MG","02245055"
"62110","645","ADDED","inactive","ASCORBIC ACID","350","MG","02238679"
"9531","645","ADDED","inactive","ASCORBIC ACID","200","MG","00794279"
"64874","645","ADDED","inactive","ASCORBIC ACID","60","MG","02241264"
"15584","645","ADDED","inactive","ASCORBIC ACID","90","MG","02034867"
"84451","645","ADDED","active","ASCORBIC ACID","4.7","G","02359499"
"74936","645","ADDED","approved","ASCORBIC ACID (ASCORBIC ACID)","120","MG","02263947"
"12552","645","ADDED","inactive","ASCORBIC ACID","80","MG","01927833"
"18916","645","ADDED","inactive","ASCORBIC ACID","150","MG","02019434"
"62659","645","ADDED","inactive","ASCORBIC ACID","50","MG","02239202"
"11108","645","ADDED","inactive","ASCORBIC ACID","1","G","00866644"
"1054","645","ADDED","inactive","ASCORBIC ACID","100","MG","00064157"
"71492","645","ADDED","inactive","ASCORBIC ACID","30","MG","02247250"
"98641","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","20","MG","02496550"
"63159","645","ADDED","inactive","ASCORBIC ACID","60","MG","02239678"
"7523","645","ADDED","inactive","ASCORBIC ACID","100","MG","00658340"
"1792","645","ADDED","inactive","ASCORBIC ACID","100","MG","00180009"
"2703","645","ADDED","inactive","ASCORBIC ACID","75","MG","00385131"
"67296","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02243388"
"68936","645","ADDED","inactive","ASCORBIC ACID","100","MG","02244938"
"19715","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","300","MG","02174901"
"63340","645","ADDED","inactive","ASCORBIC ACID","100","MG","02239852"
"16309","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, CALCIUM ASCORBATE)","120","MG","02083191"
"13742","645","ADDED","inactive","ASCORBIC ACID","10","MG","02023156"
"3522","645","ADDED","inactive","ASCORBIC ACID","1.5","G","00487074"
"50941","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02231576"
"19155","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, NIACINAMIDE ASCORBATE)","125","MG","02178060"
"62811","645","ADDED","inactive","ASCORBIC ACID","60","MG","02239342"
"19809","645","ADDED","inactive","ASCORBIC ACID","17","MG","02165732"
"48128","645","ADDED","inactive","ASCORBIC ACID","250","MG","02229803"
"62322","645","ADDED","inactive","ASCORBIC ACID","150","MG","02238882"
"18898","645","ADDED","inactive","ASCORBIC ACID",".24","MG","01983989"
"13927","645","ADDED","inactive","ASCORBIC ACID","250","MG","02026856"
"5993","645","ADDED","inactive","ASCORBIC ACID","110","MG","00570591"
"18711","645","ADDED","inactive","ASCORBIC ACID","90","MG","01983458"
"37248","645","ADDED","inactive","ASCORBIC ACID","1.5","G","02220342"
"62924","645","ADDED","inactive","ASCORBIC ACID","60","MG","02239451"
"94113","7218","ADDED","active","IODINE (ALKYL POLY ETHOXY ETHANOL - IODINE COMPLEX)","1.75","%","02454521"
"34819","645","ADDED","inactive","ASCORBIC ACID","50","MG","02176513"
"36317","645","ADDED","inactive","ASCORBIC ACID","150","MG","02202018"
"45445","645","ADDED","inactive","ASCORBIC ACID","100","MG","00889601"
"4829","645","ADDED","inactive","ASCORBIC ACID","75","MG","00532371"
"4618","645","ADDED","inactive","ASCORBIC ACID","600","MG","00537470"
"19158","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, NIACINAMIDE ASCORBATE)","90","MG","02168057"
"67298","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","120","MG","02243390"
"67902","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, SODIUM ASCORBATE)","125","MG","02243959"
"3571","645","ADDED","inactive","ASCORBIC ACID","40","MG","00467162"
"19462","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","50","MG","02150387"
"10508","645","ADDED","inactive","ASCORBIC ACID","500","MG","00401838"
"98651","11905","ADDED","approved","TRASTUZUMAB","420","MG","02496690"
"64403","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02240812"
"68851","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","150","MG","02244860"
"31346","645","ADDED","inactive","ASCORBIC ACID","1","G","02138727"
"8173","645","ADDED","inactive","ASCORBIC ACID","200","MG","00587141"
"6007","645","ADDED","inactive","ASCORBIC ACID","600","MG","00620556"
"98640","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","10","MG","02496542"
"6599","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","300","MG","00629472"
"16856","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02006480"
"61369","645","ADDED","inactive","ASCORBIC ACID","90","MG","02237993"
"27911","645","ADDED","inactive","ASCORBIC ACID","200","MG","02073102"
"98633","8376","ADDED","approved","CEPHALEXIN (CEPHALEXIN MONOHYDRATE)","250","MG","02496453"
"64405","645","ADDED","inactive","ASCORBIC ACID","30","MG","02240814"
"9909","645","ADDED","inactive","ASCORBIC ACID","50","MG","00774618"
"7170","645","ADDED","inactive","ASCORBIC ACID","20","MG","00700517"
"4663","645","ADDED","inactive","ASCORBIC ACID","250","MG","00507733"
"6449","645","ADDED","inactive","ASCORBIC ACID","262.5","MG","00571563"
"6633","645","ADDED","inactive","ASCORBIC ACID","125","MG","00639303"
"98599","6599","ADDED","approved","PILOCARPINE HYDROCHLORIDE","5","MG","02496119"
"18297","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02152924"
"66352","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","25","MG","02242578"
"532","645","ADDED","inactive","ASCORBIC ACID","150","MG","00086878"
"6973","645","ADDED","inactive","ASCORBIC ACID","500","MG","00679186"
"50208","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02230930"
"60187","645","ADDED","inactive","ASCORBIC ACID","105","MG","02236897"
"1419","645","ADDED","inactive","ASCORBIC ACID","50","MG","00243108"
"34328","645","ADDED","inactive","ASCORBIC ACID","500","MG","02164884"
"17183","645","ADDED","inactive","ASCORBIC ACID","50","MG","02089475"
"69176","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","150","MG","02245164"
"60758","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","50","MG","02237427"
"62352","645","ADDED","inactive","ASCORBIC ACID","30","MG","02238911"
"68426","645","ADDED","inactive","ASCORBIC ACID","90","MG","02244457"
"16028","645","ADDED","inactive","ASCORBIC ACID","1","G","02043971"
"14246","645","ADDED","inactive","ASCORBIC ACID","1","G","01977180"
"62146","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, CALCIUM ASCORBATE)","250","MG","02238714"
"4818","645","ADDED","inactive","ASCORBIC ACID","500","MG","00490725"
"5115","645","ADDED","inactive","ASCORBIC ACID","162.5","MG","00569828"
"98619","2037","ADDED","approved","NAPROXEN SODIUM","500","MG","02496305"
"13468","645","ADDED","inactive","ASCORBIC ACID","90","MG","01994379"
"51387","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","37.5","MG","02231935"
"5001","645","ADDED","inactive","ASCORBIC ACID","272","MG","00554812"
"63793","645","ADDED","inactive","ASCORBIC ACID","90","MG","02240257"
"11345","645","ADDED","inactive","ASCORBIC ACID","150","MG","00831999"
"98596","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","10","MG","02496089"
"5071","645","ADDED","inactive","ASCORBIC ACID","80","MG","00571849"
"33925","645","ADDED","inactive","ASCORBIC ACID","100","MG","02154315"
"66551","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","200","MG","02242742"
"2827","645","ADDED","inactive","ASCORBIC ACID","75","MG","00400114"
"81156","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02326213"
"1342","645","ADDED","inactive","ASCORBIC ACID","750","MG","00237396"
"19515","645","ADDED","inactive","ASCORBIC ACID","300","MG","02105454"
"48585","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02230053"
"20178","645","ADDED","inactive","ASCORBIC ACID","500","MG","02165791"
"61225","645","ADDED","inactive","ASCORBIC ACID","200","MG","02237865"
"62720","645","ADDED","inactive","ASCORBIC ACID","30","MG","02239257"
"12211","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","500","MG","01949594"
"64873","645","ADDED","inactive","ASCORBIC ACID","32.5","MG","02241263"
"66277","645","ADDED","active","ASCORBIC ACID (ASCORBIC ACID)","80","MG","02242529"
"7782","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","1","G","00674451"
"19464","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","50","MG","02150433"
"34522","645","ADDED","inactive","ASCORBIC ACID","500","MG","02169142"
"34140","645","ADDED","inactive","ASCORBIC ACID","150","MG","02159252"
"12249","645","ADDED","inactive","ASCORBIC ACID","60","MG","01938215"
"15582","645","ADDED","inactive","ASCORBIC ACID","90","MG","01902555"
"14720","645","ADDED","inactive","ASCORBIC ACID","500","MG","02038692"
"63450","645","ADDED","inactive","ASCORBIC ACID","90","MG","02239947"
"5116","645","ADDED","inactive","ASCORBIC ACID","262.5","MG","00571326"
"50862","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02231518"
"1661","645","ADDED","inactive","ASCORBIC ACID","40","MG","00266043"
"72171","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","33.3","MG","02247863"
"981","645","ADDED","inactive","ASCORBIC ACID","8.5","MG","00191337"
"6240","645","ADDED","inactive","ASCORBIC ACID","142.1","MG","00646776"
"1433","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","50","MG","00244341"
