"mp_code"|"formal_description_mp"|"formal_description_ntp"|"ntp_code"
"02231209"|"HYDROXYZINE HYDROCHLORIDE INJECTION, USP [hydroxyzine hydrochloride 50 mg per mL solution for injection] STERIMAX INC"|"hydroxyzine hydrochloride 50 mg per ml solution for injection"|NA
"00024694"|"ATARAX SYRUP 2MG/ML [hydroxyzine hydrochloride 2 mg per mL syrup] ERFA CANADA 2012 INC"|"hydroxyzine hydrochloride 2 mg per ml syrup"|NA
"00741817"|"PMS HYDROXYZINE SYR 10MG/5ML [hydroxyzine hydrochloride 10 mg per 5 mL syrup] PHARMASCIENCE INC"|"hydroxyzine hydrochloride 10 mg per 5 ml syrup"|NA
"02246403"|"JUNIOR STRENGTH ADVIL [ibuprofen 100 mg chewable tablet] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 100 mg chewable tablet"|9003683
"02328429"|"JUNIOR STRENGTH ADVIL FEVER FROM COLDS OR FLU [ibuprofen 100 mg chewable tablet] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 100 mg chewable tablet"|9003683
"02241769"|"ADVIL LIQUI-GELS [ibuprofen 200 mg oral capsule] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 200 mg oral capsule"|9003691
"02248231"|"ADVIL EXTRA STRENGTH LIQUI-GELS [ibuprofen 400 mg oral capsule] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 400 mg oral capsule"|9003696
"02281384"|"IBUPROFEN LIQUID FILLED CAPSULES [ibuprofen 200 mg oral capsule] APOTEX INC"|"ibuprofen 200 mg oral capsule"|9003691
"02297582"|"MOTRIN LIQUID GELS 200MG [ibuprofen 200 mg oral capsule] MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"|"ibuprofen 200 mg oral capsule"|9003691
"02310880"|"EXTRA STRENGTH IBUPROFEN LIQUID FILLED CAPSULES [ibuprofen 400 mg oral capsule] APOTEX INC"|"ibuprofen 400 mg oral capsule"|9003696
"02317850"|"SUPER STRENGTH MOTRIN IB LIQUID GELS [ibuprofen 400 mg oral capsule] MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"|"ibuprofen 400 mg oral capsule"|9003696
"02357275"|"IBUPROFEN LIQUID CAPSULES [ibuprofen 200 mg oral capsule] VITA HEALTH PRODUCTS INC"|"ibuprofen 200 mg oral capsule"|9003691
"02357283"|"EXTRA STRENGTH IBUPROFEN LIQUID CAPSULES [ibuprofen 400 mg oral capsule] VITA HEALTH PRODUCTS INC"|"ibuprofen 400 mg oral capsule"|9003696
"02376598"|"IBUPROFEN LIQUID GEL CAPSULES [ibuprofen 200 mg oral capsule] APOTEX INC"|"ibuprofen 200 mg oral capsule"|9003691
"02376601"|"EXTRA STRENGTH IBUPROFEN LIQUID GEL CAPSULES [ibuprofen 400 mg oral capsule] APOTEX INC"|"ibuprofen 400 mg oral capsule"|9003696
"02378310"|"SUPER STRENGTH MOTRIN IB LIQUID GELS CAPSULES [ibuprofen 400 mg oral capsule] MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"|"ibuprofen 400 mg oral capsule"|9003696
"02415623"|"ADVIL ARTHRITIS PAIN [ibuprofen 400 mg oral capsule] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 400 mg oral capsule"|9003696
"02232297"|"CHILDREN'S ADVIL [ibuprofen 100 mg per 5 mL oral suspension] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 100 mg per 5 ml oral suspension"|NA
"02238626"|"INFANT'S MOTRIN SUSPENSION DROPS [ibuprofen 40 mg per mL oral suspension] MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"|"ibuprofen 40 mg per ml oral suspension"|NA
"02242365"|"CHILDREN'S MOTRIN SUSPENSION [ibuprofen 100 mg per 5 mL oral suspension] MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"|"ibuprofen 100 mg per 5 ml oral suspension"|NA
"02242522"|"ADVIL PEDIATRIC DROPS [ibuprofen 40 mg per mL oral suspension] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 40 mg per ml oral suspension"|NA
"02280175"|"CHILDREN'S IBUPROFEN SUSPENSION [ibuprofen 100 mg per 5 mL oral suspension] PERRIGO INTERNATIONAL"|"ibuprofen 100 mg per 5 ml oral suspension"|NA
"02328437"|"CHILDREN'S ADVIL FEVER FROM COLDS OR FLU [ibuprofen 100 mg per 5 mL oral suspension] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 100 mg per 5 ml oral suspension"|NA
"02328445"|"ADVIL PEDIATRIC DROPS FEVER FROM COLDS OR FLU [ibuprofen 40 mg per mL oral suspension] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 40 mg per ml oral suspension"|NA
"02354799"|"CHILDREN'S EUROPROFEN [ibuprofen 100 mg per 5 mL oral suspension] PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"|"ibuprofen 100 mg per 5 ml oral suspension"|NA
"00441643"|"APO-IBUPROFEN TAB 200MG [ibuprofen 200 mg oral tablet] APOTEX INC"|"ibuprofen 200 mg oral tablet"|9003692
"00441651"|"APO IBUPROFEN TAB 300MG [ibuprofen 300 mg oral tablet] APOTEX INC"|"ibuprofen 300 mg oral tablet"|9003693
"00506052"|"APO IBUPROFEN TAB 400MG [ibuprofen 400 mg oral tablet] APOTEX INC"|"ibuprofen 400 mg oral tablet"|9003697
"00585114"|"APO IBUPROFEN TAB 600MG [ibuprofen 600 mg oral tablet] APOTEX INC"|"ibuprofen 600 mg oral tablet"|9003700
"00629324"|"NOVO-PROFEN [ibuprofen 200 mg oral tablet] TEVA CANADA LIMITED"|"ibuprofen 200 mg oral tablet"|9003692
"00629332"|"NOVO-PROFEN [ibuprofen 300 mg oral tablet] TEVA CANADA LIMITED"|"ibuprofen 300 mg oral tablet"|9003693
"00629340"|"NOVO-PROFEN [ibuprofen 400 mg oral tablet] TEVA CANADA LIMITED"|"ibuprofen 400 mg oral tablet"|9003697
"00629359"|"NOVO-PROFEN [ibuprofen 600 mg oral tablet] TEVA CANADA LIMITED"|"ibuprofen 600 mg oral tablet"|9003700
"00636533"|"IBUPROFEN TAB 400MG [ibuprofen 400 mg oral tablet] PRO DOC LIMITEE"|"ibuprofen 400 mg oral tablet"|9003697
"00836133"|"PMS-IBUPROFEN [ibuprofen 400 mg oral tablet] PHARMASCIENCE INC"|"ibuprofen 400 mg oral tablet"|9003697
"00839264"|"PMS-IBUPROFEN [ibuprofen 600 mg oral tablet] PHARMASCIENCE INC"|"ibuprofen 600 mg oral tablet"|9003700
"01933531"|"ADVIL CAPLETS [ibuprofen 200 mg oral tablet] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 200 mg oral tablet"|9003692
"01933558"|"ADVIL TABLETS [ibuprofen 200 mg oral tablet] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 200 mg oral tablet"|9003692
"01983873"|"MOTRIN GELCAPS [ibuprofen 200 mg oral tablet] MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"|"ibuprofen 200 mg oral tablet"|9003692
"02186934"|"MOTRIN 200MG [ibuprofen 200 mg oral tablet] MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"|"ibuprofen 200 mg oral tablet"|9003692
"02230541"|"ADVIL GEL CAPLETS [ibuprofen 200 mg oral tablet] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 200 mg oral tablet"|9003692
"02242632"|"MOTRIN 300MG [ibuprofen 300 mg oral tablet] MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"|"ibuprofen 300 mg oral tablet"|9003693
"02242658"|"MOTRIN 400MG [ibuprofen 400 mg oral tablet] MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"|"ibuprofen 400 mg oral tablet"|9003697
"02244577"|"ADVIL EXTRA STRENGTH CAPLETS [ibuprofen 400 mg oral tablet] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 400 mg oral tablet"|9003697
"02247343"|"CHILDREN'S MOTRIN CHEWABLE TABLETS [ibuprofen 50 mg oral tablet] MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"|"ibuprofen 50 mg oral tablet"|9003699
"02247344"|"JUNIOR STRENGTH MOTRIN CHEWABLE TABLETS [ibuprofen 100 mg oral tablet] MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"|"ibuprofen 100 mg oral tablet"|9003684
"02257912"|"IBUPROFEN 200 MG [ibuprofen 200 mg oral tablet] PHARMETICS (2011) INC"|"ibuprofen 200 mg oral tablet"|9003692
"02272849"|"IBUPROFEN TABLETS 200 MG [ibuprofen 200 mg oral tablet] VITA HEALTH PRODUCTS INC"|"ibuprofen 200 mg oral tablet"|9003692
"02272857"|"IBUPROFEN CAPLETS 200 MG [ibuprofen 200 mg oral tablet] VITA HEALTH PRODUCTS INC"|"ibuprofen 200 mg oral tablet"|9003692
"02293013"|"PAMPRIN IBUPROFEN FORMULA [ibuprofen 400 mg oral tablet] APOTEX INC"|"ibuprofen 400 mg oral tablet"|9003697
"02314754"|"IBUPROFEN [ibuprofen 200 mg oral tablet] PHARMASCIENCE INC"|"ibuprofen 200 mg oral tablet"|9003692
"02314762"|"IBUPROFEN [ibuprofen 200 mg oral tablet] PHARMASCIENCE INC"|"ibuprofen 200 mg oral tablet"|9003692
"02314770"|"EXTRA STRENGTH IBUPROFEN [ibuprofen 400 mg oral tablet] PHARMASCIENCE INC"|"ibuprofen 400 mg oral tablet"|9003697
"02317338"|"IBUPROFEN CAPLETS [ibuprofen 400 mg oral tablet] PHARMETICS (2011) INC"|"ibuprofen 400 mg oral tablet"|9003697
"02317982"|"IBUPROFEN MENSTRUAL PAIN RELIEF [ibuprofen 400 mg oral tablet] APOTEX INC"|"ibuprofen 400 mg oral tablet"|9003697
"02355701"|"ADVIL MUSCLE AND JOINT [ibuprofen 400 mg oral tablet] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 400 mg oral tablet"|9003697
"02368072"|"IBUPROFEN TABLETS [ibuprofen 200 mg oral tablet] VITA HEALTH PRODUCTS INC"|"ibuprofen 200 mg oral tablet"|9003692
"02368080"|"IBUPROFEN CAPLETS [ibuprofen 200 mg oral tablet] VITA HEALTH PRODUCTS INC"|"ibuprofen 200 mg oral tablet"|9003692
"02368099"|"IBUPROFEN EXTRA STRENGTH CAPLETS [ibuprofen 400 mg oral tablet] VITA HEALTH PRODUCTS INC"|"ibuprofen 400 mg oral tablet"|9003697
"02374226"|"MUSCLE & JOINT [ibuprofen 400 mg oral tablet] VITA HEALTH PRODUCTS INC"|"ibuprofen 400 mg oral tablet"|9003697
"02377101"|"IBUPROFEN MUSCLE AND JOINT [ibuprofen 400 mg oral tablet] PHARMASCIENCE INC"|"ibuprofen 400 mg oral tablet"|9003697
"02401290"|"JAMP-IBUPROFEN [ibuprofen 400 mg oral tablet] JAMP PHARMA CORPORATION"|"ibuprofen 400 mg oral tablet"|9003697
"02439689"|"IBUPROFEN [ibuprofen 200 mg oral tablet] APOTEX INC"|"ibuprofen 200 mg oral tablet"|9003692
"02439727"|"IBUPROFEN CAPLETS [ibuprofen 200 mg oral tablet] APOTEX INC"|"ibuprofen 200 mg oral tablet"|9003692
"02439735"|"IBUPROFEN CAPLETS [ibuprofen 400 mg oral tablet] APOTEX INC"|"ibuprofen 400 mg oral tablet"|9003697
"02443562"|"ADVIL 12 HOUR [ibuprofen 600 mg prolonged release oral tablet] PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"|"ibuprofen 600 mg prolonged release oral tablet"|9003701
"02376857"|"CALDOLOR [ibuprofen 100 mg per mL solution for injection] ALVEDA PHARMACEUTICALS INC"|"ibuprofen 100 mg per ml solution for injection"|NA
"00564966"|"LOZIDE [indapamide 2.5 mg oral tablet] SERVIER CANADA INC"|"indapamide 2.5 mg oral tablet"|9003744
"02153483"|"MYLAN-INDAPAMIDE [indapamide 2.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"indapamide 2.5 mg oral tablet"|9003744
"02179709"|"LOZIDE [indapamide 1.25 mg oral tablet] SERVIER CANADA INC"|"indapamide 1.25 mg oral tablet"|9003742
"02223678"|"APO-INDAPAMIDE 2.5MG TABLETS [indapamide 2.5 mg oral tablet] APOTEX INC"|"indapamide 2.5 mg oral tablet"|9003744
"02231184"|"TEVA-INDAPAMIDE [indapamide 2.5 mg oral tablet] TEVA CANADA LIMITED"|"indapamide 2.5 mg oral tablet"|9003744
"02239619"|"PMS-INDAPAMIDE [indapamide 1.25 mg oral tablet] PHARMASCIENCE INC"|"indapamide 1.25 mg oral tablet"|9003742
"02239620"|"PMS-INDAPAMIDE [indapamide 2.5 mg oral tablet] PHARMASCIENCE INC"|"indapamide 2.5 mg oral tablet"|9003744
"02239913"|"DOM-INDAPAMIDE TABLETS 1.25MG [indapamide 1.25 mg oral tablet] DOMINION PHARMACAL"|"indapamide 1.25 mg oral tablet"|9003742
"02239917"|"DOM-INDAPAMIDE TABLETS 2.5MG [indapamide 2.5 mg oral tablet] DOMINION PHARMACAL"|"indapamide 2.5 mg oral tablet"|9003744
"02240067"|"MYLAN-INDAPAMIDE [indapamide 1.25 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"indapamide 1.25 mg oral tablet"|9003742
"02240349"|"PHL-INDAPAMIDE [indapamide 1.25 mg oral tablet] PHARMEL INC"|"indapamide 1.25 mg oral tablet"|9003742
"02240350"|"PHL-INDAPAMIDE [indapamide 2.5 mg oral tablet] PHARMEL INC"|"indapamide 2.5 mg oral tablet"|9003744
"02242125"|"RIVA-INDAPAMIDE 2.5 MG [indapamide 2.5 mg oral tablet] LABORATOIRE RIVA INC"|"indapamide 2.5 mg oral tablet"|9003744
"02245246"|"APO-INDAPAMIDE 1.25 MG TABLETS [indapamide 1.25 mg oral tablet] APOTEX INC"|"indapamide 1.25 mg oral tablet"|9003742
"02247245"|"RIVA-INDAPAMIDE 1.25 [indapamide 1.25 mg oral tablet] LABORATOIRE RIVA INC"|"indapamide 1.25 mg oral tablet"|9003742
"02312530"|"PRO-INDAPAMIDE [indapamide 1.25 mg oral tablet] PRO DOC LIMITEE"|"indapamide 1.25 mg oral tablet"|9003742
"02312549"|"PRO-INDAPAMIDE [indapamide 2.5 mg oral tablet] PRO DOC LIMITEE"|"indapamide 2.5 mg oral tablet"|9003744
"02373904"|"JAMP-INDAPAMIDE [indapamide 1.25 mg oral tablet] JAMP PHARMA CORPORATION"|"indapamide 1.25 mg oral tablet"|9003742
"02373912"|"JAMP-INDAPAMIDE [indapamide 2.5 mg oral tablet] JAMP PHARMA CORPORATION"|"indapamide 2.5 mg oral tablet"|9003744
"02445824"|"INDAPAMIDE [indapamide 1.25 mg oral tablet] SANIS HEALTH INC"|"indapamide 1.25 mg oral tablet"|9003742
"02445832"|"INDAPAMIDE [indapamide 2.5 mg oral tablet] SANIS HEALTH INC"|"indapamide 2.5 mg oral tablet"|9003744
"02246568"|"COVERSYL PLUS LD [indapamide 0.625 mg and perindopril erbumine 2 mg oral tablet] SERVIER CANADA INC"|"indapamide 0.625 mg and perindopril erbumine 2 mg oral tablet"|9003740
"02246569"|"COVERSYL PLUS [indapamide 1.25 mg and perindopril erbumine 4 mg oral tablet] SERVIER CANADA INC"|"indapamide 1.25 mg and perindopril erbumine 4 mg oral tablet"|9003741
"02321653"|"COVERSYL PLUS HD [indapamide 2.5 mg and perindopril erbumine 8 mg oral tablet] SERVIER CANADA INC"|"indapamide 2.5 mg and perindopril erbumine 8 mg oral tablet"|9003743
"00337420"|"TEVA-INDOMETHACIN [indomethacin 25 mg oral capsule] TEVA CANADA LIMITED"|"indomethacin 25 mg oral capsule"|9003749
"00337439"|"TEVA-INDOMETHACIN [indomethacin 50 mg oral capsule] TEVA CANADA LIMITED"|"indomethacin 50 mg oral capsule"|9003750
"00611158"|"APO INDOMETHACIN CAP 25MG [indomethacin 25 mg oral capsule] APOTEX INC"|"indomethacin 25 mg oral capsule"|9003749
"00611166"|"APO INDOMETHACIN CAP 50MG [indomethacin 50 mg oral capsule] APOTEX INC"|"indomethacin 50 mg oral capsule"|9003750
"01934139"|"RATIO-INDOMETHACIN [indomethacin 100 mg suppository] TEVA CANADA LIMITED"|"indomethacin 100 mg suppository"|9003748
"02231799"|"SANDOZ INDOMETHACIN [indomethacin 50 mg per sup suppository] SANDOZ CANADA INCORPORATED"|"indomethacin 50 mg per sup suppository"|9003751
"02231800"|"SANDOZ INDOMETHACIN [indomethacin 100 mg per sup suppository] SANDOZ CANADA INCORPORATED"|"indomethacin 100 mg per sup suppository"|9003747
"02244353"|"NOVORAPID [insulin aspart 100 unit per mL solution for injection] NOVO NORDISK CANADA INC"|"insulin aspart 100 unit per ml solution for injection"|NA
"02245397"|"NOVORAPID [insulin aspart 100 unit per mL solution for injection] NOVO NORDISK CANADA INC"|"insulin aspart 100 unit per ml solution for injection"|NA
"02377209"|"NOVORAPID [insulin aspart 100 unit per mL solution for injection] NOVO NORDISK CANADA INC"|"insulin aspart 100 unit per ml solution for injection"|NA
"02271842"|"LEVEMIR PENFILL [insulin detemir 100 unit per mL solution for injection] NOVO NORDISK CANADA INC"|"insulin detemir 100 unit per ml solution for injection"|NA
"02412829"|"LEVEMIR FLEXTOUCH [insulin detemir 100 unit per mL solution for injection] NOVO NORDISK CANADA INC"|"insulin detemir 100 unit per ml solution for injection"|NA
"02245689"|"LANTUS [insulin glargine 100 unit per mL solution for injection] SANOFI-AVENTIS CANADA INC"|"insulin glargine 100 unit per ml solution for injection"|NA
"02251930"|"LANTUS [insulin glargine 100 unit per mL solution for injection] SANOFI-AVENTIS CANADA INC"|"insulin glargine 100 unit per ml solution for injection"|NA
"02294338"|"LANTUS [insulin glargine 100 unit per mL solution for injection] SANOFI-AVENTIS CANADA INC"|"insulin glargine 100 unit per ml solution for injection"|NA
"02441829"|"TOUJEO SOLOSTAR [insulin glargine 300 unit per mL solution for injection] SANOFI-AVENTIS CANADA INC"|"insulin glargine 300 unit per ml solution for injection"|NA
"02444844"|"BASAGLAR [insulin glargine 100 unit per mL solution for injection] ELI LILLY CANADA INC"|"insulin glargine 100 unit per ml solution for injection"|NA
"02444852"|"BASAGLAR [insulin glargine 100 unit per mL solution for injection] ELI LILLY CANADA INC"|"insulin glargine 100 unit per ml solution for injection"|NA
"02229704"|"HUMALOG [insulin lispro 100 unit per mL solution for injection] ELI LILLY CANADA INC"|"insulin lispro 100 unit per ml solution for injection"|NA
"02229705"|"HUMALOG  (CARTRIDGE) [insulin lispro 100 unit per mL solution for injection] ELI LILLY CANADA INC"|"insulin lispro 100 unit per ml solution for injection"|NA
"02403412"|"HUMALOG  (KWIKPEN) [insulin lispro 100 unit per mL solution for injection] ELI LILLY CANADA INC"|"insulin lispro 100 unit per ml solution for injection"|NA
"02439611"|"HUMALOG 200 UNITS/ML KWIKPEN [insulin lispro 200 unit per mL solution for injection] ELI LILLY CANADA INC"|"insulin lispro 200 unit per ml solution for injection"|NA
"02097168"|"RATIO-IPRATROPIUM UDV [ipratropium bromide 250 mcg per mL inhalation solution] TEVA CANADA LIMITED"|"ipratropium bromide 250 mcg per ml inhalation solution"|NA
"02097176"|"RATIO-IPRATROPIUM UDV [ipratropium bromide 125 mcg per mL inhalation solution] TEVA CANADA LIMITED"|"ipratropium bromide 125 mcg per ml inhalation solution"|NA
"02126222"|"APO-IPRAVENT SOLUTION - INH 250MCG/ML [ipratropium bromide 250 mcg per mL inhalation solution] APOTEX INC"|"ipratropium bromide 250 mcg per ml inhalation solution"|NA
"02216221"|"TEVA-IPRATROPIUM STERINEBS [ipratropium bromide 0.025 % inhalation solution] TEVA CANADA LIMITED"|"ipratropium bromide 0.025 % inhalation solution"|9003822
"02231135"|"PMS-IPRATROPIUM [ipratropium bromide 125 mcg per mL inhalation solution] PHARMASCIENCE INC"|"ipratropium bromide 125 mcg per ml inhalation solution"|NA
"02231136"|"PMS-IPRATROPIUM [ipratropium bromide 250 mcg per mL inhalation solution] PHARMASCIENCE INC"|"ipratropium bromide 250 mcg per ml inhalation solution"|NA
"02231244"|"PMS-IPRATROPIUM [ipratropium bromide 250 mcg per mL inhalation solution] PHARMASCIENCE INC"|"ipratropium bromide 250 mcg per ml inhalation solution"|NA
"02231245"|"PMS-IPRATROPIUM [ipratropium bromide 250 mcg per mL inhalation solution] PHARMASCIENCE INC"|"ipratropium bromide 250 mcg per ml inhalation solution"|NA
"02231494"|"APO-IPRAVENT STERULES [ipratropium bromide 0.025 % per % inhalation solution] APOTEX INC"|"ipratropium bromide 0.025 % per % inhalation solution"|9003823
"02239131"|"MYLAN-IPRATROPIUM SOLUTION [ipratropium bromide 0.25 mg per mL inhalation solution] MYLAN PHARMACEUTICALS ULC"|"ipratropium bromide 0.25 mg per ml inhalation solution"|NA
"02243827"|"APO-IPRAVENT STERULES [ipratropium bromide 125 mcg per mL inhalation solution] APOTEX INC"|"ipratropium bromide 125 mcg per ml inhalation solution"|NA
"02239627"|"PMS-IPRATROPIUM [ipratropium bromide 0.3 mg per mL inhalation vapour, liquid] PHARMASCIENCE INC"|"ipratropium bromide 0.3 mg per ml inhalation vapour, liquid"|NA
"02240508"|"DOM-IPRATROPIUM [ipratropium bromide 0.3 mg per mL inhalation vapour, liquid] DOMINION PHARMACAL"|"ipratropium bromide 0.3 mg per ml inhalation vapour, liquid"|NA
"02163705"|"ATROVENT NASAL SPRAY - 21MCG/AEM [ipratropium bromide 21 mcg per act nasal spray, solution] BOEHRINGER INGELHEIM (CANADA) LTD LTEE"|"ipratropium bromide 21 mcg per act nasal spray, solution"|9003832
"02163713"|"ATROVENT NASAL SPRAY - 42MCG/AEM [ipratropium bromide 42 mcg per act nasal spray, solution] BOEHRINGER INGELHEIM (CANADA) LTD LTEE"|"ipratropium bromide 42 mcg per act nasal spray, solution"|9003835
"02240508"|"DOM-IPRATROPIUM [ipratropium bromide 0.3 mg per mL nasal spray, solution] DOMINION PHARMACAL"|"ipratropium bromide 0.3 mg per ml nasal spray, solution"|NA
"02246083"|"IPRAVENT [ipratropium bromide 0.03 % nasal spray, solution] AA PHARMA INC"|"ipratropium bromide 0.03 % nasal spray, solution"|9003824
"02246084"|"IPRAVENT [ipratropium bromide 0.06 % nasal spray, solution] AA PHARMA INC"|"ipratropium bromide 0.06 % nasal spray, solution"|9003825
"02163705"|"ATROVENT NASAL SPRAY - 21MCG/AEM [ipratropium bromide 21 mcg per act pressurised inhalation] BOEHRINGER INGELHEIM (CANADA) LTD LTEE"|"ipratropium bromide 21 mcg per act pressurised inhalation"|9003833
"02163713"|"ATROVENT NASAL SPRAY - 42MCG/AEM [ipratropium bromide 42 mcg per act pressurised inhalation] BOEHRINGER INGELHEIM (CANADA) LTD LTEE"|"ipratropium bromide 42 mcg per act pressurised inhalation"|9003836
"02247686"|"ATROVENT HFA [ipratropium bromide 20 mcg per act pressurised inhalation] BOEHRINGER INGELHEIM (CANADA) LTD LTEE"|"ipratropium bromide 20 mcg per act pressurised inhalation"|9003831
"02237923"|"AVAPRO [irbesartan 75 mg oral tablet] SANOFI-AVENTIS CANADA INC"|"irbesartan 75 mg oral tablet"|9003839
"02237924"|"AVAPRO [irbesartan 150 mg oral tablet] SANOFI-AVENTIS CANADA INC"|"irbesartan 150 mg oral tablet"|9003837
"02237925"|"AVAPRO [irbesartan 300 mg oral tablet] SANOFI-AVENTIS CANADA INC"|"irbesartan 300 mg oral tablet"|9003838
"02315971"|"TEVA-IRBESARTAN [irbesartan 75 mg oral tablet] TEVA CANADA LIMITED"|"irbesartan 75 mg oral tablet"|9003839
"02315998"|"TEVA-IRBESARTAN [irbesartan 150 mg oral tablet] TEVA CANADA LIMITED"|"irbesartan 150 mg oral tablet"|9003837
"02316005"|"TEVA-IRBESARTAN [irbesartan 300 mg oral tablet] TEVA CANADA LIMITED"|"irbesartan 300 mg oral tablet"|9003838
"02316390"|"RATIO-IRBESARTAN [irbesartan 75 mg oral tablet] TEVA CANADA LIMITED"|"irbesartan 75 mg oral tablet"|9003839
"02316404"|"RATIO-IRBESARTAN [irbesartan 150 mg oral tablet] TEVA CANADA LIMITED"|"irbesartan 150 mg oral tablet"|9003837
"02316412"|"RATIO-IRBESARTAN [irbesartan 300 mg oral tablet] TEVA CANADA LIMITED"|"irbesartan 300 mg oral tablet"|9003838
"02317060"|"PMS-IRBESARTAN [irbesartan 75 mg oral tablet] PHARMASCIENCE INC"|"irbesartan 75 mg oral tablet"|9003839
"02317079"|"PMS-IRBESARTAN [irbesartan 150 mg oral tablet] PHARMASCIENCE INC"|"irbesartan 150 mg oral tablet"|9003837
"02317087"|"PMS-IRBESARTAN [irbesartan 300 mg oral tablet] PHARMASCIENCE INC"|"irbesartan 300 mg oral tablet"|9003838
"02328070"|"ACT IRBESARTAN [irbesartan 75 mg oral tablet] ACTAVIS PHARMA COMPANY"|"irbesartan 75 mg oral tablet"|9003839
"02328089"|"ACT IRBESARTAN [irbesartan 150 mg oral tablet] ACTAVIS PHARMA COMPANY"|"irbesartan 150 mg oral tablet"|9003837
"02328100"|"ACT IRBESARTAN [irbesartan 300 mg oral tablet] ACTAVIS PHARMA COMPANY"|"irbesartan 300 mg oral tablet"|9003838
"02328461"|"SANDOZ IRBESARTAN [irbesartan 75 mg oral tablet] SANDOZ CANADA INCORPORATED"|"irbesartan 75 mg oral tablet"|9003839
"02328488"|"SANDOZ IRBESARTAN [irbesartan 150 mg oral tablet] SANDOZ CANADA INCORPORATED"|"irbesartan 150 mg oral tablet"|9003837
"02328496"|"SANDOZ IRBESARTAN [irbesartan 300 mg oral tablet] SANDOZ CANADA INCORPORATED"|"irbesartan 300 mg oral tablet"|9003838
"02347296"|"MYLAN-IRBESARTAN [irbesartan 75 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"irbesartan 75 mg oral tablet"|9003839
"02347318"|"MYLAN-IRBESARTAN [irbesartan 150 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"irbesartan 150 mg oral tablet"|9003837
"02347326"|"MYLAN-IRBESARTAN [irbesartan 300 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"irbesartan 300 mg oral tablet"|9003838
"02365197"|"IRBESARTAN [irbesartan 75 mg oral tablet] PRO DOC LIMITEE"|"irbesartan 75 mg oral tablet"|9003839
"02365200"|"IRBESARTAN [irbesartan 150 mg oral tablet] PRO DOC LIMITEE"|"irbesartan 150 mg oral tablet"|9003837
"02365219"|"IRBESARTAN [irbesartan 300 mg oral tablet] PRO DOC LIMITEE"|"irbesartan 300 mg oral tablet"|9003838
"02372193"|"DOM-IRBESARTAN [irbesartan 150 mg oral tablet] DOMINION PHARMACAL"|"irbesartan 150 mg oral tablet"|9003837
"02372347"|"IRBESARTAN [irbesartan 75 mg oral tablet] SANIS HEALTH INC"|"irbesartan 75 mg oral tablet"|9003839
"02372371"|"IRBESARTAN [irbesartan 150 mg oral tablet] SANIS HEALTH INC"|"irbesartan 150 mg oral tablet"|9003837
