"ntp_formal_name","ccdd","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code"
"pamabrom 50 mg oral tablet",FALSE,1,FALSE,2001-03-12,9003571
"etanercept 25 mg and water 1 mL NA",FALSE,1,FALSE,2001-03-14,9003572
"etanercept 25 mg and water 1 mL powder for solution for injection",FALSE,1,FALSE,2001-03-14,9003573
"etanercept 25 mg and water 1 mL solution for injection",FALSE,1,FALSE,2001-03-14,9003574
"octinoxate 2 % and padimate o 1.4 % cutaneous spray",FALSE,1,FALSE,2001-03-15,9003575
"ifosfamide 1 g per vial powder for solution for injection",FALSE,2,FALSE,2001-03-20,9003576
"prednicarbate 0.1 % cutaneous cream",FALSE,1,FALSE,2001-03-21,9003577
"prednicarbate 0.1 % cutaneous ointment",FALSE,1,FALSE,2001-03-21,9003578
"standardized bermuda grass pollen 10000 unit per mL solution for injection",FALSE,1,FALSE,2001-03-26,9003579
"fomepizole 1 g per mL solution for injection",FALSE,2,FALSE,2001-03-30,9003580
"allergen extract - alum precipitated 10000 unit per mL solution for injection",FALSE,1,FALSE,2001-04-01,9003581
"allergen extract - alum precipitated 1000 unit per mL solution for injection",FALSE,1,FALSE,2001-04-01,9003582
"allergen extract - alum precipitated 100 unit per mL solution for injection",FALSE,1,FALSE,2001-04-01,9003583
"allergen extract - diagnostic 0 unit per mL cutaneous liquid",FALSE,1,FALSE,2001-04-01,9003584
"allergen extract - diagnostic 0 unit per mL solution for injection",FALSE,1,FALSE,2001-04-01,9003585
"allergenic extracts 0 unit per mL solution for injection",FALSE,1,FALSE,2001-04-01,9003586
"linezolid 600 mg oral tablet",FALSE,3,FALSE,2001-04-06,9003587
"avobenzone 3 % and hydroquinone 4 % and octinoxate 7.5 % cutaneous cream",FALSE,1,FALSE,2001-04-09,9003588
"hydroquinone 4 % cutaneous cream",FALSE,3,FALSE,2001-04-09,9003589
"hepatitis b surface antigen (recombinant) 10 mcg per mL solution for injection",FALSE,1,FALSE,2001-04-11,9003590
"standardized meadow fescue grass pollen 10000 unit per mL solution for injection",FALSE,1,FALSE,2001-04-11,9003591
"sweet vernal grass 10000 unit per mL solution for injection",FALSE,1,FALSE,2001-04-11,9003592
"NA 40 mg per mL intravesical solution",FALSE,1,FALSE,2001-04-23,9003593
"acetylcysteine 200 mg per mL inhalation solution",FALSE,1,FALSE,2001-04-27,9003594
"acetylcysteine 200 mg per mL oral solution",FALSE,1,FALSE,2001-04-27,9003595
"acetylcysteine 200 mg per mL solution for injection",FALSE,2,FALSE,2001-04-27,9003596
"framycetin sulfate 12.5 mg per mL and gramicidin 0.05 mg per mL and phenylephrine hydrochloride 2.5 mg per mL nasal spray",FALSE,1,FALSE,2001-05-04,9003597
"framycetin sulfate 15 mg per g and gramicidin 50 mcg per g cutaneous ointment",FALSE,1,FALSE,2001-05-04,9003598
"calcium carbonate 800 mg and famotidine 10 mg and magnesium hydroxide 165 mg chewable tablet",FALSE,1,FALSE,2001-05-14,9003599
"sirolimus 1 mg per mL oral solution",FALSE,1,FALSE,2001-05-15,9003600
"eprosartan (eprosartan mesylate) 600 mg oral tablet",FALSE,1,FALSE,2001-05-25,9003601
"oxaprozin 600 mg oral tablet",FALSE,1,FALSE,2001-05-29,9003602
"calcium chloride 20 mg per 100 mL and potassium chloride 179 mg per 100 mL and sodium chloride 600 mg per 100 mL and sodium lactate 310 mg per 100 mL solution for injection",FALSE,1,FALSE,2001-05-31,9003603
"mepivacaine hydrochloride 1 % solution for injection",FALSE,2,FALSE,2001-06-01,9003604
"chloroxylenol 0.5 % cutaneous solution",FALSE,1,FALSE,2001-06-04,9003605
"chloroxylenol 1.25 % cutaneous solution",FALSE,1,FALSE,2001-06-04,9003606
"iron (iron sucrose) 20 mg per mL solution for injection",FALSE,1,FALSE,2001-06-05,9003607
"linezolid 2 mg per mL solution for injection",FALSE,3,FALSE,2001-06-07,9003608
"standardized redtop grass pollen 10000 unit per mL solution for injection",FALSE,1,FALSE,2001-06-11,9003609
"chlorhexidine gluconate 0.5 % and isopropyl alcohol 70 % pad",FALSE,1,FALSE,2001-06-14,9003610
"infliximab 100 mg per vial powder for solution for injection",FALSE,3,FALSE,2001-06-14,9003611
"phentolamine mesylate 5 mg per mL solution for injection",FALSE,1,FALSE,2001-06-15,9003612
"misoprostol 100 mcg oral tablet",FALSE,2,FALSE,2001-06-18,9003613
"misoprostol 200 mcg oral tablet",FALSE,2,FALSE,2001-06-18,9003614
"avobenzone 3 % and octocrylene 10 % lotion",FALSE,1,FALSE,2001-06-19,9003615
"corynebacterium diphtheriae crm-197 protein 20 mcg per 0.5 mL and pneumococcal polysaccharide serotype 14 2 mcg per 0.5 mL and pneumococcal polysaccharide serotype 18c 2 mcg per 0.5 mL and pneumococcal polysaccharide serotype 19f 2 mcg per 0.5 mL and pneumococcal polysaccharide serotype 23f 2 mcg per 0.5 mL and pneumococcal polysaccharide serotype 4 2 mcg per 0.5 mL and pneumococcal polysaccharide serotype 6b 4 mcg per 0.5 mL and pneumococcal polysaccharide serotype 9v 2 mcg per 0.5 mL suspension for injection",FALSE,1,TRUE,2001-06-20,9003616
"entacapone 200 mg oral tablet",FALSE,4,FALSE,2001-06-21,9003617
"bupivacaine hydrochloride 2.5 mg per mL and epinephrine bitartrate 9.1 mcg per mL solution for injection",FALSE,1,FALSE,2001-07-15,9003618
"bupivacaine hydrochloride 5 mg per mL and epinephrine bitartrate 9.1 mcg per mL solution for injection",FALSE,1,FALSE,2001-07-15,9003619
"mepivacaine hydrochloride 20 mg per mL solution for injection",FALSE,1,FALSE,2001-07-15,9003620
"tetracaine hydrochloride 20 mg per 2 mL powder for solution for injection",FALSE,1,FALSE,2001-07-15,9003621
"ceftazidime (ceftazidime pentahydrate) 1 g per vial powder for solution for injection",FALSE,2,FALSE,2001-07-18,9003622
"brompheniramine maleate 2 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL oral liquid",FALSE,3,FALSE,2001-07-23,9003623
"brompheniramine maleate 2 mg per 5 mL and dextromethorphan hydrobromide 10 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL oral liquid",FALSE,3,FALSE,2001-07-25,9003624
"mineral oil light 100 % cutaneous liquid",FALSE,1,FALSE,2001-07-27,9003625
"phenylephrine hydrochloride 10 mg per 1 mL solution for injection",FALSE,1,FALSE,2001-07-30,9003626
"trimethoprim 200 mg oral tablet",FALSE,1,FALSE,2001-07-30,9003627
"sufentanil (sufentanil citrate) 50 mcg per mL solution for injection",FALSE,2,FALSE,2001-08-01,9003628
"tretinoin 0.1 % cutaneous gel",FALSE,1,FALSE,2001-08-01,9003629
"tripelennamine hydrochloride 2 % cutaneous cream",FALSE,1,FALSE,2001-08-01,9003630
"framycetin sulfate 5 mg per g ophthalmic ointment",FALSE,1,FALSE,2001-08-03,9003631
"framycetin sulfate 5 mg per mL ophthalmic drops",FALSE,1,FALSE,2001-08-03,9003632
"gadoversetamide 330.9 mg per mL solution for injection",FALSE,1,FALSE,2001-08-20,9003633
"deferoxamine mesylate 2 g per vial powder for solution for injection",FALSE,2,FALSE,2001-08-21,9003634
"caspofungin (caspofungin acetate) 50 mg per vial powder for solution for injection",FALSE,2,FALSE,2001-08-23,9003635
"diluent 3.15 mL and somatropin 12 mg powder for solution for injection",FALSE,1,FALSE,2001-08-28,9003636
"diluent 3.15 mL and somatropin 12 mg solution for injection",FALSE,1,FALSE,2001-08-28,9003637
"pamidronate disodium 3 mg per mL solution for injection",FALSE,4,FALSE,2001-08-31,9003638
"pamidronate disodium 6 mg per mL solution for injection",FALSE,4,FALSE,2001-08-31,9003639
"pamidronate disodium 9 mg per mL solution for injection",FALSE,4,FALSE,2001-08-31,9003640
"tazarotene 0.05 % cutaneous cream",FALSE,1,FALSE,2001-08-31,9003641
"tazarotene 0.1 % cutaneous cream",FALSE,1,FALSE,2001-08-31,9003642
"acetaminophen 650 mg per pck and pheniramine maleate 20 mg per pck and phenylephrine hydrochloride 10 mg per pck and vitamin c 50 mg per pck oral powder",FALSE,1,FALSE,2001-09-01,9003643
"benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel",FALSE,3,FALSE,2001-09-04,9003644
"brompheniramine maleate 2 mg per 5 mL and codeine phosphate 10 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup",FALSE,1,FALSE,2001-09-05,9003645
"brompheniramine maleate 2 mg per 5 mL and guaifenesin 100 mg per 5 mL and hydrocodone bitartrate 1.8 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup",FALSE,1,FALSE,2001-09-06,9003646
"misoprostol 0.1 mg oral tablet",FALSE,1,FALSE,2001-09-20,9003647
"misoprostol 0.2 mg oral tablet",FALSE,1,FALSE,2001-09-20,9003648
"methacholine chloride 1280 mg per vial powder for nebuliser solution",FALSE,1,FALSE,2001-09-24,9003649
"diluent 3.15 mL and somatropin 6 mg powder for solution for injection",FALSE,1,FALSE,2001-09-25,9003650
"diluent 3.15 mL and somatropin 6 mg solution for injection",FALSE,1,FALSE,2001-09-25,9003651
"standardized timothy grass pollen 10000 unit per mL solution for injection",FALSE,2,FALSE,2001-09-26,9003652
"brompheniramine maleate 2 mg per 5 mL and codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup",FALSE,1,FALSE,2001-09-28,9003653
"miconazole nitrate 4 % vaginal cream",FALSE,1,FALSE,2001-10-10,9003654
"streptomycin (streptomycin sulfate) 1 g per vial powder for solution for injection",FALSE,1,FALSE,2001-10-15,9003655
"ceftazidime (ceftazidime pentahydrate) 6 g per vial powder for solution for injection",FALSE,2,FALSE,2001-10-16,9003656
"follitropin beta 833 unit per mL solution for injection",FALSE,1,FALSE,2001-10-18,9003657
"tenecteplase 50 mg per vial powder for solution for injection",FALSE,1,FALSE,2001-10-18,9003658
"caspofungin (caspofungin acetate) 70 mg per vial powder for solution for injection",FALSE,2,FALSE,2001-10-23,9003659
"follitropin beta 100 unit per 0.5 mL solution for injection",FALSE,1,FALSE,2001-10-24,9003660
"follitropin beta 50 unit per 0.5 mL solution for injection",FALSE,1,FALSE,2001-10-24,9003661
"lamivudine 150 mg and zidovudine 300 mg and NA 300 mg oral tablet",FALSE,2,FALSE,2001-10-29,9003662
"paclitaxel (taxus canadensis) 6 mg per mL solution for injection",FALSE,1,FALSE,2001-10-31,9003663
"acetylsalicylic acid 81 mg chewable tablet",FALSE,3,FALSE,2001-11-01,9003664
"floctafenine 200 mg oral tablet",FALSE,1,FALSE,2001-11-14,9003665
"floctafenine 400 mg oral tablet",FALSE,1,FALSE,2001-11-14,9003666
"sodium carboxymethyl cellulose 10 mg per mL ophthalmic drops",FALSE,1,FALSE,2001-11-19,9003667
"sevelamer hydrochloride 800 mg oral tablet",FALSE,1,FALSE,2001-11-21,9003668
"avobenzone 2 % and octinoxate 7.5 % and oxybenzone 4.5 % cutaneous cream",FALSE,1,FALSE,2001-11-23,9003669
"betamethasone (betamethasone dipropionate) 0.5 mg per g and calcipotriol 50 mcg per g cutaneous ointment",FALSE,1,FALSE,2001-11-29,9003670
"mitoxantrone (mitoxantrone hydrochloride) 2 mg per mL solution for injection",FALSE,3,FALSE,2001-12-03,9003671
"betamethasone (betamethasone sodium phosphate) 1 mg per mL and gentamicin (gentamicin sulfate) 3 mg per mL ophthalmic drops",FALSE,1,FALSE,2001-12-04,9003672
"betamethasone (betamethasone sodium phosphate) 1 mg per mL and gentamicin (gentamicin sulfate) 3 mg per mL otic drops",FALSE,1,FALSE,2001-12-04,9003673
"bosentan (bosentan monohydrate) 125 mg oral tablet",FALSE,6,FALSE,2001-12-14,9003674
"bosentan (bosentan monohydrate) 62.5 mg oral tablet",FALSE,6,FALSE,2001-12-14,9003675
"midazolam (midazolam hydrochloride) 1 mg per mL solution for injection",FALSE,1,FALSE,2001-12-17,9003676
"midazolam (midazolam hydrochloride) 5 mg per mL solution for injection",FALSE,1,FALSE,2001-12-17,9003677
"NA 50 mg per vial powder for solution for injection",FALSE,1,FALSE,2001-12-20,9003678
"doxorubicin hydrochloride 2 mg per mL powder for suspension for infusion",FALSE,1,FALSE,2001-12-21,9003679
"ceftazidime (ceftazidime pentahydrate) 2 g per vial powder for solution for injection",FALSE,2,FALSE,2001-12-28,9003680
"acetaminophen 325 mg per 22 g and pheniramine maleate 20 mg per 22 g and phenylephrine hydrochloride 10 mg per 22 g and vitamin c (ascorbic acid) 50 mg per 22 g oral powder",FALSE,2,FALSE,2001-12-29,9003681
"acetaminophen 650 mg per 22 mg and pheniramine maleate 20 mg per 22 mg and phenylephrine hydrochloride 10 mg per 22 mg and vitamin c 50 mg per 22 mg oral powder",FALSE,1,FALSE,2001-12-29,9003682
"dextromethorphan hydrobromide 30 mg per 22 g and pheniramine maleate 20 mg per 22 g and phenylephrine hydrochloride 10 mg per 22 g powder for oral solution",FALSE,1,FALSE,2001-12-29,9003683
"didanosine 125 mg gastro-resistant capsule",FALSE,1,FALSE,2002-01-02,9003684
"didanosine 200 mg gastro-resistant capsule",FALSE,1,FALSE,2002-01-02,9003685
"didanosine 250 mg gastro-resistant capsule",FALSE,1,FALSE,2002-01-02,9003686
"didanosine 400 mg gastro-resistant capsule",FALSE,1,FALSE,2002-01-02,9003687
"acetaminophen 500 mg and diphenhydramine hydrochloride 12.5 mg and pseudoephedrine hydrochloride 30 mg oral tablet",FALSE,1,FALSE,2002-01-04,9003688
"acetaminophen 80 mg and chlorpheniramine maleate 0.5 mg and phenylephrine hydrochloride 1.25 mg oral tablet",FALSE,1,FALSE,2002-01-09,9003689
"desloratadine 5 mg oral tablet",FALSE,5,FALSE,2002-01-10,9003690
"meningococcal polysaccharide vaccine grp c 10 mcg per 0.5 mL and tetanus toxoid 20 mcg per 0.5 mL suspension for injection",FALSE,1,FALSE,2002-01-21,9003691
"biotin 12 mcg per mL and dexpanthenol (panthenol) 3 mg per mL and folic acid 80 mcg per mL and nicotinamide 8 mg per mL and pyridoxine hydrochloride 0.8 mg per mL and vitamin a 660 unit per mL and vitamin b12 (cyanocobalamin) 1 mcg per mL and vitamin b1 (thiamine hydrochloride) 0.6 mg per mL and vitamin b2 0.72 mg per mL and vitamin c 20 mg per mL and vitamin e (dl-alpha tocopheryl acetate) 2 unit per mL solution for injection",FALSE,1,TRUE,2002-01-28,9003692
"camphor 0.3 g per 100 g and glycol salicylate 1.25 g per 100 g and l-menthol 1 g per 100 g plaster",FALSE,1,FALSE,2002-02-01,9003693
"homosalate 14.5 % and octinoxate 7.4 % and oxybenzone 5.9 % cutaneous ointment",FALSE,1,FALSE,2002-02-02,9003694
"phospholipid 27 mg per mL and surfactant-associated proteins sp-b and sp-c 500 mcg per mL endotracheopulmonary instillation",FALSE,1,FALSE,2002-02-05,9003695
"budesonide 100 mcg and formoterol fumarate 6 mcg inhalation powder",FALSE,1,FALSE,2002-02-08,9003696
"budesonide 200 mcg and formoterol fumarate 6 mcg inhalation powder",FALSE,1,FALSE,2002-02-08,9003697
"perflutren 150 mcl per mL suspension for injection",FALSE,1,FALSE,2002-02-16,9003698
"lidocaine hydrochloride 2 % cutaneous liquid",FALSE,1,FALSE,2002-03-01,9003699
"trolamine salicylate 20 % cutaneous cream",FALSE,2,FALSE,2002-03-01,9003700
"avobenzone 2 % and octinoxate 8.5 % and oxybenzone 4 % lotion",FALSE,1,FALSE,2002-03-11,9003701
"glimepiride 1 mg oral tablet",FALSE,3,FALSE,2002-03-12,9003702
"glimepiride 2 mg oral tablet",FALSE,3,FALSE,2002-03-12,9003703
"glimepiride 4 mg oral tablet",FALSE,3,FALSE,2002-03-12,9003704
"octinoxate 7.5 % and oxybenzone 3 % and titanium dioxide 1 % cutaneous cream",FALSE,1,FALSE,2002-03-21,9003705
"oxcarbazepine 150 mg oral tablet",FALSE,3,FALSE,2002-04-01,9003706
"oxcarbazepine 300 mg oral tablet",FALSE,3,FALSE,2002-04-01,9003707
"oxcarbazepine 600 mg oral tablet",FALSE,3,FALSE,2002-04-01,9003708
"avobenzone 2 % and octinoxate 7.5 % and octisalate 5 % cutaneous cream",FALSE,4,FALSE,2002-04-08,9003709
"glatiramer acetate 20 mg per mL solution for injection",FALSE,1,FALSE,2002-05-01,9003710
"polycarbophil (calcium polycarbophil) 500 mg oral tablet",FALSE,2,FALSE,2002-05-01,9003711
"sodium hypochlorite 0.057 % cutaneous liquid",FALSE,1,FALSE,2002-05-01,9003712
"sodium hypochlorite 0.114 % cutaneous liquid",FALSE,1,FALSE,2002-05-01,9003713
"tirofiban (tirofiban hydrochloride) 5 mg per 100 mL solution for injection",FALSE,1,FALSE,2002-05-01,9003714
"conjugated estrogens 0.625 mg and medroxyprogesterone acetate 5 mg kit",FALSE,1,FALSE,2002-05-09,9003715
"conjugated estrogens 0.625 mg and medroxyprogesterone acetate 5 mg oral tablet",FALSE,1,FALSE,2002-05-09,9003716
"ipratropium bromide 0.5 mg per 2.5 mL and salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution",FALSE,3,FALSE,2002-05-14,9003717
"enoxaparin sodium 120 mg per 0.8 mL solution for injection",FALSE,1,FALSE,2002-05-21,9003718
"ketoconazole 2 % cutaneous cream",FALSE,1,FALSE,2002-05-23,9003719
"glucagon (recombinant dna origin) 1 mg per vial kit",FALSE,1,FALSE,2002-05-27,9003720
"glucagon (recombinant dna origin) 1 mg per vial NA",FALSE,1,FALSE,2002-05-27,9003721
"glucagon (recombinant dna origin) 1 mg per vial powder for solution for injection",FALSE,1,FALSE,2002-05-27,9003722
"anakinra 150 mg per mL solution for injection",FALSE,1,FALSE,2002-05-29,9003723
"vitamin c (ascorbic acid) 500 mg per mL solution for injection",FALSE,2,FALSE,2002-05-29,9003724
"avobenzone 2.5 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 3 % and titanium dioxide 0.8 % cutaneous cream",FALSE,1,FALSE,2002-06-01,9003725
"dimethicone 2 % lotion",FALSE,1,FALSE,2002-06-01,9003726
"sodium carboxymethyl cellulose 0.25 % ophthalmic drops",FALSE,2,FALSE,2002-06-01,9003727
"octinoxate 7.5 % and titanium dioxide 3 % cutaneous cream",FALSE,1,FALSE,2002-06-03,9003728
"NA 100 mg per mL solution for injection",FALSE,1,FALSE,2002-06-13,9003729
"diphenhydramine hydrochloride 6.25 mg per 5 mL syrup",FALSE,2,FALSE,2002-06-19,9003730
"loperamide hydrochloride 2 mg and simethicone 125 mg oral tablet",FALSE,1,FALSE,2002-06-20,9003731
"epoetin alfa 5000 unit per 0.5 mL solution for injection",FALSE,1,FALSE,2002-07-01,9003732
"trandolapril 2 mg and verapamil hydrochloride 240 mg prolonged-release oral tablet",FALSE,1,FALSE,2002-07-15,9003733
"trandolapril 4 mg and verapamil hydrochloride 240 mg prolonged-release oral tablet",FALSE,1,FALSE,2002-07-15,9003734
"valganciclovir (valganciclovir hydrochloride) 450 mg oral tablet",FALSE,4,FALSE,2002-07-16,9003735
"fondaparinux sodium 2.5 mg per 0.5 mL solution for injection",FALSE,2,FALSE,2002-07-19,9003736
"mefloquine (mefloquine hydrochloride) 250 mg oral tablet",FALSE,1,FALSE,2002-07-23,9003737
"methazolamide 50 mg oral tablet",FALSE,1,FALSE,2002-07-25,9003738
"dexamethasone (dexamethasone sodium metasulphobenzoate) 0.5 mg per mL and framycetin sulfate 5 mg per mL and gramicidin 0.05 mg per mL ophthalmic drops",FALSE,2,FALSE,2002-07-26,9003739
"dexamethasone (dexamethasone sodium metasulphobenzoate) 0.5 mg per mL and framycetin sulfate 5 mg per mL and gramicidin 0.05 mg per mL otic drops",FALSE,2,FALSE,2002-07-26,9003740
"brompheniramine maleate 4 mg per 5 mL and dextromethorphan hydrobromide 20 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL oral liquid",FALSE,2,FALSE,2002-08-01,9003741
"brompheniramine maleate 4 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL oral liquid",FALSE,1,FALSE,2002-08-01,9003742
"flunarizine (flunarizine hydrochloride) 5 mg oral capsule",FALSE,1,FALSE,2002-08-08,9003743
"thyrotropin alfa 0.9 mg per mL powder for solution for injection",FALSE,1,FALSE,2002-08-12,9003744
"ganirelix (ganirelix acetate) 250 mcg per 0.5 mL solution for injection",FALSE,1,FALSE,2002-08-23,9003745
"mycophenolate mofetil 200 mg per mL powder for oral suspension",FALSE,1,FALSE,2002-08-27,9003746
"avobenzone 1.8 % and octinoxate 7.5 % and oxybenzone 4 % cutaneous cream",FALSE,1,FALSE,2002-09-01,9003747
"avobenzone 2 % and ensulizole 1 % and octisalate 4 % and octocrylene 1 % lotion",FALSE,1,FALSE,2002-09-01,9003748
"oxcarbazepine 60 mg per mL oral suspension",FALSE,1,FALSE,2002-09-05,9003749
"chlorhexidine gluconate 2 % lotion",FALSE,1,FALSE,2002-09-09,9003750
"acetylsalicylic acid 325 mg and citric acid 1000 mg and sodium bicarbonate 1700 mg effervescent oral tablet",FALSE,1,FALSE,2002-09-10,9003751
"ammonium chloride 125 mg per 5 mL and codeine phosphate 3.3 mg per 5 mL and diphenhydramine hydrochloride 12.5 mg per 5 mL syrup",FALSE,1,FALSE,2002-09-13,9003752
"triclosan 0.5 % cutaneous solution",FALSE,3,FALSE,2002-09-15,9003753
"dimenhydrinate 50 mg oral capsule",FALSE,2,FALSE,2002-09-23,9003754
"fludarabine phosphate 10 mg oral tablet",FALSE,1,FALSE,2002-09-24,9003755
"alteplase 1 mg per mL powder for solution for injection",FALSE,1,FALSE,2002-09-26,9003756
"palivizumab 100 mg per vial powder for solution for injection",FALSE,1,FALSE,2002-09-26,9003757
"palivizumab 50 mg per vial powder for solution for injection",FALSE,1,FALSE,2002-09-26,9003758
"octinoxate 5 % lotion",FALSE,1,FALSE,2002-09-30,9003759
"trimebutine maleate 100 mg oral tablet",FALSE,1,FALSE,2002-10-21,9003760
"hepatitis b surface antigen (recombinant) 40 mcg per mL solution for injection",FALSE,1,FALSE,2002-10-24,9003761
"latanoprost 50 mcg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops",FALSE,6,FALSE,2002-10-24,9003762
"phenylephrine hydrochloride 1 % solution for injection",FALSE,1,FALSE,2002-11-01,9003763
"efavirenz 600 mg oral tablet",FALSE,4,FALSE,2002-11-05,9003764
"pyrithione zinc 1 g per 100 g shampoo",FALSE,1,FALSE,2002-11-27,9003765
"benzethonium chloride 0.1 % cutaneous liquid",FALSE,1,FALSE,2002-12-01,9003766
"varicella-zoster virus vaccine live attenuated (oka/merck strain) 1350 unit per 0.5 mL powder for solution for injection",FALSE,1,FALSE,2002-12-02,9003767
"cefuroxime (cefuroxime sodium) 750 mg per vial powder for solution for injection",FALSE,2,FALSE,2002-12-05,9003768
"cefuroxime (cefuroxime sodium) 7.5 g per vial powder for solution for injection",FALSE,2,FALSE,2002-12-05,9003769
"cefuroxime (cefuroxime sodium) 1.5 g per vial powder for solution for injection",FALSE,2,FALSE,2002-12-10,9003770
"lidocaine 5 % cutaneous gel",FALSE,3,FALSE,2002-12-17,9003771
"octinoxate 3 % and titanium dioxide 1.2 % cutaneous emulsion",FALSE,1,FALSE,2003-01-01,9003772
"octinoxate 6 % and oxybenzone 2 % and titanium dioxide 15 % cutaneous powder",FALSE,1,FALSE,2003-01-01,9003773
"dextran 70 0.1 % and glycerine 0.2 % and hypromellose 0.3 % ophthalmic drops",FALSE,1,FALSE,2003-01-02,9003774
"hydroquinone 4 % cutaneous gel",FALSE,1,FALSE,2003-01-13,9003775
"piperacillin (piperacillin sodium) 2 g per vial powder for solution for injection",FALSE,2,FALSE,2003-01-23,9003776
"piperacillin (piperacillin sodium) 3 g per vial powder for solution for injection",FALSE,2,FALSE,2003-01-23,9003777
"piperacillin (piperacillin sodium) 4 g per vial powder for solution for injection",FALSE,2,FALSE,2003-01-23,9003778
"hydroquinone 2 % cutaneous gel",FALSE,1,FALSE,2003-01-29,9003779
"ursodiol 500 mg oral tablet",FALSE,4,FALSE,2003-02-03,9003780
"triclosan 0.375 % cutaneous liquid",FALSE,1,FALSE,2003-03-04,9003781
"acetaminophen 500 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral tablet",FALSE,2,FALSE,2003-03-07,9003782
"cetirizine hydrochloride 5 mg and pseudoephedrine hydrochloride 120 mg prolonged-release oral tablet",FALSE,1,FALSE,2003-03-07,9003783
"docusate sodium 50 mg and sennosides 8.6 mg oral tablet",FALSE,5,FALSE,2003-03-07,9003784
"methacholine chloride 160 mg per vial powder for nebuliser solution",FALSE,1,FALSE,2003-03-12,9003785
"methacholine chloride 320 mg per vial powder for nebuliser solution",FALSE,1,FALSE,2003-03-12,9003786
"octinoxate 7.5 % and octisalate 5 % and octocrylene 7 % and oxybenzone 5 % cutaneous stick",FALSE,2,FALSE,2003-03-14,9003787
"avobenzone 2 % and ensulizole 1 % and octisalate 4 % and octocrylene 1.25 % lotion",FALSE,1,FALSE,2003-03-15,9003788
"pimecrolimus 1 % cutaneous cream",FALSE,1,FALSE,2003-03-24,9003789
"sirolimus 1 mg oral tablet",FALSE,1,FALSE,2003-03-25,9003790
"pramoxine hydrochloride 1 % and zinc acetate 0.1 % lotion",FALSE,2,FALSE,2003-04-02,9003791
"avobenzone 3 % and ensulizole 1.5 % and octocrylene 10 % and terephthalylidene dicamphor sulfonic acid 1 % lotion",FALSE,1,FALSE,2003-04-09,9003792
"hepatitis a vaccine, inactivated 80 unit per 0.5 mL suspension for injection",FALSE,1,FALSE,2003-04-09,9003793
"varicella-zoster virus vaccine live attenuated (oka/merck strain) 2000 unit per 0.5 mL and water 0.5 mL powder for solution for injection",FALSE,1,FALSE,2003-04-09,9003794
"recombinant cholera toxin b subunit 1 mg and vibrio cholerae inaba 48 classical biotype, heat inactivated 2.5e+10 unit and vibrio cholerae inaba 6973 e1 tor biotype, formalin inactivated 2.5e+10 unit and vibrio cholerae ogawa 50 classical biotype, formalin inactivated 2.5e+10 unit and vibrio cholerae ogawa 50 classical biotype, heat inactivated 2.5e+10 unit oral suspension",FALSE,1,FALSE,2003-04-15,9003795
"acetylsalicylic acid 80 mg oral tablet",FALSE,5,FALSE,2003-04-21,9003796
"pamidronate disodium 30 mg per vial powder for solution for injection",FALSE,1,FALSE,2003-04-23,9003797
"pamidronate disodium 90 mg per vial powder for solution for injection",FALSE,1,FALSE,2003-04-23,9003798
"anti-thymocyte globulin (rabbit) 25 mg per vial powder for solution for injection",FALSE,1,FALSE,2003-05-06,9003799
"NA 250 mg per vial powder for solution for injection",FALSE,1,FALSE,2003-05-08,9003800
"lidocaine 4 % cutaneous cream",FALSE,1,FALSE,2003-05-15,9003801
"lidocaine 5 % cutaneous cream",FALSE,3,FALSE,2003-05-15,9003802
"simethicone 180 mg oral tablet",FALSE,1,FALSE,2003-05-16,9003803
"cyproheptadine hydrochloride 2 mg per 5 mL syrup",FALSE,1,FALSE,2003-05-27,9003804
"acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral capsule",FALSE,8,FALSE,2003-06-04,9003805
"acetaminophen 325 mg per pck and pheniramine maleate 20 mg per pck and phenylephrine hydrochloride 10 mg per pck oral powder",FALSE,2,FALSE,2003-06-18,9003806
"milrinone (milrinone lactate) 1 mg per mL solution for injection",FALSE,2,FALSE,2003-06-25,9003807
"allergenic extract non-pollen 40000 unit per mL solution for injection",FALSE,3,FALSE,2003-06-30,9003808
"allergenic extracts pollens 40000 unit per mL solution for injection",FALSE,3,FALSE,2003-06-30,9003809
"alcohol anhydrous 61 % and chlorhexidine gluconate 1 % lotion",FALSE,1,FALSE,2003-07-02,9003810
