drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"18925","6","HAEMODIALYSIS","ADDED","02179121"
"18313","6","DIALYSIS","REMOVED","02161001"
"18436","6","DIALYSIS","REMOVED","00869708"
"81113","6","DIALYSIS","REMOVED","02325772"
"74786","6","DIALYSIS","REMOVED","02262479"
"74788","6","DIALYSIS","REMOVED","02262495"
"19738","6","HAEMODIALYSIS","ADDED","02210118"
"9855","6","HAEMODIALYSIS","ADDED","00860638"
"8584","6","HAEMODIALYSIS","ADDED","00774790"
"18155","6","DIALYSIS","REMOVED","00896950"
"78011","6","HAEMODIALYSIS","ADDED","02294761"
"88351","6","HAEMODIALYSIS","ADDED","02398567"
"49937","6","DIALYSIS","REMOVED","02230678"
"9854","6","HAEMODIALYSIS","ADDED","00860611"
"18429","6","HAEMODIALYSIS","ADDED","00869635"
"90009","6","HAEMODIALYSIS","ADDED","02415496"
"102046","56","ORAL","ADDED","02531313"
"86199","6","HAEMODIALYSIS","ADDED","02376490"
"61632","6","DIALYSIS","REMOVED","02238239"
"17130","6","DIALYSIS","REMOVED","00897825"
"81240","6","HAEMODIALYSIS","ADDED","02327082"
"101964","1","BLOCK/INFILTRATION","ADDED","02530457"
"18924","6","HAEMODIALYSIS","ADDED","02179016"
"49935","6","HAEMODIALYSIS","ADDED","02230676"
"71733","6","HAEMODIALYSIS","ADDED","02247483"
"73924","6","DIALYSIS","REMOVED","02254344"
"62964","6","DIALYSIS","REMOVED","02239490"
"75805","6","HAEMODIALYSIS","ADDED","02272539"
"18146","6","HAEMODIALYSIS","ADDED","00896969"
"62958","6","DIALYSIS","REMOVED","02239484"
"18434","6","HAEMODIALYSIS","ADDED","00869759"
"81275","6","DIALYSIS","REMOVED","02327422"
"74785","6","DIALYSIS","REMOVED","02262460"
"1462","6","HAEMODIALYSIS","ADDED","00039608"
"81592","6","HAEMODIALYSIS","ADDED","02330164"
"71895","6","DIALYSIS","REMOVED","02247634"
"85372","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02368730"
"6581","6","DIALYSIS","REMOVED","00678759"
"81573","6","DIALYSIS","REMOVED","02329972"
"50535","6","DIALYSIS","REMOVED","02231228"
"18196","6","HAEMODIALYSIS","ADDED","02158116"
"19744","6","DIALYSIS","REMOVED","02210096"
"66299","6","DIALYSIS","REMOVED","02242547"
"48613","6","DIALYSIS","REMOVED","02230081"
"18320","6","DIALYSIS","REMOVED","02161036"
"81272","6","DIALYSIS","REMOVED","02327406"
"18267","6","DIALYSIS","REMOVED","02158264"
"84862","6","HAEMODIALYSIS","ADDED","02363658"
"76226","6","HAEMODIALYSIS","ADDED","02276585"
"68057","6","HAEMODIALYSIS","ADDED","02244099"
"34877","6","HAEMODIALYSIS","ADDED","02178117"
"81600","6","DIALYSIS","REMOVED","02330245"
"95267","6","DIALYSIS","REMOVED","02464535"
"50685","6","HAEMODIALYSIS","ADDED","02231368"
"81574","6","DIALYSIS","REMOVED","02329980"
"49942","6","DIALYSIS","REMOVED","02230682"
"18927","6","HAEMODIALYSIS","ADDED","02178982"
"102052","70","TOPICAL","ADDED","02531380"
"34875","6","HAEMODIALYSIS","ADDED","02178095"
"7374","6","HAEMODIALYSIS","ADDED","00732435"
"84861","6","HAEMODIALYSIS","ADDED","02363631"
"61573","6","HAEMODIALYSIS","ADDED","02238182"
"75810","6","DIALYSIS","REMOVED","02272598"
"18312","6","DIALYSIS","REMOVED","02161052"
"6607","6","HAEMODIALYSIS","ADDED","00665649"
"88357","6","HAEMODIALYSIS","ADDED","02398621"
"18962","6","HAEMODIALYSIS","ADDED","02179075"
"81284","6","DIALYSIS","REMOVED","02327538"
"89855","6","DIALYSIS","REMOVED","02413906"
"92609","6","HAEMODIALYSIS","ADDED","02441691"
"68036","6","HAEMODIALYSIS","ADDED","02244097"
"48612","6","HAEMODIALYSIS","ADDED","02230080"
"85902","6","DIALYSIS","REMOVED","02373807"
"6774","6","HAEMODIALYSIS","ADDED","00703397"
"81280","6","DIALYSIS","REMOVED","02327473"
"18920","6","DIALYSIS","REMOVED","02178311"
"93942","6","DIALYSIS","REMOVED","02453010"
"18957","6","DIALYSIS","REMOVED","02178990"
"92024","6","HAEMODIALYSIS","ADDED","02435918"
"18268","6","HAEMODIALYSIS","ADDED","02158329"
"15613","6","HAEMODIALYSIS","ADDED","01965026"
"64672","6","HAEMODIALYSIS","ADDED","02241077"
"6855","6","HAEMODIALYSIS","ADDED","00684929"
"81594","6","DIALYSIS","REMOVED","02330180"
"66021","6","HAEMODIALYSIS","ADDED","02242311"
"81239","6","HAEMODIALYSIS","ADDED","02327074"
"64669","6","DIALYSIS","REMOVED","02241074"
"89859","6","DIALYSIS","REMOVED","02413930"
"18433","6","DIALYSIS","REMOVED","00869686"
"36806","6","HAEMODIALYSIS","ADDED","02209950"
"62966","6","DIALYSIS","REMOVED","02239492"
"18271","6","DIALYSIS","REMOVED","02158345"
"101988","56","ORAL","ADDED","02530724"
"18506","6","DIALYSIS","REMOVED","00661155"
"7370","6","HAEMODIALYSIS","ADDED","00732699"
"75476","6","DIALYSIS","REMOVED","02269384"
"37283","6","HAEMODIALYSIS","ADDED","02221616"
"97789","6","DIALYSIS","REMOVED","02487756"
"6861","6","DIALYSIS","REMOVED","00684996"
"62961","6","HAEMODIALYSIS","ADDED","02239487"
"96221","6","DIALYSIS","REMOVED","02472880"
"18265","6","HAEMODIALYSIS","ADDED","02158280"
"18949","6","HAEMODIALYSIS","ADDED","02178230"
"18430","6","HAEMODIALYSIS","ADDED","00869597"
"9433","6","HAEMODIALYSIS","ADDED","00804673"
"71821","6","DIALYSIS","REMOVED","02247568"
"81576","6","HAEMODIALYSIS","ADDED","02330008"
"18929","6","DIALYSIS","REMOVED","02178303"
"74647","6","DIALYSIS","REMOVED","02261057"
"68967","6","HAEMODIALYSIS","ADDED","02244968"
"18437","6","DIALYSIS","REMOVED","00869678"
"90010","6","DIALYSIS","REMOVED","02415518"
"6580","6","DIALYSIS","REMOVED","00678767"
"61040","6","DIALYSIS","REMOVED","02237694"
"73904","6","HAEMODIALYSIS","ADDED","02254115"
"62965","6","HAEMODIALYSIS","ADDED","02239491"
"75803","6","DIALYSIS","REMOVED","02272512"
"20115","6","HAEMODIALYSIS","ADDED","02217260"
"102044","93","DISINFECTANT (Domestic)","ADDED","02531283"
"18432","6","HAEMODIALYSIS","ADDED","00869651"
"18205","6","DIALYSIS","REMOVED","02158191"
"90724","6","DIALYSIS","REMOVED","02422557"
"18926","6","HAEMODIALYSIS","ADDED","02178443"
"93943","6","DIALYSIS","REMOVED","02453029"
"102009","94","DISINFECTANT (Institutional/Industrial)","ADDED","02530929"
"81593","6","DIALYSIS","REMOVED","02330172"
"6575","6","DIALYSIS","REMOVED","00678821"
"7629","6","DIALYSIS","REMOVED","00684961"
"73917","6","HAEMODIALYSIS","ADDED","02254255"
"81282","6","DIALYSIS","REMOVED","02327503"
"6833","6","HAEMODIALYSIS","ADDED","00702072"
"49934","6","HAEMODIALYSIS","ADDED","02230675"
"89933","6","DIALYSIS","REMOVED","02414724"
"81271","6","HAEMODIALYSIS","ADDED","02327392"
"49936","6","HAEMODIALYSIS","ADDED","02230677"
"89953","6","DIALYSIS","REMOVED","02414902"
"10143","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","00799807"
"18507","6","DIALYSIS","REMOVED","00869554"
"81227","6","DIALYSIS","REMOVED","02326949"
"90731","6","DIALYSIS","REMOVED","02422611"
"101999","65","SUBCUTANEOUS","ADDED","02530813"
"9844","6","HAEMODIALYSIS","ADDED","00860417"
"81242","6","DIALYSIS","REMOVED","02327104"
"87315","6","DIALYSIS","REMOVED","02387549"
"9848","6","DIALYSIS","REMOVED","00860468"
"9850","6","DIALYSIS","REMOVED","00860530"
"10512","6","DIALYSIS","REMOVED","00799793"
"18959","6","DIALYSIS","REMOVED","02178206"
"97768","56","ORAL","ADDED","02487527"
"50684","6","DIALYSIS","REMOVED","02231367"
"52479","6","DIALYSIS","REMOVED","02232990"
"20086","6","HAEMODIALYSIS","ADDED","02220326"
"18206","6","DIALYSIS","REMOVED","02158256"
"76040","6","HAEMODIALYSIS","ADDED","02274876"
"18201","6","HAEMODIALYSIS","ADDED","02158183"
"73916","6","DIALYSIS","REMOVED","02254247"
"18958","6","DIALYSIS","REMOVED","02178354"
"18948","6","DIALYSIS","REMOVED","02178222"
"19959","6","DIALYSIS","REMOVED","02216507"
"9852","6","DIALYSIS","REMOVED","00860565"
"6858","6","HAEMODIALYSIS","ADDED","00684953"
"102026","8","DISINFECTANT (Food Premises)","ADDED","02531100"
"18204","6","HAEMODIALYSIS","ADDED","02158205"
"6856","6","HAEMODIALYSIS","ADDED","00687472"
"101513","94","DISINFECTANT (Institutional/Industrial)","ADDED","02526042"
"49410","6","HAEMODIALYSIS","ADDED","02230461"
"68056","6","HAEMODIALYSIS","ADDED","02244098"
"73927","6","DIALYSIS","REMOVED","02254379"
"74790","6","DIALYSIS","REMOVED","02262517"
"37559","6","DIALYSIS","REMOVED","02228084"
"62954","6","HAEMODIALYSIS","ADDED","02239480"
"66300","6","DIALYSIS","REMOVED","02242549"
"81279","6","DIALYSIS","REMOVED","02327465"
"97767","56","ORAL","ADDED","02487519"
"18154","6","HAEMODIALYSIS","ADDED","00896918"
"13833","6","HAEMODIALYSIS","ADDED","01905740"
"20046","6","DIALYSIS","REMOVED","02217635"
"75060","6","DIALYSIS","REMOVED","02265117"
"90730","6","HAEMODIALYSIS","ADDED","02422603"
"18940","6","HAEMODIALYSIS","ADDED","02179024"
"18202","6","HAEMODIALYSIS","ADDED","02158221"
"14777","6","HAEMODIALYSIS","ADDED","00801712"
"18930","6","DIALYSIS","REMOVED","02178389"
"63080","6","DIALYSIS","REMOVED","02239609"
"9332","6","HAEMODIALYSIS","ADDED","00798843"
"73923","6","HAEMODIALYSIS","ADDED","02254336"
"10821","6","DIALYSIS","REMOVED","00890200"
"10863","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","00865095"
"74792","6","HAEMODIALYSIS","ADDED","02262533"
"71998","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02247723"
"50534","6","HAEMODIALYSIS","ADDED","02231227"
"62952","6","HAEMODIALYSIS","ADDED","02239478"
"81224","6","DIALYSIS","REMOVED","02326914"
"14728","6","HAEMODIALYSIS","ADDED","00883530"
"17129","6","DIALYSIS","REMOVED","00897833"
"81222","6","DIALYSIS","REMOVED","02326892"
"63033","6","HAEMODIALYSIS","ADDED","02239556"
"81577","6","HAEMODIALYSIS","ADDED","02330016"
"18947","6","DIALYSIS","REMOVED","02179083"
"18156","6","HAEMODIALYSIS","ADDED","00898430"
"6572","6","DIALYSIS","REMOVED","00678872"
"81225","6","DIALYSIS","REMOVED","02326922"
"6775","6","HAEMODIALYSIS","ADDED","00691623"
"6857","6","DIALYSIS","REMOVED","00684945"
"71815","6","DIALYSIS","REMOVED","02247563"
"89852","6","HAEMODIALYSIS","ADDED","02413876"
"10514","6","DIALYSIS","REMOVED","00799947"
"101724","56","ORAL","ADDED","02527979"
"10048","6","DIALYSIS","REMOVED","00819506"
"20114","6","HAEMODIALYSIS","ADDED","02218879"
"18995","6","HAEMODIALYSIS","ADDED","02179067"
"101982","65","SUBCUTANEOUS","ADDED","02530643"
"102014","56","ORAL","ADDED","02530988"
"14726","6","HAEMODIALYSIS","ADDED","00883549"
"101811","56","ORAL","ADDED","02528932"
"75804","6","HAEMODIALYSIS","ADDED","02272520"
"9847","6","DIALYSIS","REMOVED","00860441"
"18918","6","DIALYSIS","REMOVED","02178419"
"10870","6","DIALYSIS","REMOVED","00799858"
"78507","6","HAEMODIALYSIS","ADDED","02299704"
"102044","8","DISINFECTANT (Food Premises)","ADDED","02531283"
"88353","6","HAEMODIALYSIS","ADDED","02398583"
"102043","56","ORAL","ADDED","02531291"
"10114","6","HAEMODIALYSIS","ADDED","00774936"
"36809","6","DIALYSIS","REMOVED","02209985"
"52481","6","HAEMODIALYSIS","ADDED","02232992"
"73578","6","HAEMODIALYSIS","ADDED","02250837"
"19960","6","DIALYSIS","REMOVED","02216515"
"18148","6","HAEMODIALYSIS","ADDED","00896942"
"6577","6","DIALYSIS","REMOVED","00678791"
"18193","6","DIALYSIS","REMOVED","02158361"
"18197","6","HAEMODIALYSIS","ADDED","02158108"
"88355","6","DIALYSIS","REMOVED","02398605"
"62953","6","HAEMODIALYSIS","ADDED","02239479"
"88829","6","HAEMODIALYSIS","ADDED","02403498"
"6777","6","HAEMODIALYSIS","ADDED","00691658"
"18508","6","DIALYSIS","REMOVED","00661147"
"18149","6","DIALYSIS","REMOVED","00897167"
"20075","6","HAEMODIALYSIS","ADDED","02218852"
"18435","6","DIALYSIS","REMOVED","00869740"
"62959","6","DIALYSIS","REMOVED","02239485"
"102019","49","INTRAVENOUS","ADDED","02531046"
"102063","56","ORAL","ADDED","02531518"
"66134","6","HAEMODIALYSIS","ADDED","02242422"
"6609","6","DIALYSIS","REMOVED","00665665"
"50537","6","DIALYSIS","REMOVED","02231230"
"10050","6","HAEMODIALYSIS","ADDED","00821616"
"101947","65","SUBCUTANEOUS","ADDED","02530287"
"88830","6","DIALYSIS","REMOVED","02403501"
"72589","6","DIALYSIS","REMOVED","02248252"
"92791","6","HAEMODIALYSIS","ADDED","02443287"
"9131","6","DIALYSIS","REMOVED","00771279"
"75813","6","DIALYSIS","REMOVED","02272636"
"64218","6","HAEMODIALYSIS","ADDED","02240638"
"36811","6","HAEMODIALYSIS","ADDED","02210002"
"71893","6","HAEMODIALYSIS","ADDED","02247632"
"102029","49","INTRAVENOUS","ADDED","02531127"
"11109","6","HAEMODIALYSIS","ADDED","00816663"
"8587","6","DIALYSIS","REMOVED","00774995"
