"ntp_code"|"formal_description_ntp"|"en_display"|"fr_display"|"status"|"ntp_status_effective_time"
9003577|"hydrochlorothiazide 25 mg and quinapril (quinapril hydrochloride) 20 mg oral tablet"|NA|NA|"active"|"20130627"
9003560|"hydrochlorothiazide 12.5 mg and ramipril 10 mg oral tablet"|NA|NA|"active"|"20100204"
9003561|"hydrochlorothiazide 12.5 mg and ramipril 2.5 mg oral tablet"|NA|NA|"active"|"20100204"
9003562|"hydrochlorothiazide 12.5 mg and ramipril 5 mg oral tablet"|NA|NA|"active"|"20100204"
9003578|"hydrochlorothiazide 25 mg and ramipril 10 mg oral tablet"|NA|NA|"active"|"20100204"
9003579|"hydrochlorothiazide 25 mg and ramipril 5 mg oral tablet"|NA|NA|"active"|"20100204"
9003564|"hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet"|NA|NA|"active"|"20120307"
9003582|"hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet"|NA|NA|"active"|"20121120"
9003583|"hydrochlorothiazide 25 mg and triamterene 50 mg oral tablet"|NA|NA|"active"|"20090903"
9003565|"hydrochlorothiazide 12.5 mg and valsartan 160 mg oral tablet"|NA|NA|"active"|"20110217"
9003566|"hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet"|NA|NA|"active"|"20090812"
9003567|"hydrochlorothiazide 12.5 mg and valsartan 80 mg oral tablet"|NA|NA|"active"|"20110217"
9003584|"hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet"|NA|NA|"active"|"20110217"
9003585|"hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet"|NA|NA|"active"|"20090812"
9003606|"hydrocortisone 2.5 % cutaneous cream"|NA|NA|"active"|"20110726"
9003619|"hydrocortisone acetate 2 % cutaneous cream"|NA|NA|"active"|"20150429"
9003625|"hydrocortisone valerate 0.2 % cutaneous cream"|NA|NA|"active"|"20060124"
9003626|"hydrocortisone valerate 0.2 % cutaneous ointment"|NA|NA|"active"|"20060124"
9003607|"hydrocortisone 2.5 % lotion"|NA|NA|"active"|"20110902"
9003620|"hydrocortisone acetate 25 mg per g ophthalmic ointment"|NA|NA|"active"|"20150429"
9003602|"hydrocortisone 10 mg oral tablet"|NA|NA|"active"|"20131219"
9003608|"hydrocortisone 20 mg oral tablet"|NA|NA|"active"|"20131219"
9003597|"hydrocortisone (hydrocortisone sodium succinate) 1 g per vial powder for solution for injection"|NA|NA|"active"|"20090422"
9003598|"hydrocortisone (hydrocortisone sodium succinate) 100 mg per vial powder for solution for injection"|NA|NA|"active"|"20090422"
9003599|"hydrocortisone (hydrocortisone sodium succinate) 250 mg per vial powder for solution for injection"|NA|NA|"active"|"20090423"
9003600|"hydrocortisone (hydrocortisone sodium succinate) 500 mg per vial powder for solution for injection"|NA|NA|"active"|"20090422"
9003616|"hydrocortisone acetate 10 % per w/w pressurised inhalation"|NA|NA|"active"|"20150505"
9003627|"hydromorphone hydrochloride 1 mg oral tablet"|NA|NA|"active"|"20080606"
9003635|"hydromorphone hydrochloride 2 mg oral tablet"|NA|NA|"active"|"20080606"
9003643|"hydromorphone hydrochloride 4 mg oral tablet"|NA|NA|"active"|"20080606"
9003648|"hydromorphone hydrochloride 8 mg oral tablet"|NA|NA|"active"|"20080606"
9003632|"hydromorphone hydrochloride 12 mg prolonged release oral capsule"|NA|NA|"active"|"20101007"
9003634|"hydromorphone hydrochloride 18 mg prolonged release oral capsule"|NA|NA|"active"|"20101006"
9003638|"hydromorphone hydrochloride 24 mg prolonged release oral capsule"|NA|NA|"active"|"20101007"
9003639|"hydromorphone hydrochloride 3 mg prolonged release oral capsule"|NA|NA|"active"|"20101007"
9003641|"hydromorphone hydrochloride 30 mg prolonged release oral capsule"|NA|NA|"active"|"20101007"
9003645|"hydromorphone hydrochloride 4.5 mg prolonged release oral capsule"|NA|NA|"active"|"20110421"
9003647|"hydromorphone hydrochloride 6 mg prolonged release oral capsule"|NA|NA|"active"|"20101007"
9003650|"hydromorphone hydrochloride 9 mg prolonged release oral capsule"|NA|NA|"active"|"20110418"
9003633|"hydromorphone hydrochloride 16 mg prolonged release oral tablet"|NA|NA|"active"|"20100311"
9003642|"hydromorphone hydrochloride 32 mg prolonged release oral tablet"|NA|NA|"active"|"20100311"
9003644|"hydromorphone hydrochloride 4 mg prolonged release oral tablet"|NA|NA|"active"|"20150810"
9003649|"hydromorphone hydrochloride 8 mg prolonged release oral tablet"|NA|NA|"active"|"20100311"
9003640|"hydromorphone hydrochloride 3 mg suppository"|NA|NA|"active"|"20080606"
9003664|"hydroxychloroquine sulfate 200 mg oral tablet"|NA|NA|"active"|"20060303"
9003668|"hydroxyzine hydrochloride 10 mg oral capsule"|NA|NA|"active"|"20100930"
9003671|"hydroxyzine hydrochloride 25 mg oral capsule"|NA|NA|"active"|"20100930"
9003672|"hydroxyzine hydrochloride 50 mg oral capsule"|NA|NA|"active"|"20100930"
9003683|"ibuprofen 100 mg chewable tablet"|NA|NA|"active"|"20130523"
9003691|"ibuprofen 200 mg oral capsule"|NA|NA|"active"|"20130207"
9003696|"ibuprofen 400 mg oral capsule"|NA|NA|"active"|"20120106"
9003684|"ibuprofen 100 mg oral tablet"|NA|NA|"active"|"20150728"
9003692|"ibuprofen 200 mg oral tablet"|NA|NA|"active"|"20120309"
9003693|"ibuprofen 300 mg oral tablet"|NA|NA|"active"|"20120711"
9003697|"ibuprofen 400 mg oral tablet"|NA|NA|"active"|"20120309"
9003699|"ibuprofen 50 mg oral tablet"|NA|NA|"active"|"20150728"
9003700|"ibuprofen 600 mg oral tablet"|NA|NA|"active"|"20060309"
9003701|"ibuprofen 600 mg prolonged release oral tablet"|NA|NA|"active"|"20161027"
9003742|"indapamide 1.25 mg oral tablet"|NA|NA|"active"|"20090921"
9003744|"indapamide 2.5 mg oral tablet"|NA|NA|"active"|"20090921"
9003740|"indapamide 0.625 mg and perindopril erbumine 2 mg oral tablet"|NA|NA|"active"|"20131227"
9003741|"indapamide 1.25 mg and perindopril erbumine 4 mg oral tablet"|NA|NA|"active"|"20090921"
9003743|"indapamide 2.5 mg and perindopril erbumine 8 mg oral tablet"|NA|NA|"active"|"20100430"
9003749|"indomethacin 25 mg oral capsule"|NA|NA|"active"|"20100930"
9003750|"indomethacin 50 mg oral capsule"|NA|NA|"active"|"20100930"
9003747|"indomethacin 100 mg per sup suppository"|NA|NA|"active"|"20150505"
9003748|"indomethacin 100 mg suppository"|NA|NA|"active"|"20150429"
9003751|"indomethacin 50 mg per sup suppository"|NA|NA|"active"|"20150505"
9003822|"ipratropium bromide 0.025 % inhalation solution"|NA|NA|"active"|"20150505"
9003823|"ipratropium bromide 0.025 % per % inhalation solution"|NA|NA|"active"|"20060503"
9003824|"ipratropium bromide 0.03 % nasal spray, solution"|NA|NA|"active"|"20150505"
9003825|"ipratropium bromide 0.06 % nasal spray, solution"|NA|NA|"active"|"20140725"
9003832|"ipratropium bromide 21 mcg per act nasal spray, solution"|NA|NA|"active"|"20141030"
9003835|"ipratropium bromide 42 mcg per act nasal spray, solution"|NA|NA|"active"|"20110818"
9003831|"ipratropium bromide 20 mcg per act pressurised inhalation"|NA|NA|"active"|"20110407"
9003833|"ipratropium bromide 21 mcg per act pressurised inhalation"|NA|NA|"active"|"20141030"
9003836|"ipratropium bromide 42 mcg per act pressurised inhalation"|NA|NA|"active"|"20110818"
9003837|"irbesartan 150 mg oral tablet"|NA|NA|"active"|"20090812"
9003838|"irbesartan 300 mg oral tablet"|NA|NA|"active"|"20090812"
9003839|"irbesartan 75 mg oral tablet"|NA|NA|"active"|"20090812"
9003858|"isosorbide dinitrate 10 mg oral tablet"|NA|NA|"active"|"20071217"
9003859|"isosorbide dinitrate 30 mg oral tablet"|NA|NA|"active"|"20110517"
9003860|"isosorbide dinitrate 5 mg oral tablet"|NA|NA|"active"|"20120424"
9003861|"isosorbide-5-mononitrate 60 mg prolonged release oral tablet"|NA|NA|"active"|"20060517"
9003890|"ketorolac tromethamine 0.4 % opthalmic drops, solution"|NA|NA|"active"|"20080806"
9003891|"ketorolac tromethamine 0.45 % per w/v opthalmic drops, solution"|NA|NA|"active"|"20131204"
9003892|"ketorolac tromethamine 0.5 % opthalmic drops, solution"|NA|NA|"active"|"20080806"
9003893|"ketorolac tromethamine 10 mg oral tablet"|NA|NA|"active"|"20150625"
9003919|"lamotrigine 100 mg oral tablet"|NA|NA|"active"|"20060303"
9003920|"lamotrigine 150 mg oral tablet"|NA|NA|"active"|"20051115"
9003921|"lamotrigine 2 mg oral tablet"|NA|NA|"active"|"20101130"
9003922|"lamotrigine 25 mg oral tablet"|NA|NA|"active"|"20060303"
9003923|"lamotrigine 5 mg oral tablet"|NA|NA|"active"|"20101201"
9003930|"lansoprazole 15 mg modified release oral capsule"|NA|NA|"active"|"20090611"
9003932|"lansoprazole 30 mg modified release oral capsule"|NA|NA|"active"|"20090611"
9003933|"lansoprazole 30 mg oral tablet"|NA|NA|"active"|"20150217"
9003931|"lansoprazole 15 mg prolonged release oral tablet"|NA|NA|"active"|"20150506"
9003934|"lansoprazole 30 mg prolonged release oral tablet"|NA|NA|"active"|"20150506"
9003971|"levetiracetam 250 mg oral tablet"|NA|NA|"active"|"20061201"
9003972|"levetiracetam 500 mg oral tablet"|NA|NA|"active"|"20061201"
9003973|"levetiracetam 750 mg oral tablet"|NA|NA|"active"|"20061201"
9003996|"levothyroxine sodium 100 mcg oral tablet"|NA|NA|"active"|"20150505"
9003997|"levothyroxine sodium 112 mcg oral tablet"|NA|NA|"active"|"20150505"
9003998|"levothyroxine sodium 125 mcg oral tablet"|NA|NA|"active"|"20150505"
9003999|"levothyroxine sodium 137 mcg oral tablet"|NA|NA|"active"|"20150505"
9004000|"levothyroxine sodium 150 mcg oral tablet"|NA|NA|"active"|"20150505"
9004001|"levothyroxine sodium 175 mcg oral tablet"|NA|NA|"active"|"20150505"
9004002|"levothyroxine sodium 200 mcg oral tablet"|NA|NA|"active"|"20150505"
9004003|"levothyroxine sodium 25 mcg oral tablet"|NA|NA|"active"|"20150505"
9004004|"levothyroxine sodium 300 mcg oral tablet"|NA|NA|"active"|"20150505"
9004005|"levothyroxine sodium 50 mcg oral tablet"|NA|NA|"active"|"20150505"
9004007|"levothyroxine sodium 75 mcg oral tablet"|NA|NA|"active"|"20150505"
9004008|"levothyroxine sodium 88 mcg oral tablet"|NA|NA|"active"|"20150505"
9004006|"levothyroxine sodium 500 mcg per vial powder for solution for injection"|NA|NA|"active"|"20160208"
9004072|"lisdexamfetamine dimesylate 10 mg oral capsule"|NA|NA|"active"|"20151203"
9004073|"lisdexamfetamine dimesylate 20 mg oral capsule"|NA|NA|"active"|"20151203"
9004074|"lisdexamfetamine dimesylate 30 mg oral capsule"|NA|NA|"active"|"20151203"
9004075|"lisdexamfetamine dimesylate 40 mg oral capsule"|NA|NA|"active"|"20151203"
9004076|"lisdexamfetamine dimesylate 50 mg oral capsule"|NA|NA|"active"|"20151203"
9004077|"lisdexamfetamine dimesylate 60 mg oral capsule"|NA|NA|"active"|"20151203"
9004078|"lisdexamfetamine dimesylate 70 mg oral capsule"|NA|NA|"active"|"20170127"
9004079|"lisinopril (lisinopril dihydrate) 10 mg oral tablet"|NA|NA|"active"|"20100114"
9004080|"lisinopril (lisinopril dihydrate) 20 mg oral tablet"|NA|NA|"active"|"20100114"
9004081|"lisinopril (lisinopril dihydrate) 5 mg oral tablet"|NA|NA|"active"|"20100114"
9004082|"lisinopril 10 mg oral tablet"|NA|NA|"active"|"20100114"
9004083|"lisinopril 20 mg oral tablet"|NA|NA|"active"|"20100114"
9004084|"lisinopril 40 mg oral tablet"|NA|NA|"active"|"20100114"
9004085|"lisinopril 5 mg oral tablet"|NA|NA|"active"|"20100114"
9004087|"lithium carbonate 150 mg oral capsule"|NA|NA|"active"|"20060726"
9004088|"lithium carbonate 300 mg oral capsule"|NA|NA|"active"|"20051208"
9004090|"lithium carbonate 600 mg oral capsule"|NA|NA|"active"|"20051208"
9004089|"lithium carbonate 300 mg prolonged release oral tablet"|NA|NA|"active"|"20110125"
9004113|"lorazepam 0.5 mg oral tablet"|NA|NA|"active"|"20020528"
9004114|"lorazepam 1 mg oral tablet"|NA|NA|"active"|"20020528"
9004115|"lorazepam 2 mg oral tablet"|NA|NA|"active"|"20020528"
9004118|"losartan potassium 100 mg oral tablet"|NA|NA|"active"|"20090921"
9004119|"losartan potassium 25 mg oral tablet"|NA|NA|"active"|"20090921"
9004120|"losartan potassium 50 mg oral tablet"|NA|NA|"active"|"20090921"
9004176|"medroxyprogesterone acetate 10 mg oral tablet"|NA|NA|"active"|"20070117"
9004177|"medroxyprogesterone acetate 100 mg oral tablet"|NA|NA|"active"|"20050817"
9004179|"medroxyprogesterone acetate 2.5 mg oral tablet"|NA|NA|"active"|"20040908"
9004180|"medroxyprogesterone acetate 5 mg oral tablet"|NA|NA|"active"|"20040908"
9004189|"meloxicam 15 mg oral tablet"|NA|NA|"active"|"20040503"
9004190|"meloxicam 7.5 mg oral tablet"|NA|NA|"active"|"20040503"
9004232|"mesalazine 400 mg gastro-resistant tablet"|NA|NA|"active"|"20101015"
9004233|"mesalazine 500 mg gastro-resistant tablet"|NA|NA|"active"|"20060710"
9004226|"mesalazine 1.2 g modified release tablet"|NA|NA|"active"|"20160706"
9004225|"mesalazine 1 g prolonged release oral tablet"|NA|NA|"active"|"20130509"
9004234|"mesalazine 500 mg per srt prolonged release oral tablet"|NA|NA|"active"|"20060504"
9004236|"mesalazine 800 mg prolonged release oral tablet"|NA|NA|"active"|"20150505"
9004228|"mesalazine 2 g per 60 g rectal suspension"|NA|NA|"active"|"20120710"
9004231|"mesalazine 4 g per 60 g rectal suspension"|NA|NA|"active"|"20120710"
9004224|"mesalazine 1 g per sup suppository"|NA|NA|"active"|"20150505"
9004227|"mesalazine 1000 mg suppository"|NA|NA|"active"|"20120710"
9004235|"mesalazine 500 mg suppository"|NA|NA|"active"|"20120710"
9004251|"metformin hydrochloride 500 mg oral tablet"|NA|NA|"active"|"20060303"
9004255|"metformin hydrochloride 850 mg oral tablet"|NA|NA|"active"|"20060306"
9004245|"metformin hydrochloride 1000 mg prolonged release oral tablet"|NA|NA|"active"|"20130416"
9004252|"metformin hydrochloride 500 mg prolonged release oral tablet"|NA|NA|"active"|"20140120"
9004243|"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet"|NA|NA|"active"|"20111004"
9004249|"metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet"|NA|NA|"active"|"20111004"
9004254|"metformin hydrochloride 850 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet"|NA|NA|"active"|"20111004"
9004242|"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 100 mg prolonged release oral tablet"|NA|NA|"active"|"20150119"
9004244|"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg prolonged release oral tablet"|NA|NA|"active"|"20140609"
9004250|"metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg prolonged release oral tablet"|NA|NA|"active"|"20150119"
9004262|"methadone hydrochloride 1 mg oral tablet"|NA|NA|"active"|"20100818"
9004264|"methadone hydrochloride 10 mg oral tablet"|NA|NA|"active"|"20091130"
9004267|"methadone hydrochloride 25 mg oral tablet"|NA|NA|"active"|"20100818"
9004268|"methadone hydrochloride 5 mg oral tablet"|NA|NA|"active"|"20100504"
9004278|"methotrexate (methotrexate sodium) 2.5 mg oral tablet"|NA|NA|"active"|"20130125"
9004287|"methotrexate 10 mg oral tablet"|NA|NA|"active"|"20161219"
9004290|"methotrexate 2.5 mg oral tablet"|NA|NA|"active"|"20150505"
9004310|"methylphenidate hydrochloride 10 mg oral tablet"|NA|NA|"active"|"20131108"
9004314|"methylphenidate hydrochloride 20 mg oral tablet"|NA|NA|"active"|"20131108"
9004321|"methylphenidate hydrochloride 5 mg oral tablet"|NA|NA|"active"|"20131108"
9004311|"methylphenidate hydrochloride 10 mg prolonged release oral capsule"|NA|NA|"active"|"20131108"
9004312|"methylphenidate hydrochloride 15 mg prolonged release oral capsule"|NA|NA|"active"|"20131108"
9004315|"methylphenidate hydrochloride 20 mg prolonged release oral capsule"|NA|NA|"active"|"20131108"
9004318|"methylphenidate hydrochloride 30 mg prolonged release oral capsule"|NA|NA|"active"|"20131108"
9004320|"methylphenidate hydrochloride 40 mg prolonged release oral capsule"|NA|NA|"active"|"20131108"
9004322|"methylphenidate hydrochloride 50 mg prolonged release oral capsule"|NA|NA|"active"|"20131108"
9004324|"methylphenidate hydrochloride 60 mg prolonged release oral capsule"|NA|NA|"active"|"20131108"
9004325|"methylphenidate hydrochloride 80 mg prolonged release oral capsule"|NA|NA|"active"|"20131108"
9004313|"methylphenidate hydrochloride 18 mg prolonged release oral tablet"|NA|NA|"active"|"20131108"
9004316|"methylphenidate hydrochloride 20 mg prolonged release oral tablet"|NA|NA|"active"|"20131108"
9004317|"methylphenidate hydrochloride 27 mg prolonged release oral tablet"|NA|NA|"active"|"20131108"
9004319|"methylphenidate hydrochloride 36 mg prolonged release oral tablet"|NA|NA|"active"|"20131108"
9004323|"methylphenidate hydrochloride 54 mg prolonged release oral tablet"|NA|NA|"active"|"20131108"
9004342|"metoclopramide hydrochloride 10 mg oral tablet"|NA|NA|"active"|"20060303"
9004343|"metoclopramide hydrochloride 5 mg oral tablet"|NA|NA|"active"|"20060303"
9004347|"metoprolol tartrate 100 mg oral tablet"|NA|NA|"active"|"20030303"
9004350|"metoprolol tartrate 25 mg oral tablet"|NA|NA|"active"|"20040601"
9004351|"metoprolol tartrate 50 mg oral tablet"|NA|NA|"active"|"20030303"
9004348|"metoprolol tartrate 100 mg prolonged release oral tablet"|NA|NA|"active"|"20060302"
9004349|"metoprolol tartrate 200 mg prolonged release oral tablet"|NA|NA|"active"|"20060302"
9004353|"metronidazole 0.75 % per % cutaneous cream"|NA|NA|"active"|"20080909"
9004356|"metronidazole 1 % per w/w cutaneous cream"|NA|NA|"active"|"20130111"
9004352|"metronidazole 0.75 % cutaneous gel"|NA|NA|"active"|"20080910"
9004355|"metronidazole 1 % cutaneous gel"|NA|NA|"active"|"20071227"
9004361|"metronidazole 500 mg oral capsule"|NA|NA|"active"|"20101001"
9004358|"metronidazole 250 mg oral tablet"|NA|NA|"active"|"20050502"
9004357|"metronidazole 10 % vaginal cream"|NA|NA|"active"|"20081015"
9004354|"metronidazole 0.75 % per w/w vaginal gel"|NA|NA|"active"|"20140516"
9004406|"minocycline (minocycline hydrochloride) 100 mg oral capsule"|NA|NA|"active"|"20070419"
9004407|"minocycline (minocycline hydrochloride) 50 mg oral capsule"|NA|NA|"active"|"20050504"
9004405|"minocycline (minocycline hydrochloride) 1 mg per 4 mg periodontal powder, prolonged release"|NA|NA|"active"|"20150505"
9004415|"mirtazapine 15 mg oral tablet"|NA|NA|"active"|"20060821"
9004417|"mirtazapine 30 mg oral tablet"|NA|NA|"active"|"20040601"
9004419|"mirtazapine 45 mg oral tablet"|NA|NA|"active"|"20061130"
9004416|"mirtazapine 15 mg orodispersible tablet"|NA|NA|"active"|"20110125"
9004418|"mirtazapine 30 mg orodispersible tablet"|NA|NA|"active"|"20110125"
9004420|"mirtazapine 45 mg orodispersible tablet"|NA|NA|"active"|"20110125"
9004436|"mometasone furoate 0.1 % cutaneous cream"|NA|NA|"active"|"20131024"
9004438|"mometasone furoate 0.1 % per w/w cutaneous cream"|NA|NA|"active"|"20110615"
9004437|"mometasone furoate 0.1 % cutaneous ointment"|NA|NA|"active"|"20051123"
9004439|"mometasone furoate 0.1 % per w/w cutaneous solution"|NA|NA|"active"|"20091223"
9004441|"mometasone furoate 100 mcg per act inhalation powder"|NA|NA|"active"|"20170116"
9004442|"mometasone furoate 200 mcg per act inhalation powder"|NA|NA|"active"|"20130124"
9004443|"mometasone furoate 400 mcg per act inhalation powder"|NA|NA|"active"|"20150313"
9004440|"mometasone furoate 1 mg per g lotion"|NA|NA|"active"|"20130613"
9004435|"mometasone furoate (mometasone furoate monohydrate) 50 mcg per spray nasal spray"|NA|NA|"active"|"20160819"
9004444|"mometasone furoate 50 mcg per dose nasal spray"|NA|NA|"active"|"20130517"
9004445|"mometasone furoate 50 mcg per spray nasal spray"|NA|NA|"active"|"20130122"
9004447|"montelukast (montelukast sodium) 4 mg chewable tablet"|NA|NA|"active"|"20111019"
9004450|"montelukast (montelukast sodium) 5 mg chewable tablet"|NA|NA|"active"|"20080805"
9004448|"montelukast (montelukast sodium) 4 mg granules for oral suspension"|NA|NA|"active"|"20130121"
9004449|"montelukast (montelukast sodium) 4 mg per pck granules for oral suspension"|NA|NA|"active"|"20090420"
9004446|"montelukast (montelukast sodium) 10 mg oral tablet"|NA|NA|"active"|"20080805"
9004469|"morphine sulfate 10 mg oral capsule"|NA|NA|"active"|"20161014"
9004482|"morphine sulfate 20 mg oral capsule"|NA|NA|"active"|"20161014"
9004491|"morphine sulfate 30 mg oral capsule"|NA|NA|"active"|"20161014"
9004496|"morphine sulfate 5 mg oral capsule"|NA|NA|"active"|"20161014"
9004470|"morphine sulfate 10 mg oral tablet"|NA|NA|"active"|"20050525"
9004483|"morphine sulfate 20 mg oral tablet"|NA|NA|"active"|"20050525"
9004489|"morphine sulfate 25 mg oral tablet"|NA|NA|"active"|"20100303"
9004492|"morphine sulfate 30 mg oral tablet"|NA|NA|"active"|"20050525"
9004497|"morphine sulfate 5 mg oral tablet"|NA|NA|"active"|"20050808"
9004501|"morphine sulfate 50 mg oral tablet"|NA|NA|"active"|"20090928"
9004473|"morphine sulfate 10 mg prolonged release oral capsule"|NA|NA|"active"|"20060913"
9004475|"morphine sulfate 100 mg prolonged release oral capsule"|NA|NA|"active"|"20060913"
9004479|"morphine sulfate 15 mg prolonged release oral capsule"|NA|NA|"active"|"20060929"
9004485|"morphine sulfate 20 mg prolonged release oral capsule"|NA|NA|"active"|"20161006"
9004487|"morphine sulfate 200 mg prolonged release oral capsule"|NA|NA|"active"|"20070504"
9004493|"morphine sulfate 30 mg prolonged release oral capsule"|NA|NA|"active"|"20060913"
9004504|"morphine sulfate 50 mg prolonged release oral capsule"|NA|NA|"active"|"20161006"
9004505|"morphine sulfate 60 mg prolonged release oral capsule"|NA|NA|"active"|"20060913"
9004476|"morphine sulfate 100 mg prolonged release oral tablet"|NA|NA|"active"|"20101002"
9004480|"morphine sulfate 15 mg prolonged release oral tablet"|NA|NA|"active"|"20101002"
9004488|"morphine sulfate 200 mg prolonged release oral tablet"|NA|NA|"active"|"20101002"
9004494|"morphine sulfate 30 mg prolonged release oral tablet"|NA|NA|"active"|"20101002"
9004506|"morphine sulfate 60 mg prolonged release oral tablet"|NA|NA|"active"|"20101002"
9004474|"morphine sulfate 10 mg suppository"|NA|NA|"active"|"20160825"
9004486|"morphine sulfate 20 mg suppository"|NA|NA|"active"|"20110517"
9004495|"morphine sulfate 30 mg suppository"|NA|NA|"active"|"20100818"
9004500|"morphine sulfate 5 mg suppository"|NA|NA|"active"|"20100818"
9004507|"moxifloxacin (moxifloxacin hydrochloride) 0.5 % opthalmic drops, solution"|NA|NA|"active"|"20140507"
9004508|"moxifloxacin (moxifloxacin hydrochloride) 0.5 % per w/v opthalmic drops, solution"|NA|NA|"active"|"20151120"
9004509|"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet"|NA|NA|"active"|"20051108"
9004560|"naproxen 250 mg gastro-resistant tablet"|NA|NA|"active"|"20060309"
9004562|"naproxen 375 mg gastro-resistant tablet"|NA|NA|"active"|"20060309"
9004564|"naproxen 500 mg gastro-resistant tablet"|NA|NA|"active"|"20060309"
9004566|"naproxen 500 mg per ect gastro-resistant tablet"|NA|NA|"active"|"20100407"
9004557|"naproxen 105 mg and naproxen sodium 105 mg oral capsule"|NA|NA|"active"|"20170131"
9004569|"naproxen sodium 220 mg oral capsule"|NA|NA|"active"|"20111011"
9004558|"naproxen 125 mg oral tablet"|NA|NA|"active"|"20060309"
9004561|"naproxen 250 mg oral tablet"|NA|NA|"active"|"20060310"
9004563|"naproxen 375 mg oral tablet"|NA|NA|"active"|"20060309"
9004565|"naproxen 500 mg oral tablet"|NA|NA|"active"|"20060310"
9004570|"naproxen sodium 220 mg oral tablet"|NA|NA|"active"|"20131016"
9004571|"naproxen sodium 275 mg oral tablet"|NA|NA|"active"|"20060309"
9004572|"naproxen sodium 550 mg oral tablet"|NA|NA|"active"|"20080812"
9004555|"naproxen (naproxen sodium) 375 mg prolonged release oral tablet"|NA|NA|"active"|"20160629"
9004556|"naproxen (naproxen sodium) 500 mg prolonged release oral tablet"|NA|NA|"active"|"20160629"
9004568|"naproxen 750 mg prolonged release oral tablet"|NA|NA|"active"|"20060309"
9004567|"naproxen 500 mg suppository"|NA|NA|"active"|"20150505"
9004598|"nifedipine 10 mg oral capsule"|NA|NA|"active"|"20040430"
9004602|"nifedipine 5 mg oral capsule"|NA|NA|"active"|"20100930"
9004599|"nifedipine 10 mg oral tablet"|NA|NA|"active"|"20060309"
9004600|"nifedipine 20 mg prolonged release oral tablet"|NA|NA|"active"|"20060309"
9004601|"nifedipine 30 mg prolonged release oral tablet"|NA|NA|"active"|"20100527"
9004603|"nifedipine 60 mg prolonged release oral tablet"|NA|NA|"active"|"20100824"
9004620|"nitrofurantoin 100 mg oral capsule"|NA|NA|"active"|"20150505"
9004622|"nitrofurantoin 50 mg oral capsule"|NA|NA|"active"|"20150505"
9004621|"nitrofurantoin 100 mg oral tablet"|NA|NA|"active"|"20120203"
9004623|"nitrofurantoin 50 mg oral tablet"|NA|NA|"active"|"20110518"
9004640|"nitroglycerin 2 % cutaneous ointment"|NA|NA|"active"|"20090921"
9004632|"nitroglycerin 0.3 mg oral tablet"|NA|NA|"active"|"20060116"
9004635|"nitroglycerin 0.6 mg oral tablet"|NA|NA|"active"|"20060116"
9004633|"nitroglycerin 0.4 mg per act pressurised inhalation"|NA|NA|"active"|"20100519"
9004634|"nitroglycerin 0.4 mg per act sublingual spray, solution"|NA|NA|"active"|"20081222"
9004637|"nitroglycerin 120 mg per 30 sq cm transdermal patch"|NA|NA|"active"|"20150429"
9004638|"nitroglycerin 160 mg per 40 sq cm transdermal patch"|NA|NA|"active"|"20150429"
9004639|"nitroglycerin 18 mg per 6.7 sq cm transdermal patch"|NA|NA|"active"|"20140925"
9004641|"nitroglycerin 20.7 mg per 7.4 sq cm transdermal patch"|NA|NA|"active"|"20131031"
9004642|"nitroglycerin 22.4 mg transdermal patch"|NA|NA|"active"|"20090616"
9004643|"nitroglycerin 25 mg per 10 sq cm transdermal patch"|NA|NA|"active"|"20100409"
9004644|"nitroglycerin 36 mg per 13.3 sq cm transdermal patch"|NA|NA|"active"|"20141112"
9004645|"nitroglycerin 40 mg per 10 sq cm transdermal patch"|NA|NA|"active"|"20150429"
9004646|"nitroglycerin 41.4 mg per 14.8 sq cm transdermal patch"|NA|NA|"active"|"20131031"
9004647|"nitroglycerin 44.8 mg transdermal patch"|NA|NA|"active"|"20090625"
9004649|"nitroglycerin 50 mg per 20 sq cm transdermal patch"|NA|NA|"active"|"20100409"
9004650|"nitroglycerin 54 mg per 20 sq cm transdermal patch"|NA|NA|"active"|"20140925"
9004651|"nitroglycerin 62.2 mg per 22.2 sq cm transdermal patch"|NA|NA|"active"|"20131031"
9004652|"nitroglycerin 67.2 mg transdermal patch"|NA|NA|"active"|"20090616"
9004653|"nitroglycerin 75 mg per srd transdermal patch"|NA|NA|"active"|"20100409"
9004654|"nitroglycerin 80 mg per 20 sq cm transdermal patch"|NA|NA|"active"|"20150429"
9004655|"nitroglycerin 82.9 mg per 29.6 sq cm transdermal patch"|NA|NA|"active"|"20131031"
