"ntp_code","formal_description_ntp","en_display","fr_display","status","ntp_status_effective_time"
9003633,"hydromorphone hydrochloride 24 mg prolonged release oral capsule",NA,NA,"active","20101007"
9003634,"hydromorphone hydrochloride 3 mg prolonged release oral capsule",NA,NA,"active","20101007"
9003636,"hydromorphone hydrochloride 30 mg prolonged release oral capsule",NA,NA,"active","20101007"
9003640,"hydromorphone hydrochloride 4.5 mg prolonged release oral capsule",NA,NA,"active","20110421"
9003642,"hydromorphone hydrochloride 6 mg prolonged release oral capsule",NA,NA,"active","20101007"
9003645,"hydromorphone hydrochloride 9 mg prolonged release oral capsule",NA,NA,"active","20110418"
9003628,"hydromorphone hydrochloride 16 mg prolonged release oral tablet",NA,NA,"active","20100311"
9003637,"hydromorphone hydrochloride 32 mg prolonged release oral tablet",NA,NA,"active","20100311"
9003639,"hydromorphone hydrochloride 4 mg prolonged release oral tablet",NA,NA,"active","20150810"
9003644,"hydromorphone hydrochloride 8 mg prolonged release oral tablet",NA,NA,"active","20100311"
9003635,"hydromorphone hydrochloride 3 mg suppository",NA,NA,"active","20080606"
9003659,"hydroxychloroquine sulfate 200 mg oral tablet",NA,NA,"active","20060303"
9003663,"hydroxyzine hydrochloride 10 mg oral capsule",NA,NA,"active","20100930"
9003666,"hydroxyzine hydrochloride 25 mg oral capsule",NA,NA,"active","20100930"
9003667,"hydroxyzine hydrochloride 50 mg oral capsule",NA,NA,"active","20100930"
9003678,"ibuprofen 100 mg chewable tablet",NA,NA,"active","20130523"
9003686,"ibuprofen 200 mg oral capsule",NA,NA,"active","20130207"
9003691,"ibuprofen 400 mg oral capsule",NA,NA,"active","20120106"
9003679,"ibuprofen 100 mg oral tablet",NA,NA,"active","20150728"
9003687,"ibuprofen 200 mg oral tablet",NA,NA,"active","20120309"
9003688,"ibuprofen 300 mg oral tablet",NA,NA,"active","20120711"
9003692,"ibuprofen 400 mg oral tablet",NA,NA,"active","20120309"
9003694,"ibuprofen 50 mg oral tablet",NA,NA,"active","20150728"
9003695,"ibuprofen 600 mg oral tablet",NA,NA,"active","20060309"
9003696,"ibuprofen 600 mg prolonged release oral tablet",NA,NA,"active","20161027"
9003737,"indapamide 1.25 mg oral tablet",NA,NA,"active","20090921"
9003739,"indapamide 2.5 mg oral tablet",NA,NA,"active","20090921"
9003735,"indapamide 0.625 mg and perindopril erbumine 2 mg oral tablet",NA,NA,"active","20131227"
9003736,"indapamide 1.25 mg and perindopril erbumine 4 mg oral tablet",NA,NA,"active","20090921"
9003738,"indapamide 2.5 mg and perindopril erbumine 8 mg oral tablet",NA,NA,"active","20100430"
9003744,"indomethacin 25 mg oral capsule",NA,NA,"active","20100930"
9003745,"indomethacin 50 mg oral capsule",NA,NA,"active","20100930"
9003742,"indomethacin 100 mg per sup suppository",NA,NA,"active","20150505"
9003743,"indomethacin 100 mg suppository",NA,NA,"active","20150429"
9003746,"indomethacin 50 mg per sup suppository",NA,NA,"active","20150505"
9003817,"ipratropium bromide 0.025 % inhalation solution",NA,NA,"active","20150505"
9003818,"ipratropium bromide 0.025 % per % inhalation solution",NA,NA,"active","20060503"
9003819,"ipratropium bromide 0.03 % nasal spray, solution",NA,NA,"active","20150505"
9003820,"ipratropium bromide 0.06 % nasal spray, solution",NA,NA,"active","20140725"
9003827,"ipratropium bromide 21 mcg per act nasal spray, solution",NA,NA,"active","20141030"
9003830,"ipratropium bromide 42 mcg per act nasal spray, solution",NA,NA,"active","20110818"
9003826,"ipratropium bromide 20 mcg per act pressurised inhalation",NA,NA,"active","20110407"
9003828,"ipratropium bromide 21 mcg per act pressurised inhalation",NA,NA,"active","20141030"
9003831,"ipratropium bromide 42 mcg per act pressurised inhalation",NA,NA,"active","20110818"
9003832,"irbesartan 150 mg oral tablet",NA,NA,"active","20090812"
9003833,"irbesartan 300 mg oral tablet",NA,NA,"active","20090812"
9003834,"irbesartan 75 mg oral tablet",NA,NA,"active","20090812"
9003853,"isosorbide dinitrate 10 mg oral tablet",NA,NA,"active","20071217"
9003854,"isosorbide dinitrate 30 mg oral tablet",NA,NA,"active","20110517"
9003855,"isosorbide dinitrate 5 mg oral tablet",NA,NA,"active","20120424"
9003856,"isosorbide-5-mononitrate 60 mg prolonged release oral tablet",NA,NA,"active","20060517"
9003885,"ketorolac tromethamine 0.4 % opthalmic drops, solution",NA,NA,"active","20080806"
9003886,"ketorolac tromethamine 0.45 % per w/v opthalmic drops, solution",NA,NA,"active","20131204"
9003887,"ketorolac tromethamine 0.5 % opthalmic drops, solution",NA,NA,"active","20080806"
9003888,"ketorolac tromethamine 10 mg oral tablet",NA,NA,"active","20150625"
9003914,"lamotrigine 100 mg oral tablet",NA,NA,"active","20060303"
9003915,"lamotrigine 150 mg oral tablet",NA,NA,"active","20051115"
9003916,"lamotrigine 2 mg oral tablet",NA,NA,"active","20101130"
9003917,"lamotrigine 25 mg oral tablet",NA,NA,"active","20060303"
9003918,"lamotrigine 5 mg oral tablet",NA,NA,"active","20101201"
9003925,"lansoprazole 15 mg modified release oral capsule",NA,NA,"active","20090611"
9003927,"lansoprazole 30 mg modified release oral capsule",NA,NA,"active","20090611"
9003928,"lansoprazole 30 mg oral tablet",NA,NA,"active","20150217"
9003926,"lansoprazole 15 mg prolonged release oral tablet",NA,NA,"active","20150506"
9003929,"lansoprazole 30 mg prolonged release oral tablet",NA,NA,"active","20150506"
9003966,"levetiracetam 250 mg oral tablet",NA,NA,"active","20061201"
9003967,"levetiracetam 500 mg oral tablet",NA,NA,"active","20061201"
9003968,"levetiracetam 750 mg oral tablet",NA,NA,"active","20061201"
9003990,"levothyroxine sodium 100 mcg oral tablet",NA,NA,"active","20150505"
9003991,"levothyroxine sodium 112 mcg oral tablet",NA,NA,"active","20150505"
9003992,"levothyroxine sodium 125 mcg oral tablet",NA,NA,"active","20150505"
9003993,"levothyroxine sodium 137 mcg oral tablet",NA,NA,"active","20150505"
9003994,"levothyroxine sodium 150 mcg oral tablet",NA,NA,"active","20150505"
9003995,"levothyroxine sodium 175 mcg oral tablet",NA,NA,"active","20150505"
9003996,"levothyroxine sodium 200 mcg oral tablet",NA,NA,"active","20150505"
9003997,"levothyroxine sodium 25 mcg oral tablet",NA,NA,"active","20150505"
9003998,"levothyroxine sodium 300 mcg oral tablet",NA,NA,"active","20150505"
9003999,"levothyroxine sodium 50 mcg oral tablet",NA,NA,"active","20150505"
9004001,"levothyroxine sodium 75 mcg oral tablet",NA,NA,"active","20150505"
9004002,"levothyroxine sodium 88 mcg oral tablet",NA,NA,"active","20150505"
9004000,"levothyroxine sodium 500 mcg per vial powder for solution for injection",NA,NA,"active","20160208"
9004066,"lisdexamfetamine dimesylate 10 mg oral capsule",NA,NA,"active","20151203"
9004067,"lisdexamfetamine dimesylate 20 mg oral capsule",NA,NA,"active","20151203"
9004068,"lisdexamfetamine dimesylate 30 mg oral capsule",NA,NA,"active","20151203"
9004069,"lisdexamfetamine dimesylate 40 mg oral capsule",NA,NA,"active","20151203"
9004070,"lisdexamfetamine dimesylate 50 mg oral capsule",NA,NA,"active","20151203"
9004071,"lisdexamfetamine dimesylate 60 mg oral capsule",NA,NA,"active","20151203"
9004072,"lisinopril (lisinopril dihydrate) 10 mg oral tablet",NA,NA,"active","20100114"
9004073,"lisinopril (lisinopril dihydrate) 20 mg oral tablet",NA,NA,"active","20100114"
9004074,"lisinopril (lisinopril dihydrate) 5 mg oral tablet",NA,NA,"active","20100114"
9004075,"lisinopril 10 mg oral tablet",NA,NA,"active","20100114"
9004076,"lisinopril 20 mg oral tablet",NA,NA,"active","20100114"
9004077,"lisinopril 40 mg oral tablet",NA,NA,"active","20100114"
9004078,"lisinopril 5 mg oral tablet",NA,NA,"active","20100114"
9004080,"lithium carbonate 150 mg oral capsule",NA,NA,"active","20060726"
9004081,"lithium carbonate 300 mg oral capsule",NA,NA,"active","20051208"
9004083,"lithium carbonate 600 mg oral capsule",NA,NA,"active","20051208"
9004082,"lithium carbonate 300 mg prolonged release oral tablet",NA,NA,"active","20110125"
9004106,"lorazepam 0.5 mg oral tablet",NA,NA,"active","20020528"
9004107,"lorazepam 1 mg oral tablet",NA,NA,"active","20020528"
9004108,"lorazepam 2 mg oral tablet",NA,NA,"active","20020528"
9004111,"losartan potassium 100 mg oral tablet",NA,NA,"active","20090921"
9004112,"losartan potassium 25 mg oral tablet",NA,NA,"active","20090921"
9004113,"losartan potassium 50 mg oral tablet",NA,NA,"active","20090921"
9004169,"medroxyprogesterone acetate 10 mg oral tablet",NA,NA,"active","20070117"
9004170,"medroxyprogesterone acetate 100 mg oral tablet",NA,NA,"active","20050817"
9004172,"medroxyprogesterone acetate 2.5 mg oral tablet",NA,NA,"active","20040908"
9004173,"medroxyprogesterone acetate 5 mg oral tablet",NA,NA,"active","20040908"
9004182,"meloxicam 15 mg oral tablet",NA,NA,"active","20040503"
9004183,"meloxicam 7.5 mg oral tablet",NA,NA,"active","20040503"
9004225,"mesalazine 400 mg gastro-resistant tablet",NA,NA,"active","20101015"
9004226,"mesalazine 500 mg gastro-resistant tablet",NA,NA,"active","20060710"
9004219,"mesalazine 1.2 g modified release tablet",NA,NA,"active","20160706"
9004218,"mesalazine 1 g prolonged release oral tablet",NA,NA,"active","20130509"
9004227,"mesalazine 500 mg per srt prolonged release oral tablet",NA,NA,"active","20060504"
9004229,"mesalazine 800 mg prolonged release oral tablet",NA,NA,"active","20150505"
9004221,"mesalazine 2 g per 60 g rectal suspension",NA,NA,"active","20120710"
9004224,"mesalazine 4 g per 60 g rectal suspension",NA,NA,"active","20120710"
9004217,"mesalazine 1 g per sup suppository",NA,NA,"active","20150505"
9004220,"mesalazine 1000 mg suppository",NA,NA,"active","20120710"
9004228,"mesalazine 500 mg suppository",NA,NA,"active","20120710"
9004244,"metformin hydrochloride 500 mg oral tablet",NA,NA,"active","20060303"
9004248,"metformin hydrochloride 850 mg oral tablet",NA,NA,"active","20020108"
9004238,"metformin hydrochloride 1000 mg prolonged release oral tablet",NA,NA,"active","20130416"
9004245,"metformin hydrochloride 500 mg prolonged release oral tablet",NA,NA,"active","20140120"
9004236,"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet",NA,NA,"active","20111004"
9004242,"metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet",NA,NA,"active","20111004"
9004247,"metformin hydrochloride 850 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet",NA,NA,"active","20111004"
9004235,"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 100 mg prolonged release oral tablet",NA,NA,"active","20150119"
9004237,"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg prolonged release oral tablet",NA,NA,"active","20140609"
9004243,"metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg prolonged release oral tablet",NA,NA,"active","20150119"
9004255,"methadone hydrochloride 1 mg oral tablet",NA,NA,"active","20100818"
9004257,"methadone hydrochloride 10 mg oral tablet",NA,NA,"active","20091130"
9004260,"methadone hydrochloride 25 mg oral tablet",NA,NA,"active","20100818"
9004261,"methadone hydrochloride 5 mg oral tablet",NA,NA,"active","20100504"
9004271,"methotrexate (methotrexate sodium) 2.5 mg oral tablet",NA,NA,"active","20130125"
9004280,"methotrexate 10 mg oral tablet",NA,NA,"active","20161219"
9004283,"methotrexate 2.5 mg oral tablet",NA,NA,"active","20150505"
9004303,"methylphenidate hydrochloride 10 mg oral tablet",NA,NA,"active","20131108"
9004307,"methylphenidate hydrochloride 20 mg oral tablet",NA,NA,"active","20131108"
9004314,"methylphenidate hydrochloride 5 mg oral tablet",NA,NA,"active","20131108"
9004304,"methylphenidate hydrochloride 10 mg prolonged release oral capsule",NA,NA,"active","20131108"
9004305,"methylphenidate hydrochloride 15 mg prolonged release oral capsule",NA,NA,"active","20131108"
9004308,"methylphenidate hydrochloride 20 mg prolonged release oral capsule",NA,NA,"active","20131108"
9004311,"methylphenidate hydrochloride 30 mg prolonged release oral capsule",NA,NA,"active","20131108"
9004313,"methylphenidate hydrochloride 40 mg prolonged release oral capsule",NA,NA,"active","20131108"
9004315,"methylphenidate hydrochloride 50 mg prolonged release oral capsule",NA,NA,"active","20131108"
9004317,"methylphenidate hydrochloride 60 mg prolonged release oral capsule",NA,NA,"active","20131108"
9004318,"methylphenidate hydrochloride 80 mg prolonged release oral capsule",NA,NA,"active","20131108"
9004306,"methylphenidate hydrochloride 18 mg prolonged release oral tablet",NA,NA,"active","20131108"
9004309,"methylphenidate hydrochloride 20 mg prolonged release oral tablet",NA,NA,"active","20131108"
9004310,"methylphenidate hydrochloride 27 mg prolonged release oral tablet",NA,NA,"active","20131108"
9004312,"methylphenidate hydrochloride 36 mg prolonged release oral tablet",NA,NA,"active","20131108"
9004316,"methylphenidate hydrochloride 54 mg prolonged release oral tablet",NA,NA,"active","20131108"
9004335,"metoclopramide hydrochloride 10 mg oral tablet",NA,NA,"active","20060303"
9004336,"metoclopramide hydrochloride 5 mg oral tablet",NA,NA,"active","20060303"
9004340,"metoprolol tartrate 100 mg oral tablet",NA,NA,"active","20030303"
9004343,"metoprolol tartrate 25 mg oral tablet",NA,NA,"active","20040601"
9004344,"metoprolol tartrate 50 mg oral tablet",NA,NA,"active","20030303"
9004341,"metoprolol tartrate 100 mg prolonged release oral tablet",NA,NA,"active","20060302"
9004342,"metoprolol tartrate 200 mg prolonged release oral tablet",NA,NA,"active","20060302"
9004346,"metronidazole 0.75 % per % cutaneous cream",NA,NA,"active","20080909"
9004349,"metronidazole 1 % per w/w cutaneous cream",NA,NA,"active","20130111"
9004345,"metronidazole 0.75 % cutaneous gel",NA,NA,"active","20080910"
9004348,"metronidazole 1 % cutaneous gel",NA,NA,"active","20071227"
9004354,"metronidazole 500 mg oral capsule",NA,NA,"active","20101001"
9004351,"metronidazole 250 mg oral tablet",NA,NA,"active","20050502"
9004350,"metronidazole 10 % vaginal cream",NA,NA,"active","20081015"
9004347,"metronidazole 0.75 % per w/w vaginal gel",NA,NA,"active","20140516"
9004399,"minocycline (minocycline hydrochloride) 100 mg oral capsule",NA,NA,"active","20070419"
9004400,"minocycline (minocycline hydrochloride) 50 mg oral capsule",NA,NA,"active","20050504"
9004398,"minocycline (minocycline hydrochloride) 1 mg per 4 mg periodontal powder, prolonged release",NA,NA,"active","20150505"
9004408,"mirtazapine 15 mg oral tablet",NA,NA,"active","20060821"
9004410,"mirtazapine 30 mg oral tablet",NA,NA,"active","20040601"
9004412,"mirtazapine 45 mg oral tablet",NA,NA,"active","20061130"
9004409,"mirtazapine 15 mg orodispersible tablet",NA,NA,"active","20110125"
9004411,"mirtazapine 30 mg orodispersible tablet",NA,NA,"active","20110125"
9004413,"mirtazapine 45 mg orodispersible tablet",NA,NA,"active","20110125"
9004429,"mometasone furoate 0.1 % cutaneous cream",NA,NA,"active","20131024"
9004431,"mometasone furoate 0.1 % per w/w cutaneous cream",NA,NA,"active","20110615"
9004430,"mometasone furoate 0.1 % cutaneous ointment",NA,NA,"active","20051123"
9004432,"mometasone furoate 0.1 % per w/w cutaneous solution",NA,NA,"active","20091223"
9004434,"mometasone furoate 100 mcg per act inhalation powder",NA,NA,"active","20150413"
9004435,"mometasone furoate 200 mcg per act inhalation powder",NA,NA,"active","20130124"
9004436,"mometasone furoate 400 mcg per act inhalation powder",NA,NA,"active","20150313"
9004433,"mometasone furoate 1 mg per g lotion",NA,NA,"active","20130613"
9004428,"mometasone furoate (mometasone furoate monohydrate) 50 mcg per spray nasal spray",NA,NA,"active","20160819"
9004437,"mometasone furoate 50 mcg per dose nasal spray",NA,NA,"active","20130517"
9004438,"mometasone furoate 50 mcg per spray nasal spray",NA,NA,"active","20130122"
9004440,"montelukast (montelukast sodium) 4 mg chewable tablet",NA,NA,"active","20111019"
9004443,"montelukast (montelukast sodium) 5 mg chewable tablet",NA,NA,"active","20080805"
9004441,"montelukast (montelukast sodium) 4 mg granules for oral suspension",NA,NA,"active","20130121"
9004442,"montelukast (montelukast sodium) 4 mg per pck granules for oral suspension",NA,NA,"active","20090420"
9004439,"montelukast (montelukast sodium) 10 mg oral tablet",NA,NA,"active","20080805"
9004462,"morphine sulfate 10 mg oral capsule",NA,NA,"active","20161014"
9004475,"morphine sulfate 20 mg oral capsule",NA,NA,"active","20161014"
9004484,"morphine sulfate 30 mg oral capsule",NA,NA,"active","20161014"
9004489,"morphine sulfate 5 mg oral capsule",NA,NA,"active","20161014"
9004463,"morphine sulfate 10 mg oral tablet",NA,NA,"active","20050525"
9004476,"morphine sulfate 20 mg oral tablet",NA,NA,"active","20050525"
9004482,"morphine sulfate 25 mg oral tablet",NA,NA,"active","20100303"
9004485,"morphine sulfate 30 mg oral tablet",NA,NA,"active","20050525"
9004490,"morphine sulfate 5 mg oral tablet",NA,NA,"active","20050808"
9004494,"morphine sulfate 50 mg oral tablet",NA,NA,"active","20090928"
9004466,"morphine sulfate 10 mg prolonged release oral capsule",NA,NA,"active","20060913"
9004468,"morphine sulfate 100 mg prolonged release oral capsule",NA,NA,"active","20060913"
9004472,"morphine sulfate 15 mg prolonged release oral capsule",NA,NA,"active","20060929"
9004478,"morphine sulfate 20 mg prolonged release oral capsule",NA,NA,"active","20161006"
9004480,"morphine sulfate 200 mg prolonged release oral capsule",NA,NA,"active","20070504"
9004486,"morphine sulfate 30 mg prolonged release oral capsule",NA,NA,"active","20060913"
9004497,"morphine sulfate 50 mg prolonged release oral capsule",NA,NA,"active","20161006"
9004498,"morphine sulfate 60 mg prolonged release oral capsule",NA,NA,"active","20060913"
9004469,"morphine sulfate 100 mg prolonged release oral tablet",NA,NA,"active","20101002"
9004473,"morphine sulfate 15 mg prolonged release oral tablet",NA,NA,"active","20101002"
9004481,"morphine sulfate 200 mg prolonged release oral tablet",NA,NA,"active","20101002"
9004487,"morphine sulfate 30 mg prolonged release oral tablet",NA,NA,"active","20101002"
9004499,"morphine sulfate 60 mg prolonged release oral tablet",NA,NA,"active","20101002"
9004467,"morphine sulfate 10 mg suppository",NA,NA,"active","20160825"
9004479,"morphine sulfate 20 mg suppository",NA,NA,"active","20110517"
9004488,"morphine sulfate 30 mg suppository",NA,NA,"active","20100818"
9004493,"morphine sulfate 5 mg suppository",NA,NA,"active","20100818"
9004500,"moxifloxacin (moxifloxacin hydrochloride) 0.5 % opthalmic drops, solution",NA,NA,"active","20140507"
9004501,"moxifloxacin (moxifloxacin hydrochloride) 0.5 % per w/v opthalmic drops, solution",NA,NA,"active","20151120"
9004502,"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet",NA,NA,"active","20051108"
9004553,"naproxen 250 mg gastro-resistant tablet",NA,NA,"active","20060309"
9004555,"naproxen 375 mg gastro-resistant tablet",NA,NA,"active","20060309"
9004557,"naproxen 500 mg gastro-resistant tablet",NA,NA,"active","20060309"
9004559,"naproxen 500 mg per ect gastro-resistant tablet",NA,NA,"active","20100407"
9004550,"naproxen 105 mg and naproxen sodium 105 mg oral capsule",NA,NA,"active","20161006"
9004562,"naproxen sodium 220 mg oral capsule",NA,NA,"active","20111011"
9004551,"naproxen 125 mg oral tablet",NA,NA,"active","20060309"
9004554,"naproxen 250 mg oral tablet",NA,NA,"active","20060310"
9004556,"naproxen 375 mg oral tablet",NA,NA,"active","20060309"
9004558,"naproxen 500 mg oral tablet",NA,NA,"active","20060310"
9004563,"naproxen sodium 220 mg oral tablet",NA,NA,"active","20131016"
9004564,"naproxen sodium 275 mg oral tablet",NA,NA,"active","20060309"
9004565,"naproxen sodium 550 mg oral tablet",NA,NA,"active","20080812"
9004548,"naproxen (naproxen sodium) 375 mg prolonged release oral tablet",NA,NA,"active","20160629"
9004549,"naproxen (naproxen sodium) 500 mg prolonged release oral tablet",NA,NA,"active","20160629"
9004561,"naproxen 750 mg prolonged release oral tablet",NA,NA,"active","20060309"
9004560,"naproxen 500 mg suppository",NA,NA,"active","20150505"
9004591,"nifedipine 10 mg oral capsule",NA,NA,"active","20040430"
9004595,"nifedipine 5 mg oral capsule",NA,NA,"active","20100930"
9004592,"nifedipine 10 mg oral tablet",NA,NA,"active","20060309"
9004593,"nifedipine 20 mg prolonged release oral tablet",NA,NA,"active","20060309"
9004594,"nifedipine 30 mg prolonged release oral tablet",NA,NA,"active","20100527"
9004596,"nifedipine 60 mg prolonged release oral tablet",NA,NA,"active","20100824"
9004610,"nitrofurantoin 100 mg oral capsule",NA,NA,"active","20150505"
9004612,"nitrofurantoin 50 mg oral capsule",NA,NA,"active","20150505"
9004611,"nitrofurantoin 100 mg oral tablet",NA,NA,"active","20120203"
9004613,"nitrofurantoin 50 mg oral tablet",NA,NA,"active","20110518"
9004630,"nitroglycerin 2 % cutaneous ointment",NA,NA,"active","20090921"
9004622,"nitroglycerin 0.3 mg oral tablet",NA,NA,"active","20060116"
9004625,"nitroglycerin 0.6 mg oral tablet",NA,NA,"active","20060116"
9004623,"nitroglycerin 0.4 mg per act pressurised inhalation",NA,NA,"active","20100519"
9004624,"nitroglycerin 0.4 mg per act sublingual spray, solution",NA,NA,"active","20081222"
9004627,"nitroglycerin 120 mg per 30 sq cm transdermal patch",NA,NA,"active","20150429"
9004628,"nitroglycerin 160 mg per 40 sq cm transdermal patch",NA,NA,"active","20150429"
9004629,"nitroglycerin 18 mg per 6.7 sq cm transdermal patch",NA,NA,"active","20140925"
9004631,"nitroglycerin 20.7 mg per 7.4 sq cm transdermal patch",NA,NA,"active","20131031"
9004632,"nitroglycerin 22.4 mg transdermal patch",NA,NA,"active","20090616"
9004633,"nitroglycerin 25 mg per 10 sq cm transdermal patch",NA,NA,"active","20100409"
9004634,"nitroglycerin 36 mg per 13.3 sq cm transdermal patch",NA,NA,"active","20141112"
9004635,"nitroglycerin 40 mg per 10 sq cm transdermal patch",NA,NA,"active","20150429"
9004636,"nitroglycerin 41.4 mg per 14.8 sq cm transdermal patch",NA,NA,"active","20131031"
9004637,"nitroglycerin 44.8 mg transdermal patch",NA,NA,"active","20090625"
9004639,"nitroglycerin 50 mg per 20 sq cm transdermal patch",NA,NA,"active","20100409"
9004640,"nitroglycerin 54 mg per 20 sq cm transdermal patch",NA,NA,"active","20140925"
9004641,"nitroglycerin 62.2 mg per 22.2 sq cm transdermal patch",NA,NA,"active","20131031"
9004642,"nitroglycerin 67.2 mg transdermal patch",NA,NA,"active","20090616"
9004643,"nitroglycerin 75 mg per srd transdermal patch",NA,NA,"active","20100409"
9004644,"nitroglycerin 80 mg per 20 sq cm transdermal patch",NA,NA,"active","20150429"
9004645,"nitroglycerin 82.9 mg per 29.6 sq cm transdermal patch",NA,NA,"active","20131031"
9004667,"norethindrone 0.35 mg oral tablet",NA,NA,"active","20060323"
9004668,"norethindrone acetate 5 mg oral tablet",NA,NA,"active","20101215"
9004671,"nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule",NA,NA,"active","20080319"
9004672,"nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule",NA,NA,"active","20080319"
9004675,"nystatin 100000 unit per g cutaneous cream",NA,NA,"active","20150429"
9004676,"nystatin 100000 unit per g cutaneous ointment",NA,NA,"active","20150429"
9004677,"nystatin 100000 unit per g vaginal cream",NA,NA,"active","20150429"
9004680,"nystatin 25000 unit per g vaginal cream",NA,NA,"active","20060227"
9004946,"olanzapine 10 mg oral tablet",NA,NA,"active","20080411"
9004948,"olanzapine 15 mg oral tablet",NA,NA,"active","20080411"
9004950,"olanzapine 2.5 mg oral tablet",NA,NA,"active","20080411"
9004951,"olanzapine 20 mg oral tablet",NA,NA,"active","20081003"
9004953,"olanzapine 5 mg oral tablet",NA,NA,"active","20080411"
9004955,"olanzapine 7.5 mg oral tablet",NA,NA,"active","20080411"
9004947,"olanzapine 10 mg orodispersible tablet",NA,NA,"active","20050806"
9004949,"olanzapine 15 mg orodispersible tablet",NA,NA,"active","20050805"
9004952,"olanzapine 20 mg orodispersible tablet",NA,NA,"active","20080428"
9004954,"olanzapine 5 mg orodispersible tablet",NA,NA,"active","20050806"
9004958,"olmesartan  medoxomil 20 mg oral tablet",NA,NA,"active","20120920"
9004959,"olmesartan  medoxomil 40 mg oral tablet",NA,NA,"active","20120514"
9004961,"olopatadine (olopatadine hydrochloride) 0.1 % opthalmic drops, solution",NA,NA,"active","20130731"
9004962,"olopatadine (olopatadine hydrochloride) 0.1 % per w/v opthalmic drops, solution",NA,NA,"active","20120921"
9004963,"olopatadine (olopatadine hydrochloride) 0.2 % per w/v opthalmic drops, solution",NA,NA,"active","20121218"
9004969,"omeprazole 10 mg modified release oral capsule",NA,NA,"active","20070921"
9004970,"omeprazole 20 mg modified release oral capsule",NA,NA,"active","20061128"
9004967,"omeprazole (omeprazole magnesium) 10 mg prolonged release oral tablet",NA,NA,"active","20060517"
9004968,"omeprazole (omeprazole magnesium) 20 mg prolonged release oral tablet",NA,NA,"active","20080818"
9004996,"oxazepam 10 mg oral tablet",NA,NA,"active","20020517"
9004997,"oxazepam 15 mg oral tablet",NA,NA,"active","20020517"
9004998,"oxazepam 30 mg oral tablet",NA,NA,"active","20020517"
9005013,"oxybutynin chloride 100 mg per g cutaneous gel",NA,NA,"active","20161018"
9005014,"oxybutynin chloride 2.5 mg oral tablet",NA,NA,"active","20131230"
9005015,"oxybutynin chloride 5 mg oral tablet",NA,NA,"active","20131230"
9005012,"oxybutynin chloride 10 mg prolonged release oral tablet",NA,NA,"active","20131230"
9005016,"oxybutynin chloride 5 mg prolonged release oral tablet",NA,NA,"active","20131230"
9005010,"oxybutynin 36 mg transdermal patch",NA,NA,"active","20161017"
9005017,"oxycodone hydrochloride 10 mg oral tablet",NA,NA,"active","20081216"
9005021,"oxycodone hydrochloride 20 mg oral tablet",NA,NA,"active","20081216"
9005026,"oxycodone hydrochloride 5 mg oral tablet",NA,NA,"active","20081216"
9005018,"oxycodone hydrochloride 10 mg prolonged release oral tablet",NA,NA,"active","20121127"
9005020,"oxycodone hydrochloride 15 mg prolonged release oral tablet",NA,NA,"active","20130523"
9005022,"oxycodone hydrochloride 20 mg prolonged release oral tablet",NA,NA,"active","20121127"
9005024,"oxycodone hydrochloride 30 mg prolonged release oral tablet",NA,NA,"active","20130523"
9005025,"oxycodone hydrochloride 40 mg prolonged release oral tablet",NA,NA,"active","20121127"
9005027,"oxycodone hydrochloride 5 mg prolonged release oral tablet",NA,NA,"active","20121127"
9005028,"oxycodone hydrochloride 60 mg prolonged release oral tablet",NA,NA,"active","20130523"
9005029,"oxycodone hydrochloride 80 mg prolonged release oral tablet",NA,NA,"active","20121127"
9005019,"oxycodone hydrochloride 10 mg suppository",NA,NA,"active","20150429"
9005023,"oxycodone hydrochloride 20 mg suppository",NA,NA,"active","20150429"
9005075,"pantoprazole (pantoprazole magnesium) 40 mg gastro-resistant tablet",NA,NA,"active","20130903"
9005080,"pantoprazole (pantoprazole sodium) 20 mg gastro-resistant tablet",NA,NA,"active","20150505"
9005082,"pantoprazole (pantoprazole sodium) 40 mg gastro-resistant tablet",NA,NA,"active","20150505"
9005083,"pantoprazole (pantoprazole sodium) 40 mg per vial powder for solution for injection",NA,NA,"active","20080411"
9005076,"pantoprazole (pantoprazole magnesium) 40 mg prolonged release oral tablet",NA,NA,"active","20151119"
9005081,"pantoprazole (pantoprazole sodium) 20 mg prolonged release oral tablet",NA,NA,"active","20080616"
9005084,"pantoprazole (pantoprazole sodium) 40 mg prolonged release oral tablet",NA,NA,"active","20080616"
9005090,"paroxetine (paroxetine hydrochloride hemihydrate) 10 mg oral tablet",NA,NA,"active","20130527"
9005091,"paroxetine (paroxetine hydrochloride hemihydrate) 20 mg oral tablet",NA,NA,"active","20130527"
9005092,"paroxetine (paroxetine hydrochloride hemihydrate) 30 mg oral tablet",NA,NA,"active","20130527"
