"mp_code"|"formal_description_mp"|"formal_description_ntp"|"ntp_code"
"02382997"|"MORPHINE SULFATE INJECTION SDZ [morphine sulfate 10 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"morphine sulfate 10 mg per ml solution for injection"|NA
"00596965"|"STATEX SUPPOSITORIES 20MG [morphine sulfate 20 mg suppository] PALADIN LABS INC"|"morphine sulfate 20 mg suppository"|9004372
"00632201"|"STATEX-SUPPOSITORIES 10MG [morphine sulfate 10 mg suppository] PALADIN LABS INC"|"morphine sulfate 10 mg suppository"|9004360
"00632228"|"STATEX SUPPOSITORIES 5MG [morphine sulfate 5 mg suppository] PALADIN LABS INC"|"morphine sulfate 5 mg suppository"|9004386
"00639389"|"STATEX SUPPOSITORIES 30MG [morphine sulfate 30 mg suppository] PALADIN LABS INC"|"morphine sulfate 30 mg suppository"|9004381
"00591467"|"STATEX SYRUP 1MG/ML [morphine sulfate 1 mg per mL syrup] PALADIN LABS INC"|"morphine sulfate 1 mg per ml syrup"|NA
"00591475"|"STATEX SYRUP 5MG/ML [morphine sulfate 5 mg per mL syrup] PALADIN LABS INC"|"morphine sulfate 5 mg per ml syrup"|NA
"00607762"|"RATIO-MORPHINE [morphine hydrochloride 1 mg per mL syrup] TEVA CANADA LIMITED"|"morphine hydrochloride 1 mg per ml syrup"|NA
"00607770"|"RATIO-MORPHINE [morphine hydrochloride 5 mg per mL syrup] TEVA CANADA LIMITED"|"morphine hydrochloride 5 mg per ml syrup"|NA
"00614491"|"DOLORAL 1 [morphine hydrochloride 1 mg per mL syrup] LABORATOIRE ATLAS INC"|"morphine hydrochloride 1 mg per ml syrup"|NA
"00614505"|"DOLORAL 5 SIROP 5MG/ML [morphine hydrochloride 5 mg per mL syrup] LABORATOIRE ATLAS INC"|"morphine hydrochloride 5 mg per ml syrup"|NA
"00647217"|"STATEX SYRUP 10MG/ML [morphine sulfate 10 mg per mL syrup] PALADIN LABS INC"|"morphine sulfate 10 mg per ml syrup"|NA
"00690783"|"RATIO-MORPHINE [morphine hydrochloride 10 mg per mL syrup] TEVA CANADA LIMITED"|"morphine hydrochloride 10 mg per ml syrup"|NA
"00690791"|"RATIO-MORPHINE [morphine hydrochloride 20 mg per mL syrup] TEVA CANADA LIMITED"|"morphine hydrochloride 20 mg per ml syrup"|NA
"02252260"|"VIGAMOX [moxifloxacin (moxifloxacin hydrochloride) 0.5 % opthalmic drops, solution] ALCON CANADA INC"|"moxifloxacin (moxifloxacin hydrochloride) 0.5 % opthalmic drops, solution"|9004393
"02404656"|"ACT MOXIFLOXACIN [moxifloxacin (moxifloxacin hydrochloride) 0.5 % opthalmic drops, solution] ACTAVIS PHARMA COMPANY"|"moxifloxacin (moxifloxacin hydrochloride) 0.5 % opthalmic drops, solution"|9004393
"02406373"|"APO-MOXIFLOXACIN [moxifloxacin (moxifloxacin hydrochloride) 0.5 % opthalmic drops, solution] APOTEX INC"|"moxifloxacin (moxifloxacin hydrochloride) 0.5 % opthalmic drops, solution"|9004393
"02411520"|"SANDOZ MOXIFLOXACIN [moxifloxacin (moxifloxacin hydrochloride) 0.5 % opthalmic drops, solution] SANDOZ CANADA INCORPORATED"|"moxifloxacin (moxifloxacin hydrochloride) 0.5 % opthalmic drops, solution"|9004393
"02432218"|"PMS-MOXIFLOXACIN [moxifloxacin (moxifloxacin hydrochloride) 0.5 % opthalmic drops, solution] PHARMASCIENCE INC"|"moxifloxacin (moxifloxacin hydrochloride) 0.5 % opthalmic drops, solution"|9004393
"02242965"|"AVELOX [moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet] BAYER INC"|"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet"|9004394
"02375702"|"TEVA-MOXIFLOXACIN [moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet] TEVA CANADA LIMITED"|"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet"|9004394
"02404923"|"APO-MOXIFLOXACIN [moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet] APOTEX INC"|"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet"|9004394
"02432242"|"AURO-MOXIFLOXACIN [moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet] AURO PHARMA INC"|"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet"|9004394
"02443929"|"JAMP-MOXIFLOXACIN [moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet] JAMP PHARMA CORPORATION"|"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet"|9004394
"02447053"|"MAR-MOXIFLOXACIN [moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet"|9004394
"02447061"|"JAMP-MOXIFLOXACIN TABLETS [moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet] JAMP PHARMA CORPORATION"|"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet"|9004394
"02447266"|"BIO-MOXIFLOXACIN [moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet] BIOMED PHARMA"|"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet"|9004394
"02447371"|"PRIVA-MOXIFLOXACIN [moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet] PHARMAPAR INC"|"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet"|9004394
"02450976"|"RIVA-MOXIFLOXACIN [moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet] LABORATOIRE RIVA INC"|"moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet"|9004394
"02246414"|"AVELOX I.V. [moxifloxacin (moxifloxacin hydrochloride) 400 mg per 250 solution for injection] BAYER INC"|"moxifloxacin (moxifloxacin hydrochloride) 400 mg per 250 solution for injection"|9004395
"02162415"|"NAPROSYN [naproxen 375 mg gastro-resistant tablet] ATNAHS PHARMA UK LIMITED"|"naproxen 375 mg gastro-resistant tablet"|9004446
"02162423"|"NAPROSYN [naproxen 500 mg gastro-resistant tablet] ATNAHS PHARMA UK LIMITED"|"naproxen 500 mg gastro-resistant tablet"|9004448
"02241024"|"MYLAN-NAPROXEN EC [naproxen 500 mg gastro-resistant tablet] MYLAN PHARMACEUTICALS ULC"|"naproxen 500 mg gastro-resistant tablet"|9004448
"02243312"|"TEVA-NAPROXEN EC [naproxen 250 mg gastro-resistant tablet] TEVA CANADA LIMITED"|"naproxen 250 mg gastro-resistant tablet"|9004444
"02243313"|"TEVA-NAPROXEN EC [naproxen 375 mg gastro-resistant tablet] TEVA CANADA LIMITED"|"naproxen 375 mg gastro-resistant tablet"|9004446
"02243314"|"TEVA-NAPROXEN EC [naproxen 500 mg gastro-resistant tablet] TEVA CANADA LIMITED"|"naproxen 500 mg gastro-resistant tablet"|9004448
"02243431"|"MYLAN-NAPROXEN EC [naproxen 250 mg gastro-resistant tablet] MYLAN PHARMACEUTICALS ULC"|"naproxen 250 mg gastro-resistant tablet"|9004444
"02243432"|"MYLAN-NAPROXEN EC [naproxen 375 mg gastro-resistant tablet] MYLAN PHARMACEUTICALS ULC"|"naproxen 375 mg gastro-resistant tablet"|9004446
"02246699"|"APO-NAPROXEN EC TABLETS [naproxen 250 mg gastro-resistant tablet] APOTEX INC"|"naproxen 250 mg gastro-resistant tablet"|9004444
"02246700"|"APO-NAPROXEN EC TABLETS [naproxen 375 mg gastro-resistant tablet] APOTEX INC"|"naproxen 375 mg gastro-resistant tablet"|9004446
"02246701"|"APO-NAPROXEN EC TABLETS [naproxen 500 mg gastro-resistant tablet] APOTEX INC"|"naproxen 500 mg gastro-resistant tablet"|9004448
"02294702"|"PMS-NAPROXEN EC [naproxen 375 mg gastro-resistant tablet] PHARMASCIENCE INC"|"naproxen 375 mg gastro-resistant tablet"|9004446
"02294710"|"PMS-NAPROXEN EC [naproxen 500 mg gastro-resistant tablet] PHARMASCIENCE INC"|"naproxen 500 mg gastro-resistant tablet"|9004448
"02310945"|"PRO-NAPROXEN EC - 375 [naproxen 375 mg gastro-resistant tablet] PRO DOC LIMITEE"|"naproxen 375 mg gastro-resistant tablet"|9004446
"02310953"|"PRO-NAPROXEN EC - 500 [naproxen 500 mg gastro-resistant tablet] PRO DOC LIMITEE"|"naproxen 500 mg gastro-resistant tablet"|9004448
"02350785"|"NAPROXEN EC [naproxen 250 mg gastro-resistant tablet] SANIS HEALTH INC"|"naproxen 250 mg gastro-resistant tablet"|9004444
"02350793"|"NAPROXEN EC [naproxen 375 mg gastro-resistant tablet] SANIS HEALTH INC"|"naproxen 375 mg gastro-resistant tablet"|9004446
"02350807"|"NAPROXEN EC [naproxen 500 mg gastro-resistant tablet] SANIS HEALTH INC"|"naproxen 500 mg gastro-resistant tablet"|9004448
"02361795"|"ALEVE LIQUID GELS [naproxen sodium 220 mg oral capsule] BAYER INC CONSUMER CARE"|"naproxen sodium 220 mg oral capsule"|9004452
"02372991"|"MAXIDOL LIQUID GELS [naproxen sodium 220 mg oral capsule] BAYER INC CONSUMER CARE"|"naproxen sodium 220 mg oral capsule"|9004452
"02418835"|"NAPROXEN LIQUID GEL CAPSULES [naproxen 105 mg and naproxen sodium 105 mg oral capsule] MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"|"naproxen 105 mg and naproxen sodium 105 mg oral capsule"|9004441
"02436337"|"ALEVE BACK AND BODY PAIN [naproxen sodium 220 mg oral capsule] BAYER INC CONSUMER CARE"|"naproxen sodium 220 mg oral capsule"|9004452
"02162431"|"PEDIAPHARM NAPROXEN SUSPENSION [naproxen 25 mg per mL oral suspension] PEDIAPHARM INC"|"naproxen 25 mg per ml oral suspension"|NA
"00522651"|"APO NAPROXEN TAB 250MG [naproxen 250 mg oral tablet] APOTEX INC"|"naproxen 250 mg oral tablet"|9004445
"00522678"|"APO NAPROXEN TAB 125MG [naproxen 125 mg oral tablet] APOTEX INC"|"naproxen 125 mg oral tablet"|9004442
"00565350"|"TEVA-NAPROXEN [naproxen 250 mg oral tablet] TEVA CANADA LIMITED"|"naproxen 250 mg oral tablet"|9004445
"00589861"|"TEVA-NAPROXEN [naproxen 500 mg oral tablet] TEVA CANADA LIMITED"|"naproxen 500 mg oral tablet"|9004449
"00590762"|"NAPROXEN 250 TAB 250MG [naproxen 250 mg oral tablet] PRO DOC LIMITEE"|"naproxen 250 mg oral tablet"|9004445
"00592277"|"APO NAPROXEN TAB 500MG [naproxen 500 mg oral tablet] APOTEX INC"|"naproxen 500 mg oral tablet"|9004449
"00600806"|"APO NAPROXEN TAB 375MG [naproxen 375 mg oral tablet] APOTEX INC"|"naproxen 375 mg oral tablet"|9004447
"00618721"|"NAPROXEN 500 TAB 500MG [naproxen 500 mg oral tablet] PRO DOC LIMITEE"|"naproxen 500 mg oral tablet"|9004449
"00627097"|"TEVA-NAPROXEN [naproxen 375 mg oral tablet] TEVA CANADA LIMITED"|"naproxen 375 mg oral tablet"|9004447
"00655686"|"NAPROXEN-375 TAB 375MG [naproxen 375 mg oral tablet] PRO DOC LIMITEE"|"naproxen 375 mg oral tablet"|9004447
"00778389"|"TEVA-NAPROXEN SODIUM [naproxen sodium 275 mg oral tablet] TEVA CANADA LIMITED"|"naproxen sodium 275 mg oral tablet"|9004454
"00784354"|"APO-NAPRO-NA TAB 275MG [naproxen sodium 275 mg oral tablet] APOTEX INC"|"naproxen sodium 275 mg oral tablet"|9004454
"00887056"|"NAPROXEN-NA TAB 275MG [naproxen sodium 275 mg oral tablet] PRO DOC LIMITEE"|"naproxen sodium 275 mg oral tablet"|9004454
"01940309"|"APO-NAPRO-NA DS TAB 550MG [naproxen sodium 550 mg oral tablet] APOTEX INC"|"naproxen sodium 550 mg oral tablet"|9004455
"02026600"|"TEVA-NAPROXEN SODIUM DS [naproxen sodium 550 mg oral tablet] TEVA CANADA LIMITED"|"naproxen sodium 550 mg oral tablet"|9004455
"02153386"|"NAPROXEN-NA DF -TAB 550MG [naproxen sodium 550 mg oral tablet] PRO DOC LIMITEE"|"naproxen sodium 550 mg oral tablet"|9004455
"02162717"|"ANAPROX DS [naproxen sodium 550 mg oral tablet] ATNAHS PHARMA UK LIMITED"|"naproxen sodium 550 mg oral tablet"|9004455
"02162725"|"ANAPROX [naproxen sodium 275 mg oral tablet] ATNAHS PHARMA UK LIMITED"|"naproxen sodium 275 mg oral tablet"|9004454
"02301733"|"ALEVE [naproxen sodium 220 mg oral tablet] BAYER INC CONSUMER CARE"|"naproxen sodium 220 mg oral tablet"|9004453
"02350750"|"NAPROXEN [naproxen 250 mg oral tablet] SANIS HEALTH INC"|"naproxen 250 mg oral tablet"|9004445
"02350769"|"NAPROXEN [naproxen 375 mg oral tablet] SANIS HEALTH INC"|"naproxen 375 mg oral tablet"|9004447
"02350777"|"NAPROXEN [naproxen 500 mg oral tablet] SANIS HEALTH INC"|"naproxen 500 mg oral tablet"|9004449
"02351013"|"NAPROXEN SODIUM [naproxen sodium 275 mg oral tablet] SANIS HEALTH INC"|"naproxen sodium 275 mg oral tablet"|9004454
"02351021"|"NAPROXEN SODIUM DS [naproxen sodium 550 mg oral tablet] SANIS HEALTH INC"|"naproxen sodium 550 mg oral tablet"|9004455
"02362430"|"NAPROXEN [naproxen sodium 220 mg oral tablet] PHARMASCIENCE INC"|"naproxen sodium 220 mg oral tablet"|9004453
"02378418"|"NAPROXEN [naproxen sodium 220 mg oral tablet] PERRIGO INTERNATIONAL"|"naproxen sodium 220 mg oral tablet"|9004453
"02385007"|"NAPROXEN SODIUM TABLETS [naproxen sodium 220 mg oral tablet] APOTEX INC"|"naproxen sodium 220 mg oral tablet"|9004453
"02396009"|"NAPROXEN MENSTRUAL PAIN RELIEF [naproxen sodium 220 mg oral tablet] PHARMASCIENCE INC"|"naproxen sodium 220 mg oral tablet"|9004453
"02162466"|"NAPROSYN [naproxen 750 mg prolonged release oral tablet] ATNAHS PHARMA UK LIMITED"|"naproxen 750 mg prolonged release oral tablet"|9004451
"02177072"|"APO-NAPROXEN SR TABLETS 750MG [naproxen 750 mg prolonged release oral tablet] APOTEX INC"|"naproxen 750 mg prolonged release oral tablet"|9004451
"02242505"|"NAPRELAN [naproxen (naproxen sodium) 375 mg prolonged release oral tablet] ALKERMES INC"|"naproxen (naproxen sodium) 375 mg prolonged release oral tablet"|9004439
"02242506"|"NAPRELAN [naproxen (naproxen sodium) 500 mg prolonged release oral tablet] ALKERMES INC"|"naproxen (naproxen sodium) 500 mg prolonged release oral tablet"|9004440
"02017237"|"PMS-NAPROXEN [naproxen 500 mg suppository] PHARMASCIENCE INC"|"naproxen 500 mg suppository"|9004450
"00725110"|"NIFEDIPINE [nifedipine 5 mg oral capsule] AA PHARMA INC"|"nifedipine 5 mg oral capsule"|9004485
"00755907"|"NIFEDIPINE [nifedipine 10 mg oral capsule] AA PHARMA INC"|"nifedipine 10 mg oral capsule"|9004481
"02235897"|"PMS-NIFEDIPINE [nifedipine 5 mg oral capsule] PHARMASCIENCE INC"|"nifedipine 5 mg oral capsule"|9004485
"02235898"|"PMS-NIFEDIPINE [nifedipine 10 mg oral capsule] PHARMASCIENCE INC"|"nifedipine 10 mg oral capsule"|9004481
"02197448"|"APO-NIFED PA - TAB 10MG [nifedipine 10 mg oral tablet] APOTEX INC"|"nifedipine 10 mg oral tablet"|9004482
"02155907"|"ADALAT XL - SRT 30MG [nifedipine 30 mg prolonged release oral tablet] BAYER INC"|"nifedipine 30 mg prolonged release oral tablet"|9004484
"02155990"|"ADALAT XL - SRT 60MG [nifedipine 60 mg prolonged release oral tablet] BAYER INC"|"nifedipine 60 mg prolonged release oral tablet"|9004486
"02181525"|"APO-NIFED PA - SRT 20MG [nifedipine 20 mg prolonged release oral tablet] APOTEX INC"|"nifedipine 20 mg prolonged release oral tablet"|9004483
"02237618"|"ADALAT XL - SRT 20MG [nifedipine 20 mg prolonged release oral tablet] BAYER INC"|"nifedipine 20 mg prolonged release oral tablet"|9004483
"02321149"|"MYLAN-NIFEDIPINE EXTENDED RELEASE [nifedipine 60 mg prolonged release oral tablet] MYLAN PHARMACEUTICALS ULC"|"nifedipine 60 mg prolonged release oral tablet"|9004486
"02349167"|"MYLAN-NIFEDIPINE EXTENDED RELEASE [nifedipine 30 mg prolonged release oral tablet] MYLAN PHARMACEUTICALS ULC"|"nifedipine 30 mg prolonged release oral tablet"|9004484
"02416301"|"PMS-NIFEDIPINE ER [nifedipine 60 mg prolonged release oral tablet] PHARMASCIENCE INC"|"nifedipine 60 mg prolonged release oral tablet"|9004486
"02418630"|"PMS-NIFEDIPINE ER [nifedipine 30 mg prolonged release oral tablet] PHARMASCIENCE INC"|"nifedipine 30 mg prolonged release oral tablet"|9004484
"02421631"|"NIFEDIPINE ER [nifedipine 30 mg prolonged release oral tablet] PRO DOC LIMITEE"|"nifedipine 30 mg prolonged release oral tablet"|9004484
"02421658"|"NIFEDIPINE ER [nifedipine 60 mg prolonged release oral tablet] PRO DOC LIMITEE"|"nifedipine 60 mg prolonged release oral tablet"|9004486
"02440199"|"PMS-NIFEDIPINE ER [nifedipine 20 mg prolonged release oral tablet] PHARMASCIENCE INC"|"nifedipine 20 mg prolonged release oral tablet"|9004483
"02442930"|"NIFEDIPINE ER [nifedipine 30 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"nifedipine 30 mg prolonged release oral tablet"|9004484
"02442949"|"NIFEDIPINE ER [nifedipine 60 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"nifedipine 60 mg prolonged release oral tablet"|9004486
"02063662"|"MACROBID [nitrofurantoin 100 mg oral capsule] WARNER CHILCOTT CANADA CO"|"nitrofurantoin 100 mg oral capsule"|9004503
"02231015"|"TEVA-NITROFURANTOIN [nitrofurantoin 50 mg oral capsule] TEVA CANADA LIMITED"|"nitrofurantoin 50 mg oral capsule"|9004505
"02231016"|"TEVA-NITROFURANTOIN [nitrofurantoin 100 mg oral capsule] TEVA CANADA LIMITED"|"nitrofurantoin 100 mg oral capsule"|9004503
"00312738"|"NITROFURANTOIN [nitrofurantoin 100 mg oral tablet] AA PHARMA INC"|"nitrofurantoin 100 mg oral tablet"|9004504
"00319511"|"NITROFURANTOIN [nitrofurantoin 50 mg oral tablet] AA PHARMA INC"|"nitrofurantoin 50 mg oral tablet"|9004506
"01926454"|"NITROL (NITROGLYCERIN OINTMENT 2%, USP) [nitroglycerin 2 % cutaneous ointment] PALADIN LABS INC"|"nitroglycerin 2 % cutaneous ointment"|9004523
"00037613"|"NITROSTAT SLT 0.3MG [nitroglycerin 0.3 mg oral tablet] PFIZER CANADA INC"|"nitroglycerin 0.3 mg oral tablet"|9004515
"00037621"|"NITROSTAT SLT 0.6MG [nitroglycerin 0.6 mg oral tablet] PFIZER CANADA INC"|"nitroglycerin 0.6 mg oral tablet"|9004518
"02243588"|"MYLAN-NITRO SUBLINGUAL SPRAY [nitroglycerin 0.4 mg per actuation pressurised inhalation] MYLAN PHARMACEUTICALS ULC"|"nitroglycerin 0.4 mg per actuation pressurised inhalation"|9004516
"00614262"|"NITROJECT INJ 1MG/ML [nitroglycerin 1 mg per mL solution for injection] OMEGA LABORATORIES LTD"|"nitroglycerin 1 mg per ml solution for injection"|NA
"00778869"|"NITROJECT INJ 5MG/ML [nitroglycerin 5 mg per mL solution for injection] OMEGA LABORATORIES LTD"|"nitroglycerin 5 mg per ml solution for injection"|NA
"00860778"|"NITROGLYCERIN INJECTION USP [nitroglycerin 5 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"nitroglycerin 5 mg per ml solution for injection"|NA
"02231441"|"NITROLINGUAL PUMPSPRAY [nitroglycerin 0.4 mg per actuation sublingual spray, solution] SANOFI-AVENTIS CANADA INC"|"nitroglycerin 0.4 mg per actuation sublingual spray, solution"|9004517
"02238998"|"RHO-NITRO PUMPSPRAY [nitroglycerin 0.4 mg per actuation sublingual spray, solution] SANDOZ CANADA INCORPORATED"|"nitroglycerin 0.4 mg per actuation sublingual spray, solution"|9004517
"02393433"|"APO-NITROGLYCERIN [nitroglycerin 0.4 mg per actuation sublingual spray, solution] APOTEX INC"|"nitroglycerin 0.4 mg per actuation sublingual spray, solution"|9004517
"00584223"|"TRANSDERM-NITRO 0.2 [nitroglycerin 25 mg per 10 transdermal patch] NOVARTIS PHARMACEUTICALS CANADA INC"|"nitroglycerin 25 mg per 10 transdermal patch"|9004526
"00852384"|"TRANSDERM-NITRO 0.4 [nitroglycerin 50 mg per 20 transdermal patch] NOVARTIS PHARMACEUTICALS CANADA INC"|"nitroglycerin 50 mg per 20 transdermal patch"|9004532
"01911902"|"NITRO-DUR 0.4 [nitroglycerin 80 mg per 20 transdermal patch] MERCK CANADA INC"|"nitroglycerin 80 mg per 20 transdermal patch"|9004537
"01911910"|"NITRO-DUR 0.2 [nitroglycerin 40 mg per 10 transdermal patch] MERCK CANADA INC"|"nitroglycerin 40 mg per 10 transdermal patch"|9004528
"01911929"|"NITRO-DUR 0.6 [nitroglycerin 120 mg per 30 transdermal patch] MERCK CANADA INC"|"nitroglycerin 120 mg per 30 transdermal patch"|9004520
"02011271"|"NITRO-DUR 0.8 [nitroglycerin 160 mg per 40 transdermal patch] MERCK CANADA INC"|"nitroglycerin 160 mg per 40 transdermal patch"|9004521
"02046156"|"TRANSDERM-NITRO 0.6 [nitroglycerin 75 mg transdermal patch] NOVARTIS PHARMACEUTICALS CANADA INC"|"nitroglycerin 75 mg transdermal patch"|9004536
"02162806"|"MINITRAN [nitroglycerin 18 mg per 6.7 transdermal patch] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"nitroglycerin 18 mg per 6.7 transdermal patch"|9004522
"02163527"|"MINITRAN [nitroglycerin 36 mg per 13.3 transdermal patch] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"nitroglycerin 36 mg per 13.3 transdermal patch"|9004527
"02163535"|"MINITRAN [nitroglycerin 54 mg per 20 transdermal patch] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"nitroglycerin 54 mg per 20 transdermal patch"|9004533
"02230732"|"TRINIPATCH 0.2 [nitroglycerin 22.4 mg transdermal patch] PALADIN LABS INC"|"nitroglycerin 22.4 mg transdermal patch"|9004525
"02230733"|"TRINIPATCH 0.4 [nitroglycerin 44.8 mg transdermal patch] PALADIN LABS INC"|"nitroglycerin 44.8 mg transdermal patch"|9004530
"02230734"|"TRINIPATCH 0.6 [nitroglycerin 67.2 mg transdermal patch] PALADIN LABS INC"|"nitroglycerin 67.2 mg transdermal patch"|9004535
"02407442"|"MYLAN-NITRO PATCH 0.2 [nitroglycerin 20.7 mg per 7.4 transdermal patch] MYLAN PHARMACEUTICALS ULC"|"nitroglycerin 20.7 mg per 7.4 transdermal patch"|9004524
"02407450"|"MYLAN-NITRO PATCH 0.4 [nitroglycerin 41.4 mg per 14.8 transdermal patch] MYLAN PHARMACEUTICALS ULC"|"nitroglycerin 41.4 mg per 14.8 transdermal patch"|9004529
"02407469"|"MYLAN-NITRO PATCH 0.6 [nitroglycerin 62.2 mg per 22.2 transdermal patch] MYLAN PHARMACEUTICALS ULC"|"nitroglycerin 62.2 mg per 22.2 transdermal patch"|9004534
"02407477"|"MYLAN-NITRO PATCH 0.8 [nitroglycerin 82.9 mg per 29.6 transdermal patch] MYLAN PHARMACEUTICALS ULC"|"nitroglycerin 82.9 mg per 29.6 transdermal patch"|9004538
"00023760"|"NORLUTATE [norethindrone acetate 5 mg oral tablet] ERFA CANADA 2012 INC"|"norethindrone acetate 5 mg oral tablet"|9004551
"00037605"|"MICRONOR TABLETS 28-DAY [norethindrone 0.35 mg oral tablet] JANSSEN INC"|"norethindrone 0.35 mg oral tablet"|9004550
"02410303"|"MOVISSE [norethindrone 0.35 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"norethindrone 0.35 mg oral tablet"|9004550
"02441306"|"JENCYCLA [norethindrone 0.35 mg oral tablet] SANDOZ CANADA INCORPORATED"|"norethindrone 0.35 mg oral tablet"|9004550
"00015229"|"AVENTYL [nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule] AA PHARMA INC"|"nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule"|9004554
"00015237"|"AVENTYL [nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule] AA PHARMA INC"|"nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule"|9004555
"02177692"|"PMS-NORTRIPTYLINE [nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule] PHARMASCIENCE INC"|"nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule"|9004554
"02177706"|"PMS-NORTRIPTYLINE [nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule] PHARMASCIENCE INC"|"nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule"|9004555
"02223511"|"APO-NORTRIPTYLINE - CAP 10MG [nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule] APOTEX INC"|"nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule"|9004554
"02223538"|"APO-NORTRIPTYLINE - CAP 25MG [nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule] APOTEX INC"|"nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule"|9004555
"02231781"|"TEVA-NORTRIPTYLINE [nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule] TEVA CANADA LIMITED"|"nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule"|9004554
"02231782"|"TEVA-NORTRIPTYLINE [nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule] TEVA CANADA LIMITED"|"nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule"|9004555
"00716871"|"NYADERM CRM 100000UNIT/GM [nystatin 100000 unit per g cutaneous cream] TARO PHARMACEUTICALS INC"|"nystatin 100000 unit per g cutaneous cream"|9004558
"02194236"|"RATIO-NYSTATIN [nystatin 100000 unit per g cutaneous cream] TEVA CANADA LIMITED"|"nystatin 100000 unit per g cutaneous cream"|9004558
"00716898"|"NYADERM ONT 100000UNIT/GM [nystatin 100000 unit per g cutaneous ointment] TARO PHARMACEUTICALS INC"|"nystatin 100000 unit per g cutaneous ointment"|9004559
"02194228"|"RATIO-NYSTATIN [nystatin 100000 unit per g cutaneous ointment] TEVA CANADA LIMITED"|"nystatin 100000 unit per g cutaneous ointment"|9004559
"02194201"|"RATIO-NYSTATIN [nystatin 100000 unit per mL oral drops] TEVA CANADA LIMITED"|"nystatin 100000 unit per ml oral drops"|NA
"00779121"|"NYADERM ORAL SUS 100000UNIT/ML USP [nystatin 100000 unit per mL oral suspension] TARO PHARMACEUTICALS INC"|"nystatin 100000 unit per ml oral suspension"|NA
"00792667"|"PMS-NYSTATIN SUSPENSION 100000 UNIT/ML [nystatin 100000 unit per mL oral suspension] PHARMASCIENCE INC"|"nystatin 100000 unit per ml oral suspension"|NA
"02125145"|"DOM-NYSTATIN 100.000 IU/ML ORAL SUSPENSION [nystatin 100 unit per mL oral suspension] DOMINION PHARMACAL"|"nystatin 100 unit per ml oral suspension"|NA
"02433443"|"JAMP-NYSTATIN ORAL SUSPENSION USP [nystatin 100000 unit per mL oral suspension] JAMP PHARMA CORPORATION"|"nystatin 100000 unit per ml oral suspension"|NA
"00716901"|"NYADERM VAG CRM 25000UNIT/GM [nystatin 25000 unit per g vaginal cream] TARO PHARMACEUTICALS INC"|"nystatin 25000 unit per g vaginal cream"|9004563
"02194163"|"RATIO-NYSTATIN [nystatin 100000 unit per g vaginal cream] TEVA CANADA LIMITED"|"nystatin 100000 unit per g vaginal cream"|9004560
"02229250"|"ZYPREXA [olanzapine 2.5 mg oral tablet] ELI LILLY CANADA INC"|"olanzapine 2.5 mg oral tablet"|9004820
