"mp_code","mp_formal_name","Health_Canada_identifier","Health_Canada_product_name","Health_Canada_description"
"02243596","ASMANEX TWISTHALER (mometasone furoate 400 mcg per actuation inhalation powder) MERCK CANADA INC","02243596","ASMANEX TWISTHALER","FOR ORAL INHALATION ONLY"
"02266385","TARO-MOMETASONE LOTION (mometasone furoate 0.1 % lotion) TARO PHARMACEUTICALS INC","02266385","TARO-MOMETASONE LOTION",NA
"02248130","RATIO-MOMETASONE (mometasone furoate 0.1 % cutaneous ointment) TEVA CANADA LIMITED","02248130","RATIO-MOMETASONE",NA
"02367157","TARO-MOMETASONE CREAM (mometasone furoate 0.1 % cutaneous cream) TARO PHARMACEUTICALS INC","02367157","TARO-MOMETASONE CREAM",NA
"02403587","APO-MOMETASONE (mometasone furoate 50 mcg per actuation nasal spray) APOTEX INC","02403587","APO-MOMETASONE","AQUEOUS SUSPENSION. 140 DOSES."
"02438690","ASMANEX TWISTHALER (mometasone furoate 100 mcg per actuation inhalation powder) MERCK CANADA INC","02438690","ASMANEX TWISTHALER","FOR ORAL INHALATION ONLY"
"02449811","SANDOZ MOMETASONE (mometasone furoate (mometasone furoate monohydrate) 50 mcg per actuation nasal spray) SANDOZ CANADA INCORPORATED","02449811","SANDOZ MOMETASONE","SUSPENSION"
"02244769","PMS-MOMETASONE (mometasone furoate 0.1 % cutaneous ointment) PHARMASCIENCE INC","02244769","PMS-MOMETASONE",NA
"02270862","PMS-MOMETASONE (mometasone furoate 0.1 % cutaneous ointment) PHARMASCIENCE INC","02270862","PMS-MOMETASONE",NA
"02264749","TARO-MOMETASONE OINTMENT (mometasone furoate 0.1 % cutaneous ointment) TARO PHARMACEUTICALS INC","02264749","TARO-MOMETASONE OINTMENT",NA
"02238216","SINGULAIR (montelukast (montelukast sodium) 5 mg chewable tablet) MERCK CANADA INC","02238216","SINGULAIR",NA
"02238217","SINGULAIR (montelukast (montelukast sodium) 10 mg oral tablet) MERCK CANADA INC","02238217","SINGULAIR",NA
"02243602","SINGULAIR (montelukast (montelukast sodium) 4 mg chewable tablet) MERCK CANADA INC","02243602","SINGULAIR",NA
"02247997","SINGULAIR (montelukast (montelukast sodium) 4 mg per pck granules for oral suspension) MERCK CANADA INC","02247997","SINGULAIR",NA
"02328593","SANDOZ MONTELUKAST TABLET (montelukast (montelukast sodium) 10 mg oral tablet) SANDOZ CANADA INCORPORATED","02328593","SANDOZ MONTELUKAST TABLET",NA
"02330385","SANDOZ MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) SANDOZ CANADA INCORPORATED","02330385","SANDOZ MONTELUKAST",NA
"02330393","SANDOZ MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) SANDOZ CANADA INCORPORATED","02330393","SANDOZ MONTELUKAST",NA
"02354977","PMS-MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) PHARMASCIENCE INC","02354977","PMS-MONTELUKAST",NA
"02354985","PMS-MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) PHARMASCIENCE INC","02354985","PMS-MONTELUKAST",NA
"02355507","TEVA-MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) TEVA CANADA LIMITED","02355507","TEVA-MONTELUKAST",NA
"02355515","TEVA-MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) TEVA CANADA LIMITED","02355515","TEVA-MONTELUKAST",NA
"02355523","TEVA-MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) TEVA CANADA LIMITED","02355523","TEVA-MONTELUKAST",NA
"02358611","SANDOZ MONTELUKAST GRANULES (montelukast (montelukast sodium) 4 mg per pck granules for oral suspension) SANDOZ CANADA INCORPORATED","02358611","SANDOZ MONTELUKAST GRANULES",NA
"02368226","MYLAN-MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02368226","MYLAN-MONTELUKAST",NA
"02373947","PMS-MONTELUKAST FC (montelukast (montelukast sodium) 10 mg oral tablet) PHARMASCIENCE INC","02373947","PMS-MONTELUKAST FC","FILM-COATED TABLET"
"02374609","APO-MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) APOTEX INC","02374609","APO-MONTELUKAST","FILM-COATED"
"02376695","DOM-MONTELUKAST FC (montelukast (montelukast sodium) 10 mg oral tablet) DOMINION PHARMACAL","02376695","DOM-MONTELUKAST FC",NA
"02377608","APO-MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) APOTEX INC","02377608","APO-MONTELUKAST",NA
"02377616","APO-MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) APOTEX INC","02377616","APO-MONTELUKAST",NA
"02379236","MONTELUKAST SODIUM TABLETS (montelukast (montelukast sodium) 10 mg oral tablet) ACCORD HEALTHCARE INC","02379236","MONTELUKAST SODIUM TABLETS",NA
"02379317","MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) SANIS HEALTH INC","02379317","MONTELUKAST",NA
"02379325","MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) SANIS HEALTH INC","02379325","MONTELUKAST",NA
"02379333","MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) SANIS HEALTH INC","02379333","MONTELUKAST",NA
"02379821","MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) PRO DOC LIMITEE","02379821","MONTELUKAST",NA
"02379848","MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) PRO DOC LIMITEE","02379848","MONTELUKAST",NA
"02379856","MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) PRO DOC LIMITEE","02379856","MONTELUKAST","FILM-COATED TABLETS"
"02380757","MYLAN-MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) MYLAN PHARMACEUTICALS ULC","02380757","MYLAN-MONTELUKAST",NA
"02382458","MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) SIVEM PHARMACEUTICALS ULC","02382458","MONTELUKAST",NA
"02382466","MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) SIVEM PHARMACEUTICALS ULC","02382466","MONTELUKAST",NA
"02382474","MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02382474","MONTELUKAST",NA
"02389517","RAN-MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02389517","RAN-MONTELUKAST",NA
"02391422","JAMP-MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) JAMP PHARMA CORPORATION","02391422","JAMP-MONTELUKAST",NA
"02398826","RIVA-MONTELUKAST FC (montelukast (montelukast sodium) 10 mg oral tablet) LABORATOIRE RIVA INC","02398826","RIVA-MONTELUKAST FC",NA
"02399865","MAR-MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) MARCAN PHARMACEUTICALS INC","02399865","MAR-MONTELUKAST",NA
"02399873","MAR-MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) MARCAN PHARMACEUTICALS INC","02399873","MAR-MONTELUKAST",NA
"02399997","MAR-MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) MARCAN PHARMACEUTICALS INC","02399997","MAR-MONTELUKAST",NA
"02401274","AURO-MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) AURO PHARMA INC","02401274","AURO-MONTELUKAST",NA
"02402793","RAN-MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02402793","RAN-MONTELUKAST",NA
"02402807","RAN-MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02402807","RAN-MONTELUKAST",NA
"02408627","MINT-MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) MINT PHARMACEUTICALS INC","02408627","MINT-MONTELUKAST",NA
"02408635","MINT-MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) MINT PHARMACEUTICALS INC","02408635","MINT-MONTELUKAST",NA
"02408643","MINT-MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) MINT PHARMACEUTICALS INC","02408643","MINT-MONTELUKAST",NA
"02422867","AURO-MONTELUKAST CHEWABLE TABLET (montelukast (montelukast sodium) 4 mg chewable tablet) AURO PHARMA INC","02422867","AURO-MONTELUKAST CHEWABLE TABLET",NA
"02422875","AURO-MONTELUKAST CHEWABLE TABLET (montelukast (montelukast sodium) 5 mg chewable tablet) AURO PHARMA INC","02422875","AURO-MONTELUKAST CHEWABLE TABLET",NA
"02380749","MYLAN-MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) MYLAN PHARMACEUTICALS ULC","02380749","MYLAN-MONTELUKAST",NA
"02410265","ACH-MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) ACCORD HEALTHCARE INC","02410265","ACH-MONTELUKAST",NA
"02410273","ACH-MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) ACCORD HEALTHCARE INC","02410273","ACH-MONTELUKAST",NA
"02376679","DOM-MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) DOMINION PHARMACAL","02376679","DOM-MONTELUKAST",NA
"02376687","DOM-MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) DOMINION PHARMACAL","02376687","DOM-MONTELUKAST",NA
"02242965","AVELOX (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) BAYER INC","02242965","AVELOX",NA
"02252260","VIGAMOX (moxifloxacin (moxifloxacin hydrochloride) 0.5 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC","02252260","VIGAMOX",NA
"02375702","TEVA-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) TEVA CANADA LIMITED","02375702","TEVA-MOXIFLOXACIN",NA
"02404656","ACT MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 0.5 % ophthalmic drops) ACTAVIS PHARMA COMPANY","02404656","ACT MOXIFLOXACIN",NA
"02404923","APO-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) APOTEX INC","02404923","APO-MOXIFLOXACIN",NA
"02406373","APO-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 0.5 % ophthalmic drops) APOTEX INC","02406373","APO-MOXIFLOXACIN",NA
"02411520","SANDOZ MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 0.5 % ophthalmic drops) SANDOZ CANADA INCORPORATED","02411520","SANDOZ MOXIFLOXACIN",NA
"02432218","PMS-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 0.5 % ophthalmic drops) PHARMASCIENCE INC","02432218","PMS-MOXIFLOXACIN",NA
"02432242","AURO-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) AURO PHARMA INC","02432242","AURO-MOXIFLOXACIN",NA
"02443929","JAMP-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) JAMP PHARMA CORPORATION","02443929","JAMP-MOXIFLOXACIN",NA
"02447053","MAR-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) MARCAN PHARMACEUTICALS INC","02447053","MAR-MOXIFLOXACIN",NA
"02447061","JAMP-MOXIFLOXACIN TABLETS (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) JAMP PHARMA CORPORATION","02447061","JAMP-MOXIFLOXACIN TABLETS",NA
"02447266","BIO-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) BIOMED PHARMA","02447266","BIO-MOXIFLOXACIN",NA
"02447371","PRIVA-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) PHARMAPAR INC","02447371","PRIVA-MOXIFLOXACIN",NA
"02450976","RIVA-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) LABORATOIRE RIVA INC","02450976","RIVA-MOXIFLOXACIN",NA
"02462974","MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) PRO DOC LIMITEE","02462974","MOXIFLOXACIN",NA
"02339609","TARGIN (naloxone hydrochloride 5 mg and oxycodone hydrochloride 10 mg prolonged-release oral tablet) PURDUE PHARMA","02339609","TARGIN",NA
"02339617","TARGIN (naloxone hydrochloride 10 mg and oxycodone hydrochloride 20 mg prolonged-release oral tablet) PURDUE PHARMA","02339617","TARGIN",NA
"02339625","TARGIN (naloxone hydrochloride 20 mg and oxycodone hydrochloride 40 mg prolonged-release oral tablet) PURDUE PHARMA","02339625","TARGIN",NA
"02387425","TARGIN (naloxone hydrochloride 2.5 mg and oxycodone hydrochloride 5 mg prolonged-release oral tablet) PURDUE PHARMA","02387425","TARGIN",NA
"00522651","APO-NAPROXEN (naproxen 250 mg oral tablet) APOTEX INC","00522651","APO-NAPROXEN",NA
"00522678","APO NAPROXEN TAB 125MG (naproxen 125 mg oral tablet) APOTEX INC","00522678","APO NAPROXEN TAB 125MG",NA
"00565350","TEVA-NAPROXEN (naproxen 250 mg oral tablet) TEVA CANADA LIMITED","00565350","TEVA-NAPROXEN",NA
"00589861","TEVA-NAPROXEN (naproxen 500 mg oral tablet) TEVA CANADA LIMITED","00589861","TEVA-NAPROXEN",NA
"00590762","NAPROXEN 250 (naproxen 250 mg oral tablet) PRO DOC LIMITEE","00590762","NAPROXEN 250",NA
"00592277","APO-NAPROXEN (naproxen 500 mg oral tablet) APOTEX INC","00592277","APO-NAPROXEN",NA
"00600806","APO-NAPROXEN (naproxen 375 mg oral tablet) APOTEX INC","00600806","APO-NAPROXEN",NA
"00627097","TEVA-NAPROXEN (naproxen 375 mg oral tablet) TEVA CANADA LIMITED","00627097","TEVA-NAPROXEN",NA
"00618721","NAPROXEN 500 (naproxen 500 mg oral tablet) PRO DOC LIMITEE","00618721","NAPROXEN 500",NA
"00655686","NAPROXEN-375 (naproxen 375 mg oral tablet) PRO DOC LIMITEE","00655686","NAPROXEN-375",NA
"00778389","TEVA-NAPROXEN SODIUM (naproxen sodium 275 mg oral tablet) TEVA CANADA LIMITED","00778389","TEVA-NAPROXEN SODIUM",NA
"00784354","APO-NAPRO-NA (naproxen sodium 275 mg oral tablet) APOTEX INC","00784354","APO-NAPRO-NA",NA
"02026600","TEVA-NAPROXEN SODIUM DS (naproxen sodium 550 mg oral tablet) TEVA CANADA LIMITED","02026600","TEVA-NAPROXEN SODIUM DS",NA
"01940309","APO-NAPRO-NA DS (naproxen sodium 550 mg oral tablet) APOTEX INC","01940309","APO-NAPRO-NA DS",NA
"02017237","PMS-NAPROXEN (naproxen 500 mg suppository) PHARMASCIENCE INC","02017237","PMS-NAPROXEN","SUPPOSITORIES"
"00887056","NAPROXEN-NA (naproxen sodium 275 mg oral tablet) PRO DOC LIMITEE","00887056","NAPROXEN-NA",NA
"02162717","ANAPROX DS (naproxen sodium 550 mg oral tablet) ATNAHS PHARMA UK LIMITED","02162717","ANAPROX DS",NA
"02162466","NAPROSYN (naproxen 750 mg prolonged-release oral tablet) ATNAHS PHARMA UK LIMITED","02162466","NAPROSYN",NA
"02162423","NAPROSYN (naproxen 500 mg gastro-resistant tablet) ATNAHS PHARMA UK LIMITED","02162423","NAPROSYN",NA
"02162415","NAPROSYN (naproxen 375 mg gastro-resistant tablet) ATNAHS PHARMA UK LIMITED","02162415","NAPROSYN",NA
"02162725","ANAPROX (naproxen sodium 275 mg oral tablet) ATNAHS PHARMA UK LIMITED","02162725","ANAPROX",NA
"02162431","PEDIAPHARM NAPROXEN SUSPENSION (naproxen 125 mg per 5 mL oral suspension) PEDIAPHARM INC","02162431","PEDIAPHARM NAPROXEN SUSPENSION",NA
"02153386","NAPROXEN-NA DF (naproxen sodium 550 mg oral tablet) PRO DOC LIMITEE","02153386","NAPROXEN-NA DF",NA
"02241024","MYLAN-NAPROXEN EC (naproxen 500 mg gastro-resistant tablet) MYLAN PHARMACEUTICALS ULC","02241024","MYLAN-NAPROXEN EC",NA
"02243312","TEVA-NAPROXEN EC (naproxen 250 mg gastro-resistant tablet) TEVA CANADA LIMITED","02243312","TEVA-NAPROXEN EC",NA
"02243313","TEVA-NAPROXEN EC (naproxen 375 mg gastro-resistant tablet) TEVA CANADA LIMITED","02243313","TEVA-NAPROXEN EC",NA
"02243314","TEVA-NAPROXEN EC (naproxen 500 mg gastro-resistant tablet) TEVA CANADA LIMITED","02243314","TEVA-NAPROXEN EC",NA
"02243432","MYLAN-NAPROXEN EC (naproxen 375 mg gastro-resistant tablet) MYLAN PHARMACEUTICALS ULC","02243432","MYLAN-NAPROXEN EC",NA
"02246699","APO-NAPROXEN EC TABLETS (naproxen 250 mg gastro-resistant tablet) APOTEX INC","02246699","APO-NAPROXEN EC TABLETS",NA
"02246700","APO-NAPROXEN EC (naproxen 375 mg gastro-resistant tablet) APOTEX INC","02246700","APO-NAPROXEN EC",NA
"02246701","APO-NAPROXEN EC (naproxen 500 mg gastro-resistant tablet) APOTEX INC","02246701","APO-NAPROXEN EC",NA
"02294702","PMS-NAPROXEN EC (naproxen 375 mg gastro-resistant tablet) PHARMASCIENCE INC","02294702","PMS-NAPROXEN EC",NA
"02294710","PMS-NAPROXEN EC (naproxen 500 mg gastro-resistant tablet) PHARMASCIENCE INC","02294710","PMS-NAPROXEN EC",NA
"02301733","ALEVE (naproxen sodium 220 mg oral tablet) BAYER INC","02301733","ALEVE",NA
"02310945","PRO-NAPROXEN EC - 375 (naproxen 375 mg gastro-resistant tablet) PRO DOC LIMITEE","02310945","PRO-NAPROXEN EC - 375",NA
"02310953","PRO-NAPROXEN EC - 500 (naproxen 500 mg gastro-resistant tablet) PRO DOC LIMITEE","02310953","PRO-NAPROXEN EC - 500",NA
"02350750","NAPROXEN (naproxen 250 mg oral tablet) SANIS HEALTH INC","02350750","NAPROXEN",NA
"02350769","NAPROXEN (naproxen 375 mg oral tablet) SANIS HEALTH INC","02350769","NAPROXEN",NA
"02350777","NAPROXEN (naproxen 500 mg oral tablet) SANIS HEALTH INC","02350777","NAPROXEN",NA
"02350785","NAPROXEN EC (naproxen 250 mg gastro-resistant tablet) SANIS HEALTH INC","02350785","NAPROXEN EC",NA
"02350793","NAPROXEN EC (naproxen 375 mg gastro-resistant tablet) SANIS HEALTH INC","02350793","NAPROXEN EC",NA
"02350807","NAPROXEN EC (naproxen 500 mg gastro-resistant tablet) SANIS HEALTH INC","02350807","NAPROXEN EC",NA
"02351013","NAPROXEN SODIUM (naproxen sodium 275 mg oral tablet) SANIS HEALTH INC","02351013","NAPROXEN SODIUM",NA
"02351021","NAPROXEN SODIUM DS (naproxen sodium 550 mg oral tablet) SANIS HEALTH INC","02351021","NAPROXEN SODIUM DS",NA
"02361795","ALEVE LIQUID GELS (naproxen sodium 220 mg oral capsule) BAYER INC","02361795","ALEVE LIQUID GELS","LIQUID-FILLED"
"02362430","NAPROXEN (naproxen sodium 220 mg oral tablet) PHARMASCIENCE INC","02362430","NAPROXEN",NA
"02372991","MAXIDOL LIQUID GELS (naproxen sodium 220 mg oral capsule) BAYER INC","02372991","MAXIDOL LIQUID GELS","LIQUID-FILLED"
"02378418","NAPROXEN (naproxen sodium 220 mg oral tablet) PERRIGO INTERNATIONAL","02378418","NAPROXEN","TABLET AND CAPLET"
"02385007","NAPROXEN SODIUM TABLETS (naproxen sodium 220 mg oral tablet) APOTEX INC","02385007","NAPROXEN SODIUM TABLETS",NA
"02396009","NAPROXEN MENSTRUAL PAIN RELIEF (naproxen sodium 220 mg oral tablet) PHARMASCIENCE INC","02396009","NAPROXEN MENSTRUAL PAIN RELIEF",NA
"02418835","NAPROXEN LIQUID GEL CAPSULES (naproxen (naproxen sodium, naproxen) 200 mg oral capsule) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02418835","NAPROXEN LIQUID GEL CAPSULES",NA
"02436337","ALEVE BACK AND BODY PAIN (naproxen sodium 220 mg oral capsule) BAYER INC","02436337","ALEVE BACK AND BODY PAIN","LIQUID-FILLED"
"02243431","MYLAN-NAPROXEN EC (naproxen 250 mg gastro-resistant tablet) MYLAN PHARMACEUTICALS ULC","02243431","MYLAN-NAPROXEN EC",NA
"02177072","APO-NAPROXEN SR TABLETS 750MG (naproxen 750 mg prolonged-release oral tablet) APOTEX INC","02177072","APO-NAPROXEN SR TABLETS 750MG",NA
"00755907","NIFEDIPINE (nifedipine 10 mg oral capsule) AA PHARMA INC","00755907","NIFEDIPINE",NA
"00725110","NIFEDIPINE (nifedipine 5 mg oral capsule) AA PHARMA INC","00725110","NIFEDIPINE",NA
"02155990","ADALAT XL - SRT 60MG (nifedipine 60 mg prolonged-release oral tablet) BAYER INC","02155990","ADALAT XL - SRT 60MG",NA
"02155907","ADALAT XL - SRT 30MG (nifedipine 30 mg prolonged-release oral tablet) BAYER INC","02155907","ADALAT XL - SRT 30MG",NA
"02237618","ADALAT XL - SRT 20MG (nifedipine 20 mg prolonged-release oral tablet) BAYER INC","02237618","ADALAT XL - SRT 20MG",NA
"02321149","MYLAN-NIFEDIPINE EXTENDED RELEASE (nifedipine 60 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC","02321149","MYLAN-NIFEDIPINE EXTENDED RELEASE",NA
"02349167","MYLAN-NIFEDIPINE EXTENDED RELEASE (nifedipine 30 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC","02349167","MYLAN-NIFEDIPINE EXTENDED RELEASE",NA
"02416301","PMS-NIFEDIPINE ER (nifedipine 60 mg prolonged-release oral tablet) PHARMASCIENCE INC","02416301","PMS-NIFEDIPINE ER",NA
"02418630","PMS-NIFEDIPINE ER (nifedipine 30 mg prolonged-release oral tablet) PHARMASCIENCE INC","02418630","PMS-NIFEDIPINE ER",NA
"02421631","NIFEDIPINE ER (nifedipine 30 mg prolonged-release oral tablet) PRO DOC LIMITEE","02421631","NIFEDIPINE ER",NA
"02421658","NIFEDIPINE ER (nifedipine 60 mg prolonged-release oral tablet) PRO DOC LIMITEE","02421658","NIFEDIPINE ER",NA
"02442930","NIFEDIPINE ER (nifedipine 30 mg prolonged-release oral tablet) SIVEM PHARMACEUTICALS ULC","02442930","NIFEDIPINE ER",NA
"02442949","NIFEDIPINE ER (nifedipine 60 mg prolonged-release oral tablet) SIVEM PHARMACEUTICALS ULC","02442949","NIFEDIPINE ER",NA
"02181525","APO-NIFED PA (nifedipine 20 mg prolonged-release oral tablet) APOTEX INC","02181525","APO-NIFED PA",NA
"02197448","APO-NIFED PA (nifedipine 10 mg prolonged-release oral tablet) APOTEX INC","02197448","APO-NIFED PA",NA
"02235897","PMS-NIFEDIPINE (nifedipine 5 mg oral capsule) PHARMASCIENCE INC","02235897","PMS-NIFEDIPINE",NA
"02235898","PMS-NIFEDIPINE (nifedipine 10 mg oral capsule) PHARMASCIENCE INC","02235898","PMS-NIFEDIPINE",NA
"02440199","PMS-NIFEDIPINE ER (nifedipine 20 mg prolonged-release oral tablet) PHARMASCIENCE INC","02440199","PMS-NIFEDIPINE ER",NA
"00312738","NITROFURANTOIN (nitrofurantoin 100 mg oral tablet) AA PHARMA INC","00312738","NITROFURANTOIN",NA
"00319511","NITROFURANTOIN (nitrofurantoin 50 mg oral tablet) AA PHARMA INC","00319511","NITROFURANTOIN",NA
"02063662","MACROBID (nitrofurantoin 100 mg oral capsule) ALLERGAN PHARMA CO.","02063662","MACROBID",NA
"02231015","TEVA-NITROFURANTOIN (nitrofurantoin 50 mg oral capsule) TEVA CANADA LIMITED","02231015","TEVA-NITROFURANTOIN",NA
"02231016","TEVA-NITROFURANTOIN (nitrofurantoin 100 mg oral capsule) TEVA CANADA LIMITED","02231016","TEVA-NITROFURANTOIN",NA
"00037605","MICRONOR TABLETS 28-DAY (norethindrone 0.35 mg oral tablet) JANSSEN INC","00037605","MICRONOR TABLETS 28-DAY",NA
"00023760","NORLUTATE (norethindrone acetate 5 mg oral tablet) ERFA CANADA 2012 INC","00023760","NORLUTATE",NA
"02410303","MOVISSE (norethindrone 0.35 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02410303","MOVISSE",NA
"02441306","JENCYCLA (norethindrone 0.35 mg oral tablet) SANDOZ CANADA INCORPORATED","02441306","JENCYCLA",NA
"02224577","COPHYLAC DROPS (normethadone hydrochloride 10 mg per mL and p-hydroxyephedrine hydrochloride 20 mg per mL oral drops) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02224577","COPHYLAC DROPS",NA
"00015229","AVENTYL (nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule) AA PHARMA INC","00015229","AVENTYL",NA
"00015237","AVENTYL (nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule) AA PHARMA INC","00015237","AVENTYL",NA
"02177692","PMS-NORTRIPTYLINE (nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule) PHARMASCIENCE INC","02177692","PMS-NORTRIPTYLINE",NA
"02177706","PMS-NORTRIPTYLINE (nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule) PHARMASCIENCE INC","02177706","PMS-NORTRIPTYLINE",NA
"02223511","APO-NORTRIPTYLINE - CAP 10MG (nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule) APOTEX INC","02223511","APO-NORTRIPTYLINE - CAP 10MG",NA
"02223538","APO-NORTRIPTYLINE - CAP 25MG (nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule) APOTEX INC","02223538","APO-NORTRIPTYLINE - CAP 25MG",NA
"02231781","TEVA-NORTRIPTYLINE (nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule) TEVA CANADA LIMITED","02231781","TEVA-NORTRIPTYLINE",NA
"02231782","TEVA-NORTRIPTYLINE (nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule) TEVA CANADA LIMITED","02231782","TEVA-NORTRIPTYLINE",NA
"00716871","NYADERM CRM 100000UNIT/GM (nystatin 100000 unit per g cutaneous cream) TARO PHARMACEUTICALS INC","00716871","NYADERM CRM 100000UNIT/GM",NA
"00716901","NYADERM VAG CRM 25000UNIT/GM (nystatin 25000 unit per g vaginal cream) TARO PHARMACEUTICALS INC","00716901","NYADERM VAG CRM 25000UNIT/GM",NA
"00792667","PMS-NYSTATIN SUSPENSION 100000 UNIT/ML (nystatin 100000 unit per mL oral suspension) PHARMASCIENCE INC","00792667","PMS-NYSTATIN SUSPENSION 100000 UNIT/ML",NA
"02194163","RATIO-NYSTATIN (nystatin 100000 unit per g vaginal cream) TEVA CANADA LIMITED","02194163","RATIO-NYSTATIN",NA
"02194201","RATIO-NYSTATIN (nystatin 100000 unit per mL oral suspension) TEVA CANADA LIMITED","02194201","RATIO-NYSTATIN","DROPS"
"02194228","RATIO-NYSTATIN (nystatin 100000 unit per g cutaneous ointment) TEVA CANADA LIMITED","02194228","RATIO-NYSTATIN",NA
"02194236","RATIO-NYSTATIN (nystatin 100000 unit per g cutaneous cream) TEVA CANADA LIMITED","02194236","RATIO-NYSTATIN",NA
"02433443","JAMP-NYSTATIN ORAL SUSPENSION USP (nystatin 100000 unit per mL oral suspension) JAMP PHARMA CORPORATION","02433443","JAMP-NYSTATIN ORAL SUSPENSION USP",NA
"00716898","NYADERM ONT 100000UNIT/GM (nystatin 100000 unit per g cutaneous ointment) TARO PHARMACEUTICALS INC","00716898","NYADERM ONT 100000UNIT/GM",NA
"00779121","NYADERM ORAL SUS 100000UNIT/ML USP (nystatin 100000 unit per mL oral suspension) TARO PHARMACEUTICALS INC","00779121","NYADERM ORAL SUS 100000UNIT/ML USP",NA
