"tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name"
"8000253","pramipexole","9000785","pramipexole dihydrochloride 1 mg oral tablet","02297329","ACT PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1 mg oral tablet) ACTAVIS PHARMA COMPANY"
"8000253","pramipexole","9000784","pramipexole dihydrochloride 1.5 mg oral tablet","02297337","ACT PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1.5 mg oral tablet) ACTAVIS PHARMA COMPANY"
"8000863","chlorhexidine and isopropyl alcohol","9008320","chlorhexidine gluconate 2 % and isopropyl alcohol 70 % swab","02297442","LORIS - I.V. (chlorhexidine gluconate 2 % and isopropyl alcohol 70 % swab) LERNAPHARM (LORIS) INC."
"8000153","amlodipine","9001277","amlodipine (amlodipine besylate) 2.5 mg oral tablet","02297477","ACT AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) ACTAVIS PHARMA COMPANY"
"8000153","amlodipine","9000399","amlodipine (amlodipine besylate) 5 mg oral tablet","02297485","ACT AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) ACTAVIS PHARMA COMPANY"
"8000153","amlodipine","9000398","amlodipine (amlodipine besylate) 10 mg oral tablet","02297493","ACT AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) ACTAVIS PHARMA COMPANY"
"8000183","mesalazine","9010494","mesalazine 1.2 g modified-release oral tablet","02297558","MEZAVANT (mesalazine 1.2 g modified-release oral tablet) SHIRE PHARMA CANADA ULC"
"8000043","ibuprofen","9000921","ibuprofen 200 mg oral capsule","02297582","MOTRIN LIQUID GELS 200MG (ibuprofen 200 mg oral capsule) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"
"8000139","gliclazide","9000938","gliclazide 30 mg prolonged-release oral tablet","02297795","APO-GLICLAZIDE MR (gliclazide 30 mg prolonged-release oral tablet) APOTEX INC"
"8000038","metronidazole","9001230","metronidazole 1 % cutaneous gel","02297809","METROGEL 1% (metronidazole 1 % cutaneous gel) GALDERMA CANADA INC"
"8000229","hydrochlorothiazide and losartan","9001208","hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet","02297841","HYZAAR (hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet) MERCK CANADA INC"
"8000289","pioglitazone","9000916","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet","02297906","SANDOZ PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000289","pioglitazone","9000917","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet","02297914","SANDOZ PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000289","pioglitazone","9000918","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet","02297922","SANDOZ PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000797","epinephrine and lidocaine hydrochloride","9009269","epinephrine 0.01 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection","02298007","2% LIDOCAINE AND EPINEPHRINE 1:100,000 INJECTION USP (epinephrine 0.01 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection) ALVEDA PHARMACEUTICALS INC"
"8000314","rabeprazole","9000980","rabeprazole sodium 10 mg gastro-resistant tablet","02298074","RAN-RABEPRAZOLE (rabeprazole sodium 10 mg gastro-resistant tablet) RANBAXY PHARMACEUTICALS CANADA INC."
"8000314","rabeprazole","9000981","rabeprazole sodium 20 mg gastro-resistant tablet","02298082","RAN-RABEPRAZOLE (rabeprazole sodium 20 mg gastro-resistant tablet) RANBAXY PHARMACEUTICALS CANADA INC."
"8000289","pioglitazone","9000916","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet","02298279","MYLAN-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
"8000289","pioglitazone","9000917","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet","02298287","MYLAN-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
"8000289","pioglitazone","9000918","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet","02298295","MYLAN-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
"8000371","varenicline","9001216","varenicline (varenicline tartrate) 0.5 mg oral tablet with varenicline (varenicline tartrate) 1 mg oral tablet","02298309","CHAMPIX (varenicline (varenicline tartrate) 0.5 mg oral tablet with varenicline (varenicline tartrate) 1 mg oral tablet) PFIZER CANADA INC"
"8000278","risedronate","9000912","risedronate sodium 5 mg oral tablet","02298376","TEVA-RISEDRONATE (risedronate sodium (risedronate sodium monohydrate) 5 mg oral tablet) TEVA CANADA LIMITED"
"8000278","risedronate","9000868","risedronate sodium 30 mg oral tablet","02298384","TEVA-RISEDRONATE (risedronate sodium (risedronate sodium monohydrate) 30 mg oral tablet) TEVA CANADA LIMITED"
"8000278","risedronate","9001008","risedronate sodium 35 mg oral tablet","02298392","TEVA-RISEDRONATE (risedronate sodium (risedronate sodium monohydrate) 35 mg oral tablet) TEVA CANADA LIMITED"
"8000233","valacyclovir","9000694","valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet","02298457","PMS-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) PHARMASCIENCE INC"
"8000187","risperidone","9006486","risperidone 12.5 mg per vial powder for prolonged-release suspension for injection with diluent solution","02298465","RISPERDAL CONSTA (risperidone 12.5 mg per vial powder for prolonged-release suspension for injection with diluent solution) JANSSEN INC"
"8000119","ethinyl estradiol and levonorgestrel","9009376","ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet","02298538","AVIANE 21 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet) TEVA CANADA LIMITED"
"8000119","ethinyl estradiol and levonorgestrel","9009377","ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet with lactose oral tablet","02298546","AVIANE 28 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet with lactose oral tablet) TEVA CANADA LIMITED"
"8000173","fluticasone","9001222","fluticasone furoate 27.5 mcg per actuation nasal spray","02298589","AVAMYS (fluticasone furoate 27.5 mcg per actuation nasal spray) GLAXOSMITHKLINE INC"
"8000947","levofloxacin","9010265","levofloxacin 250 mg oral tablet","02298635","SANDOZ LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 250 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000947","levofloxacin","9010267","levofloxacin 500 mg oral tablet","02298643","SANDOZ LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 500 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000947","levofloxacin","9010268","levofloxacin 750 mg oral tablet","02298651","SANDOZ LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 750 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000120","ranitidine","9000747","ranitidine (ranitidine hydrochloride) 75 mg oral tablet","02298740","ACID REDUCER (ranitidine (ranitidine hydrochloride) 75 mg oral tablet) VITA HEALTH PRODUCTS INC"
"8000120","ranitidine","9000282","ranitidine (ranitidine hydrochloride) 150 mg oral tablet","02298902","MAXIMUM STRENGTH ACID REDUCER (ranitidine (ranitidine hydrochloride) 150 mg oral tablet) VITA HEALTH PRODUCTS INC"
"8000230","ciclopirox","9001082","ciclopirox 8 % cutaneous solution","02298953","APO-CICLOPIROX (ciclopirox 8 % cutaneous solution) APOTEX INC"
"8000248","quetiapine","9000769","quetiapine (quetiapine fumarate) 25 mg oral tablet","02298996","DOM-QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) DOMINION PHARMACAL"
"8000248","quetiapine","9000767","quetiapine (quetiapine fumarate) 100 mg oral tablet","02299003","DOM-QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) DOMINION PHARMACAL"
"8000248","quetiapine","9000768","quetiapine (quetiapine fumarate) 200 mg oral tablet","02299038","DOM-QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) DOMINION PHARMACAL"
"8000369","tramadol","9001207","tramadol hydrochloride 100 mg prolonged-release oral tablet","02299194","RALIVIA (tramadol hydrochloride 100 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C."
"8000369","tramadol","9001183","tramadol hydrochloride 200 mg prolonged-release oral tablet","02299208","RALIVIA (tramadol hydrochloride 200 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C."
"8000369","tramadol","9001184","tramadol hydrochloride 300 mg prolonged-release oral tablet","02299216","RALIVIA (tramadol hydrochloride 300 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C."
"8000188","terbinafine","9000495","terbinafine (terbinafine hydrochloride) 250 mg oral tablet","02299275","DOM-TERBINAFINE (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) DOMINION PHARMACAL"
"8000254","venlafaxine","9000790","venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule","02299291","DOM-VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule) DOMINION PHARMACAL"
"8000254","venlafaxine","9000791","venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule","02299305","DOM-VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule) DOMINION PHARMACAL"
"8000254","venlafaxine","9000789","venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule","02299313","DOM-VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule) DOMINION PHARMACAL"
"8000219","oxybutynin","9011217","oxybutynin chloride 5 mg oral tablet","02299364","RIVA-OXYBUTYNIN (oxybutynin chloride 5 mg oral tablet) LABORATOIRE RIVA INC"
"8000239","ramipril","9000727","ramipril 1.25 mg oral capsule","02299372","RAMIPRIL (ramipril 1.25 mg oral capsule) LABORATOIRE RIVA INC"
"8000236","pantoprazole","9000706","pantoprazole (pantoprazole sodium) 40 mg gastro-resistant tablet","02299585","MYLAN-PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) MYLAN PHARMACEUTICALS ULC"
"8000265","tolterodine","9000826","tolterodine tartrate 1 mg oral tablet","02299593","TEVA-TOLTERODINE (tolterodine tartrate 1 mg oral tablet) TEVA CANADA LIMITED"
"8000265","tolterodine","9000825","tolterodine tartrate 2 mg oral tablet","02299607","TEVA-TOLTERODINE (tolterodine tartrate 2 mg oral tablet) TEVA CANADA LIMITED"
"8000312","alendronic acid","9000973","alendronic acid (alendronate sodium) 70 mg oral tablet","02299712","ALENDRONATE (alendronic acid (alendronate sodium) 70 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
"8000161","clobetasol","9000945","clobetasol propionate 0.05 % cutaneous solution","02299739","CLOBEX SPRAY (clobetasol propionate 0.05 % cutaneous solution) GALDERMA CANADA INC"
"8000298","mirtazapine","9001061","mirtazapine 15 mg orodispersible tablet","02299801","AURO-MIRTAZAPINE OD (mirtazapine 15 mg orodispersible tablet) AURO PHARMA INC"
"8000298","mirtazapine","9001062","mirtazapine 30 mg orodispersible tablet","02299828","AURO-MIRTAZAPINE OD (mirtazapine 30 mg orodispersible tablet) AURO PHARMA INC"
"8000298","mirtazapine","9001063","mirtazapine 45 mg orodispersible tablet","02299836","AURO-MIRTAZAPINE OD (mirtazapine 45 mg orodispersible tablet) AURO PHARMA INC"
"8000118","enalapril","9009217","enalapril sodium 2 mg oral tablet","02299933","SANDOZ ENALAPRIL (enalapril sodium 2 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000118","enalapril","9009220","enalapril sodium 4 mg oral tablet","02299941","SANDOZ ENALAPRIL (enalapril sodium 4 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000118","enalapril","9009222","enalapril sodium 8 mg oral tablet","02299968","SANDOZ ENALAPRIL (enalapril sodium 8 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000118","enalapril","9009216","enalapril sodium 16 mg oral tablet","02299976","SANDOZ ENALAPRIL (enalapril sodium 16 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000118","enalapril","9009217","enalapril sodium 2 mg oral tablet","02300036","MYLAN-ENALAPRIL (enalapril sodium 2 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
"8000118","enalapril","9009220","enalapril sodium 4 mg oral tablet","02300044","MYLAN-ENALAPRIL (enalapril sodium 4 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
"8000118","enalapril","9009222","enalapril sodium 8 mg oral tablet","02300052","MYLAN-ENALAPRIL (enalapril sodium 8 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
"8000118","enalapril","9009216","enalapril sodium 16 mg oral tablet","02300060","MYLAN-ENALAPRIL (enalapril sodium 16 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
"8000248","quetiapine","9001214","quetiapine (quetiapine fumarate) 50 mg prolonged-release oral tablet","02300184","SEROQUEL XR (quetiapine (quetiapine fumarate) 50 mg prolonged-release oral tablet) ASTRAZENECA CANADA INC"
"8000248","quetiapine","9001211","quetiapine (quetiapine fumarate) 200 mg prolonged-release oral tablet","02300192","SEROQUEL XR (quetiapine (quetiapine fumarate) 200 mg prolonged-release oral tablet) ASTRAZENECA CANADA INC"
"8000248","quetiapine","9001212","quetiapine (quetiapine fumarate) 300 mg prolonged-release oral tablet","02300206","SEROQUEL XR (quetiapine (quetiapine fumarate) 300 mg prolonged-release oral tablet) ASTRAZENECA CANADA INC"
"8000248","quetiapine","9001213","quetiapine (quetiapine fumarate) 400 mg prolonged-release oral tablet","02300214","SEROQUEL XR (quetiapine (quetiapine fumarate) 400 mg prolonged-release oral tablet) ASTRAZENECA CANADA INC"
"8000184","metformin","9001233","metformin hydrochloride 1000 mg prolonged-release oral tablet","02300451","GLUMETZA (metformin hydrochloride 1000 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C."
"8000236","pantoprazole","9000706","pantoprazole (pantoprazole sodium) 40 mg gastro-resistant tablet","02300486","ACT PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) ACTAVIS PHARMA COMPANY"
"8000303","esomeprazole","9001231","esomeprazole (esomeprazole magnesium) 10 mg per pck gastro-resistant granules for oral suspension","02300524","NEXIUM (esomeprazole (esomeprazole magnesium trihydrate) 10 mg per pck gastro-resistant granules for oral suspension) ASTRAZENECA CANADA INC"
"8000118","enalapril","9009217","enalapril sodium 2 mg oral tablet","02300680","TEVA-ENALAPRIL (enalapril sodium 2 mg oral tablet) TEVA CANADA LIMITED"
"8000118","enalapril","9009217","enalapril sodium 2 mg oral tablet","02300796","RIVA-ENALAPRIL (enalapril sodium 2 mg oral tablet) LABORATOIRE RIVA INC"
"8000118","enalapril","9009220","enalapril sodium 4 mg oral tablet","02300818","RIVA-ENALAPRIL (enalapril sodium 4 mg oral tablet) LABORATOIRE RIVA INC"
"8000118","enalapril","9009222","enalapril sodium 8 mg oral tablet","02300826","RIVA-ENALAPRIL (enalapril sodium 8 mg oral tablet) LABORATOIRE RIVA INC"
"8000118","enalapril","9009216","enalapril sodium 16 mg oral tablet","02300834","RIVA-ENALAPRIL (enalapril sodium 16 mg oral tablet) LABORATOIRE RIVA INC"
"8000959","acetaminophen and dextromethorphan hydrobromide and phenylephrine","9006767","acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 20 mg per 30 mL and phenylephrine hydrochloride 10 mg per 30 mL oral liquid","02300842","DAYQUIL COLD & FLU (acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 20 mg per 30 mL and phenylephrine hydrochloride 10 mg per 30 mL oral liquid) PROCTER & GAMBLE INC"
"8000140","lisinopril","9000529","lisinopril 5 mg oral tablet","02300958","RIVA-LISINOPRIL (lisinopril (lisinopril dihydrate) 5 mg oral tablet) LABORATOIRE RIVA INC"
"8000140","lisinopril","9000358","lisinopril 10 mg oral tablet","02300982","RIVA-LISINOPRIL (lisinopril (lisinopril dihydrate) 10 mg oral tablet) LABORATOIRE RIVA INC"
"8000140","lisinopril","9000359","lisinopril 20 mg oral tablet","02300990","RIVA-LISINOPRIL (lisinopril (lisinopril dihydrate) 20 mg oral tablet) LABORATOIRE RIVA INC"
"8000236","pantoprazole","9000895","pantoprazole (pantoprazole sodium) 20 mg gastro-resistant tablet","02301075","SANDOZ PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 20 mg gastro-resistant tablet) SANDOZ CANADA INCORPORATED"
"8000236","pantoprazole","9000706","pantoprazole (pantoprazole sodium) 40 mg gastro-resistant tablet","02301083","SANDOZ PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) SANDOZ CANADA INCORPORATED"
"8000203","isosorbide mononitrate","9000528","isosorbide mononitrate 60 mg prolonged-release oral tablet","02301288","PMS-ISMN (isosorbide-5-mononitrate 60 mg prolonged-release oral tablet) PHARMASCIENCE INC"
"8000375","duloxetine","9001234","duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule","02301482","CYMBALTA (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) ELI LILLY CANADA INC"
"8000375","duloxetine","9001235","duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule","02301490","CYMBALTA (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) ELI LILLY CANADA INC"
"8000218","naproxen","9001275","naproxen sodium 220 mg oral tablet","02301733","ALEVE (naproxen sodium 220 mg oral tablet) BAYER INC"
"8000201","hydrochlorothiazide and lisinopril","9000525","hydrochlorothiazide 12.5 mg and lisinopril 10 mg oral tablet","02301768","TEVA-LISINOPRIL/HCTZ (TYPE Z) (hydrochlorothiazide 12.5 mg and lisinopril (lisinopril dihydrate) 10 mg oral tablet) TEVA CANADA LIMITED"
"8000201","hydrochlorothiazide and lisinopril","9000526","hydrochlorothiazide 12.5 mg and lisinopril 20 mg oral tablet","02301776","TEVA-LISINOPRIL/HCTZ (TYPE Z) (hydrochlorothiazide 12.5 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) TEVA CANADA LIMITED"
"8000201","hydrochlorothiazide and lisinopril","9000577","hydrochlorothiazide 25 mg and lisinopril 20 mg oral tablet","02301784","TEVA-LISINOPRIL/HCTZ (TYPE Z) (hydrochlorothiazide 25 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) TEVA CANADA LIMITED"
"8000159","ciprofloxacin","9008432","ciprofloxacin 2 mg per mL solution for injection","02301903","CIPROFLOXACIN INJECTION USP (ciprofloxacin 2 mg per mL solution for injection) PFIZER CANADA INC"
"8000965","aliskiren","9007056","aliskiren (aliskiren fumarate) 150 mg oral tablet","02302063","RASILEZ (aliskiren (aliskiren fumarate) 150 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC"
"8000965","aliskiren","9007059","aliskiren (aliskiren fumarate) 300 mg oral tablet","02302071","RASILEZ (aliskiren (aliskiren fumarate) 300 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC"
"8000201","hydrochlorothiazide and lisinopril","9000525","hydrochlorothiazide 12.5 mg and lisinopril 10 mg oral tablet","02302136","TEVA-LISINOPRIL/HCTZ (TYPE P) (hydrochlorothiazide 12.5 mg and lisinopril (lisinopril dihydrate) 10 mg oral tablet) TEVA CANADA LIMITED"
"8000201","hydrochlorothiazide and lisinopril","9000526","hydrochlorothiazide 12.5 mg and lisinopril 20 mg oral tablet","02302144","TEVA-LISINOPRIL/HCTZ (TYPE P) (hydrochlorothiazide 12.5 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) TEVA CANADA LIMITED"
"8000201","hydrochlorothiazide and lisinopril","9000577","hydrochlorothiazide 25 mg and lisinopril 20 mg oral tablet","02302152","TEVA-LISINOPRIL/HCTZ (TYPE P) (hydrochlorothiazide 25 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) TEVA CANADA LIMITED"
"8000210","cefprozil","9000556","cefprozil 250 mg oral tablet","02302179","SANDOZ CEFPROZIL (cefprozil 250 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000210","cefprozil","9000558","cefprozil 500 mg oral tablet","02302187","SANDOZ CEFPROZIL (cefprozil 500 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000278","risedronate","9001008","risedronate sodium 35 mg oral tablet","02302209","PMS-RISEDRONATE (risedronate sodium (risedronate sodium hemi-pentahydrate) 35 mg oral tablet) PHARMASCIENCE INC"
"8000201","hydrochlorothiazide and lisinopril","9000525","hydrochlorothiazide 12.5 mg and lisinopril 10 mg oral tablet","02302365","SANDOZ LISINOPRIL HCT (hydrochlorothiazide 12.5 mg and lisinopril (lisinopril dihydrate) 10 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000201","hydrochlorothiazide and lisinopril","9000526","hydrochlorothiazide 12.5 mg and lisinopril 20 mg oral tablet","02302373","SANDOZ LISINOPRIL HCT (hydrochlorothiazide 12.5 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000201","hydrochlorothiazide and lisinopril","9000577","hydrochlorothiazide 25 mg and lisinopril 20 mg oral tablet","02302381","SANDOZ LISINOPRIL HCT (hydrochlorothiazide 25 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) SANDOZ CANADA INCORPORATED"
"8000082","diclofenac","9000316","diclofenac sodium 25 mg gastro-resistant tablet","02302616","PMS-DICLOFENAC (diclofenac sodium 25 mg gastro-resistant tablet) PHARMASCIENCE INC"
"8000082","diclofenac","9000316","diclofenac sodium 25 mg gastro-resistant tablet","02231502","PMS-DICLOFENAC (diclofenac sodium 25 mg gastro-resistant tablet) PHARMASCIENCE INC"
"8000082","diclofenac","9000146","diclofenac sodium 50 mg gastro-resistant tablet","02302624","PMS-DICLOFENAC (diclofenac sodium 50 mg gastro-resistant tablet) PHARMASCIENCE INC"
"8000082","diclofenac","9000146","diclofenac sodium 50 mg gastro-resistant tablet","02231503","PMS-DICLOFENAC (diclofenac sodium 50 mg gastro-resistant tablet) PHARMASCIENCE INC"
"8000325","bisoprolol","9001021","bisoprolol fumarate 5 mg oral tablet","02302632","PMS-BISOPROLOL (bisoprolol fumarate 5 mg oral tablet) PHARMASCIENCE INC"
"8000325","bisoprolol","9001020","bisoprolol fumarate 10 mg oral tablet","02302640","PMS-BISOPROLOL (bisoprolol fumarate 10 mg oral tablet) PHARMASCIENCE INC"
"8000071","morphine","9010725","morphine sulfate 15 mg prolonged-release oral tablet","02302764","TEVA-MORPHINE SR (morphine sulfate 15 mg prolonged-release oral tablet) TEVA CANADA LIMITED"
"8000071","morphine","9010744","morphine sulfate 30 mg prolonged-release oral tablet","02302772","TEVA-MORPHINE SR (morphine sulfate 30 mg prolonged-release oral tablet) TEVA CANADA LIMITED"
"8000071","morphine","9010764","morphine sulfate 60 mg prolonged-release oral tablet","02302780","TEVA-MORPHINE SR (morphine sulfate 60 mg prolonged-release oral tablet) TEVA CANADA LIMITED"
"8000071","morphine","9010722","morphine sulfate 100 mg prolonged-release oral tablet","02302799","TEVA-MORPHINE SR (morphine sulfate 100 mg prolonged-release oral tablet) TEVA CANADA LIMITED"
"8000071","morphine","9010736","morphine sulfate 200 mg prolonged-release oral tablet","02302802","TEVA-MORPHINE SR (morphine sulfate 200 mg prolonged-release oral tablet) TEVA CANADA LIMITED"
"8000287","rivastigmine","9011710","rivastigmine 4.6 mg per 24 hour transdermal patch","02302845","EXELON PATCH 5 (rivastigmine 4.6 mg per 24 hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC"
"8000287","rivastigmine","9011711","rivastigmine 9.5 mg per 24 hour transdermal patch","02302853","EXELON PATCH 10 (rivastigmine 9.5 mg per 24 hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC"
"8000289","pioglitazone","9000916","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet","02302861","ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) ACTAVIS PHARMA COMPANY"
"8000289","pioglitazone","9000917","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet","02302888","ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) ACTAVIS PHARMA COMPANY"
"8000289","pioglitazone","9000918","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet","02302896","ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) ACTAVIS PHARMA COMPANY"
"8000879","atenolol and chlorthalidone","9007274","atenolol 50 mg and chlorthalidone 25 mg oral tablet","02302918","TEVA-ATENOLOL/CHLORTHALIDONE (atenolol 50 mg and chlorthalidone 25 mg oral tablet) TEVA CANADA LIMITED"
"8000879","atenolol and chlorthalidone","9007271","atenolol 100 mg and chlorthalidone 25 mg oral tablet","02302926","TEVA-ATENOLOL/CHLORTHALIDONE (atenolol 100 mg and chlorthalidone 25 mg oral tablet) TEVA CANADA LIMITED"
"8000289","pioglitazone","9000916","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet","02302942","APO-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) APOTEX INC"
"8000289","pioglitazone","9000917","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet","02302950","APO-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) APOTEX INC"
"8000214","lamotrigine","9000593","lamotrigine 25 mg oral tablet","02302969","LAMOTRIGINE-25 (lamotrigine 25 mg oral tablet) PRO DOC LIMITEE"
"8000289","pioglitazone","9000918","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet","02302977","APO-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) APOTEX INC"
"8000214","lamotrigine","9000591","lamotrigine 100 mg oral tablet","02302985","LAMOTRIGINE-100 (lamotrigine 100 mg oral tablet) PRO DOC LIMITEE"
"8000214","lamotrigine","9000592","lamotrigine 150 mg oral tablet","02302993","LAMOTRIGINE-150 (lamotrigine 150 mg oral tablet) PRO DOC LIMITEE"
"8000332","fosinopril","9001057","fosinopril sodium 10 mg oral tablet","02303000","FOSINOPRIL-10 (fosinopril sodium 10 mg oral tablet) PRO DOC LIMITEE"
"8000332","fosinopril","9001058","fosinopril sodium 20 mg oral tablet","02303019","FOSINOPRIL-20 (fosinopril sodium 20 mg oral tablet) PRO DOC LIMITEE"
"8000263","clopidogrel","9000818","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet","02303027","ACT CLOPIDOGREL (clopidogrel (clopidogrel bisulfate) 75 mg oral tablet) ACTAVIS PHARMA COMPANY"
"8000312","alendronic acid","9000973","alendronic acid (alendronate sodium) 70 mg oral tablet","02303078","ALENDRONATE-70 (alendronic acid (alendronate sodium) 70 mg oral tablet) PRO DOC LIMITEE"
"8000226","olanzapine","9011155","olanzapine 2.5 mg oral tablet","02303116","PMS-OLANZAPINE (olanzapine 2.5 mg oral tablet) PHARMASCIENCE INC"
"8000289","pioglitazone","9000916","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet","02303124","PMS-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) PHARMASCIENCE INC"
