"ccdd","tm_code","tm_formal_name","n_dins","n_ntps","tm_status","tm_status_effective_time"
FALSE,NA,"loperamide hydrochloride",22,3,"active",1993-12-31
FALSE,NA,"nalbuphine",2,1,"active",1993-12-31
FALSE,NA,"nitrogen and oxygen",3,1,"active",1993-12-31
FALSE,NA,"pentosan polysulfate sodium",1,1,"active",1993-12-31
FALSE,NA,"pinaverium bromide",2,1,"active",1993-12-31
FALSE,NA,"polymyxin b (polymyxin b sulfate) and trimethoprim",1,1,"active",1993-12-31
FALSE,NA,"propofol",6,1,"active",1993-12-31
FALSE,NA,"selenium (selenious acid)",1,1,"active",1993-12-31
FALSE,NA,"sodium fluoride and triclosan",3,1,"active",1993-12-31
FALSE,NA,"sucralfate",5,2,"active",1993-12-31
FALSE,NA,"bezafibrate",3,2,"active",1994-12-21
FALSE,NA,"acetaminophen and chlorpheniramine maleate and phenylephrine",10,1,"active",1994-12-31
FALSE,NA,"adenosine",3,1,"active",1994-12-31
FALSE,NA,"atenolol and chlorthalidone",6,1,"active",1994-12-31
FALSE,NA,"bacitracin (bacitracin zinc) and gramicidin and polymyxin b (polymyxin b sulfate)",1,1,"active",1994-12-31
FALSE,NA,"betaxolol (betaxolol hydrochloride)",2,1,"active",1994-12-31
FALSE,NA,"biotin and dexpanthenol and folic acid and nicotinamide and pyridoxine hydrochloride and vitamin A and vitamin B12 (vitamin B12) and vitamin B1 (thiamine hydrochloride) and vitamin B2 (riboflavin-5-phosphate) and vitamin C and vitamin D and vitamin E",1,1,"active",1994-12-31
FALSE,NA,"bromocriptine (bromocriptine mesylate)",8,2,"active",1994-12-31
FALSE,NA,"budesonide and sodium chloride",1,1,"active",1994-12-31
FALSE,NA,"bupivacaine hydrochloride",10,1,"active",1994-12-31
FALSE,NA,"bupivacaine hydrochloride and epinephrine",7,1,"active",1994-12-31
FALSE,NA,"calcium chloride and magnesium chloride and potassium chloride and sodium acetate and sodium chloride and sodium citrate",2,2,"active",1994-12-31
FALSE,NA,"carboplatin",4,1,"active",1994-12-31
FALSE,NA,"chromium (chromic chloride) and copper (copper sulfate) and iodine (sodium iodide) and manganese (manganese sulfate) and selenium (selenious acid) and zinc (zinc sulfate)",3,1,"active",1994-12-31
FALSE,NA,"chromium (chromic chloride) and copper (copper sulfate) and manganese (manganese sulfate) and selenium (selenious acid) and zinc (zinc sulfate)",1,1,"active",1994-12-31
FALSE,NA,"chromium (chromic chloride) and copper (copper sulfate) and manganese (manganese sulfate) and zinc (zinc sulfate)",2,1,"active",1994-12-31
FALSE,NA,"codeine and guaifenesin and pseudoephedrine hydrochloride and triprolidine hydrochloride",1,1,"active",1994-12-31
FALSE,NA,"collagenase",1,1,"active",1994-12-31
FALSE,NA,"dapsone",2,2,"active",1994-12-31
FALSE,NA,"dimethicone and homosalate and meradimate and octinoxate and octisalate and oxybenzone",1,1,"active",1994-12-31
FALSE,NA,"dolichovespula maculata venom protein extract",2,1,"active",1994-12-31
FALSE,NA,"dornase alfa",1,1,"active",1994-12-31
FALSE,NA,"ensulizole and meradimate and octinoxate",2,2,"active",1994-12-31
FALSE,NA,"fluvastatin (fluvastatin sodium)",7,2,"active",1994-12-31
FALSE,NA,"gonadorelin acetate",1,1,"active",1994-12-31
FALSE,NA,"goserelin (goserelin acetate)",2,1,"active",1994-12-31
FALSE,NA,"indocyanine green",1,1,"active",1994-12-31
FALSE,NA,"iopromide",3,1,"active",1994-12-31
FALSE,NA,"leucovorin (leucovorin calcium)",4,2,"active",1994-12-31
FALSE,NA,"mineral oil and petrolatum",2,2,"active",1994-12-31
FALSE,NA,"octinoxate and oxybenzone and titanium dioxide",10,4,"active",1994-12-31
FALSE,NA,"orphenadrine citrate",3,3,"active",1994-12-31
FALSE,NA,"paromomycin (paromomycin sulfate)",1,1,"active",1994-12-31
FALSE,NA,"selegiline hydrochloride",3,1,"active",1994-12-31
FALSE,NA,"tiaprofenic acid",7,1,"active",1994-12-31
FALSE,NA,"tinzaparin sodium",13,1,"active",1994-12-31
FALSE,NA,"vigabatrin",2,2,"active",1994-12-31
FALSE,NA,"potassium citrate",2,1,"active",1995-01-01
FALSE,NA,"methotrimeprazine (methotrimeprazine maleate)",9,1,"active",1995-07-17
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and pseudoephedrine hydrochloride",13,4,"active",1995-12-31
FALSE,NA,"acetylsalicylic acid and citric acid and sodium bicarbonate",3,1,"active",1995-12-31
FALSE,NA,"aldesleukin",1,1,"active",1995-12-31
FALSE,NA,"aluminum hydroxide and magnesium hydroxide and oxetacaine",1,1,"active",1995-12-31
FALSE,NA,"avobenzone and octinoxate and oxybenzone",14,3,"active",1995-12-31
FALSE,NA,"bacillus calmette-guerin (bcg) strain tice",1,1,"active",1995-12-31
FALSE,NA,"benzalkonium and lidocaine hydrochloride",1,1,"active",1995-12-31
FALSE,NA,"bretylium tosylate",1,1,"active",1995-12-31
FALSE,NA,"buffer solution and melphalan (melphalan hydrochloride)",1,1,"active",1995-12-31
FALSE,NA,"calcium carbonate and magnesium hydroxide and simethicone",2,2,"active",1995-12-31
FALSE,NA,"camphor and menthol and octinoxate and oxybenzone and phenol",1,1,"active",1995-12-31
FALSE,NA,"cefazolin (cefazolin sodium)",17,1,"active",1995-12-31
FALSE,NA,"cefoxitin (cefoxitin sodium)",5,1,"active",1995-12-31
FALSE,NA,"choline and inositol and nicotinamide and pipradrol hydrochloride and pyridoxine hydrochloride and thiamine hydrochloride and vitamin B2",1,1,"active",1995-12-31
FALSE,NA,"codeine and guaifenesin and pseudoephedrine hydrochloride",3,2,"active",1995-12-31
FALSE,NA,"dalteparin sodium",12,1,"active",1995-12-31
FALSE,NA,"danaparoid sodium",1,1,"active",1995-12-31
FALSE,NA,"d&c red no. 28",1,1,"active",1995-12-31
FALSE,NA,"dequalinium chloride",2,2,"active",1995-12-31
FALSE,NA,"dexrazoxane",2,1,"active",1995-12-31
FALSE,NA,"dextromethorphan hydrobromide and pheniramine maleate and phenylephrine and vitamin C",1,1,"active",1995-12-31
FALSE,NA,"dextrose and nitroglycerin",2,1,"active",1995-12-31
FALSE,NA,"dimercaprol",1,1,"active",1995-12-31
FALSE,NA,"docetaxel",7,1,"active",1995-12-31
FALSE,NA,"doxorubicin hydrochloride",13,4,"active",1995-12-31
FALSE,NA,"droperidol",1,1,"active",1995-12-31
FALSE,NA,"epirubicin hydrochloride",6,2,"active",1995-12-31
FALSE,NA,"estramustine phosphate sodium",1,1,"active",1995-12-31
FALSE,NA,"famciclovir",18,1,"active",1995-12-31
FALSE,NA,"fludrocortisone 21-acetate",1,1,"active",1995-12-31
FALSE,NA,"flupentixol decanoate",3,1,"active",1995-12-31
FALSE,NA,"flupentixol (flupentixol dihydrochloride)",2,1,"active",1995-12-31
FALSE,NA,"ganciclovir (ganciclovir sodium)",2,1,"active",1995-12-31
FALSE,NA,"gelatin and pectin and sodium carboxymethyl cellulose",1,1,"active",1995-12-31
FALSE,NA,"glutamic acid and glycine and histidine and l-alanine and l-arginine and l-aspartic acid and l-isoleucine and l-leucine and l-lysine (lysine acetate) and l-phenylalanine and l-proline and l-threonine and l-valine and methionine and n-acetyl-l-tyrosine and serine and tryptophan",1,1,"active",1995-12-31
FALSE,NA,"interferon beta-1b",2,1,"active",1995-12-31
FALSE,NA,"iodixanol",2,1,"active",1995-12-31
FALSE,NA,"lamivudine",10,2,"active",1995-12-31
FALSE,NA,"levocarnitine",3,3,"active",1995-12-31
FALSE,NA,"megestrol acetate",3,2,"active",1995-12-31
FALSE,NA,"meglumine ioxitalamate and sodium ioxitalamate",1,1,"active",1995-12-31
FALSE,NA,"mycophenolate mofetil",18,3,"active",1995-12-31
FALSE,NA,"naloxone",8,1,"active",1995-12-31
FALSE,NA,"ofloxacin",3,1,"active",1995-12-31
FALSE,NA,"olsalazine sodium",1,1,"active",1995-12-31
FALSE,NA,"pilocarpine nitrate",1,1,"active",1995-12-31
FALSE,NA,"piperonyl butoxide and pyrethrins",3,1,"active",1995-12-31
FALSE,NA,"rifabutin",1,1,"active",1995-12-31
FALSE,NA,"rocuronium bromide",4,1,"active",1995-12-31
FALSE,NA,"salmonella typhi vi capsular polysaccharide vaccine",2,1,"active",1995-12-31
FALSE,NA,"sevoflurane",3,1,"active",1995-12-31
FALSE,NA,"sodium citrate and sodium lauryl sulfoacetate and sorbitol",1,1,"active",1995-12-31
FALSE,NA,"sotalol hydrochloride",20,1,"active",1995-12-31
FALSE,NA,"soybean oil",3,1,"active",1995-12-31
FALSE,NA,"tetracaine hydrochloride",4,2,"active",1995-12-31
FALSE,NA,"tranexamic acid",7,2,"active",1995-12-31
FALSE,NA,"vincristine sulfate",2,1,"active",1995-12-31
FALSE,NA,"acarbose",2,1,"active",1996-02-02
FALSE,NA,"allantoin and chloroxylenol",1,1,"active",1996-07-22
FALSE,NA,"alprostadil and water",1,1,"active",1996-07-30
FALSE,NA,"dextrose and glycine and histidine and l-alanine and l-arginine and l-isoleucine and l-leucine and l-phenylalanine and l-proline and l-threonine and l-tyrosine and l-valine and lysine (l-lysine hydrochloride) and methionine and serine and tryptophan",2,1,"active",1996-07-30
FALSE,NA,"labetalol hydrochloride",7,2,"active",1996-07-30
FALSE,NA,"stavudine",4,1,"active",1996-07-30
FALSE,NA,"acetylcholine chloride",1,1,"active",1996-08-14
FALSE,NA,"sodium acetate",2,1,"active",1996-08-14
FALSE,NA,"vasopressin",2,1,"active",1996-08-14
FALSE,NA,"esmolol hydrochloride",2,1,"active",1996-08-16
FALSE,NA,"anastrozole",21,1,"active",1996-08-30
FALSE,NA,"acetaminophen and pheniramine maleate and phenylephrine",6,2,"active",1996-09-04
FALSE,NA,"iron (iron dextran complex)",1,1,"active",1996-09-06
FALSE,NA,"atovaquone",1,1,"active",1996-09-10
FALSE,NA,"dextrose and heparin sodium",2,1,"active",1996-09-10
FALSE,NA,"magnesium chloride and potassium chloride and potassium phosphate monobasic and sodium acetate and sodium chloride and sodium gluconate and sodium phosphate dibasic",1,1,"active",1996-09-10
FALSE,NA,"amcinonide",7,3,"active",1996-09-12
FALSE,NA,"benzocaine and butamben and tetracaine hydrochloride",1,1,"active",1996-09-19
FALSE,NA,"ritonavir",2,2,"active",1996-09-25
FALSE,NA,"alanine and arginine and dl-methionine and glutamic acid and glycine and histidine and isoleucine and l-aspartic acid and leucine and lysine (lysine acetate) and phenylalanine and proline and serine and threonine and tryptophan and tyrosine and valine",1,1,"active",1996-10-09
FALSE,NA,"cyproheptadine hydrochloride",4,2,"active",1996-10-16
FALSE,NA,"sodium chloride and somatropin",1,1,"active",1996-10-17
FALSE,NA,"coagulation factor ix (human)",1,1,"active",1996-10-18
FALSE,NA,"dobutamine (dobutamine hydrochloride)",4,1,"active",1996-10-24
FALSE,NA,"abciximab",1,1,"active",1996-10-30
FALSE,NA,"benzoyl peroxide and erythromycin",1,1,"active",1996-11-05
FALSE,NA,"desoximetasone",7,3,"active",1996-11-07
FALSE,NA,"meropenem",4,1,"active",1996-11-08
FALSE,NA,"hepatitis a vaccine, inactivated",5,1,"active",1996-11-10
FALSE,NA,"alpha 1-proteinase inhibitor (human)",1,1,"active",1996-11-11
FALSE,NA,"desonide",4,2,"active",1996-11-11
FALSE,NA,"ondansetron (ondansetron hydrochloride dihydrate)",41,3,"active",1996-11-13
FALSE,NA,"raltitrexed (raltitrexed disodium)",1,1,"active",1996-11-18
FALSE,NA,"nafarelin (nafarelin acetate)",1,1,"active",1996-11-25
FALSE,NA,"ribavirin",7,2,"active",1996-12-05
FALSE,NA,"tetrabenazine",4,1,"active",1996-12-09
FALSE,NA,"albumin (human)",11,1,"active",1996-12-16
FALSE,NA,"benoxinate hydrochloride and fluorescein sodium",2,1,"active",1996-12-18
FALSE,NA,"desflurane",1,1,"active",1996-12-23
FALSE,NA,"dextrose and magnesium sulfate",1,1,"active",1996-12-30
FALSE,NA,"dibucaine and esculin and framycetin and hydrocortisone",8,2,"active",1996-12-30
FALSE,NA,"acetic acid and calcium chloride and magnesium chloride and potassium chloride and sodium chloride",4,1,"active",1996-12-31
FALSE,NA,"adapalene",3,2,"active",1996-12-31
FALSE,NA,"alteplase and water",2,1,"active",1996-12-31
FALSE,NA,"bacitracin zinc and polymyxin b sulfate",6,3,"active",1996-12-31
FALSE,NA,"bicalutamide",14,1,"active",1996-12-31
FALSE,NA,"buspirone hydrochloride",8,1,"active",1996-12-31
FALSE,NA,"desipramine (desipramine hydrochloride)",5,1,"active",1996-12-31
FALSE,NA,"dextrose and glycine and histidine and l-alanine and l-arginine and l-isoleucine and l-leucine and l-phenylalanine and l-proline and l-threonine and l-tyrosine and l-valine and lysine (l-lysine hydrochloride) and magnesium chloride and methionine and potassium phosphate dibasic and serine and sodium acetate and sodium chloride and tryptophan",3,1,"active",1996-12-31
FALSE,NA,"dorzolamide",4,1,"active",1996-12-31
FALSE,NA,"magnesium chloride",1,1,"active",1996-12-31
FALSE,NA,"saquinavir (saquinavir mesylate)",2,2,"active",1996-12-31
FALSE,NA,"tetrahydrozoline hydrochloride and zinc sulfate",4,1,"active",1996-12-31
FALSE,NA,"dermatophagoides farinae",4,1,"active",1997-01-03
FALSE,NA,"dermatophagoides pteronyssinus",4,1,"active",1997-01-03
FALSE,NA,"pentoxifylline",1,1,"active",1997-01-14
FALSE,NA,"flutamide",3,1,"active",1997-01-16
FALSE,NA,"penicillin g (penicillin g sodium)",4,1,"active",1997-01-23
FALSE,NA,"gramicidin and polymyxin b (polymyxin b sulfate)",3,2,"active",1997-01-27
FALSE,NA,"buserelin (buserelin acetate)",4,3,"active",1997-02-10
FALSE,NA,"tenoxicam",1,1,"active",1997-02-21
FALSE,NA,"interferon alfa-2b and water",2,1,"active",1997-03-12
FALSE,NA,"pramoxine hydrochloride and zinc sulfate monohydrate",1,1,"active",1997-03-17
FALSE,NA,"gadodiamide",1,1,"active",1997-03-25
FALSE,NA,"cetrimide and lidocaine",1,1,"active",1997-03-26
FALSE,NA,"lovastatin",22,1,"active",1997-03-27
FALSE,NA,"silicone",1,1,"active",1997-04-01
FALSE,NA,"tazarotene",4,2,"active",1997-04-10
FALSE,NA,"immune globulin (human)",11,2,"active",1997-04-21
FALSE,NA,"praziquantel",1,1,"active",1997-04-24
FALSE,NA,"ropivacaine hydrochloride",5,1,"active",1997-04-30
FALSE,NA,"zuclopenthixol acetate",1,1,"active",1997-05-02
FALSE,NA,"zuclopenthixol decanoate",1,1,"active",1997-05-02
FALSE,NA,"zuclopenthixol (zuclopenthixol hydrochloride)",2,1,"active",1997-05-02
FALSE,NA,"hamamelis virginiana and phenylephrine",1,1,"active",1997-05-05
FALSE,NA,"cisplatin",4,1,"active",1997-05-09
FALSE,NA,"loxapine (loxapine hydrochloride)",2,2,"active",1997-06-13
FALSE,NA,"loxapine (loxapine succinate)",13,1,"active",1997-06-13
FALSE,NA,"topotecan",10,2,"active",1997-06-18
FALSE,NA,"diphenhydramine hydrochloride and menthol",1,1,"active",1997-06-23
FALSE,NA,"acetylsalicylic acid and methocarbamol",6,1,"active",1997-07-07
FALSE,NA,"formoterol",3,2,"active",1997-07-08
FALSE,NA,"hepatitis b immune globulin human",3,1,"active",1997-07-08
FALSE,NA,"tetanus immune globulin (human)",1,1,"active",1997-07-08
FALSE,NA,"fexofenadine hydrochloride",2,1,"active",1997-07-10
FALSE,NA,"ipratropium and salbutamol",5,1,"active",1997-07-25
FALSE,NA,"epoprostenol (epoprostenol sodium)",4,1,"active",1997-07-28
FALSE,NA,"glycine and sodium chloride and water",2,1,"active",1997-07-28
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and guaifenesin and pseudoephedrine hydrochloride",21,3,"active",1997-08-06
FALSE,NA,"chorionic gonadotropin and water",1,1,"active",1997-08-13
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and fimbriae and haemophilus influenzae type b-prp and inactivated poliomyelitis vaccine (d.c.o.) type 1 mahoney and inactivated poliomyelitis vaccine (d.c.o.) type 2 mef1 and inactivated poliomyelitis vaccine (d.c.o.) type 3 saukett and pertactin and pertussis toxoid and tetanus protein and tetanus toxoid",2,2,"active",1997-08-14
FALSE,NA,"dextromethorphan hydrobromide (dextromethorphan polistirex)",2,1,"active",1997-08-15
FALSE,NA,"dyclonine hydrochloride",2,1,"active",1997-08-15
FALSE,NA,"nilutamide",1,1,"active",1997-08-20
FALSE,NA,"etodolac",4,1,"active",1997-08-21
FALSE,NA,"irinotecan hydrochloride",5,1,"active",1997-08-27
FALSE,NA,"letrozole",18,1,"active",1997-09-02
FALSE,NA,"epoetin alfa",11,1,"active",1997-09-19
FALSE,NA,"hepatitis a vaccine, inactivated and hepatitis b surface antigen (recombinant)",2,1,"active",1997-09-23
FALSE,NA,"ropinirole (ropinirole hydrochloride)",23,1,"active",1997-09-25
FALSE,NA,"rabies immune globulin human",2,1,"active",1997-10-09
FALSE,NA,"haemagglutinin-strain a(h1n1) and haemagglutinin-strain a(h3n2) and haemagglutinin-strain b",8,1,"active",1997-10-17
FALSE,NA,"mitomycin",3,1,"active",1997-10-22
FALSE,NA,"naltrexone hydrochloride",3,1,"active",1997-10-23
FALSE,NA,"anti-inhibitor coagulant complex and water",2,1,"active",1997-10-27
FALSE,NA,"avobenzone and ensulizole and enzacamene and octinoxate",3,2,"active",1997-11-10
FALSE,NA,"octinoxate and octocrylene and oxybenzone and titanium dioxide",1,1,"active",1997-11-11
FALSE,NA,"glutamic acid and glycine and histidine and l-alanine and l-arginine and l-aspartic acid and l-cysteine and l-isoleucine and l-leucine and l-lysine and l-ornithine dihydrochloride and l-phenylalanine and l-proline and l-threonine and l-tyrosine and l-valine and methionine and serine and taurine and tryptophan",1,1,"active",1997-11-14
FALSE,NA,"zafirlukast",1,1,"active",1997-11-17
FALSE,NA,"orciprenaline sulfate",1,1,"active",1997-11-21
FALSE,NA,"carboprost (carboprost tromethamine)",1,1,"active",1997-11-28
FALSE,NA,"brimonidine tartrate",7,1,"active",1997-12-02
FALSE,NA,"white faced hornet venom protein",2,1,"active",1997-12-06
FALSE,NA,"octinoxate and octisalate and oxybenzone and titanium dioxide",13,3,"active",1997-12-09
FALSE,NA,"honey bee venom protein",2,1,"active",1997-12-16
FALSE,NA,"wasp venom protein",2,1,"active",1997-12-16
FALSE,NA,"yellow hornet venom protein",2,1,"active",1997-12-16
FALSE,NA,"yellow jacket venom protein",2,1,"active",1997-12-16
FALSE,NA,"anagrelide (anagrelide hydrochloride)",1,1,"active",1998-01-06
FALSE,NA,"iopamidol",5,1,"active",1998-01-08
FALSE,NA,"avobenzone and octinoxate",30,5,"active",1998-01-15
FALSE,NA,"dermatophagoides farinae and dermatophagoides pteronyssinus",4,1,"active",1998-01-16
FALSE,NA,"standardized cat pelt",1,1,"active",1998-01-29
FALSE,NA,"standardized cat pelt acetone precipitated",1,1,"active",1998-02-09
FALSE,NA,"salmeterol",2,1,"active",1998-02-11
FALSE,NA,"interferon beta-1a",5,1,"active",1998-02-23
FALSE,NA,"acetaminophen and diphenhydramine hydrochloride and pseudoephedrine hydrochloride",14,2,"active",1998-03-05
FALSE,NA,"iohexol",4,1,"active",1998-03-05
FALSE,NA,"bleomycin (bleomycin sulfate)",2,2,"active",1998-03-12
FALSE,NA,"tetracaine (tetracaine hydrochloride)",1,1,"active",1998-03-16
FALSE,NA,"petrolatum and starch",1,1,"active",1998-03-18
FALSE,NA,"ticlopidine hydrochloride",2,1,"active",1998-03-30
FALSE,NA,"vinblastine sulfate",2,1,"active",1998-04-14
FALSE,NA,"avobenzone and octinoxate and oxybenzone and titanium dioxide",3,2,"active",1998-05-04
FALSE,NA,"naratriptan (naratriptan hydrochloride)",5,1,"active",1998-05-05
FALSE,NA,"loperamide hydrochloride and simethicone",2,2,"active",1998-05-12
FALSE,NA,"bacitracin and lidocaine hydrochloride and polymyxin b (polymyxin b sulfate)",1,1,"active",1998-05-27
FALSE,NA,"sincalide",1,1,"active",1998-07-08
FALSE,NA,"sodium thiosulfate",3,1,"active",1998-07-13
FALSE,NA,"norfloxacin",4,1,"active",1998-07-20
FALSE,NA,"delavirdine mesylate",1,1,"active",1998-07-24
FALSE,NA,"atovaquone and proguanil hydrochloride",5,1,"active",1998-08-07
FALSE,NA,"betaine",1,1,"active",1998-08-11
FALSE,NA,"bacitracin zinc and gramicidin and polymyxin b (polymyxin b sulfate)",3,1,"active",1998-08-13
FALSE,NA,"bacitracin zinc and polymyxin b (polymyxin b sulfate)",2,1,"active",1998-08-13
FALSE,NA,"amoxicillin and clarithromycin and lansoprazole",1,1,"active",1998-08-18
FALSE,NA,"nabumetone",3,1,"active",1998-08-21
FALSE,NA,"standardized cat hair acetone precipitated",1,1,"active",1998-08-28
FALSE,NA,"gadoteridol",1,1,"active",1998-09-08
FALSE,NA,"capecitabine",8,1,"active",1998-09-10
FALSE,NA,"nevirapine",7,2,"active",1998-09-17
FALSE,NA,"nelfinavir (nelfinavir mesylate)",3,2,"active",1998-09-21
FALSE,NA,"alanine and arginine and calcium chloride and dl-methionine and glycine and histidine and isoleucine and leucine and lysine (lysine monohydrochloride) and magnesium chloride and phenylalanine and proline and serine and sodium chloride and sodium lactate and threonine and tryptophan and tyrosine and valine",1,1,"active",1998-09-25
FALSE,NA,"zolmitriptan",28,3,"active",1998-09-30
FALSE,NA,"cefuroxime (cefuroxime axetil)",10,2,"active",1998-10-27
FALSE,NA,"ursodiol",8,1,"active",1998-11-08
FALSE,NA,"fusidic acid and hydrocortisone",1,1,"active",1998-11-11
FALSE,NA,"raloxifene hydrochloride",6,1,"active",1998-11-20
FALSE,NA,"lymphocyte immune globulin anti-thymocyte globulin (equine)",1,1,"active",1998-12-04
FALSE,NA,"measles virus vaccine live attenuated and mumps virus vaccine live attenuated (jeryl lynn strain) and rubella virus vaccine live attenuated (wistar ra27/3 strain) and water",1,1,"active",1998-12-04
FALSE,NA,"lamivudine and zidovudine",4,1,"active",1998-12-08
FALSE,NA,"interferon alfa-2b",5,1,"active",1998-12-10
FALSE,NA,"menthol and pramoxine hydrochloride",1,1,"active",1999-01-11
FALSE,NA,"modafinil",6,1,"active",1999-03-24
FALSE,NA,"efavirenz",6,2,"active",1999-03-25
FALSE,NA,"ondansetron",6,2,"active",1999-03-31
FALSE,NA,"cilazapril and hydrochlorothiazide",1,1,"active",1999-04-01
FALSE,NA,"methacholine chloride",8,1,"active",1999-04-01
FALSE,NA,"mupirocin (mupirocin calcium dihydrate)",1,1,"active",1999-04-13
FALSE,NA,"cat (felis domesticus) pelt and cat dander",1,1,"active",1999-04-19
FALSE,NA,"fexofenadine hydrochloride and pseudoephedrine hydrochloride",1,1,"active",1999-04-29
FALSE,NA,"cefadroxil (cefadroxil monohydrate)",1,1,"active",1999-06-02
FALSE,NA,"orlistat",1,1,"active",1999-06-03
FALSE,NA,"gramicidin and lidocaine hydrochloride and polymyxin b (polymyxin b sulfate)",2,1,"active",1999-06-18
FALSE,NA,"acetaminophen and pamabrom and pyrilamine maleate",4,1,"active",1999-06-22
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and fimbriae types 2 and 3 (fim) and pertactin and pertussis toxoid and tetanus toxoid",1,1,"active",1999-06-23
FALSE,NA,"eptifibatide",4,1,"active",1999-06-23
FALSE,NA,"antithrombin iii (human) and water",2,1,"active",1999-07-05
FALSE,NA,"imiquimod",4,1,"active",1999-07-05
FALSE,NA,"insulin lispro and insulin lispro protamine suspension",4,1,"active",1999-07-05
FALSE,NA,"midazolam",12,1,"active",1999-07-21
FALSE,NA,"somatropin and water",1,1,"active",1999-07-28
FALSE,NA,"carbetocin",1,1,"active",1999-08-01
FALSE,NA,"octinoxate and zinc oxide",29,5,"active",1999-08-01
FALSE,NA,"rabies vaccine inactivated (human diploid-cell culture)",1,1,"active",1999-08-13
FALSE,NA,"trastuzumab",1,1,"active",1999-08-23
FALSE,NA,"cefadroxil",2,1,"active",1999-08-31
FALSE,NA,"fosfomycin (fosfomycin tromethamine)",1,1,"active",1999-09-15
FALSE,NA,"clobetasone butyrate",1,1,"active",1999-09-27
FALSE,NA,"tizanidine (tizanidine hydrochloride)",2,1,"active",1999-10-29
FALSE,NA,"octinoxate",23,6,"active",1999-11-01
FALSE,NA,"alcohol anhydrous and chlorhexidine",3,3,"active",1999-11-05
FALSE,NA,"white petrolatum and zinc oxide",7,2,"active",1999-11-06
FALSE,NA,"temozolomide",21,1,"active",1999-11-12
FALSE,NA,"zanamivir",1,1,"active",1999-12-07
FALSE,NA,"biotin and choline bitartrate and chromium (chromium hvp chelate) and dl-methionine and d-pantothenic acid (calcium d-pantothenate) and folic acid and inositol and iodine (potassium iodide) and magnesium (magnesium oxide) and manganese (manganese gluconate) and nicotinamide and nicotinic acid and potassium (potassium chloride, potassium citrate) and selenium (selenium hvp chelate) and vitamin A (retinol palmitate) and vitamin B12 (cyanocobalamin) and vitamin B1 (thiamine hydrochloride) and vitamin B2 (riboflavin) and vitamin B6 (pyridoxine hydrochloride) and vitamin C (ascorbic acid) and vitamin C (calcium ascorbate) and vitamin E (d-alpha tocopheryl acetate) and zinc (zinc gluconate)",1,1,"active",1999-12-13
FALSE,NA,"mycophenolate mofetil (mycophenolate mofetil hydrochloride)",1,1,"active",1999-12-20
FALSE,NA,"oseltamivir (oseltamivir phosphate)",5,2,"active",1999-12-23
FALSE,NA,"lidocaine hydrochloride and polymyxin b (polymyxin b sulfate)",1,1,"active",1999-12-29
FALSE,NA,"vitamin D2",2,1,"active",1999-12-30
FALSE,NA,"octinoxate and octisalate and titanium dioxide",12,2,"active",2000-01-01
FALSE,NA,"calcium chloride and icodextrin and magnesium chloride and sodium chloride and sodium lactate",1,1,"active",2000-01-20
FALSE,NA,"inosine pranobex",1,1,"active",2000-01-25
FALSE,NA,"polymyxin b sulfate and trimethoprim",2,1,"active",2000-02-03
FALSE,NA,"bismuth subsalicylate and calcium carbonate",4,2,"active",2000-02-18
FALSE,NA,"avobenzone and octinoxate and octisalate",29,4,"active",2000-02-23
FALSE,NA,"avobenzone and octocrylene and terephthalylidene dicamphor sulfonic acid and titanium dioxide",4,2,"active",2000-02-23
FALSE,NA,"levonorgestrel",9,2,"active",2000-02-24
FALSE,NA,"nedocromil sodium",1,1,"active",2000-02-29
FALSE,NA,"fosphenytoin sodium",1,1,"active",2000-03-01
FALSE,NA,"flunisolide",1,1,"active",2000-03-10
FALSE,NA,"rituximab",2,1,"active",2000-03-20
FALSE,NA,"rosiglitazone (rosiglitazone maleate)",6,1,"active",2000-03-21
FALSE,NA,"leflunomide",17,1,"active",2000-03-29
FALSE,NA,"acetylsalicylic acid and dipyridamole",1,1,"active",2000-04-17
FALSE,NA,"cytomegalovirus immune globulin (human)",1,1,"active",2000-04-25
FALSE,NA,"calamine and pramoxine hydrochloride",1,1,"active",2000-05-01
FALSE,NA,"estradiol and norethindrone",4,2,"active",2000-05-25
FALSE,NA,"imiglucerase",1,1,"active",2000-06-14
FALSE,NA,"verteporfin",1,1,"active",2000-06-26
FALSE,NA,"cabergoline",3,1,"active",2000-06-30
FALSE,NA,"anethole trithione",1,1,"active",2000-08-02
FALSE,NA,"exemestane",5,1,"active",2000-08-17
FALSE,NA,"cyclophosphamide",6,2,"active",2000-08-22
FALSE,NA,"standardized perennial rye grass pollen",5,1,"active",2000-08-29
FALSE,NA,"standardized orchard grass pollen",4,1,"active",2000-09-06
FALSE,NA,"eprosartan (eprosartan mesylate)",2,1,"active",2000-09-08
FALSE,NA,"standardized kentucky blue/june grass pollen",4,1,"active",2000-09-26
FALSE,NA,"standardized meadow fescue grass pollen",4,1,"active",2000-10-03
FALSE,NA,"sweet vernal grass",2,1,"active",2000-10-18
FALSE,NA,"basiliximab",1,1,"active",2000-10-23
FALSE,NA,"riluzole",3,1,"active",2000-10-26
